"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades Combined, Gender"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","M",111,110,99.1,110,18,16.4,"*","*",15,13.6,54,49.1,"*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","F",28,28,100.0,28,"*","*","*","*","*","*",20,71.4,"*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","M",33,33,100.0,33,"*","*","*","*","*","*",21,63.6,"*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","F",123,122,99.2,122,"*","*","*","*",21,17.2,61,50.0,33,27.0,94,77.0
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","M",111,111,100.0,111,"*","*","*","*",15,13.5,55,49.5,27,24.3,82,73.9
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","F",115,113,98.3,113,"*","*","*","*",28,24.8,61,54.0,16,14.2,77,68.1
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","M",122,119,97.5,119,"*","*","*","*",16,13.4,62,52.1,23,19.3,85,71.4
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","F",150,149,99.3,149,"*","*","*","*",60,40.3,42,28.2,35,23.5,77,51.7
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","M",117,115,98.3,115,"*","*","*","*",39,33.9,32,27.8,34,29.6,66,57.4
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","F",97,97,100.0,97,"*","*","*","*",34,35.1,26,26.8,21,21.6,47,48.5
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","M",97,96,99.0,96,"*","*","*","*",26,27.1,26,27.1,29,30.2,55,57.3
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","F",43,43,100.0,43,"*","*","*","*",6,14.0,20,46.5,6,14.0,26,60.5
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","M",53,53,100.0,53,"*","*","*","*",10,18.9,28,52.8,7,13.2,35,66.0
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","F",61,61,100.0,61,"*","*","*","*",12,19.7,32,52.5,12,19.7,44,72.1
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","M",63,63,100.0,63,"*","*","*","*",11,17.5,30,47.6,14,22.2,44,69.8
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","F",55,55,100.0,55,"*","*","*","*",14,25.5,27,49.1,"*","*","*","*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","M",53,52,98.1,52,"*","*","*","*",10,19.2,26,50.0,"*","*","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","F",58,58,100.0,58,0,0.0,"*","*","*","*",25,43.1,20,34.5,45,77.6
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","M",62,62,100.0,62,"*","*","*","*",13,21.0,31,50.0,14,22.6,45,72.6
"Waterbury School District","=""1510011""","Hartford Detention Center","=""3480315""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","F",162,162,100.0,162,54,33.3,31,19.1,33,20.4,42,25.9,"*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","M",166,164,98.8,164,69,42.1,21,12.8,34,20.7,37,22.6,"*","*","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","F",22,22,100.0,22,"*","*",7,31.8,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","M",22,22,100.0,22,"*","*",8,36.4,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","F",37,37,100.0,37,6,16.2,8,21.6,14,37.8,9,24.3,0,0.0,9,24.3
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","M",68,68,100.0,68,"*","*",14,20.6,19,27.9,18,26.5,"*","*","*","*"
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bridgeport Detention Center","=""3480115""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""","F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""","M",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","F",24,24,100.0,24,11,45.8,6,25.0,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","M",28,28,100.0,28,10,35.7,9,32.1,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","F",44,44,100.0,44,"*","*","*","*",13,29.5,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","M",35,35,100.0,35,"*","*","*","*",11,31.4,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","F",65,65,100.0,65,"*","*",16,24.6,17,26.2,15,23.1,"*","*","*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","M",53,53,100.0,53,12,22.6,13,24.5,"*","*",19,35.8,"*","*","*","*"
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""","F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""","M",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","F",123,118,95.9,116,46,39.7,32,27.6,30,25.9,"*","*","*","*",8,6.9
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","M",156,150,96.2,147,62,42.2,46,31.3,32,21.8,"*","*","*","*",7,4.8
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","F",38,38,100.0,38,"*","*",13,34.2,13,34.2,"*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","M",40,40,100.0,40,11,27.5,"*","*",13,32.5,"*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","F",48,48,100.0,48,13,27.1,"*","*",14,29.2,13,27.1,"*","*","*","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","M",52,52,100.0,52,17,32.7,"*","*",10,19.2,15,28.8,"*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","F",29,23,79.3,21,16,76.2,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","M",30,25,83.3,21,"*","*","*","*",0,0.0,0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Excel III","=""1513911""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","F",39,39,100.0,39,"*","*","*","*",7,17.9,12,30.8,"*","*","*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","M",44,44,100.0,44,"*","*","*","*",8,18.2,20,45.5,"*","*","*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","F",47,47,100.0,47,11,23.4,16,34.0,12,25.5,"*","*","*","*",8,17.0
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","M",54,54,100.0,54,21,38.9,"*","*",17,31.5,9,16.7,"*","*","*","*"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","F",57,57,100.0,57,21,36.8,10,17.5,14,24.6,12,21.1,0,0.0,12,21.1
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","M",67,67,100.0,67,18,26.9,15,22.4,20,29.9,"*","*","*","*",14,20.9
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","F",23,23,100.0,23,7,30.4,"*","*",7,30.4,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","M",28,28,100.0,28,8,28.6,"*","*",10,35.7,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","F",142,135,95.1,135,47,34.8,47,34.8,28,20.7,"*","*","*","*",13,9.6
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","M",159,157,98.7,155,64,41.3,41,26.5,35,22.6,"*","*","*","*",15,9.7
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","F",35,35,100.0,35,"*","*","*","*",15,42.9,11,31.4,0,0.0,11,31.4
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","M",51,51,100.0,51,"*","*",9,17.6,6,11.8,27,52.9,"*","*","*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Autism","=""1513511""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","F",38,38,100.0,37,"*","*","*","*",13,35.1,12,32.4,0,0.0,12,32.4
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","M",37,37,100.0,37,"*","*",7,18.9,9,24.3,16,43.2,"*","*","*","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","F",189,186,98.4,186,68,36.6,"*","*",43,23.1,44,23.7,"*","*","*","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","M",182,176,96.7,176,77,43.8,"*","*",28,15.9,39,22.2,"*","*","*","*"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","F",147,145,98.6,145,48,33.1,"*","*",40,27.6,30,20.7,"*","*","*","*"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","M",167,167,100.0,167,76,45.5,"*","*",28,16.8,35,21.0,"*","*","*","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","F",36,36,100.0,36,12,33.3,9,25.0,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","M",44,44,100.0,44,20,45.5,8,18.2,"*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","F",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","M",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","F",40,40,100.0,40,"*","*","*","*",9,22.5,16,40.0,"*","*","*","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","M",56,56,100.0,56,"*","*","*","*",15,26.8,28,50.0,"*","*","*","*"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","F",28,28,100.0,28,13,46.4,"*","*",6,21.4,"*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","M",26,26,100.0,26,6,23.1,"*","*",6,23.1,"*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","F",7,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","M",12,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","F",37,37,100.0,37,16,43.2,9,24.3,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","M",29,29,100.0,29,14,48.3,10,34.5,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","F",79,78,98.7,77,"*","*",13,16.9,39,50.6,14,18.2,"*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","M",36,35,97.2,35,"*","*",6,17.1,14,40.0,8,22.9,"*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","F",61,61,100.0,61,9,14.8,"*","*","*","*",30,49.2,"*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","M",46,46,100.0,46,12,26.1,"*","*","*","*",25,54.3,0,0.0,25,54.3
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","F",131,131,100.0,131,10,7.6,22,16.8,60,45.8,24,18.3,15,11.5,39,29.8
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","M",101,101,100.0,101,8,7.9,19,18.8,43,42.6,11,10.9,20,19.8,31,30.7
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","F",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","M",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","F",122,118,96.7,118,60,50.8,28,23.7,24,20.3,"*","*","*","*",6,5.1
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","M",151,148,98.0,147,77,52.4,29,19.7,30,20.4,"*","*","*","*",11,7.5
"Waterbury School District","=""1510011""","Woodrow Wilson BDLC","=""1511211""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","F",20,20,100.0,20,"*","*",10,50.0,0,0.0,"*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","M",28,28,100.0,28,"*","*",7,25.0,9,32.1,"*","*","*","*","*","*"
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","F",109,109,100.0,109,"*","*","*","*",16,14.7,68,62.4,15,13.8,83,76.1
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","M",122,122,100.0,122,"*","*","*","*",18,14.8,63,51.6,21,17.2,84,68.9
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","F",40,40,100.0,40,"*","*","*","*",8,20.0,19,47.5,"*","*","*","*"
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","M",23,23,100.0,23,0,0.0,"*","*",8,34.8,8,34.8,"*","*","*","*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","F",33,33,100.0,33,"*","*","*","*","*","*",18,54.5,"*","*","*","*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","M",35,34,97.1,34,"*","*","*","*","*","*",19,55.9,"*","*","*","*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","F",33,33,100.0,33,"*","*",0,0.0,"*","*",18,54.5,"*","*","*","*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","M",33,33,100.0,33,"*","*","*","*","*","*",18,54.5,"*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","F",113,109,96.5,109,"*","*","*","*",39,35.8,26,23.9,32,29.4,58,53.2
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","M",97,96,99.0,96,"*","*","*","*",31,32.3,21,21.9,33,34.4,54,56.3
"Waterford School District","=""1520011""","Waterford High School Tutor Center","=""1521211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Bridgeport Detention Center","=""3480115""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","F",34,34,100.0,34,"*","*","*","*",8,23.5,12,35.3,9,26.5,21,61.8
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","M",55,55,100.0,55,"*","*","*","*",11,20.0,30,54.5,9,16.4,39,70.9
"Watertown School District","=""1530011""","Polk School","=""1530411""","F",61,61,100.0,61,"*","*","*","*",12,19.7,34,55.7,9,14.8,43,70.5
