"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades Combined, Special Education Status (SWD)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",
"Vernon School District","=""1460011""","Northeast School","=""1460311""","N",33,33,100.0,33,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","N",73,73,100.0,73,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","N",23,23,100.0,23,"*","*",0,0.0,"*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","N",174,173,99.4,173,10,5.8,"*","*","*","*",35,20.2,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Y",25,23,92.0,22,12,54.5,"*","*","*","*",0,0.0,"*","*","*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","N",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","N",182,182,100.0,182,15,8.2,"*","*","*","*",99,54.4,11,6.0,110,60.4
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Y",21,20,95.2,20,14,70.0,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","N",48,48,100.0,48,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","N",203,202,99.5,202,0,0.0,"*","*","*","*",107,53.0,60,29.7,167,82.7
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","Y",31,31,100.0,31,11,35.5,"*","*","*","*",9,29.0,0,0.0,9,29.0
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","N",216,213,98.6,213,"*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Y",21,19,90.5,19,"*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","N",239,237,99.2,237,"*","*","*","*",88,37.1,"*","*",69,29.1,"*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Y",28,27,96.4,27,"*","*","*","*",11,40.7,"*","*",0,0.0,"*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","N",169,168,99.4,168,"*","*",11,6.5,53,31.5,"*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Y",25,25,100.0,25,"*","*",9,36.0,7,28.0,"*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","N",88,88,100.0,88,"*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","N",117,117,100.0,117,"*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","N",97,96,99.0,96,"*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","N",114,114,100.0,114,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Hartford Detention Center","=""3480315""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","N",264,263,99.6,263,75,28.5,"*","*",61,23.2,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Y",64,63,98.4,63,48,76.2,"*","*",6,9.5,"*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","N",37,37,100.0,37,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","N",93,93,100.0,93,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bridgeport Detention Center","=""3480115""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","N",44,44,100.0,44,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","N",61,61,100.0,61,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","N",94,94,100.0,94,10,10.6,20,21.3,"*","*","*","*",9,9.6,"*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Y",24,24,100.0,24,13,54.2,9,37.5,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","N",221,212,95.9,210,68,32.4,70,33.3,"*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Y",58,56,96.6,53,40,75.5,8,15.1,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","N",60,60,100.0,60,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","N",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","N",48,38,79.2,32,"*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","N",69,69,100.0,69,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","N",80,80,100.0,80,14,17.5,"*","*",29,36.3,16,20.0,"*","*","*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Y",21,21,100.0,21,"*","*","*","*",0,0.0,0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","N",92,92,100.0,92,19,20.7,19,20.7,"*","*",23,25.0,"*","*","*","*"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Y",32,32,100.0,32,20,62.5,6,18.8,"*","*",0,0.0,"*","*","*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","N",43,43,100.0,43,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","N",246,239,97.2,237,69,29.1,79,33.3,"*","*",18,7.6,"*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Y",55,53,96.4,53,42,79.2,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","N",77,77,100.0,77,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Autism","=""1513511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","N",67,67,100.0,66,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","N",306,303,99.0,303,99,32.7,47,15.5,"*","*","*","*",8,2.6,"*","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Y",65,59,90.8,59,46,78.0,8,13.6,"*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","N",252,251,99.6,251,74,29.5,"*","*","*","*","*","*",8,3.2,"*","*"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Y",62,61,98.4,61,50,82.0,"*","*","*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","N",43,43,100.0,43,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","N",89,89,100.0,89,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","N",45,45,100.0,45,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Y",19,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","N",53,53,100.0,53,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","N",105,104,99.0,103,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","N",97,97,100.0,97,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","N",218,218,100.0,218,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","N",32,32,100.0,32,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","N",218,213,97.7,212,95,44.8,47,22.2,"*","*",11,5.2,"*","*","*","*"
