"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades Combined, High Needs (F/R, EL or SWD)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Y",101,98,97.0,98,"*","*","*","*",31,31.6,25,25.5,22,22.4,47,48.0
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","N",455,451,99.1,451,0,0.0,"*","*","*","*",97,21.5,276,61.2,373,82.7
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Y",22,21,95.5,20,11,55.0,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Unified School District #2","=""3470015""","Virtual Academy","=""3470215""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Union Elementary School","=""1450111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Y",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Y",34,34,100.0,34,"*","*","*","*",9,26.5,9,26.5,0,0.0,9,26.5
"Vernon School District","=""1460011""","Center Road School","=""1461411""","N",51,51,100.0,51,0,0.0,"*","*",14,27.5,24,47.1,"*","*","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","N",20,20,100.0,20,0,0.0,0,0.0,"*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Y",23,23,100.0,23,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Y",87,84,96.6,83,"*","*",29,34.9,18,21.7,10,12.0,"*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","N",112,112,100.0,112,"*","*","*","*",48,42.9,25,22.3,27,24.1,52,46.4
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Y",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Y",103,102,99.0,102,"*","*",19,18.6,21,20.6,36,35.3,"*","*","*","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","N",100,100,100.0,100,"*","*",13,13.0,10,10.0,63,63.0,"*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Y",23,23,100.0,23,"*","*","*","*",0,0.0,12,52.2,0,0.0,12,52.2
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","N",38,38,100.0,38,0,0.0,"*","*","*","*",29,76.3,"*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","Y",71,70,98.6,70,11,15.7,"*","*",12,17.1,36,51.4,"*","*","*","*"
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","N",163,163,100.0,163,0,0.0,"*","*",24,14.7,80,49.1,"*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Y",53,51,96.2,51,"*","*","*","*",11,21.6,22,43.1,"*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","N",184,181,98.4,181,"*","*","*","*",33,18.2,101,55.8,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Y",73,71,97.3,71,"*","*","*","*",33,46.5,17,23.9,"*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","N",194,193,99.5,193,"*","*","*","*",66,34.2,57,29.5,"*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Y",43,42,97.7,42,"*","*",13,31.0,14,33.3,7,16.7,"*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","N",151,151,100.0,151,"*","*",7,4.6,46,30.5,45,29.8,"*","*","*","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Y",39,39,100.0,39,6,15.4,"*","*",9,23.1,12,30.8,"*","*","*","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","N",57,57,100.0,57,0,0.0,"*","*",7,12.3,36,63.2,"*","*","*","*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","Y",40,40,100.0,40,"*","*","*","*",12,30.0,16,40.0,"*","*","*","*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","N",84,84,100.0,84,0,0.0,"*","*",11,13.1,46,54.8,"*","*","*","*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","Y",35,35,100.0,35,"*","*","*","*",10,28.6,9,25.7,"*","*","*","*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","N",73,72,98.6,72,"*","*","*","*",14,19.4,44,61.1,"*","*","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","N",104,104,100.0,104,0,0.0,"*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Hartford Detention Center","=""3480315""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Y",282,281,99.6,281,116,41.3,"*","*",54,19.2,60,21.4,"*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","N",46,45,97.8,45,7,15.6,"*","*",13,28.9,19,42.2,"*","*","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Y",80,80,100.0,80,18,22.5,"*","*",24,30.0,20,25.0,"*","*","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","N",25,25,100.0,25,0,0.0,8,32.0,9,36.0,"*","*","*","*",8,32.0
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bridgeport Detention Center","=""3480115""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""","Y",31,31,100.0,31,27,87.1,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Y",46,46,100.0,46,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Y",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Y",85,85,100.0,85,"*","*",23,27.1,15,17.6,21,24.7,"*","*","*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","N",33,33,100.0,33,"*","*",6,18.2,8,24.2,13,39.4,"*","*","*","*"
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Y",236,229,97.0,224,102,45.5,64,28.6,46,20.5,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","N",43,39,90.7,39,6,15.4,14,35.9,16,41.0,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Y",70,70,100.0,70,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Y",90,90,100.0,90,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Y","*","*","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Y",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Y",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Y",111,111,100.0,111,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Y",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Y",236,230,97.5,228,98,43.0,72,31.6,42,18.4,"*","*","*","*",16,7.0
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","N",65,62,95.4,62,13,21.0,16,25.8,21,33.9,"*","*","*","*",12,19.4
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Y",56,56,100.0,56,"*","*",16,28.6,12,21.4,21,37.5,"*","*","*","*"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","N",30,30,100.0,30,"*","*",0,0.0,9,30.0,17,56.7,"*","*","*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Autism","=""1513511""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Y",67,67,100.0,66,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Y",317,309,97.5,309,132,42.7,"*","*",60,19.4,61,19.7,"*","*","*","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","N",54,53,98.1,53,13,24.5,"*","*",11,20.8,22,41.5,"*","*","*","*"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Y",273,271,99.3,271,116,42.8,"*","*",57,21.0,53,19.6,"*","*","*","*"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","N",41,41,100.0,41,8,19.5,"*","*",11,26.8,12,29.3,"*","*","*","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Y",73,73,100.0,73,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Y",43,43,100.0,43,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Y",62,62,100.0,62,"*","*","*","*",16,25.8,25,40.3,"*","*","*","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","N",34,34,100.0,34,0,0.0,"*","*",8,23.5,19,55.9,"*","*","*","*"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Y",19,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Y",74,72,97.3,72,"*","*","*","*",31,43.1,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","N",41,41,100.0,40,"*","*","*","*",22,55.0,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","Y",66,66,100.0,66,"*","*","*","*","*","*",28,42.4,"*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","N",41,41,100.0,41,"*","*","*","*","*","*",27,65.9,"*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Y",173,173,100.0,173,"*","*",30,17.3,81,46.8,23,13.3,"*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","N",59,59,100.0,59,"*","*","*","*",22,37.3,12,20.3,13,22.0,25,42.4
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","Y",30,30,100.0,30,"*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Y",227,220,96.9,219,124,56.6,44,20.1,42,19.2,"*","*","*","*",9,4.1
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","N",46,46,100.0,46,13,28.3,13,28.3,12,26.1,"*","*","*","*",8,17.4
"Waterbury School District","=""1510011""","Woodrow Wilson BDLC","=""1511211""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
