"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades Combined, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","N","*","*","*","*","*","*","*","*","*","*",10,47.6,"*","*","*","*"
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","F",81,80,98.8,80,18,22.5,15,18.8,19,23.8,"*","*","*","*","*","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","N",105,105,100.0,105,"*","*","*","*","*","*",63,60.0,9,8.6,72,68.6
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","N",45,45,100.0,45,"*","*","*","*","*","*",31,68.9,"*","*","*","*"
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","F",41,40,97.6,40,"*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","N",185,185,100.0,185,8,4.3,6,3.2,27,14.6,89,48.1,55,29.7,144,77.8
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","F","*","*","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","N",203,198,97.5,198,"*","*","*","*",38,19.2,103,52.0,35,17.7,138,69.7
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","F",37,36,97.3,36,"*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","N",218,216,99.1,216,"*","*","*","*",76,35.2,62,28.7,64,29.6,126,58.3
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","N",173,173,100.0,173,8,4.6,17,9.8,51,29.5,47,27.2,50,28.9,97,56.1
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","F","*","*","*","*","*","*",8,30.8,"*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","N",68,68,100.0,68,"*","*","*","*",9,13.2,38,55.9,12,17.6,50,73.5
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","F",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","N",88,88,100.0,88,"*","*","*","*",12,13.6,48,54.5,24,27.3,72,81.8
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","F","*","*","*","*","*","*",6,30.0,"*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","N",83,82,98.8,82,"*","*","*","*",17,20.7,45,54.9,12,14.6,57,69.5
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","N",111,111,100.0,111,"*","*","*","*",20,18.0,52,46.8,32,28.8,84,75.7
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Hartford Detention Center","=""3480315""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","F",239,238,99.6,238,97,40.8,44,18.5,47,19.7,47,19.7,"*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","N",63,62,98.4,62,20,32.3,"*","*","*","*",20,32.3,"*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","R",26,26,100.0,26,6,23.1,"*","*","*","*",12,46.2,"*","*","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","F",36,36,100.0,36,8,22.2,12,33.3,10,27.8,"*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","F",67,67,100.0,67,15,22.4,"*","*",22,32.8,15,22.4,"*","*","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","N",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bridgeport Detention Center","=""3480115""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""","F",22,22,100.0,22,"*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","F",41,41,100.0,41,17,41.5,10,24.4,7,17.1,7,17.1,0,0.0,7,17.1
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","F",60,60,100.0,60,14,23.3,"*","*",21,35.0,11,18.3,"*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","F",67,67,100.0,67,18,26.9,18,26.9,"*","*",16,23.9,"*","*","*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","N",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","F",199,192,96.5,187,81,43.3,56,29.9,41,21.9,"*","*","*","*",9,4.8
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","N",58,54,93.1,54,19,35.2,14,25.9,"*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","R",22,22,100.0,22,8,36.4,8,36.4,"*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","F",64,64,100.0,64,15,23.4,18,28.1,22,34.4,9,14.1,0,0.0,9,14.1
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","F",81,81,100.0,81,25,30.9,"*","*",21,25.9,22,27.2,"*","*","*","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","F",50,41,82.0,36,28,77.8,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","F",64,64,100.0,64,"*","*",16,25.0,12,18.8,22,34.4,"*","*","*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","F",70,70,100.0,70,30,42.9,14,20.0,19,27.1,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","N",21,21,100.0,21,"*","*","*","*","*","*",7,33.3,"*","*","*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","F",96,96,100.0,96,34,35.4,20,20.8,27,28.1,"*","*","*","*",15,15.6
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","F",43,43,100.0,43,15,34.9,"*","*",13,30.2,8,18.6,"*","*","*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","F",187,183,97.9,182,78,42.9,62,34.1,30,16.5,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","N",89,85,95.5,84,"*","*",20,23.8,24,28.6,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","R",25,24,96.0,24,"*","*",6,25.0,9,37.5,"*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","F",39,39,100.0,39,"*","*",11,28.2,10,25.6,"*","*",0,0.0,"*","*"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","N",33,33,100.0,33,"*","*","*","*","*","*",17,51.5,"*","*","*","*"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Autism","=""1513511""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","F",59,59,100.0,58,"*","*",12,20.7,17,29.3,21,36.2,"*","*","*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","F",269,264,98.1,264,109,41.3,"*","*",54,20.5,52,19.7,"*","*","*","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","N",68,65,95.6,65,22,33.8,"*","*","*","*",22,33.8,"*","*","*","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","R",34,33,97.1,33,14,42.4,"*","*","*","*",9,27.3,"*","*","*","*"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","F",243,242,99.6,242,104,43.0,"*","*",51,21.1,44,18.2,"*","*","*","*"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","N",53,52,98.1,52,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","F",70,70,100.0,70,29,41.4,16,22.9,"*","*",12,17.1,"*","*","*","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
