"FTE Staffing Report for Trend"

"",,,,"Year",,,,
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0,7.0,6.0,6.0,10.0
,="Northeast School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0,6.0,6.0,7.0,8.0
,,="Library/Media - Support Staff",="Non-Certified",2.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0,7.0,9.0,13.0,18.0
,="Rippowam Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,0.0,0.0,0.0,1.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,8.0,6.0,4.0,4.0
,="Rogers International School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0,8.0,.,3.0,9.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,.,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,.,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0,10.0,.,11.0,8.0
,="Roxbury School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0,6.0,7.0,7.0,9.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",23.0,23.0,18.0,21.0,20.0
,="Scofield Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,1.0,1.0,1.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,5.0,5.0,3.0,3.0
,="Springdale School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,7.0,6.0,9.0,8.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0,5.0,7.0,11.0,9.0
,="Stamford High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,1.0,1.0,1.0,4.0
,,="Library/Media - Support Staff",="Non-Certified",3.0,2.0,2.0,2.0,2.0
,,="School Nurses",="Non-Certified",2.0,2.0,2.0,2.0,2.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.0,16.0,15.0,23.0,24.0
,="Stillmeadow School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0,7.0,8.0,8.0,9.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,2.0,2.0,2.0,2.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",26.0,30.0,33.0,18.0,22.0
,="The Academy of Information Technology",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,3.0,3.0,3.0,4.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,2.0,3.0,2.0,2.0
,="Toquam Magnet School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0,10.0,9.0,.,13.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,.,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,.,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,9.0,8.0,.,8.0
,="Turn of River School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,7.0,5.0,3.0,3.0
,="Westhill High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0,0.0,2.0,2.0,4.0
,,="Library/Media - Support Staff",="Non-Certified",3.0,3.0,2.0,2.0,2.0
,,="School Nurses",="Non-Certified",2.0,2.0,2.0,2.0,2.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",20.0,18.0,15.0,23.0,16.0
,="Westover School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0,8.0,7.0,7.0,11.0
,,="Library/Media - Support Staff",="Non-Certified",2.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.0,16.0,16.0,11.0,7.0
="Sterling School District",="Sterling Community School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.1,6.6,6.5,.,2.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,0.0,.,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,.,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",21.4,21.4,24.5,.,21.5
="Stonington School District",="Deans Mill School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.1,10.2,18.2,14.9,15.5
,,="Library/Media - Support Staff",="Non-Certified",1.2,1.2,1.5,1.7,1.6
,,="School Nurses",="Non-Certified",1.1,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.7,13.8,16.1,14.7,15.4
,="Mystic Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.6,0.6,12.6,11.9,14.5
,,="Library/Media - Support Staff",="Non-Certified",1.2,1.2,1.2,1.4,1.4
,,="School Nurses",="Non-Certified",1.1,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.7,10.4,12.0,11.3,13.9
,="Pawcatuck Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.2,0.2,11.4,10.5,7.8
,,="Library/Media - Support Staff",="Non-Certified",1.2,1.1,1.1,1.6,1.4
,,="School Nurses",="Non-Certified",1.1,1.4,1.4,1.4,1.4
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.2,10.1,11.2,10.4,7.8
,="Stonington High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,11.3,13.2,14.3
,,="Library/Media - Support Staff",="Non-Certified",2.5,2.7,3.3,3.3,3.0
,,="School Nurses",="Non-Certified",1.1,1.5,1.5,1.5,1.5
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.6,10.9,11.3,13.2,14.3
,="West Broad Street School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,7.2,4.9,4.5
,,="Library/Media - Support Staff",="Non-Certified",1.1,1.2,1.2,1.2,0.6
,,="School Nurses",="Non-Certified",1.1,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.4,5.2,7.2,4.9,4.5
,="West Vine Street School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.7,1.7,7.9,10.3,11.3
,,="Library/Media - Support Staff",="Non-Certified",1.1,1.3,1.3,1.3,1.1
,,="School Nurses",="Non-Certified",1.1,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.7,8.3,6.2,8.6,9.3
,="Stonington BOE Pre-School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",.,.,.,0.0,.
,,"Library/Media - Support Staff","Non-Certified",.,.,.,0.0,.
,,"School Nurses","Non-Certified",.,.,.,0.0,.
,,"Special Education - Paraprofessional Instructional Assistants","Non-Certified",.,.,.,0.0,.
"Stratford School District","Eli Whitney School","General Education - Paraprofessional Instructional Assistants","Non-Certified",1.0,1.0,1.0,5.0,4.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5,3.0,3.0,2.0,2.0
,="Bunnell High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0,9.2,9.2,10.9,10.7
,="Chapel School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,2.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5,5.0,4.5,4.0,3.0
,="David Wooster Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,1.0,1.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.5,0.5,0.5,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5,5.0,6.5,8.5,4.0
,="Franklin School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,1.0,2.0,2.0,3.3
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.6,2.0,2.0,6.0,5.0
,="Harry B. Flood Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.5,0.5,0.5,0.5,0.5
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5,7.5,8.5,10.0,10.0
,="Honeyspot School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.5,1.0,0.0,0.1
,="Lordship School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.4
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.5,0.5,0.5,1.0
,="Nichols School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5,4.0,4.0,4.0,1.0
,="Second Hill Lane School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,1.0,1.0,15.0,1.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.5
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0,15.0,15.0,20.5,18.5
,="Stratford Academy - Johnson House",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5,7.0,3.0,2.0,2.0
,="Stratford High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,2.0,2.0,2.0,2.0
,,="Library/Media - Support Staff",="Non-Certified",0.5,0.5,0.5,1.0,0.5
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5,7.0,7.0,7.0,10.0
,="Wilcoxson School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,1.0,1.0,3.0,1.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0,4.0,1.0,1.0,2.0
="Suffield School District",="A. Ward Spaulding School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.6,14.7,16.5,16.5,18.7
,,="Library/Media - Support Staff",="Non-Certified",0.4,0.4,0.4,0.4,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.8,8.4,11.4,12.0,18.6
,="McAlister Intermediate School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.9,9.8,10.1,8.2,8.6
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,8.0,8.0,8.0,9.0
,="Suffield High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0,8.0,9.0,10.0,14.2
,="Suffield Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,5.0,5.0,3.0,4.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.9,9.0,8.5,5.6,9.0
="The Bridge Academy District",="The Bridge Academy",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,3.0,3.0,6.6,6.6
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,2.0,2.0,2.0
="The Gilbert School District",="The Gilbert School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,2.0,1.0,1.0,2.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.0,2.0,2.0,2.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0,0.0,0.0,0.0,0.0
="Thomaston School District",="Black Rock School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,2.5,2.5,1.9,3.0
,,="Library/Media - Support Staff",="Non-Certified",0.9,0.6,0.6,0.6,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.4,5.8,5.3,6.1,7.6
,="Thomaston Center School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.7,0.0
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.7,4.0,4.0,5.6,4.6
,="Thomaston High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,0.5
,,="School Nurses",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5,5.6,5.6,5.7,0.0
="Thompson School District",="Mary R. Fisher Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0,6.0,7.5,11.8,9.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.5,1.3,1.3,1.3,1.3
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.9,6.9,4.0,5.0,9.0
,="Thompson Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",1.0,1.0,1.0,1.0,1.0
,,="School Nurses",="Non-Certified",1.0,1.3,1.3,1.3,1.3
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0,5.0,4.0,4.0,4.0
,="Tourtellotte Memorial High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,.
,,"Library/Media - Support Staff","Non-Certified",0.2,0.2,1.0,1.0,.
,,"School Nurses","Non-Certified",0.7,0.7,1.3,1.3,.
,,"Special Education - Paraprofessional Instructional Assistants","Non-Certified",3.9,3.9,4.0,4.0,.
"Tolland School District","Birch Grove Primary School","General Education - Paraprofessional Instructional Assistants","Non-Certified",7.5,8.5,8.5,6.5,6.5
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",2.0,2.0,2.0,2.0,2.0
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",25.1,24.8,32.5,34.1,32.9
,="Tolland High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="Library/Media - Support Staff",="Non-Certified",0.0,0.0,0.0,0.0,0.0
,,="School Nurses",="Non-Certified",1.7,1.7,1.7,1.7,1.7
,,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0,8.0,9.0,9.0,10.0
,="Tolland Intermediate School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0,2.5,2.5,2.5,2.5
