"Five-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Special Education"

"",,,,"Graduates",,"Non-Graduates",,,
"The Gilbert School District","The Gilbert School","Black","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","ELL","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Eligible For Free Lunch",22,16,72.7,"*","*",6,27.3
"The Gilbert School District","The Gilbert School","Eligible For Lunch",34,25,73.5,"*","*",9,26.5
"The Gilbert School District","The Gilbert School","Eligible For Reduced Lunch",12,9,75.0,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Female",43,36,83.7,"*","*",7,16.3
"The Gilbert School District","The Gilbert School","High Needs",36,27,75.0,"*","*",9,25.0
"The Gilbert School District","The Gilbert School","Hispanic",9,8,88.9,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Male",41,34,82.9,"*","*",7,17.1
"The Gilbert School District","The Gilbert School","Non-ELL",80,66,82.5,"*","*",14,17.5
"The Gilbert School District","The Gilbert School","Non-High Needs",48,43,89.6,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Non-Hispanic",75,62,82.7,"*","*",13,17.3
"The Gilbert School District","The Gilbert School","Non-Special Education",77,64,83.1,"*","*",13,16.9
"The Gilbert School District","The Gilbert School","Not Eligible For Lunch",50,45,90.0,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Special Education",7,6,85.7,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Asian","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","White",71,58,81.7,"*","*",13,18.3
"The Gilbert School District","The Gilbert School","Two or More Races","*","*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","All Students",76,74,97.4,"*","*","*","*"
"Thomaston School District","Thomaston High School","Black","*","*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","ELL","*","*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","Eligible For Free Lunch",12,11,91.7,"*","*","*","*"
"Thomaston School District","Thomaston High School","Eligible For Lunch",21,20,95.2,"*","*","*","*"
"Thomaston School District","Thomaston High School","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"Thomaston School District","Thomaston High School","Female",40,39,97.5,"*","*","*","*"
"Thomaston School District","Thomaston High School","High Needs",31,30,96.8,"*","*","*","*"
"Thomaston School District","Thomaston High School","Hispanic","*","*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","Male",36,35,97.2,"*","*","*","*"
"Thomaston School District","Thomaston High School","Non-ELL",74,72,97.3,"*","*","*","*"
"Thomaston School District","Thomaston High School","Non-High Needs",45,44,97.8,"*","*","*","*"
"Thomaston School District","Thomaston High School","Non-Hispanic",74,72,97.3,"*","*","*","*"
"Thomaston School District","Thomaston High School","Non-Special Education",64,63,98.4,"*","*","*","*"
"Thomaston School District","Thomaston High School","Not Eligible For Lunch",55,54,98.2,"*","*","*","*"
"Thomaston School District","Thomaston High School","Special Education",12,11,91.7,"*","*","*","*"
"Thomaston School District","Thomaston High School","Asian","*","*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","White",71,69,97.2,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","All Students",83,77,92.8,"*","*",6,7.2
"Thompson School District","Tourtellotte Memorial High School","Eligible For Free Lunch",14,9,64.3,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Eligible For Lunch",27,21,77.8,"*","*",6,22.2
"Thompson School District","Tourtellotte Memorial High School","Eligible For Reduced Lunch",13,12,92.3,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Female",41,38,92.7,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","High Needs",32,26,81.3,"*","*",6,18.8
"Thompson School District","Tourtellotte Memorial High School","Hispanic","*","*","*","*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Male",42,39,92.9,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Non-ELL",83,77,92.8,"*","*",6,7.2
"Thompson School District","Tourtellotte Memorial High School","Non-High Needs",51,51,100.0,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Non-Hispanic",80,75,93.8,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Non-Special Education",75,69,92.0,"*","*",6,8.0
"Thompson School District","Tourtellotte Memorial High School","Not Eligible For Lunch",56,56,100.0,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Special Education",8,8,100.0,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","White",79,74,93.7,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Two or More Races","*","*","*","*","*","*","*"
"Tolland School District","Tolland High School","All Students",242,229,94.6,10,4.1,"*","*"
"Tolland School District","Tolland High School","Black","*","*","*","*","*","*","*"
"Tolland School District","Tolland High School","Eligible For Free Lunch",13,11,84.6,"*","*","*","*"
"Tolland School District","Tolland High School","Eligible For Lunch",20,16,80.0,"*","*","*","*"
"Tolland School District","Tolland High School","Eligible For Reduced Lunch",7,"*","*","*","*","*","*"
"Tolland School District","Tolland High School","Female",116,111,95.7,"*","*","*","*"
"Tolland School District","Tolland High School","High Needs",37,29,78.4,7,18.9,"*","*"
"Tolland School District","Tolland High School","Hispanic","*","*","*","*","*","*","*"
"Tolland School District","Tolland High School","Male",126,118,93.7,"*","*","*","*"
"Tolland School District","Tolland High School","Non-ELL",242,229,94.6,10,4.1,"*","*"
"Tolland School District","Tolland High School","Non-High Needs",205,200,97.6,"*","*","*","*"
"Tolland School District","Tolland High School","Non-Hispanic",241,228,94.6,10,4.1,"*","*"
"Tolland School District","Tolland High School","Non-Special Education",222,213,95.9,6,2.7,"*","*"
"Tolland School District","Tolland High School","Not Eligible For Lunch",222,213,95.9,7,3.2,"*","*"
"Tolland School District","Tolland High School","Special Education",20,16,80.0,"*","*","*","*"
"Tolland School District","Tolland High School","Asian",10,10,100.0,"*","*","*","*"
"Tolland School District","Tolland High School","White",225,212,94.2,10,4.4,"*","*"
"Tolland School District","Tolland High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Torrington School District","Torrington High School","All Students",267,242,90.6,"*","*",20,7.5
"Torrington School District","Torrington High School","Black",14,14,100.0,"*","*","*","*"
"Torrington School District","Torrington High School","ELL",18,15,83.3,"*","*","*","*"
"Torrington School District","Torrington High School","Eligible For Free Lunch",80,68,85.0,"*","*",9,11.3
"Torrington School District","Torrington High School","Eligible For Lunch",114,96,84.2,"*","*",15,13.2
"Torrington School District","Torrington High School","Eligible For Reduced Lunch",34,28,82.4,"*","*",6,17.6
"Torrington School District","Torrington High School","Female",135,126,93.3,"*","*",7,5.2
"Torrington School District","Torrington High School","High Needs",139,119,85.6,"*","*",17,12.2
"Torrington School District","Torrington High School","Hispanic",48,45,93.8,"*","*","*","*"
"Torrington School District","Torrington High School","Male",132,116,87.9,"*","*",13,9.8
"Torrington School District","Torrington High School","Non-ELL",249,227,91.2,"*","*",18,7.2
"Torrington School District","Torrington High School","Non-High Needs",128,123,96.1,"*","*","*","*"
"Torrington School District","Torrington High School","Non-Hispanic",219,197,90.0,"*","*",18,8.2
"Torrington School District","Torrington High School","Non-Special Education",229,206,90.0,"*","*",18,7.9
"Torrington School District","Torrington High School","Not Eligible For Lunch",153,146,95.4,"*","*","*","*"
"Torrington School District","Torrington High School","Special Education",38,36,94.7,"*","*","*","*"
"Torrington School District","Torrington High School","Asian",16,16,100.0,"*","*","*","*"
"Torrington School District","Torrington High School","White",185,163,88.1,"*","*",18,9.7
"Torrington School District","Torrington High School","Two or More Races","*","*","*","*","*","*","*"
"Torrington School District","Torrington High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Trumbull School District","Trumbull High School","All Students",547,541,98.9,"*","*",6,1.1
"Trumbull School District","Trumbull High School","Black",28,27,96.4,"*","*","*","*"
"Trumbull School District","Trumbull High School","ELL",12,11,91.7,"*","*","*","*"
"Trumbull School District","Trumbull High School","Eligible For Free Lunch",48,46,95.8,"*","*","*","*"
"Trumbull School District","Trumbull High School","Eligible For Lunch",70,68,97.1,"*","*","*","*"
"Trumbull School District","Trumbull High School","Eligible For Reduced Lunch",22,22,100.0,"*","*","*","*"
"Trumbull School District","Trumbull High School","Female",278,273,98.2,"*","*","*","*"
"Trumbull School District","Trumbull High School","High Needs",106,103,97.2,"*","*","*","*"
"Trumbull School District","Trumbull High School","Hispanic",48,46,95.8,"*","*","*","*"
"Trumbull School District","Trumbull High School","Male",269,268,99.6,"*","*","*","*"
"Trumbull School District","Trumbull High School","Non-ELL",535,530,99.1,"*","*","*","*"
"Trumbull School District","Trumbull High School","Non-High Needs",441,438,99.3,"*","*","*","*"
"Trumbull School District","Trumbull High School","Non-Hispanic",499,495,99.2,"*","*","*","*"
"Trumbull School District","Trumbull High School","Non-Special Education",515,509,98.8,"*","*",6,1.2
"Trumbull School District","Trumbull High School","Not Eligible For Lunch",477,473,99.2,"*","*","*","*"
"Trumbull School District","Trumbull High School","Special Education",32,32,100.0,"*","*","*","*"
"Trumbull School District","Trumbull High School","Asian",20,20,100.0,"*","*","*","*"
"Trumbull School District","Trumbull High School","White",451,448,99.3,"*","*","*","*"
"Vernon School District","Rockville High School","All Students",232,199,85.8,"*","*",31,13.4
"Vernon School District","Rockville High School","Black",29,23,79.3,"*","*",6,20.7
"Vernon School District","Rockville High School","ELL","*","*","*","*","*","*","*"
"Vernon School District","Rockville High School","Eligible For Free Lunch",72,51,70.8,"*","*",20,27.8
"Vernon School District","Rockville High School","Eligible For Lunch",93,72,77.4,"*","*",20,21.5
"Vernon School District","Rockville High School","Eligible For Reduced Lunch",21,21,100.0,"*","*","*","*"
"Vernon School District","Rockville High School","Female",123,110,89.4,"*","*",12,9.8
"Vernon School District","Rockville High School","High Needs",108,82,75.9,"*","*",24,22.2
"Vernon School District","Rockville High School","Hispanic",21,15,71.4,"*","*","*","*"
"Vernon School District","Rockville High School","Male",109,89,81.7,"*","*",19,17.4
"Vernon School District","Rockville High School","Non-ELL",224,193,86.2,"*","*",30,13.4
"Vernon School District","Rockville High School","Non-High Needs",124,117,94.4,"*","*",7,5.6
"Vernon School District","Rockville High School","Non-Hispanic",211,184,87.2,"*","*",26,12.3
"Vernon School District","Rockville High School","Non-Special Education",203,180,88.7,"*","*",23,11.3
"Vernon School District","Rockville High School","Not Eligible For Lunch",139,127,91.4,"*","*",11,7.9
"Vernon School District","Rockville High School","Special Education",29,19,65.5,"*","*",8,27.6
"Vernon School District","Rockville High School","Asian",18,17,94.4,"*","*","*","*"
"Vernon School District","Rockville High School","White",163,143,87.7,"*","*",20,12.3
"Vernon School District","Rockville High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Wallingford School District","Lyman Hall High School","All Students",286,268,93.7,"*","*",16,5.6
