"Physical Fitness Tests: Students Reaching Health Standard, 2011-12"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","Grade 8","Sit and Reach","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","Grade 10","All Tests - School","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","Grade 10","Curl Up","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","Grade 10","Mile Run","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","Grade 10","Push Up","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","Grade 10","Sit and Reach","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Grade 4","All Tests - School",57.1
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Grade 4","Curl Up",98.4
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Grade 4","Mile Run",66.7
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Grade 4","Push Up",76.2
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Grade 4","Sit and Reach",98.4
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Grade 6","All Tests - School","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Grade 6","Curl Up","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Grade 6","Mile Run","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Grade 6","Push Up","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Grade 6","Sit and Reach","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Grade 8","All Tests - School","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Grade 8","Curl Up","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Grade 8","Mile Run","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Grade 8","Push Up","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Grade 8","Sit and Reach","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Grade 10","All Tests - School","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Grade 10","Curl Up","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Grade 10","Mile Run","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Grade 10","Push Up","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Grade 10","Sit and Reach","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Grade 4","All Tests - School",50.5
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Grade 4","Curl Up",87.9
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Grade 4","Mile Run",73.8
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Grade 4","Push Up",76.6
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Grade 4","Sit and Reach",96.3
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Grade 6","All Tests - School","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Grade 6","Curl Up","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Grade 6","Mile Run","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Grade 6","Push Up","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Grade 6","Sit and Reach","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Grade 8","All Tests - School","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Grade 8","Curl Up","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Grade 8","Mile Run","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Grade 8","Push Up","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Grade 8","Sit and Reach","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Grade 10","All Tests - School","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Grade 10","Curl Up","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Grade 10","Mile Run","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Grade 10","Push Up","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Grade 10","Sit and Reach","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Grade 4","All Tests - School",56.8
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Grade 4","Curl Up",86.4
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Grade 4","Mile Run",70.3
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Grade 4","Push Up",84.7
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Grade 4","Sit and Reach",95.8
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Grade 6","All Tests - School","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Grade 6","Curl Up","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Grade 6","Mile Run","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Grade 6","Push Up","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Grade 6","Sit and Reach","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Grade 8","All Tests - School","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Grade 8","Curl Up","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Grade 8","Mile Run","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Grade 8","Push Up","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Grade 8","Sit and Reach","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Grade 10","All Tests - School","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Grade 10","Curl Up","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Grade 10","Mile Run","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Grade 10","Push Up","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Grade 10","Sit and Reach","N/A"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Grade 4","All Tests - School","N/A"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Grade 4","Curl Up","N/A"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Grade 4","Mile Run","N/A"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Grade 4","Push Up","N/A"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Grade 4","Sit and Reach","N/A"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Grade 6","All Tests - School",21.5
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Grade 6","Curl Up",78.5
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Grade 6","Mile Run",31.9
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Grade 6","Push Up",71.7
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Grade 6","Sit and Reach",82.2
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Grade 8","All Tests - School",30.1
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Grade 8","Curl Up",81.8
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Grade 8","Mile Run",39.8
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Grade 8","Push Up",61.4
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Grade 8","Sit and Reach",85.2
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Grade 10","All Tests - School","N/A"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Grade 10","Curl Up","N/A"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Grade 10","Mile Run","N/A"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Grade 10","Push Up","N/A"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Grade 10","Sit and Reach","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade 4","All Tests - School",54.8
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade 4","Curl Up",95.7
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade 4","Mile Run",71.0
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade 4","Push Up",81.7
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade 4","Sit and Reach",96.8
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade 6","All Tests - School",53.8
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade 6","Curl Up",88.8
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade 6","Mile Run",57.5
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade 6","Push Up",72.5
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade 6","Sit and Reach",97.5
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade 8","All Tests - School",34.9
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade 8","Curl Up",96.8
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade 8","Mile Run",34.9
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade 8","Push Up",85.7
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade 8","Sit and Reach",98.4
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade 10","All Tests - School","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade 10","Curl Up","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade 10","Mile Run","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade 10","Push Up","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Grade 10","Sit and Reach","N/A"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Grade 4","All Tests - School",16.9
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Grade 4","Curl Up",44.9
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Grade 4","Mile Run",57.3
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Grade 4","Push Up",56.2
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Grade 4","Sit and Reach",73.0
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Grade 6","All Tests - School","N/A"
