"Physical Fitness Tests: Students Reaching Health Standard, 2011-12"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","All Grades","All Tests - School",78.4
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","All Grades","Curl Up",92.6
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","All Grades","Mile Run",87.8
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","All Grades","Push Up",87.2
"Simsbury School District","=""1280011""","Tootin' Hills School","=""1280411""","All Grades","Sit and Reach",91.2
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","All Grades","All Tests - School",66.9
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","All Grades","Curl Up",86.5
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","All Grades","Mile Run",80.8
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","All Grades","Push Up",80.8
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","All Grades","Sit and Reach",87.3
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","All Grades","All Tests - School",56.7
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","All Grades","Curl Up",72.1
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","All Grades","Mile Run",78.8
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","All Grades","Push Up",67.3
"Somers School District","=""1290011""","Somers Elementary School","=""1290411""","All Grades","Sit and Reach",75.0
"Somers School District","=""1290011""","Somers High School","=""1296111""","All Grades","All Tests - School",48.4
"Somers School District","=""1290011""","Somers High School","=""1296111""","All Grades","Curl Up",80.5
"Somers School District","=""1290011""","Somers High School","=""1296111""","All Grades","Mile Run",71.9
"Somers School District","=""1290011""","Somers High School","=""1296111""","All Grades","Push Up",85.2
"Somers School District","=""1290011""","Somers High School","=""1296111""","All Grades","Sit and Reach",94.5
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","All Grades","All Tests - School",36.9
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","All Grades","Curl Up",90.8
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","All Grades","Mile Run",69.2
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","All Grades","Push Up",53.8
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","All Grades","Sit and Reach",93.8
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","All Grades","All Tests - School",46.3
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","All Grades","Curl Up",62.2
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","All Grades","Mile Run",89.0
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","All Grades","Push Up",67.1
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","All Grades","Sit and Reach",95.1
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","All Grades","All Tests - School",35.6
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","All Grades","Curl Up",81.4
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","All Grades","Mile Run",69.5
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","All Grades","Push Up",71.2
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","All Grades","Sit and Reach",76.3
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","All Grades","All Tests - School",23.2
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","All Grades","Curl Up",79.7
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","All Grades","Mile Run",59.4
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","All Grades","Push Up",55.1
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","All Grades","Sit and Reach",62.3
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","All Grades","All Tests - School",47.2
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","All Grades","Curl Up",87.9
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","All Grades","Mile Run",60.6
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","All Grades","Push Up",78.3
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","All Grades","Sit and Reach",79.2
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","All Grades","All Tests - School",51.5
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","All Grades","Curl Up",91.8
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","All Grades","Mile Run",84.5
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","All Grades","Push Up",77.5
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","All Grades","Sit and Reach",70.8
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","All Grades","All Tests - School",47.4
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","All Grades","Curl Up",87.7
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","All Grades","Mile Run",66.7
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","All Grades","Push Up",73.7
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","All Grades","Sit and Reach",75.4
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","All Grades","All Tests - School",35.5
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","All Grades","Curl Up",91.7
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","All Grades","Mile Run",41.3
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","All Grades","Push Up",62.0
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","All Grades","Sit and Reach",90.1
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","All Grades","All Tests - School",30.2
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","All Grades","Curl Up",88.4
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","All Grades","Mile Run",32.6
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","All Grades","Push Up",62.8
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","All Grades","Sit and Reach",95.3
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","All Grades","All Tests - School",51.0
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","All Grades","Curl Up",71.4
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","All Grades","Mile Run",59.2
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","All Grades","Push Up",79.6
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","All Grades","Sit and Reach",100.0
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","All Grades","All Tests - School",58.3
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","All Grades","Curl Up",96.2
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","All Grades","Mile Run",72.3
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","All Grades","Push Up",89.6
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","All Grades","Sit and Reach",84.8
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","All Grades","All Tests - School",46.8
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","All Grades","Curl Up",71.3
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","All Grades","Mile Run",80.8
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","All Grades","Push Up",66.2
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","All Grades","Sit and Reach",81.4
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","All Grades","All Tests - School",91.5
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","All Grades","Curl Up",100.0
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","All Grades","Mile Run",91.5
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","All Grades","Push Up",93.6
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","All Grades","Sit and Reach",100.0
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","All Grades","All Tests - School",54.8
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","All Grades","Curl Up",87.1
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","All Grades","Mile Run",71.0
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","All Grades","Push Up",87.1
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","All Grades","Sit and Reach",87.1
"Southington School District","=""1310011""","Southington High School","=""1316211""","All Grades","All Tests - School",54.3
"Southington School District","=""1310011""","Southington High School","=""1316211""","All Grades","Curl Up",78.5
"Southington School District","=""1310011""","Southington High School","=""1316211""","All Grades","Mile Run",80.6
"Southington School District","=""1310011""","Southington High School","=""1316211""","All Grades","Push Up",89.5
"Southington School District","=""1310011""","Southington High School","=""1316211""","All Grades","Sit and Reach",86.1
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","All Grades","All Tests - School",69.1
