"Physical Fitness Tests: Students Reaching Health Standard, 2014-15"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","All Grades","Curl Up",79.7
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","All Grades","Mile Run",63.3
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","All Grades","Push Up",76.6
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","All Grades","Sit and Reach",82.0
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","All Grades","All Tests - School",73.9
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","All Grades","Curl Up",97.8
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","All Grades","Mile Run",78.3
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","All Grades","Push Up",87.0
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","All Grades","Sit and Reach",97.8
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","All Grades","All Tests - School",58.2
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","All Grades","Curl Up",92.5
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","All Grades","Mile Run",66.2
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","All Grades","Push Up",77.6
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","All Grades","Sit and Reach",94.3
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","All Grades","All Tests - School",58.6
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","All Grades","Curl Up",91.9
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","All Grades","Mile Run",79.8
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","All Grades","Push Up",81.8
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","All Grades","Sit and Reach",92.9
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","All Grades","All Tests - School","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","All Grades","Curl Up","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","All Grades","Mile Run","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","All Grades","Push Up","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","All Grades","Sit and Reach","*"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","All Grades","All Tests - School",32.4
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","All Grades","Curl Up",70.5
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","All Grades","Mile Run",63.9
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","All Grades","Push Up",52.4
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","All Grades","Sit and Reach",73.7
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","All Grades","All Tests - School","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","All Grades","Curl Up",72.7
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","All Grades","Mile Run",40.9
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","All Grades","Push Up",50.0
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","All Grades","Sit and Reach",68.2
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","All Grades","All Tests - School",0.0
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","All Grades","Curl Up","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","All Grades","Mile Run",0.0
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","All Grades","Push Up","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","All Grades","Sit and Reach","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","All Grades","All Tests - School",34.4
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","All Grades","Curl Up",81.5
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","All Grades","Mile Run",68.5
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","All Grades","Push Up",52.4
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","All Grades","Sit and Reach",71.4
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","All Grades","All Tests - School",37.0
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","All Grades","Curl Up",91.1
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","All Grades","Mile Run",44.5
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","All Grades","Push Up",63.7
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","All Grades","Sit and Reach",84.2
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","All Grades","All Tests - School",61.7
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","All Grades","Curl Up",81.1
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","All Grades","Mile Run",73.0
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","All Grades","Push Up",93.9
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","All Grades","Sit and Reach",87.2
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","All Grades","All Tests - School",61.5
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","All Grades","Curl Up",84.6
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","All Grades","Mile Run",68.1
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","All Grades","Push Up",74.7
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","All Grades","Sit and Reach",90.1
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","All Grades","All Tests - School",52.9
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","All Grades","Curl Up",95.9
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","All Grades","Mile Run",70.2
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","All Grades","Push Up",71.1
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","All Grades","Sit and Reach",90.1
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","All Grades","All Tests - School",57.3
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","All Grades","Curl Up",85.5
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","All Grades","Mile Run",81.2
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","All Grades","Push Up",68.4
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","All Grades","Sit and Reach",92.3
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","All Grades","All Tests - School",68.1
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","All Grades","Curl Up",88.8
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","All Grades","Mile Run",89.7
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","All Grades","Push Up",75.9
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","All Grades","Sit and Reach",91.4
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","All Grades","All Tests - School",52.0
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","All Grades","Curl Up",72.4
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","All Grades","Mile Run",82.7
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","All Grades","Push Up",64.3
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","All Grades","Sit and Reach",96.9
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","All Grades","All Tests - School",45.9
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","All Grades","Curl Up",73.8
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","All Grades","Mile Run",85.2
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","All Grades","Push Up",67.2
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","All Grades","Sit and Reach",90.2
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","All Grades","All Tests - School",40.3
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","All Grades","Curl Up",66.7
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","All Grades","Mile Run",75.0
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","All Grades","Push Up",63.9
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","All Grades","Sit and Reach",75.0
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","All Grades","All Tests - School",54.0
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","All Grades","Curl Up",92.1
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","All Grades","Mile Run",64.3
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","All Grades","Push Up",79.4
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","All Grades","Sit and Reach",95.2
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","All Grades","All Tests - School",50.0
