"Physical Fitness Tests: Students Reaching Health Standard, 2014-15"
"All Districts, All Schools"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Grade 6","Curl Up","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Grade 6","Mile Run","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Grade 6","Push Up","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Grade 6","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Grade 8","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Grade 8","Curl Up","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Grade 8","Mile Run","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Grade 8","Push Up","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Grade 8","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Grade 10","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Grade 10","Curl Up","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Grade 10","Mile Run","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Grade 10","Push Up","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Grade 10","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Grade 4","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Grade 4","Curl Up","N/A"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Grade 4","Mile Run","N/A"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Grade 4","Push Up","N/A"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Grade 4","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Grade 6","All Tests - School",58.2
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Grade 6","Curl Up",88.3
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Grade 6","Mile Run",76.8
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Grade 6","Push Up",85.5
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Grade 6","Sit and Reach",87.8
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Grade 8","All Tests - School",39.7
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Grade 8","Curl Up",77.0
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Grade 8","Mile Run",57.7
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Grade 8","Push Up",58.7
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Grade 8","Sit and Reach",79.2
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Grade 10","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Grade 10","Curl Up","N/A"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Grade 10","Mile Run","N/A"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Grade 10","Push Up","N/A"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Grade 10","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Grade 4","All Tests - School","N/A"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Grade 4","Curl Up","N/A"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Grade 4","Mile Run","N/A"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Grade 4","Push Up","N/A"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Grade 4","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Grade 6","All Tests - School",41.9
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Grade 6","Curl Up",87.7
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Grade 6","Mile Run",77.5
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Grade 6","Push Up",53.9
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Grade 6","Sit and Reach",88.4
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Grade 8","All Tests - School",49.6
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Grade 8","Curl Up",92.4
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Grade 8","Mile Run",79.1
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Grade 8","Push Up",62.2
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Grade 8","Sit and Reach",92.4
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Grade 10","All Tests - School","N/A"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Grade 10","Curl Up","N/A"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Grade 10","Mile Run","N/A"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Grade 10","Push Up","N/A"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Grade 10","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Grade 4","All Tests - School",57.4
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Grade 4","Curl Up",85.1
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Grade 4","Mile Run",70.2
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Grade 4","Push Up",85.1
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Grade 4","Sit and Reach",95.7
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Grade 6","All Tests - School",46.3
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Grade 6","Curl Up",75.6
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Grade 6","Mile Run",63.4
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Grade 6","Push Up",82.9
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Grade 6","Sit and Reach",82.9
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Grade 8","All Tests - School","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Grade 8","Curl Up",73.1
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Grade 8","Mile Run",38.5
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Grade 8","Push Up",50.0
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Grade 8","Sit and Reach",84.6
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Grade 10","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Grade 10","Curl Up","N/A"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Grade 10","Mile Run","N/A"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Grade 10","Push Up","N/A"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Grade 10","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Grade 4","All Tests - School",45.1
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Grade 4","Curl Up",90.2
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Grade 4","Mile Run",66.7
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Grade 4","Push Up",58.8
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Grade 4","Sit and Reach",80.4
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Grade 6","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Grade 6","Curl Up","N/A"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Grade 6","Mile Run","N/A"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Grade 6","Push Up","N/A"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Grade 6","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Grade 8","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Grade 8","Curl Up","N/A"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Grade 8","Mile Run","N/A"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Grade 8","Push Up","N/A"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Grade 8","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Grade 10","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Grade 10","Curl Up","N/A"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Grade 10","Mile Run","N/A"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Grade 10","Push Up","N/A"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Grade 10","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Grade 4","All Tests - School",37.5
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Grade 4","Curl Up",77.1
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Grade 4","Mile Run",79.2
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Grade 4","Push Up",47.9
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Grade 4","Sit and Reach",70.8
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Grade 6","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Grade 6","Curl Up","N/A"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Grade 6","Mile Run","N/A"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Grade 6","Push Up","N/A"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Grade 6","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Grade 8","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Grade 8","Curl Up","N/A"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Grade 8","Mile Run","N/A"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Grade 8","Push Up","N/A"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Grade 8","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Grade 10","All Tests - School","N/A"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Grade 10","Curl Up","N/A"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Grade 10","Mile Run","N/A"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Grade 10","Push Up","N/A"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Grade 10","Sit and Reach","N/A"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","Grade 4","All Tests - School",43.3
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","Grade 4","Curl Up",58.2
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","Grade 4","Mile Run",80.6
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","Grade 4","Push Up",43.3
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","Grade 4","Sit and Reach",76.1
