"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",4,"ELA","Non-High Needs",48,2511,2571,60,"66.7%","84.8%"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",4,"Math","High Needs",13,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",4,"Math","Non-High Needs",48,2507,2535,28,"39.6%","64.3%"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",5,"ELA","High Needs",8,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",5,"ELA","Non-High Needs",39,2537,2590,54,"66.7%","79.8%"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",5,"Math","High Needs",8,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",5,"Math","Non-High Needs",38,2518,2586,68,"68.4%","90.1%"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",6,"ELA","High Needs",11,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",6,"ELA","Non-High Needs",51,2596,2635,38,"58.8%","77.8%"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",6,"Math","High Needs",11,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280411""","Tootin' Hills School",6,"Math","Non-High Needs",51,2565,2604,39,"56.9%","70.7%"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",6,"ELA","High Needs",14,"*","*","*","*","*"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",6,"ELA","Non-High Needs",96,2550,2589,39,"57.3%","72.5%"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",6,"Math","High Needs",14,"*","*","*","*","*"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",6,"Math","Non-High Needs",96,2523,2572,49,"61.5%","80.1%"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",7,"ELA","High Needs",24,2463,2509,46,"45.8%","70.3%"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",7,"ELA","Non-High Needs",96,2582,2621,39,"55.2%","73.8%"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",7,"Math","High Needs",24,2446,2471,25,"29.2%","47.4%"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",7,"Math","Non-High Needs",96,2562,2594,32,"53.1%","73.4%"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",8,"ELA","High Needs",17,"*","*","*","*","*"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",8,"ELA","Non-High Needs",77,2600,2613,13,"37.7%","56.4%"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",8,"Math","High Needs",17,"*","*","*","*","*"
"=""1290011""","Somers School District","=""1295111""","Mabelle B. Avery Middle School",8,"Math","Non-High Needs",77,2567,2602,36,"58.4%","75.8%"
"=""1290011""","Somers School District","=""1290411""","Somers Elementary School",4,"ELA","High Needs",19,"*","*","*","*","*"
"=""1290011""","Somers School District","=""1290411""","Somers Elementary School",4,"ELA","Non-High Needs",93,2463,2513,50,"45.2%","70.3%"
"=""1290011""","Somers School District","=""1290411""","Somers Elementary School",4,"Math","High Needs",19,"*","*","*","*","*"
"=""1290011""","Somers School District","=""1290411""","Somers Elementary School",4,"Math","Non-High Needs",92,2449,2493,45,"33.7%","71.5%"
"=""1290011""","Somers School District","=""1290411""","Somers Elementary School",5,"ELA","High Needs",15,"*","*","*","*","*"
"=""1290011""","Somers School District","=""1290411""","Somers Elementary School",5,"ELA","Non-High Needs",83,2532,2565,33,"42.2%","63.4%"
"=""1290011""","Somers School District","=""1290411""","Somers Elementary School",5,"Math","High Needs",15,"*","*","*","*","*"
"=""1290011""","Somers School District","=""1290411""","Somers Elementary School",5,"Math","Non-High Needs",83,2523,2564,40,"51.8%","80.2%"
"=""1320011""","South Windsor School District","=""1320711""","Eli Terry School",4,"ELA","High Needs",14,"*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320711""","Eli Terry School",4,"ELA","Non-High Needs",45,2470,2540,70,"64.4%","85.6%"
"=""1320011""","South Windsor School District","=""1320711""","Eli Terry School",4,"Math","High Needs",14,"*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320711""","Eli Terry School",4,"Math","Non-High Needs",45,2490,2539,48,"53.3%","80.4%"
"=""1320011""","South Windsor School District","=""1320711""","Eli Terry School",5,"ELA","High Needs",16,"*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320711""","Eli Terry School",5,"ELA","Non-High Needs",44,2547,2581,34,"47.7%","67.2%"
"=""1320011""","South Windsor School District","=""1320711""","Eli Terry School",5,"Math","High Needs",16,"*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320711""","Eli Terry School",5,"Math","Non-High Needs",44,2552,2579,27,"43.2%","63.0%"
"=""1320011""","South Windsor School District","=""1320611""","Orchard Hill School",4,"ELA","High Needs",17,"*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320611""","Orchard Hill School",4,"ELA","Non-High Needs",51,2509,2570,62,"68.6%","90.5%"
"=""1320011""","South Windsor School District","=""1320611""","Orchard Hill School",4,"Math","High Needs",17,"*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320611""","Orchard Hill School",4,"Math","Non-High Needs",50,2516,2574,58,"56.0%","89.2%"
"=""1320011""","South Windsor School District","=""1320611""","Orchard Hill School",5,"ELA","High Needs",17,"*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320611""","Orchard Hill School",5,"ELA","Non-High Needs",38,2569,2600,31,"52.6%","69.4%"
"=""1320011""","South Windsor School District","=""1320611""","Orchard Hill School",5,"Math","High Needs",17,"*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320611""","Orchard Hill School",5,"Math","Non-High Needs",38,2567,2596,29,"50.0%","67.0%"
"=""1320011""","South Windsor School District","=""1320111""","Philip R. Smith School",4,"ELA","High Needs",10,"*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320111""","Philip R. Smith School",4,"ELA","Non-High Needs",52,2476,2536,60,"53.8%","83.7%"
"=""1320011""","South Windsor School District","=""1320111""","Philip R. Smith School",4,"Math","High Needs",10,"*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320111""","Philip R. Smith School",4,"Math","Non-High Needs",52,2478,2537,58,"53.8%","85.5%"
"=""1320011""","South Windsor School District","=""1320111""","Philip R. Smith School",5,"ELA","High Needs",10,"*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320111""","Philip R. Smith School",5,"ELA","Non-High Needs",65,2531,2596,65,"76.9%","90.0%"
"=""1320011""","South Windsor School District","=""1320111""","Philip R. Smith School",5,"Math","High Needs",10,"*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320111""","Philip R. Smith School",5,"Math","Non-High Needs",65,2533,2583,49,"72.3%","90.3%"
"=""1320011""","South Windsor School District","=""1320211""","Pleasant Valley School",4,"ELA","High Needs",11,"*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320211""","Pleasant Valley School",4,"ELA","Non-High Needs",38,2511,2569,58,"76.3%","88.3%"
"=""1320011""","South Windsor School District","=""1320211""","Pleasant Valley School",4,"Math","High Needs",11,"*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320211""","Pleasant Valley School",4,"Math","Non-High Needs",38,2495,2558,63,"73.7%","96.0%"
"=""1320011""","South Windsor School District","=""1320211""","Pleasant Valley School",5,"ELA","High Needs",22,2454,2510,56,"31.8%","71.4%"
"=""1320011""","South Windsor School District","=""1320211""","Pleasant Valley School",5,"ELA","Non-High Needs",51,2538,2581,44,"52.9%","73.2%"
"=""1320011""","South Windsor School District","=""1320211""","Pleasant Valley School",5,"Math","High Needs",22,2481,2520,39,"50.0%","63.2%"
"=""1320011""","South Windsor School District","=""1320211""","Pleasant Valley School",5,"Math","Non-High Needs",51,2533,2565,32,"43.1%","67.4%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",6,"ELA","High Needs",69,2487,2517,31,"42.0%","58.0%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",6,"ELA","Non-High Needs",218,2572,2600,29,"52.3%","67.1%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",6,"Math","High Needs",69,2481,2489,8,"26.1%","47.3%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",6,"Math","Non-High Needs",217,2564,2607,43,"53.9%","73.3%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",7,"ELA","High Needs",71,2529,2549,21,"31.0%","53.9%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",7,"ELA","Non-High Needs",232,2597,2624,27,"49.1%","63.4%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",7,"Math","High Needs",71,2498,2542,44,"60.6%","77.0%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",7,"Math","Non-High Needs",230,2588,2633,46,"67.0%","85.9%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",8,"ELA","High Needs",71,2514,2538,24,"33.8%","54.0%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",8,"ELA","Non-High Needs",260,2624,2639,15,"43.1%","57.4%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",8,"Math","High Needs",71,2515,2524,9,"38.0%","51.8%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School",8,"Math","Non-High Needs",260,2624,2664,40,"66.9%","82.0%"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School",4,"ELA","High Needs",13,"*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School",4,"ELA","Non-High Needs",32,2491,2556,65,"71.9%","87.5%"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School",4,"Math","High Needs",13,"*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School",4,"Math","Non-High Needs",32,2492,2536,44,"40.6%","71.7%"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School",5,"ELA","High Needs",11,"*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School",5,"ELA","Non-High Needs",27,2541,2575,34,"51.9%","65.6%"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School",5,"Math","High Needs",11,"*","*","*","*","*"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School",5,"Math","Non-High Needs",27,2532,2557,25,"37.0%","58.5%"
"=""1310011""","Southington School District","=""1311511""","Derynoski Elementary School",4,"ELA","High Needs",29,2391,2435,44,"24.1%","51.3%"
"=""1310011""","Southington School District","=""1311511""","Derynoski Elementary School",4,"ELA","Non-High Needs",63,2477,2492,14,"22.2%","41.4%"
"=""1310011""","Southington School District","=""1311511""","Derynoski Elementary School",4,"Math","High Needs",28,2416,2458,42,"25.0%","65.7%"
"=""1310011""","Southington School District","=""1311511""","Derynoski Elementary School",4,"Math","Non-High Needs",63,2478,2529,51,"54.0%","83.1%"
"=""1310011""","Southington School District","=""1311511""","Derynoski Elementary School",5,"ELA","High Needs",33,2439,2489,51,"51.5%","75.2%"
"=""1310011""","Southington School District","=""1311511""","Derynoski Elementary School",5,"ELA","Non-High Needs",84,2531,2571,40,"47.6%","67.0%"
"=""1310011""","Southington School District","=""1311511""","Derynoski Elementary School",5,"Math","High Needs",33,2463,2472,9,"24.2%","41.9%"
"=""1310011""","Southington School District","=""1311511""","Derynoski Elementary School",5,"Math","Non-High Needs",84,2514,2545,30,"40.5%","66.4%"
"=""1310011""","Southington School District","=""1310511""","EASE",7,"ELA","High Needs","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1310511""","EASE",7,"Math","High Needs","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School",4,"ELA","High Needs",17,"*","*","*","*","*"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School",4,"ELA","Non-High Needs",36,2461,2507,46,"47.2%","66.5%"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School",4,"Math","High Needs",17,"*","*","*","*","*"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School",4,"Math","Non-High Needs",36,2459,2512,53,"47.2%","81.1%"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School",5,"ELA","High Needs",13,"*","*","*","*","*"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School",5,"ELA","Non-High Needs",37,2528,2577,49,"48.6%","69.3%"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School",5,"Math","High Needs",14,"*","*","*","*","*"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School",5,"Math","Non-High Needs",37,2539,2564,24,"40.5%","58.1%"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School",4,"ELA","High Needs",18,"*","*","*","*","*"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School",4,"ELA","Non-High Needs",41,2495,2539,44,"53.7%","73.3%"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School",4,"Math","High Needs",18,"*","*","*","*","*"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School",4,"Math","Non-High Needs",41,2492,2533,41,"43.9%","73.6%"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School",5,"ELA","High Needs",25,2471,2505,33,"24.0%","54.4%"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School",5,"ELA","Non-High Needs",41,2519,2544,26,"29.3%","51.8%"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School",5,"Math","High Needs",25,2480,2513,34,"52.0%","69.1%"
