"Smarter Balanced Growth Report, 2015-16"
"All Districts, All Students"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1520011""","Waterford School District","=""1525111""","Clark Lane Middle School",7,214,2528,2551,23,"40.2%","59.0%"
"=""1520011""","Waterford School District","=""1525111""","Clark Lane Middle School",8,220,2548,2558,9,"38.2%","50.9%"
"=""1520011""","Waterford School District","=""1520211""","Great Neck Elementary School",4,38,2453,2503,50,"39.5%","73.8%"
"=""1520011""","Waterford School District","=""1520211""","Great Neck Elementary School",5,60,2477,2530,53,"66.7%","89.3%"
"=""1520011""","Waterford School District","=""1520611""","Oswegatchie Elementary School",4,56,2461,2500,39,"33.9%","65.2%"
"=""1520011""","Waterford School District","=""1520611""","Oswegatchie Elementary School",5,63,2470,2502,31,"38.1%","63.9%"
"=""1520011""","Waterford School District","=""1520711""","Quaker Hill Elementary School",4,52,2470,2516,46,"42.3%","73.7%"
"=""1520011""","Waterford School District","=""1520711""","Quaker Hill Elementary School",5,64,2476,2527,50,"65.6%","85.0%"
"=""1530011""","Watertown School District","=""1530311""","Fletcher W. Judson School",4,99,2445,2503,57,"49.5%","82.0%"
"=""1530011""","Watertown School District","=""1530311""","Fletcher W. Judson School",5,86,2489,2486,-3,"11.6%","32.3%"
"=""1530011""","Watertown School District","=""1530411""","Polk School",4,102,2461,2478,16,"16.7%","42.5%"
"=""1530011""","Watertown School District","=""1530411""","Polk School",5,117,2459,2492,34,"41.0%","67.5%"
"=""1530011""","Watertown School District","=""1535111""","Swift Middle School",6,219,2482,2499,17,"31.1%","52.4%"
"=""1530011""","Watertown School District","=""1535111""","Swift Middle School",7,202,2507,2555,47,"60.4%","79.8%"
"=""1530011""","Watertown School District","=""1535111""","Swift Middle School",8,213,2530,2544,15,"32.4%","52.4%"
"=""1550011""","West Hartford School District","=""1551611""","Aiken School",4,58,2463,2524,61,"62.1%","89.6%"
"=""1550011""","West Hartford School District","=""1551611""","Aiken School",5,69,2497,2532,35,"49.3%","68.6%"
"=""1550011""","West Hartford School District","=""1559311""","Braeburn Learning Center",4,"*","*","*","*","*","*"
"=""1550011""","West Hartford School District","=""1550211""","Braeburn School",4,54,2450,2518,67,"61.1%","88.1%"
"=""1550011""","West Hartford School District","=""1550211""","Braeburn School",5,57,2509,2560,51,"66.7%","88.8%"
"=""1550011""","West Hartford School District","=""1555311""","Bristow Middle School",6,137,2554,2577,23,"43.8%","63.3%"
"=""1550011""","West Hartford School District","=""1555311""","Bristow Middle School",7,134,2573,2580,7,"30.6%","46.8%"
"=""1550011""","West Hartford School District","=""1555311""","Bristow Middle School",8,137,2571,2611,40,"60.6%","75.7%"
"=""1550011""","West Hartford School District","=""1550411""","Bugbee School",4,83,2515,2563,47,"67.5%","87.3%"
"=""1550011""","West Hartford School District","=""1550411""","Bugbee School",5,74,2532,2566,34,"51.4%","72.1%"
"=""1550011""","West Hartford School District","=""1550511""","Charter Oak International Academy",4,"*",2436,2483,47,"31.6%","71.0%"
"=""1550011""","West Hartford School District","=""1550511""","Charter Oak International Academy",5,51,2472,2503,31,"45.1%","69.2%"
"=""1550011""","West Hartford School District","=""1550611""","Duffy School",4,87,2449,2517,68,"58.6%","90.4%"
"=""1550011""","West Hartford School District","=""1550611""","Duffy School",5,81,2506,2553,47,"65.4%","86.4%"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School",6,295,2557,2573,16,"38.3%","57.6%"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School",7,313,2557,2579,21,"40.9%","60.2%"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School",8,263,2555,2572,17,"43.0%","57.9%"
"=""1550011""","West Hartford School District","=""1550911""","Morley School",4,44,2457,2523,66,"77.3%","95.2%"
"=""1550011""","West Hartford School District","=""1550911""","Morley School",5,58,2507,2546,39,"56.9%","82.9%"
"=""1550011""","West Hartford School District","=""1551011""","Norfeldt School",4,53,2477,2520,42,"47.2%","72.6%"
"=""1550011""","West Hartford School District","=""1551011""","Norfeldt School",5,64,2523,2565,42,"59.4%","79.7%"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School",6,292,2523,2541,18,"36.0%","53.6%"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School",7,278,2528,2542,14,"37.4%","53.4%"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School",8,239,2540,2550,10,"32.6%","48.7%"
"=""1550011""","West Hartford School District","=""1551711""","Smith School",4,51,2458,2499,42,"56.9%","78.7%"
"=""1550011""","West Hartford School District","=""1551711""","Smith School",5,56,2496,2532,36,"46.4%","71.7%"
"=""1550011""","West Hartford School District","=""1551211""","Webster Hill School",4,66,2468,2512,44,"45.5%","71.8%"
"=""1550011""","West Hartford School District","=""1551211""","Webster Hill School",5,66,2498,2523,25,"37.9%","63.9%"
"=""1550011""","West Hartford School District","=""1551311""","Whiting Lane School",4,58,2414,2506,92,"87.9%","100.0%"
"=""1550011""","West Hartford School District","=""1551311""","Whiting Lane School",5,72,2523,2576,52,"69.4%","87.0%"
"=""1550011""","West Hartford School District","=""1551511""","Wolcott School",4,87,2466,2498,32,"32.2%","61.1%"
"=""1550011""","West Hartford School District","=""1551511""","Wolcott School",5,71,2481,2512,31,"43.7%","66.3%"
"=""1560011""","West Haven School District","=""1561111""","ASD Lab",6,"*","*","*","*","*","*"
"=""1560011""","West Haven School District","=""1560811""","Alma E. Pagels School",4,51,2423,2497,73,"68.6%","91.6%"
"=""1560011""","West Haven School District","=""1565311""","Carrigan 5/6 Intermediate School",5,453,2453,2479,27,"35.8%","58.5%"
"=""1560011""","West Haven School District","=""1565311""","Carrigan 5/6 Intermediate School",6,368,2467,2517,50,"55.7%","79.3%"
"=""1560011""","West Haven School District","=""1560611""","Edith E. Mackrille School",4,"*",2456,2507,51,"51.0%","79.9%"
"=""1560011""","West Haven School District","=""1560311""","Forest School",4,70,2411,2459,48,"30.0%","68.1%"
"=""1560011""","West Haven School District","=""1565111""","Harry M. Bailey Middle School",7,367,2501,2527,26,"44.4%","64.0%"
"=""1560011""","West Haven School District","=""1565111""","Harry M. Bailey Middle School",8,395,2502,2532,30,"51.4%","66.7%"
"=""1560011""","West Haven School District","=""1561411""","Savin Rock Community School",4,89,2396,2457,61,"47.2%","82.0%"
"=""1560011""","West Haven School District","=""1560411""","Seth G. Haley School",4,81,2418,2473,56,"45.7%","75.7%"
"=""1560011""","West Haven School District","=""1561211""","Washington School",4,79,2376,2458,82,"63.3%","90.2%"
"=""1540011""","Westbrook School District","=""1540211""","Daisy Ingraham School",4,46,2426,2490,64,"65.2%","89.4%"
"=""1540011""","Westbrook School District","=""1545111""","Westbrook Middle School",5,58,2499,2528,30,"34.5%","64.7%"
"=""1540011""","Westbrook School District","=""1545111""","Westbrook Middle School",6,60,2532,2574,42,"56.7%","76.5%"
"=""1540011""","Westbrook School District","=""1545111""","Westbrook Middle School",7,49,2560,2613,54,"69.4%","87.1%"
"=""1540011""","Westbrook School District","=""1545111""","Westbrook Middle School",8,47,2614,2682,68,"85.1%","99.8%"
"=""1570011""","Weston School District","=""1570211""","Weston Intermediate School",4,165,2482,2521,39,"41.8%","67.2%"
"=""1570011""","Weston School District","=""1570211""","Weston Intermediate School",5,169,2526,2560,35,"53.3%","75.0%"
"=""1570011""","Weston School District","=""1575111""","Weston Middle School",6,177,2556,2572,15,"36.2%","53.6%"
"=""1570011""","Weston School District","=""1575111""","Weston Middle School",7,196,2579,2618,40,"62.8%","81.9%"
"=""1570011""","Weston School District","=""1575111""","Weston Middle School",8,176,2613,2619,6,"35.8%","51.2%"
"=""1580011""","Westport School District","=""1585111""","Bedford Middle School",6,241,2569,2576,8,"34.9%","49.7%"
"=""1580011""","Westport School District","=""1585111""","Bedford Middle School",7,256,2583,2623,40,"64.8%","81.2%"
"=""1580011""","Westport School District","=""1585111""","Bedford Middle School",8,258,2610,2619,9,"35.3%","53.0%"
"=""1580011""","Westport School District","=""1580311""","Coleytown Elementary School",4,59,2475,2531,57,"52.5%","82.1%"
"=""1580011""","Westport School District","=""1580311""","Coleytown Elementary School",5,85,2549,2587,38,"65.9%","84.9%"
"=""1580011""","Westport School District","=""1585311""","Coleytown Middle School",6,161,2568,2585,16,"38.5%","54.8%"
"=""1580011""","Westport School District","=""1585311""","Coleytown Middle School",7,169,2577,2608,30,"52.7%","72.6%"
"=""1580011""","Westport School District","=""1585311""","Coleytown Middle School",8,165,2608,2616,8,"46.1%","57.7%"
"=""1580011""","Westport School District","=""1580411""","Green's Farms School",4,67,2495,2555,60,"64.2%","90.1%"
"=""1580011""","Westport School District","=""1580411""","Green's Farms School",5,74,2558,2593,35,"66.2%","81.6%"
"=""1580011""","Westport School District","=""1580211""","Green's Farms Segregated",5,"*","*","*","*","*","*"
"=""1580011""","Westport School District","=""1580511""","King's Highway Elementary School",4,87,2489,2548,59,"64.4%","87.3%"
"=""1580011""","Westport School District","=""1580511""","King's Highway Elementary School",5,74,2526,2548,22,"33.8%","56.3%"
"=""1580011""","Westport School District","=""1580611""","King's Highway Segregated",4,"*","*","*","*","*","*"
"=""1580011""","Westport School District","=""1580711""","Long Lots School",4,87,2496,2565,69,"77.0%","98.8%"
"=""1580011""","Westport School District","=""1580711""","Long Lots School",5,109,2540,2580,40,"54.1%","77.3%"
"=""1580011""","Westport School District","=""1580811""","Saugatuck Elementary School",4,78,2482,2533,51,"44.9%","76.8%"
"=""1580011""","Westport School District","=""1580811""","Saugatuck Elementary School",5,86,2527,2565,37,"58.1%","77.6%"
"=""1590011""","Wethersfield School District","=""1590811""","Alfred W. Hanmer School",4,41,2421,2515,94,"87.8%","100.0%"
"=""1590011""","Wethersfield School District","=""1590811""","Alfred W. Hanmer School",5,51,2472,2543,72,"78.4%","96.0%"
"=""1590011""","Wethersfield School District","=""1590811""","Alfred W. Hanmer School",6,57,2535,2598,63,"70.2%","90.9%"
"=""1590011""","Wethersfield School District","=""1591011""","Charles Wright School",4,46,2410,2471,61,"47.8%","85.5%"
"=""1590011""","Wethersfield School District","=""1591011""","Charles Wright School",5,51,2480,2522,42,"47.1%","71.3%"
"=""1590011""","Wethersfield School District","=""1591011""","Charles Wright School",6,42,2529,2582,53,"61.9%","77.1%"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School",4,54,2440,2508,68,"68.5%","91.1%"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School",5,47,2469,2529,60,"70.2%","89.5%"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School",6,63,2510,2566,56,"69.8%","89.8%"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",4,58,2447,2513,66,"65.5%","88.3%"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",5,62,2509,2566,57,"79.0%","91.6%"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",6,60,2515,2549,34,"48.3%","68.0%"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School",4,41,2448,2487,39,"24.4%","64.0%"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School",5,39,2469,2501,32,"41.0%","61.4%"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School",6,52,2529,2553,24,"32.7%","62.1%"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School",7,247,2550,2583,33,"52.2%","71.0%"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School",8,264,2539,2587,48,"65.9%","81.3%"
"=""1600011""","Willington School District","=""1600111""","Center School",4,48,2447,2483,37,"33.3%","60.4%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",5,33,2451,2480,29,"39.4%","62.5%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",6,43,2524,2553,30,"37.2%","66.3%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",7,49,2506,2556,50,"53.1%","84.0%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",8,45,2552,2604,51,"64.4%","76.6%"
"=""1610011""","Wilton School District","=""1610711""","Cider Mill School",4,309,2461,2522,61,"56.3%","84.1%"
"=""1610011""","Wilton School District","=""1610711""","Cider Mill School",5,326,2500,2537,37,"49.1%","71.5%"
"=""1610011""","Wilton School District","=""1615211""","Middlebrook School",6,299,2521,2579,58,"65.6%","87.2%"
"=""1610011""","Wilton School District","=""1615211""","Middlebrook School",7,341,2546,2602,56,"72.7%","89.6%"
"=""1610011""","Wilton School District","=""1615211""","Middlebrook School",8,314,2597,2625,27,"55.7%","70.1%"
"=""1620011""","Winchester School District","=""1620211""","Mary P. Hinsdale School",4,65,2442,2459,17,"15.4%","43.3%"
"=""1620011""","Winchester School District","=""1625111""","Pearson Middle School",5,81,2429,2458,29,"34.6%","57.7%"
"=""1620011""","Winchester School District","=""1625111""","Pearson Middle School",6,72,2460,2499,39,"55.6%","71.2%"
"=""1630011""","Windham School District","=""1630411""","Charles H. Barrows STEM Academy",4,57,2431,2501,71,"64.9%","92.1%"
"=""1630011""","Windham School District","=""1630411""","Charles H. Barrows STEM Academy",5,49,2458,2515,57,"63.3%","82.6%"
"=""1630011""","Windham School District","=""1630411""","Charles H. Barrows STEM Academy",6,58,2475,2515,41,"55.2%","78.1%"
"=""1630011""","Windham School District","=""1630411""","Charles H. Barrows STEM Academy",7,59,2521,2557,35,"49.2%","70.2%"
"=""1630011""","Windham School District","=""1630411""","Charles H. Barrows STEM Academy",8,53,2510,2536,26,"43.4%","62.4%"
"=""1630011""","Windham School District","=""1630111""","Natchaug School",4,46,2348,2400,53,"26.1%","63.5%"
"=""1630011""","Windham School District","=""1630111""","Natchaug School",5,39,2400,2470,70,"69.2%","93.3%"
"=""1630011""","Windham School District","=""1630311""","North Windham School",4,74,2378,2420,42,"27.0%","61.5%"
"=""1630011""","Windham School District","=""1630311""","North Windham School",5,53,2442,2484,41,"43.4%","74.7%"
"=""1630011""","Windham School District","=""1630611""","W. B. Sweeney School",4,40,2388,2439,51,"32.5%","75.0%"
"=""1630011""","Windham School District","=""1630611""","W. B. Sweeney School",5,35,2426,2493,66,"68.6%","95.1%"
"=""1630011""","Windham School District","=""1630511""","Windham Center School",4,36,2376,2460,84,"75.0%","97.0%"
"=""1630011""","Windham School District","=""1630511""","Windham Center School",5,35,2433,2467,34,"42.9%","65.2%"
"=""1630011""","Windham School District","=""1635111""","Windham Middle School",6,170,2450,2464,14,"27.1%","48.3%"
"=""1630011""","Windham School District","=""1635111""","Windham Middle School",7,157,2444,2476,32,"46.5%","61.4%"
"=""1630011""","Windham School District","=""1635111""","Windham Middle School",8,159,2455,2458,3,"27.7%","39.2%"
