"Smarter Balanced Growth Report, 2015-16"
"All Districts, Special Education"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",6,"Non-Special Education","*",2545,2572,27,"40.7%","62.7%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",7,"Special Education",8,"*","*","*","*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",7,"Non-Special Education",31,2596,2631,36,"64.5%","79.0%"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",8,"Special Education",9,"*","*","*","*","*"
"=""1210011""","Salem School District","=""1210111""","Salem Elementary School",8,"Non-Special Education",25,2619,2642,23,"48.0%","68.3%"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",4,"Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",4,"Non-Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",5,"Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",5,"Non-Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",6,"Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",6,"Non-Special Education","*",2549,2583,34,"52.6%","70.8%"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",7,"Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",7,"Non-Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",8,"Special Education","*","*","*","*","*","*"
"=""1220011""","Salisbury School District","=""1220111""","Salisbury Central School",8,"Non-Special Education","*",2629,2666,37,"61.5%","74.7%"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",4,"Special Education","*","*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",4,"Non-Special Education","*","*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",5,"Special Education","*","*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",5,"Non-Special Education","*","*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",6,"Special Education","*","*","*","*","*","*"
"=""1230011""","Scotland School District","=""1230111""","Scotland Elementary School",6,"Non-Special Education","*","*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",4,"Special Education",8,"*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",4,"Non-Special Education",64,2448,2493,45,"34.4%","69.7%"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",5,"Special Education",13,"*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240111""","Bungay School",5,"Non-Special Education",66,2495,2541,46,"57.6%","82.0%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",4,"Special Education",7,"*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",4,"Non-Special Education",61,2426,2491,65,"55.7%","81.8%"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",5,"Special Education",9,"*","*","*","*","*"
"=""1240011""","Seymour School District","=""1240211""","Chatfield-LoPresti School",5,"Non-Special Education",81,2490,2552,62,"77.8%","94.3%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",6,"Special Education",21,2397,2425,28,"47.6%","65.0%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",6,"Non-Special Education",150,2531,2553,21,"34.0%","55.2%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",7,"Special Education",18,"*","*","*","*","*"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",7,"Non-Special Education",170,2542,2569,28,"46.5%","65.7%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",8,"Special Education",31,2426,2472,46,"51.6%","67.2%"
"=""1240011""","Seymour School District","=""1245111""","Seymour Middle School",8,"Non-Special Education",152,2556,2592,36,"55.3%","73.4%"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",4,"Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",4,"Non-Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",5,"Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",5,"Non-Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",6,"Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",6,"Non-Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",7,"Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",7,"Non-Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",8,"Special Education","*","*","*","*","*","*"
"=""1250011""","Sharon School District","=""1250111""","Sharon Center School",8,"Non-Special Education","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260211""","Behavior Modification",4,"Special Education","*","*","*","*","*","*"
"=""1260011""","Shelton School District","=""1261011""","Booth Hill School",4,"Special Education",11,"*","*","*","*","*"
"=""1260011""","Shelton School District","=""1261011""","Booth Hill School",4,"Non-Special Education",48,2460,2532,72,"68.8%","95.0%"
"=""1260011""","Shelton School District","=""1260511""","Elizabeth Shelton School",4,"Special Education",12,"*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260511""","Elizabeth Shelton School",4,"Non-Special Education",76,2453,2526,74,"61.8%","94.5%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",7,"Special Education",51,2424,2449,25,"43.1%","60.6%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",7,"Non-Special Education",328,2561,2583,22,"40.5%","61.2%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",8,"Special Education",57,2439,2471,32,"47.4%","62.7%"
"=""1260011""","Shelton School District","=""1265111""","Intermediate School",8,"Non-Special Education",375,2585,2619,34,"57.1%","71.4%"
"=""1260011""","Shelton School District","=""1260811""","Long Hill School",4,"Special Education",11,"*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260811""","Long Hill School",4,"Non-Special Education",63,2451,2513,62,"55.6%","80.8%"
"=""1260011""","Shelton School District","=""1260911""","Mohegan School",4,"Special Education",14,"*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260911""","Mohegan School",4,"Non-Special Education",54,2478,2556,78,"68.5%","94.3%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",5,"Special Education",60,2403,2422,19,"26.7%","52.4%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",5,"Non-Special Education",282,2509,2530,21,"29.4%","54.2%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",6,"Special Education",40,2412,2436,24,"42.5%","56.5%"
"=""1260011""","Shelton School District","=""1261111""","Perry Hill Elementary School",6,"Non-Special Education",311,2523,2578,55,"63.7%","84.3%"
"=""1260011""","Shelton School District","=""1260611""","Sunnyside School",4,"Special Education",9,"*","*","*","*","*"
"=""1260011""","Shelton School District","=""1260611""","Sunnyside School",4,"Non-Special Education",36,2443,2526,84,"77.8%","97.8%"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",4,"Special Education",6,"*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",4,"Non-Special Education",20,2444,2510,66,"60.0%","90.9%"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",5,"Special Education","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",5,"Non-Special Education","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",6,"Special Education","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",6,"Non-Special Education","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",7,"Non-Special Education",14,"*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",8,"Special Education","*","*","*","*","*","*"
"=""1270011""","Sherman School District","=""1270111""","Sherman School",8,"Non-Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",4,"Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",4,"Non-Special Education","*",2461,2473,12,"5.0%","30.2%"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",5,"Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",5,"Non-Special Education","*",2472,2566,94,"85.7%","100.0%"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",6,"Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",6,"Non-Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",7,"Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",7,"Non-Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",8,"Special Education","*","*","*","*","*","*"
"=""2700013""","Side By Side Charter School District","=""2700113""","Side By Side Charter School",8,"Non-Special Education","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",4,"Special Education",8,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",4,"Non-Special Education",32,2475,2530,55,"46.9%","78.4%"
"=""1280011""","Simsbury School District","=""1280111""","Central School",5,"Special Education","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",5,"Non-Special Education","*",2531,2575,45,"66.0%","81.2%"
"=""1280011""","Simsbury School District","=""1280111""","Central School",6,"Special Education","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280111""","Central School",6,"Non-Special Education","*",2581,2619,38,"56.0%","79.0%"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",7,"Special Education",38,2468,2470,2,"13.2%","32.6%"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",7,"Non-Special Education",280,2571,2603,32,"56.4%","74.7%"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",8,"Special Education",45,2480,2511,31,"46.7%","59.7%"
"=""1280011""","Simsbury School District","=""1285111""","Henry James Memorial School",8,"Non-Special Education",300,2602,2649,47,"70.7%","85.6%"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",4,"Special Education",7,"*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",4,"Non-Special Education",44,2464,2515,51,"38.6%","77.6%"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",5,"Special Education","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",5,"Non-Special Education","*",2530,2559,29,"43.6%","69.1%"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",6,"Special Education","*","*","*","*","*","*"
"=""1280011""","Simsbury School District","=""1280611""","Latimer Lane School",6,"Non-Special Education","*",2565,2584,19,"32.7%","53.6%"
