"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"District Code","District","School Code","School","Free/Reduced Price Meal Eligibility (3-level)","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""1560011""","West Haven School District","=""1565311""","Carrigan 5/6 Intermediate School","Eligible for Reduced Lunch",67,"52.2%","80.9%"
"=""1560011""","West Haven School District","=""1560611""","Edith E. Mackrille School","Eligible for Free Lunch","*","54.5%","83.3%"
"=""1560011""","West Haven School District","=""1560611""","Edith E. Mackrille School","Not Eligible for Free/Reduced Lunch",25,"48.0%","78.9%"
"=""1560011""","West Haven School District","=""1560611""","Edith E. Mackrille School","Eligible for Reduced Lunch","*","*","*"
"=""1560011""","West Haven School District","=""1560311""","Forest School","Eligible for Free Lunch",52,"32.7%","69.0%"
"=""1560011""","West Haven School District","=""1560311""","Forest School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1560011""","West Haven School District","=""1560311""","Forest School","Eligible for Reduced Lunch","*","*","*"
"=""1560011""","West Haven School District","=""1565111""","Harry M. Bailey Middle School","Eligible for Free Lunch",418,"46.4%","63.5%"
"=""1560011""","West Haven School District","=""1565111""","Harry M. Bailey Middle School","Not Eligible for Free/Reduced Lunch",281,"51.2%","69.8%"
"=""1560011""","West Haven School District","=""1565111""","Harry M. Bailey Middle School","Eligible for Reduced Lunch",63,"44.4%","58.2%"
"=""1560011""","West Haven School District","=""1561411""","Savin Rock Community School","Eligible for Free Lunch",61,"47.5%","81.1%"
"=""1560011""","West Haven School District","=""1561411""","Savin Rock Community School","Not Eligible for Free/Reduced Lunch",15,"*","*"
"=""1560011""","West Haven School District","=""1561411""","Savin Rock Community School","Eligible for Reduced Lunch",13,"*","*"
"=""1560011""","West Haven School District","=""1560411""","Seth G. Haley School","Eligible for Free Lunch",30,"60.0%","85.1%"
"=""1560011""","West Haven School District","=""1560411""","Seth G. Haley School","Not Eligible for Free/Reduced Lunch",43,"37.2%","67.8%"
"=""1560011""","West Haven School District","=""1560411""","Seth G. Haley School","Eligible for Reduced Lunch",8,"*","*"
"=""1560011""","West Haven School District","=""1561211""","Washington School","Eligible for Free Lunch",50,"60.0%","87.2%"
"=""1560011""","West Haven School District","=""1561211""","Washington School","Not Eligible for Free/Reduced Lunch",20,"65.0%","95.8%"
"=""1560011""","West Haven School District","=""1561211""","Washington School","Eligible for Reduced Lunch",9,"*","*"
"=""1540011""","Westbrook School District","=""1540211""","Daisy Ingraham School","Eligible for Free Lunch","*","*","*"
"=""1540011""","Westbrook School District","=""1540211""","Daisy Ingraham School","Not Eligible for Free/Reduced Lunch",37,"64.9%","88.7%"
"=""1540011""","Westbrook School District","=""1540211""","Daisy Ingraham School","Eligible for Reduced Lunch","*","*","*"
"=""1540011""","Westbrook School District","=""1545111""","Westbrook Middle School","Eligible for Free Lunch",21,"81.0%","93.6%"
"=""1540011""","Westbrook School District","=""1545111""","Westbrook Middle School","Not Eligible for Free/Reduced Lunch",187,"57.8%","79.7%"
"=""1540011""","Westbrook School District","=""1545111""","Westbrook Middle School","Eligible for Reduced Lunch",6,"*","*"
"=""1570011""","Weston School District","=""1570211""","Weston Intermediate School","Eligible for Free Lunch","*","*","*"
"=""1570011""","Weston School District","=""1570211""","Weston Intermediate School","Not Eligible for Free/Reduced Lunch",326,"47.9%","71.7%"
"=""1570011""","Weston School District","=""1570211""","Weston Intermediate School","Eligible for Reduced Lunch","*","*","*"
"=""1570011""","Weston School District","=""1575111""","Weston Middle School","Eligible for Free Lunch","*","*","*"
"=""1570011""","Weston School District","=""1575111""","Weston Middle School","Not Eligible for Free/Reduced Lunch",535,"46.2%","63.4%"
"=""1570011""","Weston School District","=""1575111""","Weston Middle School","Eligible for Reduced Lunch","*","*","*"
"=""1580011""","Westport School District","=""1585111""","Bedford Middle School","Eligible for Free Lunch",29,"20.7%","37.1%"
"=""1580011""","Westport School District","=""1585111""","Bedford Middle School","Not Eligible for Free/Reduced Lunch",720,"46.1%","62.4%"
"=""1580011""","Westport School District","=""1585111""","Bedford Middle School","Eligible for Reduced Lunch",6,"*","*"
"=""1580011""","Westport School District","=""1580311""","Coleytown Elementary School","Eligible for Free Lunch","*","*","*"
"=""1580011""","Westport School District","=""1580311""","Coleytown Elementary School","Not Eligible for Free/Reduced Lunch","*","61.0%","84.1%"
"=""1580011""","Westport School District","=""1585311""","Coleytown Middle School","Eligible for Free Lunch",12,"*","*"
"=""1580011""","Westport School District","=""1585311""","Coleytown Middle School","Not Eligible for Free/Reduced Lunch",476,"45.8%","62.0%"
"=""1580011""","Westport School District","=""1585311""","Coleytown Middle School","Eligible for Reduced Lunch",7,"*","*"
"=""1580011""","Westport School District","=""1580411""","Green's Farms School","Eligible for Free Lunch",8,"*","*"
"=""1580011""","Westport School District","=""1580411""","Green's Farms School","Not Eligible for Free/Reduced Lunch",133,"65.4%","84.8%"
"=""1580011""","Westport School District","=""1580211""","Green's Farms Segregated","Eligible for Free Lunch","*","*","*"
"=""1580011""","Westport School District","=""1580511""","King's Highway Elementary School","Eligible for Free Lunch","*","*","*"
"=""1580011""","Westport School District","=""1580511""","King's Highway Elementary School","Not Eligible for Free/Reduced Lunch",148,"52.0%","75.9%"
"=""1580011""","Westport School District","=""1580511""","King's Highway Elementary School","Eligible for Reduced Lunch","*","*","*"
"=""1580011""","Westport School District","=""1580611""","King's Highway Segregated","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1580011""","Westport School District","=""1580711""","Long Lots School","Eligible for Free Lunch","*","*","*"
"=""1580011""","Westport School District","=""1580711""","Long Lots School","Not Eligible for Free/Reduced Lunch","*","64.9%","87.4%"
"=""1580011""","Westport School District","=""1580811""","Saugatuck Elementary School","Eligible for Free Lunch","*","*","*"
"=""1580011""","Westport School District","=""1580811""","Saugatuck Elementary School","Not Eligible for Free/Reduced Lunch","*","52.8%","77.5%"
"=""1590011""","Wethersfield School District","=""1590811""","Alfred W. Hanmer School","Eligible for Free Lunch","*","55.0%","79.1%"
"=""1590011""","Wethersfield School District","=""1590811""","Alfred W. Hanmer School","Not Eligible for Free/Reduced Lunch",125,"81.6%","99.5%"
"=""1590011""","Wethersfield School District","=""1590811""","Alfred W. Hanmer School","Eligible for Reduced Lunch","*","*","*"
"=""1590011""","Wethersfield School District","=""1591011""","Charles Wright School","Eligible for Free Lunch",29,"55.2%","75.4%"
"=""1590011""","Wethersfield School District","=""1591011""","Charles Wright School","Not Eligible for Free/Reduced Lunch",100,"50.0%","76.7%"
"=""1590011""","Wethersfield School District","=""1591011""","Charles Wright School","Eligible for Reduced Lunch",10,"*","*"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School","Eligible for Free Lunch",18,"*","*"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School","Not Eligible for Free/Reduced Lunch",133,"72.2%","92.6%"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School","Eligible for Reduced Lunch",13,"*","*"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School","Eligible for Free Lunch","*","40.9%","59.8%"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School","Not Eligible for Free/Reduced Lunch",155,"67.7%","85.5%"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School","Eligible for Reduced Lunch","*","*","*"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School","Eligible for Free Lunch","*","26.1%","55.4%"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School","Not Eligible for Free/Reduced Lunch",107,"33.6%","63.5%"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School","Eligible for Reduced Lunch","*","*","*"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School","Eligible for Free Lunch",72,"41.7%","66.0%"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School","Not Eligible for Free/Reduced Lunch",421,"62.9%","78.6%"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School","Eligible for Reduced Lunch",18,"*","*"
"=""1600011""","Willington School District","=""1600111""","Center School","Eligible for Free Lunch","*","*","*"
"=""1600011""","Willington School District","=""1600111""","Center School","Not Eligible for Free/Reduced Lunch",40,"35.0%","60.9%"
"=""1600011""","Willington School District","=""1600111""","Center School","Eligible for Reduced Lunch","*","*","*"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School","Eligible for Free Lunch",26,"46.2%","70.0%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School","Not Eligible for Free/Reduced Lunch",131,"48.9%","72.8%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School","Eligible for Reduced Lunch",13,"*","*"
"=""1610011""","Wilton School District","=""1610711""","Cider Mill School","Eligible for Free Lunch",7,"*","*"
"=""1610011""","Wilton School District","=""1610711""","Cider Mill School","Not Eligible for Free/Reduced Lunch",628,"53.0%","77.9%"
"=""1610011""","Wilton School District","=""1615211""","Middlebrook School","Eligible for Free Lunch",17,"*","*"
"=""1610011""","Wilton School District","=""1615211""","Middlebrook School","Not Eligible for Free/Reduced Lunch",937,"65.0%","82.5%"
"=""1620011""","Winchester School District","=""1620211""","Mary P. Hinsdale School","Eligible for Free Lunch",22,"9.1%","39.7%"
"=""1620011""","Winchester School District","=""1620211""","Mary P. Hinsdale School","Not Eligible for Free/Reduced Lunch",33,"21.2%","47.3%"
"=""1620011""","Winchester School District","=""1620211""","Mary P. Hinsdale School","Eligible for Reduced Lunch",10,"*","*"
"=""1620011""","Winchester School District","=""1625111""","Pearson Middle School","Eligible for Free Lunch",80,"46.3%","65.7%"
"=""1620011""","Winchester School District","=""1625111""","Pearson Middle School","Not Eligible for Free/Reduced Lunch",62,"40.3%","60.4%"
"=""1620011""","Winchester School District","=""1625111""","Pearson Middle School","Eligible for Reduced Lunch",11,"*","*"
"=""1630011""","Windham School District","=""1630411""","Charles H. Barrows STEM Academy","Eligible for Free Lunch",135,"51.9%","75.6%"
"=""1630011""","Windham School District","=""1630411""","Charles H. Barrows STEM Academy","Not Eligible for Free/Reduced Lunch",125,"60.0%","80.8%"
"=""1630011""","Windham School District","=""1630411""","Charles H. Barrows STEM Academy","Eligible for Reduced Lunch",16,"*","*"
"=""1630011""","Windham School District","=""1630111""","Natchaug School","Eligible for Free Lunch",77,"44.2%","75.2%"
"=""1630011""","Windham School District","=""1630111""","Natchaug School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1630011""","Windham School District","=""1630111""","Natchaug School","Eligible for Reduced Lunch","*","*","*"
"=""1630011""","Windham School District","=""1630311""","North Windham School","Eligible for Free Lunch",104,"32.7%","65.8%"
"=""1630011""","Windham School District","=""1630311""","North Windham School","Not Eligible for Free/Reduced Lunch",13,"*","*"
"=""1630011""","Windham School District","=""1630311""","North Windham School","Eligible for Reduced Lunch",10,"*","*"
"=""1630011""","Windham School District","=""1630611""","W. B. Sweeney School","Eligible for Free Lunch",63,"47.6%","83.1%"
"=""1630011""","Windham School District","=""1630611""","W. B. Sweeney School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1630011""","Windham School District","=""1630611""","W. B. Sweeney School","Eligible for Reduced Lunch","*","*","*"
"=""1630011""","Windham School District","=""1630511""","Windham Center School","Eligible for Free Lunch",57,"59.6%","79.7%"
"=""1630011""","Windham School District","=""1630511""","Windham Center School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1630011""","Windham School District","=""1630511""","Windham Center School","Eligible for Reduced Lunch","*","*","*"
"=""1630011""","Windham School District","=""1635111""","Windham Middle School","Eligible for Free Lunch",409,"32.3%","48.5%"
"=""1630011""","Windham School District","=""1635111""","Windham Middle School","Not Eligible for Free/Reduced Lunch",60,"40.0%","55.3%"
"=""1630011""","Windham School District","=""1635111""","Windham Middle School","Eligible for Reduced Lunch",17,"*","*"
"=""1650011""","Windsor Locks School District","=""1650411""","South Elementary School","Eligible for Free Lunch",83,"47.0%","70.9%"
"=""1650011""","Windsor Locks School District","=""1650411""","South Elementary School","Not Eligible for Free/Reduced Lunch",153,"60.1%","83.6%"
"=""1650011""","Windsor Locks School District","=""1650411""","South Elementary School","Eligible for Reduced Lunch",14,"*","*"
"=""1650011""","Windsor Locks School District","=""1655111""","Windsor Locks Middle School","Eligible for Free Lunch",110,"31.8%","47.0%"
"=""1650011""","Windsor Locks School District","=""1655111""","Windsor Locks Middle School","Not Eligible for Free/Reduced Lunch",189,"42.3%","61.5%"
