"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"District Code","District","School Code","School","Free/Reduced Price Meal Eligibility (3-level)","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""1480011""","Wallingford School District","=""1485211""","Dag Hammarskjold Middle School","Eligible for Reduced Lunch",28,"35.7%","55.2%"
"=""1480011""","Wallingford School District","=""1489211""","Harvest Park","Eligible for Free Lunch","*","*","*"
"=""1480011""","Wallingford School District","=""1489211""","Harvest Park","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1480011""","Wallingford School District","=""1485311""","James H. Moran Middle School","Eligible for Free Lunch",85,"35.3%","56.9%"
"=""1480011""","Wallingford School District","=""1485311""","James H. Moran Middle School","Not Eligible for Free/Reduced Lunch",559,"43.5%","63.5%"
"=""1480011""","Wallingford School District","=""1485311""","James H. Moran Middle School","Eligible for Reduced Lunch",14,"*","*"
"=""1480011""","Wallingford School District","=""1480311""","Parker Farms School","Eligible for Free Lunch",39,"41.0%","66.7%"
"=""1480011""","Wallingford School District","=""1480311""","Parker Farms School","Not Eligible for Free/Reduced Lunch",116,"44.8%","69.6%"
"=""1480011""","Wallingford School District","=""1480311""","Parker Farms School","Eligible for Reduced Lunch",7,"*","*"
"=""1480011""","Wallingford School District","=""1481211""","Pond Hill School","Eligible for Free Lunch",45,"44.4%","77.1%"
"=""1480011""","Wallingford School District","=""1481211""","Pond Hill School","Not Eligible for Free/Reduced Lunch",162,"59.3%","81.0%"
"=""1480011""","Wallingford School District","=""1481211""","Pond Hill School","Eligible for Reduced Lunch",13,"*","*"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School","Eligible for Free Lunch",37,"27.0%","58.7%"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School","Not Eligible for Free/Reduced Lunch",160,"42.5%","66.1%"
"=""1480011""","Wallingford School District","=""1480411""","Rock Hill School","Eligible for Reduced Lunch",7,"*","*"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School","Eligible for Free Lunch",15,"*","*"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School","Not Eligible for Free/Reduced Lunch",193,"58.0%","81.9%"
"=""1480011""","Wallingford School District","=""1480811""","Yalesville School","Eligible for Reduced Lunch",6,"*","*"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School","Eligible for Free Lunch",128,"22.7%","49.4%"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School","Not Eligible for Free/Reduced Lunch",46,"34.8%","57.4%"
"=""1510011""","Waterbury School District","=""1512111""","B. W. Tinker School","Eligible for Reduced Lunch",14,"*","*"
"=""1510011""","Waterbury School District","=""1510411""","B.W. Tinker BDLC","Eligible for Free Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1510411""","B.W. Tinker BDLC","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School","Eligible for Free Lunch",78,"17.9%","38.5%"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1510511""","Bucks Hill School","Eligible for Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1510111""","Bunker Hill BDLC","Eligible for Free Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1510111""","Bunker Hill BDLC","Eligible for Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School","Eligible for Free Lunch",101,"26.7%","62.0%"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School","Not Eligible for Free/Reduced Lunch",16,"*","*"
"=""1510011""","Waterbury School District","=""1510611""","Bunker Hill School","Eligible for Reduced Lunch",12,"*","*"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School","Eligible for Free Lunch",139,"30.9%","57.8%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School","Not Eligible for Free/Reduced Lunch",75,"29.3%","52.3%"
"=""1510011""","Waterbury School District","=""1512711""","Carrington School","Eligible for Reduced Lunch",33,"33.3%","47.2%"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School","Eligible for Free Lunch",114,"30.7%","62.1%"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School","Eligible for Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School","Eligible for Free Lunch",163,"46.0%","69.9%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School","Not Eligible for Free/Reduced Lunch",19,"*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School","Eligible for Reduced Lunch",8,"*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School","Eligible for Free Lunch",34,"11.8%","33.0%"
"=""1510011""","Waterbury School District","=""1513911""","Excel III","Eligible for Free Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School","Eligible for Free Lunch",121,"38.0%","67.8%"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School","Not Eligible for Free/Reduced Lunch",16,"*","*"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School","Eligible for Reduced Lunch",12,"*","*"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School","Eligible for Free Lunch",153,"43.8%","67.5%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School","Not Eligible for Free/Reduced Lunch",49,"26.5%","56.0%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School","Eligible for Reduced Lunch",27,"44.4%","75.1%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School","Eligible for Free Lunch",169,"27.2%","52.7%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School","Not Eligible for Free/Reduced Lunch",32,"43.8%","74.4%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School","Eligible for Reduced Lunch",22,"27.3%","59.5%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School","Eligible for Free Lunch",77,"35.1%","66.5%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School","Not Eligible for Free/Reduced Lunch",8,"*","*"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School","Eligible for Reduced Lunch",8,"*","*"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School","Eligible for Free Lunch",71,"22.5%","57.2%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School","Not Eligible for Free/Reduced Lunch",72,"41.7%","59.9%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School","Eligible for Reduced Lunch",20,"20.0%","51.7%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School","Eligible for Free Lunch",108,"32.4%","58.1%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School","Not Eligible for Free/Reduced Lunch",17,"*","*"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School","Eligible for Reduced Lunch",9,"*","*"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School","Eligible for Free Lunch",779,"28.9%","48.4%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School","Not Eligible for Free/Reduced Lunch",159,"37.7%","53.9%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School","Eligible for Reduced Lunch",91,"29.7%","49.4%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School","Eligible for Free Lunch",682,"31.8%","54.8%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School","Not Eligible for Free/Reduced Lunch",112,"40.2%","59.7%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School","Eligible for Reduced Lunch",46,"54.3%","73.9%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School","Eligible for Free Lunch",163,"37.4%","59.1%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1513411""","Reed School","Eligible for Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1512811""","Regan School","Eligible for Free Lunch",59,"50.8%","78.1%"
"=""1510011""","Waterbury School District","=""1512811""","Regan School","Not Eligible for Free/Reduced Lunch",12,"*","*"
"=""1510011""","Waterbury School District","=""1512811""","Regan School","Eligible for Reduced Lunch",8,"*","*"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School","Eligible for Free Lunch",84,"32.1%","57.1%"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School","Not Eligible for Free/Reduced Lunch",81,"30.9%","55.3%"
"=""1510011""","Waterbury School District","=""1513311""","Rotella Interdistrict Magnet School","Eligible for Reduced Lunch",20,"25.0%","48.9%"
"=""1510011""","Waterbury School District","=""1512011""","Sprague School","Eligible for Free Lunch",98,"14.3%","43.9%"
"=""1510011""","Waterbury School District","=""1512011""","Sprague School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1512011""","Sprague School","Eligible for Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1519011""","State Street School","Eligible for Free Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1519011""","State Street School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1512211""","Walsh School","Eligible for Free Lunch","*","45.0%","76.8%"
"=""1510011""","Waterbury School District","=""1512211""","Walsh School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1512311""","Washington School","Eligible for Free Lunch",72,"31.9%","64.1%"
"=""1510011""","Waterbury School District","=""1512311""","Washington School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1512311""","Washington School","Eligible for Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1515011""","Waterbury Arts Magnet School (Middle)","Eligible for Free Lunch",152,"31.6%","51.6%"
"=""1510011""","Waterbury School District","=""1515011""","Waterbury Arts Magnet School (Middle)","Not Eligible for Free/Reduced Lunch",127,"33.9%","51.0%"
"=""1510011""","Waterbury School District","=""1515011""","Waterbury Arts Magnet School (Middle)","Eligible for Reduced Lunch",31,"38.7%","55.5%"
"=""1510011""","Waterbury School District","=""1510811""","Wendell L. Cross School","Eligible for Free Lunch",51,"35.3%","65.8%"
"=""1510011""","Waterbury School District","=""1510811""","Wendell L. Cross School","Not Eligible for Free/Reduced Lunch",22,"54.5%","67.6%"
"=""1510011""","Waterbury School District","=""1510811""","Wendell L. Cross School","Eligible for Reduced Lunch",9,"*","*"
"=""1510011""","Waterbury School District","=""1515211""","West Side Middle School","Eligible for Free Lunch",676,"36.4%","58.7%"
"=""1510011""","Waterbury School District","=""1515211""","West Side Middle School","Not Eligible for Free/Reduced Lunch",112,"40.2%","60.5%"
"=""1510011""","Waterbury School District","=""1515211""","West Side Middle School","Eligible for Reduced Lunch",74,"48.6%","69.8%"
"=""1510011""","Waterbury School District","=""1511211""","Woodrow Wilson BDLC","Eligible for Free Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1513211""","Woodrow Wilson School","Eligible for Free Lunch",80,"45.0%","72.0%"
"=""1510011""","Waterbury School District","=""1513211""","Woodrow Wilson School","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1510011""","Waterbury School District","=""1513211""","Woodrow Wilson School","Eligible for Reduced Lunch","*","*","*"
"=""1520011""","Waterford School District","=""1525111""","Clark Lane Middle School","Eligible for Free Lunch",112,"35.7%","56.1%"
"=""1520011""","Waterford School District","=""1525111""","Clark Lane Middle School","Not Eligible for Free/Reduced Lunch",492,"43.5%","61.3%"
"=""1520011""","Waterford School District","=""1525111""","Clark Lane Middle School","Eligible for Reduced Lunch",21,"33.3%","58.8%"
"=""1520011""","Waterford School District","=""1520211""","Great Neck Elementary School","Eligible for Free Lunch","*","*","*"
"=""1520011""","Waterford School District","=""1520211""","Great Neck Elementary School","Not Eligible for Free/Reduced Lunch",79,"62.0%","80.0%"
"=""1520011""","Waterford School District","=""1520211""","Great Neck Elementary School","Eligible for Reduced Lunch","*","*","*"
"=""1520011""","Waterford School District","=""1520611""","Oswegatchie Elementary School","Eligible for Free Lunch","*","*","*"
"=""1520011""","Waterford School District","=""1520611""","Oswegatchie Elementary School","Not Eligible for Free/Reduced Lunch",96,"43.8%","65.3%"
"=""1520011""","Waterford School District","=""1520611""","Oswegatchie Elementary School","Eligible for Reduced Lunch","*","*","*"
