"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (2-level)"

"District Code","District","School Code","School","Free/Reduced Price Meal Eligibility (2-level)","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""1520011""","Waterford School District","=""1520211""","Great Neck Elementary School","Not Eligible For Lunch",79,"62.0%","80.0%"
"=""1520011""","Waterford School District","=""1520611""","Oswegatchie Elementary School","Eligible For Lunch",23,"30.4%","56.0%"
"=""1520011""","Waterford School District","=""1520611""","Oswegatchie Elementary School","Not Eligible For Lunch",96,"43.8%","65.3%"
"=""1520011""","Waterford School District","=""1520711""","Quaker Hill Elementary School","Eligible For Lunch",31,"32.3%","65.1%"
"=""1520011""","Waterford School District","=""1520711""","Quaker Hill Elementary School","Not Eligible For Lunch",85,"50.6%","71.8%"
"=""1530011""","Watertown School District","=""1530311""","Fletcher W. Judson School","Eligible For Lunch",49,"49.0%","72.6%"
"=""1530011""","Watertown School District","=""1530311""","Fletcher W. Judson School","Not Eligible For Lunch",136,"47.1%","70.7%"
"=""1530011""","Watertown School District","=""1530411""","Polk School","Eligible For Lunch",67,"40.3%","66.0%"
"=""1530011""","Watertown School District","=""1530411""","Polk School","Not Eligible For Lunch",152,"37.5%","65.8%"
"=""1530011""","Watertown School District","=""1535111""","Swift Middle School","Eligible For Lunch",178,"47.2%","67.8%"
"=""1530011""","Watertown School District","=""1535111""","Swift Middle School","Not Eligible For Lunch",456,"48.5%","68.0%"
"=""1550011""","West Hartford School District","=""1551611""","Aiken School","Eligible For Lunch",8,"*","*"
"=""1550011""","West Hartford School District","=""1551611""","Aiken School","Not Eligible For Lunch",119,"47.9%","71.1%"
"=""1550011""","West Hartford School District","=""1559311""","Braeburn Learning Center","Eligible For Lunch","*","*","*"
"=""1550011""","West Hartford School District","=""1550211""","Braeburn School","Eligible For Lunch",10,"*","*"
"=""1550011""","West Hartford School District","=""1550211""","Braeburn School","Not Eligible For Lunch",101,"60.4%","78.5%"
"=""1550011""","West Hartford School District","=""1555311""","Bristow Middle School","Eligible For Lunch",62,"33.9%","50.8%"
"=""1550011""","West Hartford School District","=""1555311""","Bristow Middle School","Not Eligible For Lunch",348,"48.6%","63.8%"
"=""1550011""","West Hartford School District","=""1550411""","Bugbee School","Eligible For Lunch",10,"*","*"
"=""1550011""","West Hartford School District","=""1550411""","Bugbee School","Not Eligible For Lunch",147,"57.8%","71.9%"
"=""1550011""","West Hartford School District","=""1550511""","Charter Oak International Academy","Eligible For Lunch",48,"20.8%","59.9%"
"=""1550011""","West Hartford School District","=""1550511""","Charter Oak International Academy","Not Eligible For Lunch",40,"27.5%","55.5%"
"=""1550011""","West Hartford School District","=""1550611""","Duffy School","Eligible For Lunch",20,"35.0%","53.7%"
"=""1550011""","West Hartford School District","=""1550611""","Duffy School","Not Eligible For Lunch",145,"56.6%","79.8%"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School","Eligible For Lunch",140,"28.6%","52.4%"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School","Not Eligible For Lunch",734,"44.1%","59.6%"
"=""1550011""","West Hartford School District","=""1550911""","Morley School","Eligible For Lunch",7,"*","*"
"=""1550011""","West Hartford School District","=""1550911""","Morley School","Not Eligible For Lunch",95,"56.8%","74.0%"
"=""1550011""","West Hartford School District","=""1551011""","Norfeldt School","Eligible For Lunch",9,"*","*"
"=""1550011""","West Hartford School District","=""1551011""","Norfeldt School","Not Eligible For Lunch",108,"43.5%","66.4%"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School","Eligible For Lunch",214,"29.9%","48.0%"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School","Not Eligible For Lunch",597,"43.4%","56.3%"
"=""1550011""","West Hartford School District","=""1551711""","Smith School","Eligible For Lunch",48,"37.5%","65.6%"
"=""1550011""","West Hartford School District","=""1551711""","Smith School","Not Eligible For Lunch",57,"63.2%","81.1%"
"=""1550011""","West Hartford School District","=""1551211""","Webster Hill School","Eligible For Lunch",32,"43.8%","70.3%"
"=""1550011""","West Hartford School District","=""1551211""","Webster Hill School","Not Eligible For Lunch",101,"47.5%","70.8%"
"=""1550011""","West Hartford School District","=""1551311""","Whiting Lane School","Eligible For Lunch",37,"48.6%","80.8%"
"=""1550011""","West Hartford School District","=""1551311""","Whiting Lane School","Not Eligible For Lunch",94,"60.6%","79.5%"
"=""1550011""","West Hartford School District","=""1551511""","Wolcott School","Eligible For Lunch",43,"20.9%","45.6%"
"=""1550011""","West Hartford School District","=""1551511""","Wolcott School","Not Eligible For Lunch",115,"37.4%","58.6%"
"=""1560011""","West Haven School District","=""1561111""","ASD Lab","Not Eligible For Lunch","*","*","*"
"=""1560011""","West Haven School District","=""1560811""","Alma E. Pagels School","Eligible For Lunch",24,"41.7%","69.3%"
"=""1560011""","West Haven School District","=""1560811""","Alma E. Pagels School","Not Eligible For Lunch",26,"46.2%","75.5%"
"=""1560011""","West Haven School District","=""1565311""","Carrigan 5/6 Intermediate School","Eligible For Lunch",521,"41.5%","64.9%"
"=""1560011""","West Haven School District","=""1565311""","Carrigan 5/6 Intermediate School","Not Eligible For Lunch",297,"43.1%","68.1%"
"=""1560011""","West Haven School District","=""1560611""","Edith E. Mackrille School","Eligible For Lunch",24,"45.8%","72.4%"
"=""1560011""","West Haven School District","=""1560611""","Edith E. Mackrille School","Not Eligible For Lunch",25,"64.0%","89.9%"
"=""1560011""","West Haven School District","=""1560311""","Forest School","Eligible For Lunch",55,"30.9%","57.6%"
"=""1560011""","West Haven School District","=""1560311""","Forest School","Not Eligible For Lunch",14,"*","*"
"=""1560011""","West Haven School District","=""1565111""","Harry M. Bailey Middle School","Eligible For Lunch",477,"31.4%","51.0%"
"=""1560011""","West Haven School District","=""1565111""","Harry M. Bailey Middle School","Not Eligible For Lunch",280,"35.7%","54.1%"
"=""1560011""","West Haven School District","=""1561411""","Savin Rock Community School","Eligible For Lunch",72,"36.1%","65.4%"
"=""1560011""","West Haven School District","=""1561411""","Savin Rock Community School","Not Eligible For Lunch",15,"*","*"
"=""1560011""","West Haven School District","=""1560411""","Seth G. Haley School","Eligible For Lunch",38,"36.8%","68.6%"
"=""1560011""","West Haven School District","=""1560411""","Seth G. Haley School","Not Eligible For Lunch",43,"53.5%","80.6%"
"=""1560011""","West Haven School District","=""1561211""","Washington School","Eligible For Lunch",60,"33.3%","55.6%"
"=""1560011""","West Haven School District","=""1561211""","Washington School","Not Eligible For Lunch",20,"55.0%","72.6%"
"=""1540011""","Westbrook School District","=""1540211""","Daisy Ingraham School","Eligible For Lunch",9,"*","*"
"=""1540011""","Westbrook School District","=""1540211""","Daisy Ingraham School","Not Eligible For Lunch",37,"59.5%","86.3%"
"=""1540011""","Westbrook School District","=""1545111""","Westbrook Middle School","Eligible For Lunch",26,"46.2%","71.6%"
"=""1540011""","Westbrook School District","=""1545111""","Westbrook Middle School","Not Eligible For Lunch",186,"47.8%","67.0%"
"=""1570011""","Weston School District","=""1570211""","Weston Intermediate School","Eligible For Lunch",8,"*","*"
"=""1570011""","Weston School District","=""1570211""","Weston Intermediate School","Not Eligible For Lunch",327,"51.1%","74.6%"
"=""1570011""","Weston School District","=""1575111""","Weston Middle School","Eligible For Lunch",14,"*","*"
"=""1570011""","Weston School District","=""1575111""","Weston Middle School","Not Eligible For Lunch",536,"48.1%","65.6%"
"=""1580011""","Westport School District","=""1585111""","Bedford Middle School","Eligible For Lunch",35,"48.6%","67.3%"
"=""1580011""","Westport School District","=""1585111""","Bedford Middle School","Not Eligible For Lunch",722,"41.0%","54.5%"
"=""1580011""","Westport School District","=""1580311""","Coleytown Elementary School","Eligible For Lunch","*","*","*"
"=""1580011""","Westport School District","=""1580311""","Coleytown Elementary School","Not Eligible For Lunch","*","47.1%","66.6%"
"=""1580011""","Westport School District","=""1585311""","Coleytown Middle School","Eligible For Lunch",19,"*","*"
"=""1580011""","Westport School District","=""1585311""","Coleytown Middle School","Not Eligible For Lunch",476,"45.4%","60.3%"
"=""1580011""","Westport School District","=""1580411""","Green's Farms School","Eligible For Lunch",8,"*","*"
"=""1580011""","Westport School District","=""1580411""","Green's Farms School","Not Eligible For Lunch",132,"59.8%","78.6%"
"=""1580011""","Westport School District","=""1580211""","Green's Farms Segregated","Eligible For Lunch","*","*","*"
"=""1580011""","Westport School District","=""1580511""","King's Highway Elementary School","Eligible For Lunch",13,"*","*"
"=""1580011""","Westport School District","=""1580511""","King's Highway Elementary School","Not Eligible For Lunch",147,"46.3%","70.5%"
"=""1580011""","Westport School District","=""1580611""","King's Highway Segregated","Not Eligible For Lunch","*","*","*"
"=""1580011""","Westport School District","=""1580711""","Long Lots School","Eligible For Lunch","*","*","*"
"=""1580011""","Westport School District","=""1580711""","Long Lots School","Not Eligible For Lunch","*","61.6%","82.3%"
"=""1580011""","Westport School District","=""1580811""","Saugatuck Elementary School","Eligible For Lunch","*","*","*"
"=""1580011""","Westport School District","=""1580811""","Saugatuck Elementary School","Not Eligible For Lunch","*","54.0%","74.9%"
"=""1590011""","Wethersfield School District","=""1590811""","Alfred W. Hanmer School","Eligible For Lunch",24,"62.5%","84.6%"
"=""1590011""","Wethersfield School District","=""1590811""","Alfred W. Hanmer School","Not Eligible For Lunch",125,"71.2%","90.0%"
"=""1590011""","Wethersfield School District","=""1591011""","Charles Wright School","Eligible For Lunch",38,"65.8%","85.9%"
"=""1590011""","Wethersfield School District","=""1591011""","Charles Wright School","Not Eligible For Lunch",100,"59.0%","82.4%"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School","Eligible For Lunch",31,"41.9%","65.3%"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School","Not Eligible For Lunch",133,"57.9%","76.5%"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School","Eligible For Lunch",25,"48.0%","66.7%"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School","Not Eligible For Lunch",155,"47.7%","68.0%"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School","Eligible For Lunch",25,"36.0%","59.5%"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School","Not Eligible For Lunch",107,"47.7%","67.3%"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School","Eligible For Lunch",90,"40.0%","61.2%"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School","Not Eligible For Lunch",422,"57.6%","73.6%"
"=""1600011""","Willington School District","=""1600111""","Center School","Eligible For Lunch",8,"*","*"
"=""1600011""","Willington School District","=""1600111""","Center School","Not Eligible For Lunch",40,"40.0%","59.2%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School","Eligible For Lunch",39,"51.3%","80.1%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School","Not Eligible For Lunch",131,"49.6%","69.2%"
"=""1610011""","Wilton School District","=""1610711""","Cider Mill School","Eligible For Lunch",7,"*","*"
"=""1610011""","Wilton School District","=""1610711""","Cider Mill School","Not Eligible For Lunch",628,"60.2%","80.7%"
"=""1610011""","Wilton School District","=""1615211""","Middlebrook School","Eligible For Lunch",17,"*","*"
"=""1610011""","Wilton School District","=""1615211""","Middlebrook School","Not Eligible For Lunch",938,"54.1%","71.2%"
"=""1620011""","Winchester School District","=""1620211""","Mary P. Hinsdale School","Eligible For Lunch",32,"18.8%","43.0%"
"=""1620011""","Winchester School District","=""1620211""","Mary P. Hinsdale School","Not Eligible For Lunch",33,"36.4%","55.4%"
"=""1620011""","Winchester School District","=""1625111""","Pearson Middle School","Eligible For Lunch",89,"43.8%","66.5%"
"=""1620011""","Winchester School District","=""1625111""","Pearson Middle School","Not Eligible For Lunch",62,"48.4%","72.8%"
"=""1630011""","Windham School District","=""1630411""","Charles H. Barrows STEM Academy","Eligible For Lunch",151,"51.7%","76.5%"
"=""1630011""","Windham School District","=""1630411""","Charles H. Barrows STEM Academy","Not Eligible For Lunch",126,"56.3%","76.7%"
"=""1630011""","Windham School District","=""1630111""","Natchaug School","Eligible For Lunch","*","40.0%","69.6%"
"=""1630011""","Windham School District","=""1630111""","Natchaug School","Not Eligible For Lunch","*","*","*"
"=""1630011""","Windham School District","=""1630311""","North Windham School","Eligible For Lunch",114,"43.9%","69.0%"
"=""1630011""","Windham School District","=""1630311""","North Windham School","Not Eligible For Lunch",13,"*","*"
"=""1630011""","Windham School District","=""1630611""","W. B. Sweeney School","Eligible For Lunch",62,"53.2%","85.7%"
