"Smarter Balanced Growth Report, 2015-16"
"All Districts, All Students"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1510011""","Waterbury School District","=""1519011""","State Street School",4,"*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519011""","State Street School",5,"*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519011""","State Street School",7,"*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519011""","State Street School",8,"*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1512211""","Walsh School",4,49,2308,2400,92,"57.1%","90.9%"
"=""1510011""","Waterbury School District","=""1512211""","Walsh School",5,56,2360,2415,54,"32.1%","63.0%"
"=""1510011""","Waterbury School District","=""1512311""","Washington School",4,42,2384,2419,35,"21.4%","49.1%"
"=""1510011""","Waterbury School District","=""1512311""","Washington School",5,37,2407,2483,75,"48.6%","84.8%"
"=""1510011""","Waterbury School District","=""1515011""","Waterbury Arts Magnet School (Middle)",6,101,2492,2523,32,"33.7%","58.8%"
"=""1510011""","Waterbury School District","=""1515011""","Waterbury Arts Magnet School (Middle)",7,104,2544,2558,14,"29.8%","46.7%"
"=""1510011""","Waterbury School District","=""1515011""","Waterbury Arts Magnet School (Middle)",8,105,2543,2548,6,"36.2%","49.9%"
"=""1510011""","Waterbury School District","=""1510811""","Wendell L. Cross School",4,47,2377,2444,67,"46.8%","77.0%"
"=""1510011""","Waterbury School District","=""1510811""","Wendell L. Cross School",5,35,2478,2493,16,"28.6%","44.8%"
"=""1510011""","Waterbury School District","=""1515211""","West Side Middle School",6,285,2440,2453,13,"23.2%","43.6%"
"=""1510011""","Waterbury School District","=""1515211""","West Side Middle School",7,290,2420,2483,63,"51.4%","73.2%"
"=""1510011""","Waterbury School District","=""1515211""","West Side Middle School",8,287,2464,2501,36,"39.0%","62.7%"
"=""1510011""","Waterbury School District","=""1511211""","Woodrow Wilson BDLC",4,"*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511211""","Woodrow Wilson BDLC",5,"*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513211""","Woodrow Wilson School",4,44,2367,2444,77,"52.3%","79.3%"
"=""1510011""","Waterbury School District","=""1513211""","Woodrow Wilson School",5,44,2396,2457,62,"40.9%","67.7%"
"=""1520011""","Waterford School District","=""1525111""","Clark Lane Middle School",6,193,2518,2556,39,"47.2%","69.6%"
"=""1520011""","Waterford School District","=""1525111""","Clark Lane Middle School",7,213,2548,2577,29,"44.6%","61.0%"
"=""1520011""","Waterford School District","=""1525111""","Clark Lane Middle School",8,219,2577,2588,11,"34.2%","51.3%"
"=""1520011""","Waterford School District","=""1520211""","Great Neck Elementary School",4,38,2445,2505,60,"55.3%","78.0%"
"=""1520011""","Waterford School District","=""1520211""","Great Neck Elementary School",5,60,2491,2544,53,"60.0%","76.3%"
"=""1520011""","Waterford School District","=""1520611""","Oswegatchie Elementary School",4,56,2475,2515,40,"41.1%","66.8%"
"=""1520011""","Waterford School District","=""1520611""","Oswegatchie Elementary School",5,63,2492,2528,36,"41.3%","60.6%"
"=""1520011""","Waterford School District","=""1520711""","Quaker Hill Elementary School",4,52,2476,2519,43,"44.2%","70.7%"
"=""1520011""","Waterford School District","=""1520711""","Quaker Hill Elementary School",5,64,2482,2532,50,"46.9%","69.4%"
"=""1530011""","Watertown School District","=""1530311""","Fletcher W. Judson School",4,99,2449,2515,66,"52.5%","80.0%"
"=""1530011""","Watertown School District","=""1530311""","Fletcher W. Judson School",5,86,2493,2533,40,"41.9%","61.1%"
"=""1530011""","Watertown School District","=""1530411""","Polk School",4,102,2464,2506,42,"37.3%","66.7%"
"=""1530011""","Watertown School District","=""1530411""","Polk School",5,117,2489,2526,37,"39.3%","65.0%"
"=""1530011""","Watertown School District","=""1535111""","Swift Middle School",6,219,2499,2550,51,"53.4%","74.0%"
"=""1530011""","Watertown School District","=""1535111""","Swift Middle School",7,202,2541,2584,43,"52.0%","70.7%"
"=""1530011""","Watertown School District","=""1535111""","Swift Middle School",8,213,2569,2593,24,"39.0%","59.1%"
"=""1550011""","West Hartford School District","=""1551611""","Aiken School",4,58,2476,2518,42,"46.6%","65.2%"
"=""1550011""","West Hartford School District","=""1551611""","Aiken School",5,69,2524,2565,41,"46.4%","73.1%"
"=""1550011""","West Hartford School District","=""1559311""","Braeburn Learning Center",4,"*","*","*","*","*","*"
"=""1550011""","West Hartford School District","=""1550211""","Braeburn School",4,54,2466,2543,77,"66.7%","90.2%"
"=""1550011""","West Hartford School District","=""1550211""","Braeburn School",5,57,2539,2574,35,"49.1%","65.6%"
"=""1550011""","West Hartford School District","=""1555311""","Bristow Middle School",6,137,2560,2584,24,"44.5%","60.9%"
"=""1550011""","West Hartford School District","=""1555311""","Bristow Middle School",7,134,2591,2615,24,"45.5%","59.0%"
"=""1550011""","West Hartford School District","=""1555311""","Bristow Middle School",8,139,2592,2619,28,"48.9%","65.5%"
"=""1550011""","West Hartford School District","=""1550411""","Bugbee School",4,83,2523,2575,52,"67.5%","80.6%"
"=""1550011""","West Hartford School District","=""1550411""","Bugbee School",5,74,2552,2579,26,"44.6%","60.9%"
"=""1550011""","West Hartford School District","=""1550511""","Charter Oak International Academy",4,"*",2434,2489,55,"27.0%","64.5%"
"=""1550011""","West Hartford School District","=""1550511""","Charter Oak International Academy",5,51,2486,2506,20,"21.6%","53.1%"
"=""1550011""","West Hartford School District","=""1550611""","Duffy School",4,83,2460,2531,71,"61.4%","89.7%"
"=""1550011""","West Hartford School District","=""1550611""","Duffy School",5,82,2528,2559,32,"46.3%","63.5%"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School",6,295,2564,2573,9,"36.9%","51.3%"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School",7,317,2576,2604,28,"46.1%","63.6%"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School",8,262,2581,2603,22,"41.6%","60.2%"
"=""1550011""","West Hartford School District","=""1550911""","Morley School",4,44,2471,2531,60,"68.2%","84.1%"
"=""1550011""","West Hartford School District","=""1550911""","Morley School",5,58,2522,2561,39,"46.6%","64.1%"
"=""1550011""","West Hartford School District","=""1551011""","Norfeldt School",4,53,2480,2521,41,"43.4%","71.4%"
"=""1550011""","West Hartford School District","=""1551011""","Norfeldt School",5,64,2527,2563,36,"42.2%","61.6%"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School",6,293,2534,2559,25,"44.4%","61.9%"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School",7,277,2574,2585,11,"37.5%","49.6%"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School",8,241,2579,2591,12,"36.9%","49.8%"
"=""1550011""","West Hartford School District","=""1551711""","Smith School",4,49,2466,2527,61,"59.2%","82.4%"
"=""1550011""","West Hartford School District","=""1551711""","Smith School",5,56,2507,2549,41,"44.6%","66.7%"
"=""1550011""","West Hartford School District","=""1551211""","Webster Hill School",4,67,2467,2520,53,"49.3%","74.8%"
"=""1550011""","West Hartford School District","=""1551211""","Webster Hill School",5,66,2509,2546,37,"43.9%","66.5%"
"=""1550011""","West Hartford School District","=""1551311""","Whiting Lane School",4,58,2438,2512,74,"56.9%","83.7%"
"=""1550011""","West Hartford School District","=""1551311""","Whiting Lane School",5,73,2545,2588,43,"57.5%","76.8%"
"=""1550011""","West Hartford School District","=""1551511""","Wolcott School",4,88,2466,2494,28,"34.1%","52.6%"
"=""1550011""","West Hartford School District","=""1551511""","Wolcott School",5,70,2493,2529,36,"31.4%","58.1%"
"=""1560011""","West Haven School District","=""1561111""","ASD Lab",6,"*","*","*","*","*","*"
"=""1560011""","West Haven School District","=""1560811""","Alma E. Pagels School",4,50,2420,2482,61,"44.0%","72.5%"
"=""1560011""","West Haven School District","=""1565311""","Carrigan 5/6 Intermediate School",5,453,2455,2502,47,"38.4%","65.3%"
"=""1560011""","West Haven School District","=""1565311""","Carrigan 5/6 Intermediate School",6,365,2481,2522,40,"46.6%","67.0%"
"=""1560011""","West Haven School District","=""1560611""","Edith E. Mackrille School",4,"*",2474,2528,55,"55.1%","81.4%"
"=""1560011""","West Haven School District","=""1560311""","Forest School",4,69,2418,2463,45,"33.3%","60.7%"
"=""1560011""","West Haven School District","=""1565111""","Harry M. Bailey Middle School",7,362,2512,2539,28,"38.7%","56.6%"
"=""1560011""","West Haven School District","=""1565111""","Harry M. Bailey Middle School",8,395,2531,2543,11,"27.8%","48.0%"
"=""1560011""","West Haven School District","=""1561411""","Savin Rock Community School",4,87,2396,2453,56,"36.8%","66.3%"
"=""1560011""","West Haven School District","=""1560411""","Seth G. Haley School",4,81,2424,2482,58,"45.7%","75.0%"
"=""1560011""","West Haven School District","=""1561211""","Washington School",4,80,2375,2421,46,"38.8%","59.8%"
"=""1540011""","Westbrook School District","=""1540211""","Daisy Ingraham School",4,46,2453,2521,67,"63.0%","88.0%"
"=""1540011""","Westbrook School District","=""1545111""","Westbrook Middle School",5,58,2511,2554,42,"41.4%","65.7%"
"=""1540011""","Westbrook School District","=""1545111""","Westbrook Middle School",6,59,2569,2589,20,"44.1%","60.5%"
"=""1540011""","Westbrook School District","=""1545111""","Westbrook Middle School",7,48,2592,2625,33,"47.9%","70.9%"
"=""1540011""","Westbrook School District","=""1545111""","Westbrook Middle School",8,47,2617,2652,35,"59.6%","75.3%"
"=""1570011""","Weston School District","=""1570211""","Weston Intermediate School",4,166,2465,2521,56,"51.8%","76.2%"
"=""1570011""","Weston School District","=""1570211""","Weston Intermediate School",5,169,2531,2572,41,"50.9%","73.0%"
"=""1570011""","Weston School District","=""1575111""","Weston Middle School",6,178,2562,2577,15,"37.1%","55.5%"
"=""1570011""","Weston School District","=""1575111""","Weston Middle School",7,196,2577,2618,41,"57.1%","74.9%"
"=""1570011""","Weston School District","=""1575111""","Weston Middle School",8,176,2598,2627,29,"48.9%","65.5%"
"=""1580011""","Westport School District","=""1585111""","Bedford Middle School",6,242,2579,2590,10,"40.5%","53.4%"
"=""1580011""","Westport School District","=""1585111""","Bedford Middle School",7,256,2593,2619,26,"46.5%","61.0%"
"=""1580011""","Westport School District","=""1585111""","Bedford Middle School",8,259,2621,2628,7,"37.1%","50.9%"
"=""1580011""","Westport School District","=""1580311""","Coleytown Elementary School",4,58,2503,2531,28,"43.1%","59.8%"
"=""1580011""","Westport School District","=""1580311""","Coleytown Elementary School",5,85,2557,2589,32,"49.4%","70.0%"
"=""1580011""","Westport School District","=""1585311""","Coleytown Middle School",6,160,2588,2608,19,"46.3%","61.9%"
"=""1580011""","Westport School District","=""1585311""","Coleytown Middle School",7,171,2580,2603,23,"44.4%","62.2%"
"=""1580011""","Westport School District","=""1585311""","Coleytown Middle School",8,164,2622,2633,12,"43.9%","56.7%"
"=""1580011""","Westport School District","=""1580411""","Green's Farms School",4,67,2508,2568,61,"61.2%","83.2%"
"=""1580011""","Westport School District","=""1580411""","Green's Farms School",5,73,2577,2609,32,"54.8%","71.9%"
"=""1580011""","Westport School District","=""1580211""","Green's Farms Segregated",5,"*","*","*","*","*","*"
"=""1580011""","Westport School District","=""1580511""","King's Highway Elementary School",4,87,2504,2546,42,"47.1%","72.6%"
"=""1580011""","Westport School District","=""1580511""","King's Highway Elementary School",5,73,2530,2563,33,"42.5%","64.9%"
"=""1580011""","Westport School District","=""1580611""","King's Highway Segregated",4,"*","*","*","*","*","*"
"=""1580011""","Westport School District","=""1580711""","Long Lots School",4,86,2506,2563,57,"59.3%","82.3%"
"=""1580011""","Westport School District","=""1580711""","Long Lots School",5,109,2543,2597,54,"63.3%","82.9%"
"=""1580011""","Westport School District","=""1580811""","Saugatuck Elementary School",4,78,2496,2539,43,"50.0%","70.0%"
"=""1580011""","Westport School District","=""1580811""","Saugatuck Elementary School",5,86,2531,2585,54,"58.1%","79.2%"
"=""1590011""","Wethersfield School District","=""1590811""","Alfred W. Hanmer School",4,41,2416,2507,91,"70.7%","91.6%"
"=""1590011""","Wethersfield School District","=""1590811""","Alfred W. Hanmer School",5,51,2494,2557,63,"62.7%","83.6%"
"=""1590011""","Wethersfield School District","=""1590811""","Alfred W. Hanmer School",6,57,2540,2601,61,"75.4%","92.3%"
"=""1590011""","Wethersfield School District","=""1591011""","Charles Wright School",4,46,2418,2503,85,"67.4%","87.7%"
"=""1590011""","Wethersfield School District","=""1591011""","Charles Wright School",5,51,2495,2548,53,"56.9%","78.8%"
"=""1590011""","Wethersfield School District","=""1591011""","Charles Wright School",6,41,2538,2583,46,"58.5%","84.0%"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School",4,54,2451,2502,51,"46.3%","68.4%"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School",5,47,2461,2527,65,"61.7%","82.2%"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School",6,63,2512,2559,47,"57.1%","73.8%"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",4,58,2454,2510,56,"51.7%","76.0%"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",5,62,2524,2571,47,"50.0%","71.9%"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",6,60,2529,2557,28,"41.7%","55.9%"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School",4,41,2442,2489,47,"48.8%","68.0%"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School",5,39,2463,2510,47,"35.9%","62.4%"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School",6,52,2549,2578,29,"50.0%","66.7%"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School",7,248,2555,2591,36,"53.2%","69.5%"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School",8,264,2539,2585,45,"55.7%","73.3%"
"=""1600011""","Willington School District","=""1600111""","Center School",4,48,2431,2475,44,"39.6%","60.1%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",5,33,2442,2504,62,"54.5%","80.2%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",6,43,2510,2558,48,"55.8%","72.9%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",7,49,2515,2557,42,"38.8%","63.6%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",8,45,2560,2597,37,"53.3%","73.2%"
"=""1610011""","Wilton School District","=""1610711""","Cider Mill School",4,309,2468,2541,74,"68.0%","87.7%"
"=""1610011""","Wilton School District","=""1610711""","Cider Mill School",5,326,2498,2552,54,"52.1%","73.2%"
"=""1610011""","Wilton School District","=""1615211""","Middlebrook School",6,297,2549,2585,36,"51.9%","70.5%"
