"Smarter Balanced Growth Report, 2015-16"
"All Districts, Gender"

"",,,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1510011""","Waterbury School District","=""1510911""","Driggs School",5,"Math","Female",32,2398,2401,3,"21.9%","38.4%"
"=""1510011""","Waterbury School District","=""1510911""","Driggs School",5,"Math","Male",28,2426,2438,11,"14.3%","40.3%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",4,"ELA","Female",14,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",4,"ELA","Male",17,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",4,"Math","Female",14,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",4,"Math","Male",18,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",5,"ELA","Female",23,2420,2475,55,"43.5%","64.9%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",5,"ELA","Male",24,2406,2451,45,"41.7%","63.3%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",5,"Math","Female",23,2425,2435,10,"21.7%","36.8%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",5,"Math","Male",24,2431,2449,18,"25.0%","46.4%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",6,"ELA","Female",19,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",6,"ELA","Male",23,2443,2509,65,"60.9%","81.0%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",6,"Math","Female",19,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",6,"Math","Male",23,2432,2476,44,"56.5%","70.4%"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",7,"ELA","Female",18,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",7,"ELA","Male",14,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",7,"Math","Female",18,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",7,"Math","Male",14,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",8,"ELA","Female",19,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",8,"ELA","Male",19,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",8,"Math","Female",19,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511611""","Duggan School",8,"Math","Male",19,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",7,"ELA","Female","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",7,"ELA","Male","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",7,"Math","Female","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",7,"Math","Male","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",8,"ELA","Female",8,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",8,"ELA","Male",9,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",8,"Math","Female",8,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1519111""","Enlightenment School",8,"Math","Male",10,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513911""","Excel III",7,"ELA","Female","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513911""","Excel III",7,"Math","Female","*","*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",4,"ELA","Female",34,2379,2445,66,"35.3%","72.7%"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",4,"ELA","Male",36,2377,2442,65,"38.9%","76.7%"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",4,"Math","Female",34,2378,2433,55,"38.2%","73.5%"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",4,"Math","Male",37,2389,2449,60,"37.8%","78.3%"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",5,"ELA","Female",37,2445,2482,37,"35.1%","58.2%"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",5,"ELA","Male",42,2444,2488,44,"45.2%","64.9%"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",5,"Math","Female",37,2427,2452,25,"51.4%","66.5%"
"=""1510011""","Waterbury School District","=""1511411""","F. J. Kingsbury School",5,"Math","Male",41,2452,2491,39,"48.8%","74.5%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",4,"ELA","Female",23,2376,2426,50,"26.1%","58.3%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",4,"ELA","Male",20,2354,2396,42,"25.0%","49.4%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",4,"Math","Female",23,2385,2437,52,"34.8%","76.5%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",4,"Math","Male",20,2358,2391,32,"20.0%","46.4%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",5,"ELA","Female",20,2388,2435,46,"30.0%","61.3%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",5,"ELA","Male",24,2386,2418,32,"16.7%","50.8%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",5,"Math","Female",20,2387,2394,6,"15.0%","44.6%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",5,"Math","Male",24,2409,2404,-5,"4.2%","24.3%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",6,"ELA","Female",25,2448,2492,44,"36.0%","65.8%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",6,"ELA","Male",24,2425,2470,45,"29.2%","55.6%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",6,"Math","Female",24,2455,2503,47,"54.2%","75.2%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",6,"Math","Male",24,2431,2459,28,"41.7%","62.6%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",7,"ELA","Female",21,2463,2524,61,"66.7%","80.5%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",7,"ELA","Male",23,2423,2488,66,"43.5%","76.9%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",7,"Math","Female",21,2459,2465,7,"19.0%","41.4%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",7,"Math","Male",23,2429,2447,18,"30.4%","51.1%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",8,"ELA","Female",23,2514,2569,55,"60.9%","79.7%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",8,"ELA","Male",26,2460,2518,59,"65.4%","78.7%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",8,"Math","Female",23,2476,2467,-9,"13.0%","24.6%"
"=""1510011""","Waterbury School District","=""1512611""","Gilmartin School",8,"Math","Male",26,2444,2430,-14,"19.2%","30.9%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",4,"ELA","Female",45,2398,2440,42,"35.6%","63.1%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",4,"ELA","Male",63,2366,2402,36,"22.2%","51.8%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",4,"Math","Female",45,2377,2438,61,"51.1%","80.0%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",4,"Math","Male",63,2362,2419,57,"39.7%","75.3%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",5,"ELA","Female",52,2408,2458,50,"38.5%","66.0%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",5,"ELA","Male",63,2404,2435,31,"25.4%","48.7%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",5,"Math","Female",53,2414,2426,11,"24.5%","43.6%"
"=""1510011""","Waterbury School District","=""1510711""","H. S. Chase School",5,"Math","Male",63,2429,2431,2,"15.9%","26.5%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",4,"ELA","Female",31,2355,2416,61,"41.9%","73.5%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",4,"ELA","Male",19,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",4,"Math","Female",31,2347,2425,78,"64.5%","92.0%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",4,"Math","Male",19,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",5,"ELA","Female",20,2415,2454,39,"25.0%","56.7%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",5,"ELA","Male",23,2380,2421,41,"21.7%","51.9%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",5,"Math","Female",21,2425,2433,8,"19.0%","43.1%"
"=""1510011""","Waterbury School District","=""1511311""","Hopeville School",5,"Math","Male",24,2413,2424,11,"20.8%","37.6%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",4,"ELA","Female",41,2426,2472,46,"36.6%","58.9%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",4,"ELA","Male",36,2427,2487,60,"47.2%","77.0%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",4,"Math","Female",41,2407,2474,67,"61.0%","83.9%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",4,"Math","Male",36,2416,2497,81,"66.7%","97.0%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",5,"ELA","Female",35,2441,2475,34,"22.9%","52.9%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",5,"ELA","Male",51,2450,2472,22,"19.6%","46.5%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",5,"Math","Female",35,2445,2450,6,"11.4%","33.3%"
"=""1510011""","Waterbury School District","=""1513111""","Maloney Interdistrict Magnet School",5,"Math","Male",51,2469,2478,10,"11.8%","39.7%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",4,"ELA","Female",37,2393,2447,54,"37.8%","67.9%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",4,"ELA","Male",35,2399,2446,47,"34.3%","62.6%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",4,"Math","Female",37,2361,2413,52,"40.5%","67.8%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",4,"Math","Male",35,2394,2441,47,"20.0%","71.4%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",5,"ELA","Female",32,2467,2484,17,"25.0%","42.3%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",5,"ELA","Male",30,2428,2475,47,"26.7%","63.0%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",5,"Math","Female",32,2458,2455,-4,"12.5%","24.2%"
"=""1510011""","Waterbury School District","=""1511111""","Margaret M. Generali Elementary School",5,"Math","Male",30,2450,2440,-10,"10.0%","28.6%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",6,"ELA","Female",193,2462,2470,7,"22.3%","40.5%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",6,"ELA","Male",163,2445,2443,-2,"20.2%","36.3%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",6,"Math","Female",193,2431,2435,4,"25.9%","42.7%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",6,"Math","Male",167,2435,2443,8,"28.1%","45.0%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",7,"ELA","Female",164,2458,2492,34,"37.8%","60.1%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",7,"ELA","Male",182,2442,2474,32,"36.8%","56.0%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",7,"Math","Female",166,2432,2442,10,"31.9%","46.0%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",7,"Math","Male",181,2428,2444,16,"31.5%","49.1%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",8,"ELA","Female",170,2491,2518,27,"34.7%","54.1%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",8,"ELA","Male",157,2459,2482,23,"30.6%","49.6%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",8,"Math","Female",171,2477,2477,-0,"22.8%","39.7%"
"=""1510011""","Waterbury School District","=""1515111""","Michael F. Wallace Middle School",8,"Math","Male",156,2457,2461,4,"25.0%","41.0%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",6,"ELA","Female",137,2442,2468,26,"29.9%","52.4%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",6,"ELA","Male",138,2423,2452,29,"33.3%","54.5%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",6,"Math","Female",139,2414,2414,0,"14.4%","34.1%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",6,"Math","Male",142,2412,2405,-7,"21.8%","32.8%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",7,"ELA","Female",135,2461,2502,40,"37.8%","63.0%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",7,"ELA","Male",156,2428,2471,43,"39.1%","60.6%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",7,"Math","Female",135,2411,2435,24,"34.1%","56.6%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",7,"Math","Male",156,2396,2425,30,"40.4%","60.3%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",8,"ELA","Female",130,2502,2520,18,"28.5%","48.5%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",8,"ELA","Male",144,2446,2481,36,"35.4%","58.9%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",8,"Math","Female",130,2450,2460,11,"25.4%","41.0%"
"=""1510011""","Waterbury School District","=""1515311""","North End Middle School",8,"Math","Male",145,2430,2436,5,"26.2%","41.2%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",4,"ELA","Female",22,2391,2429,38,"27.3%","55.5%"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",4,"ELA","Male",17,"*","*","*","*","*"
"=""1510011""","Waterbury School District","=""1513411""","Reed School",4,"Math","Female",22,2355,2409,54,"31.8%","72.7%"
