"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"District Code","District","School Code","School","Subject","Free/Reduced Price Meal Eligibility (3-level)","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""1320011""","South Windsor School District","=""1320211""","Pleasant Valley School","ELA","Eligible for Free Lunch","*","*","*"
"=""1320011""","South Windsor School District","=""1320211""","Pleasant Valley School","ELA","Not Eligible for Free/Reduced Lunch",100,"61.0%","79.6%"
"=""1320011""","South Windsor School District","=""1320211""","Pleasant Valley School","ELA","Eligible for Reduced Lunch","*","*","*"
"=""1320011""","South Windsor School District","=""1320211""","Pleasant Valley School","Math","Eligible for Free Lunch","*","*","*"
"=""1320011""","South Windsor School District","=""1320211""","Pleasant Valley School","Math","Not Eligible for Free/Reduced Lunch",100,"57.0%","79.6%"
"=""1320011""","South Windsor School District","=""1320211""","Pleasant Valley School","Math","Eligible for Reduced Lunch","*","*","*"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School","ELA","Eligible for Free Lunch",81,"37.0%","57.4%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School","ELA","Not Eligible for Free/Reduced Lunch",801,"45.9%","61.2%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School","ELA","Eligible for Reduced Lunch",39,"43.6%","58.0%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School","Math","Eligible for Free Lunch",81,"37.0%","56.1%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School","Math","Not Eligible for Free/Reduced Lunch",798,"60.4%","77.7%"
"=""1320011""","South Windsor School District","=""1325111""","Timothy Edwards School","Math","Eligible for Reduced Lunch",39,"53.8%","73.7%"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School","ELA","Eligible for Free Lunch","*","*","*"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School","ELA","Not Eligible for Free/Reduced Lunch",68,"61.8%","77.8%"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School","ELA","Eligible for Reduced Lunch","*","*","*"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School","Math","Eligible for Free Lunch","*","*","*"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School","Math","Not Eligible for Free/Reduced Lunch",68,"36.8%","63.3%"
"=""1320011""","South Windsor School District","=""1320411""","Wapping Elementary School","Math","Eligible for Reduced Lunch","*","*","*"
"=""1310011""","Southington School District","=""1311511""","Derynoski Elementary School","ELA","Eligible for Free Lunch",34,"44.1%","67.3%"
"=""1310011""","Southington School District","=""1311511""","Derynoski Elementary School","ELA","Not Eligible for Free/Reduced Lunch",164,"36.0%","55.8%"
"=""1310011""","Southington School District","=""1311511""","Derynoski Elementary School","ELA","Eligible for Reduced Lunch",11,"*","*"
"=""1310011""","Southington School District","=""1311511""","Derynoski Elementary School","Math","Eligible for Free Lunch",33,"30.3%","65.3%"
"=""1310011""","Southington School District","=""1311511""","Derynoski Elementary School","Math","Not Eligible for Free/Reduced Lunch",164,"43.3%","69.8%"
"=""1310011""","Southington School District","=""1311511""","Derynoski Elementary School","Math","Eligible for Reduced Lunch",11,"*","*"
"=""1310011""","Southington School District","=""1310511""","EASE","ELA","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310511""","EASE","Math","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School","ELA","Eligible for Free Lunch","*","40.0%","57.5%"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School","ELA","Not Eligible for Free/Reduced Lunch",79,"48.1%","69.0%"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School","ELA","Eligible for Reduced Lunch","*","*","*"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School","Math","Eligible for Free Lunch","*","33.3%","63.7%"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School","Math","Not Eligible for Free/Reduced Lunch",79,"44.3%","70.4%"
"=""1310011""","Southington School District","=""1311311""","Flanders Elementary School","Math","Eligible for Reduced Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School","ELA","Eligible for Free Lunch",26,"30.8%","55.3%"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School","ELA","Not Eligible for Free/Reduced Lunch",93,"38.7%","62.5%"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School","ELA","Eligible for Reduced Lunch",6,"*","*"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School","Math","Eligible for Free Lunch",26,"42.3%","70.5%"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School","Math","Not Eligible for Free/Reduced Lunch",93,"38.7%","67.8%"
"=""1310011""","Southington School District","=""1310211""","Hatton Elementary School","Math","Eligible for Reduced Lunch",6,"*","*"
"=""1310011""","Southington School District","=""1315311""","John F. Kennedy Middle School","ELA","Eligible for Free Lunch",86,"31.4%","52.7%"
"=""1310011""","Southington School District","=""1315311""","John F. Kennedy Middle School","ELA","Not Eligible for Free/Reduced Lunch",700,"39.4%","58.4%"
"=""1310011""","Southington School District","=""1315311""","John F. Kennedy Middle School","ELA","Eligible for Reduced Lunch",18,"*","*"
"=""1310011""","Southington School District","=""1315311""","John F. Kennedy Middle School","Math","Eligible for Free Lunch",86,"37.2%","56.5%"
"=""1310011""","Southington School District","=""1315311""","John F. Kennedy Middle School","Math","Not Eligible for Free/Reduced Lunch",699,"41.5%","59.4%"
"=""1310011""","Southington School District","=""1315311""","John F. Kennedy Middle School","Math","Eligible for Reduced Lunch",18,"*","*"
"=""1310011""","Southington School District","=""1315111""","Joseph A. Depaolo Middle School","ELA","Eligible for Free Lunch",91,"31.9%","50.5%"
"=""1310011""","Southington School District","=""1315111""","Joseph A. Depaolo Middle School","ELA","Not Eligible for Free/Reduced Lunch",595,"40.5%","58.9%"
"=""1310011""","Southington School District","=""1315111""","Joseph A. Depaolo Middle School","ELA","Eligible for Reduced Lunch",20,"35.0%","51.8%"
"=""1310011""","Southington School District","=""1315111""","Joseph A. Depaolo Middle School","Math","Eligible for Free Lunch",90,"35.6%","54.1%"
"=""1310011""","Southington School District","=""1315111""","Joseph A. Depaolo Middle School","Math","Not Eligible for Free/Reduced Lunch",594,"37.4%","57.3%"
"=""1310011""","Southington School District","=""1315111""","Joseph A. Depaolo Middle School","Math","Eligible for Reduced Lunch",20,"25.0%","41.8%"
"=""1310011""","Southington School District","=""1310411""","Language Based Classroom at Hatton School","ELA","Eligible for Free Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310411""","Language Based Classroom at Hatton School","ELA","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310411""","Language Based Classroom at Hatton School","ELA","Eligible for Reduced Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310411""","Language Based Classroom at Hatton School","Math","Eligible for Free Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310411""","Language Based Classroom at Hatton School","Math","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310411""","Language Based Classroom at Hatton School","Math","Eligible for Reduced Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310611""","Plantsville Elementary School","ELA","Eligible for Free Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310611""","Plantsville Elementary School","ELA","Not Eligible for Free/Reduced Lunch",83,"37.3%","63.9%"
"=""1310011""","Southington School District","=""1310611""","Plantsville Elementary School","ELA","Eligible for Reduced Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310611""","Plantsville Elementary School","Math","Eligible for Free Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310611""","Plantsville Elementary School","Math","Not Eligible for Free/Reduced Lunch",83,"37.3%","53.4%"
"=""1310011""","Southington School District","=""1310611""","Plantsville Elementary School","Math","Eligible for Reduced Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310711""","South End Elementary School","ELA","Eligible for Free Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310711""","South End Elementary School","ELA","Not Eligible for Free/Reduced Lunch",62,"50.0%","67.7%"
"=""1310011""","Southington School District","=""1310711""","South End Elementary School","ELA","Eligible for Reduced Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310711""","South End Elementary School","Math","Eligible for Free Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310711""","South End Elementary School","Math","Not Eligible for Free/Reduced Lunch",62,"38.7%","60.6%"
"=""1310011""","Southington School District","=""1310711""","South End Elementary School","Math","Eligible for Reduced Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310811""","Strong Elementary School","ELA","Eligible for Free Lunch",13,"*","*"
"=""1310011""","Southington School District","=""1310811""","Strong Elementary School","ELA","Not Eligible for Free/Reduced Lunch",90,"43.3%","60.7%"
"=""1310011""","Southington School District","=""1310811""","Strong Elementary School","ELA","Eligible for Reduced Lunch",9,"*","*"
"=""1310011""","Southington School District","=""1310811""","Strong Elementary School","Math","Eligible for Free Lunch",13,"*","*"
"=""1310011""","Southington School District","=""1310811""","Strong Elementary School","Math","Not Eligible for Free/Reduced Lunch",90,"32.2%","61.8%"
"=""1310011""","Southington School District","=""1310811""","Strong Elementary School","Math","Eligible for Reduced Lunch",9,"*","*"
"=""1310011""","Southington School District","=""1310911""","Thalberg Elementary School","ELA","Eligible for Free Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310911""","Thalberg Elementary School","ELA","Not Eligible for Free/Reduced Lunch",118,"35.6%","61.8%"
"=""1310011""","Southington School District","=""1310911""","Thalberg Elementary School","ELA","Eligible for Reduced Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310911""","Thalberg Elementary School","Math","Eligible for Free Lunch","*","*","*"
"=""1310011""","Southington School District","=""1310911""","Thalberg Elementary School","Math","Not Eligible for Free/Reduced Lunch",118,"39.0%","67.5%"
"=""1310011""","Southington School District","=""1310911""","Thalberg Elementary School","Math","Eligible for Reduced Lunch","*","*","*"
"=""1310011""","Southington School District","=""1311611""","Therapeutic Educational Alternative Model (TEAM)","ELA","Eligible for Free Lunch","*","*","*"
"=""1310011""","Southington School District","=""1311611""","Therapeutic Educational Alternative Model (TEAM)","ELA","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1310011""","Southington School District","=""1311611""","Therapeutic Educational Alternative Model (TEAM)","Math","Eligible for Free Lunch","*","*","*"
"=""1310011""","Southington School District","=""1311611""","Therapeutic Educational Alternative Model (TEAM)","Math","Not Eligible for Free/Reduced Lunch","*","*","*"
"=""1310011""","Southington School District","=""1311411""","Urbin T. Kelley School","ELA","Eligible for Free Lunch","*","*","*"
"=""1310011""","Southington School District","=""1311411""","Urbin T. Kelley School","ELA","Not Eligible for Free/Reduced Lunch",107,"57.0%","76.9%"
"=""1310011""","Southington School District","=""1311411""","Urbin T. Kelley School","ELA","Eligible for Reduced Lunch","*","*","*"
"=""1310011""","Southington School District","=""1311411""","Urbin T. Kelley School","Math","Eligible for Free Lunch","*","*","*"
"=""1310011""","Southington School District","=""1311411""","Urbin T. Kelley School","Math","Not Eligible for Free/Reduced Lunch",107,"54.2%","79.1%"
"=""1310011""","Southington School District","=""1311411""","Urbin T. Kelley School","Math","Eligible for Reduced Lunch","*","*","*"
"=""1330011""","Sprague School District","=""1330111""","Sayles School","ELA","Eligible for Free Lunch",73,"45.2%","66.7%"
"=""1330011""","Sprague School District","=""1330111""","Sayles School","ELA","Not Eligible for Free/Reduced Lunch",82,"43.9%","60.8%"
"=""1330011""","Sprague School District","=""1330111""","Sayles School","ELA","Eligible for Reduced Lunch",9,"*","*"
"=""1330011""","Sprague School District","=""1330111""","Sayles School","Math","Eligible for Free Lunch",73,"28.8%","58.8%"
"=""1330011""","Sprague School District","=""1330111""","Sayles School","Math","Not Eligible for Free/Reduced Lunch",82,"40.2%","60.1%"
"=""1330011""","Sprague School District","=""1330111""","Sayles School","Math","Eligible for Reduced Lunch",10,"*","*"
"=""1340011""","Stafford School District","=""1340611""","Stafford Elementary School","ELA","Eligible for Free Lunch",53,"28.3%","61.6%"
"=""1340011""","Stafford School District","=""1340611""","Stafford Elementary School","ELA","Not Eligible for Free/Reduced Lunch",152,"38.2%","61.8%"
