"Smarter Balanced Growth Report, 2015-16"
"All Districts, Gender"

"District Code","District","School Code","School","Gender","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""1550011""","West Hartford School District","=""1550411""","Bugbee School","Female",84,"56.0%","69.7%"
"=""1550011""","West Hartford School District","=""1550511""","Charter Oak International Academy","Male",42,"16.7%","49.2%"
"=""1550011""","West Hartford School District","=""1550511""","Charter Oak International Academy","Female",46,"30.4%","65.8%"
"=""1550011""","West Hartford School District","=""1550611""","Duffy School","Male",86,"46.5%","69.1%"
"=""1550011""","West Hartford School District","=""1550611""","Duffy School","Female",79,"62.0%","84.9%"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School","Male",454,"38.8%","54.8%"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School","Female",420,"44.8%","62.4%"
"=""1550011""","West Hartford School District","=""1550911""","Morley School","Male",55,"43.6%","61.9%"
"=""1550011""","West Hartford School District","=""1550911""","Morley School","Female",47,"70.2%","85.4%"
"=""1550011""","West Hartford School District","=""1551011""","Norfeldt School","Male",57,"35.1%","59.1%"
"=""1550011""","West Hartford School District","=""1551011""","Norfeldt School","Female",60,"50.0%","72.5%"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School","Male",420,"39.8%","53.8%"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School","Female",391,"39.9%","54.5%"
"=""1550011""","West Hartford School District","=""1551711""","Smith School","Male",52,"46.2%","69.5%"
"=""1550011""","West Hartford School District","=""1551711""","Smith School","Female",53,"56.6%","78.4%"
"=""1550011""","West Hartford School District","=""1551211""","Webster Hill School","Male",59,"44.1%","70.2%"
"=""1550011""","West Hartford School District","=""1551211""","Webster Hill School","Female",74,"48.6%","71.0%"
"=""1550011""","West Hartford School District","=""1551311""","Whiting Lane School","Male",65,"56.9%","79.4%"
"=""1550011""","West Hartford School District","=""1551311""","Whiting Lane School","Female",66,"57.6%","80.3%"
"=""1550011""","West Hartford School District","=""1551511""","Wolcott School","Male",82,"28.0%","49.6%"
"=""1550011""","West Hartford School District","=""1551511""","Wolcott School","Female",76,"38.2%","61.0%"
"=""1560011""","West Haven School District","=""1561111""","ASD Lab","Male","*","*","*"
"=""1560011""","West Haven School District","=""1560811""","Alma E. Pagels School","Male",35,"48.6%","78.6%"
"=""1560011""","West Haven School District","=""1560811""","Alma E. Pagels School","Female",15,"*","*"
"=""1560011""","West Haven School District","=""1565311""","Carrigan 5/6 Intermediate School","Male",396,"41.9%","66.4%"
"=""1560011""","West Haven School District","=""1565311""","Carrigan 5/6 Intermediate School","Female",422,"42.2%","65.7%"
"=""1560011""","West Haven School District","=""1560611""","Edith E. Mackrille School","Male",21,"57.1%","76.4%"
"=""1560011""","West Haven School District","=""1560611""","Edith E. Mackrille School","Female",28,"53.6%","85.1%"
"=""1560011""","West Haven School District","=""1560311""","Forest School","Male",32,"25.0%","51.7%"
"=""1560011""","West Haven School District","=""1560311""","Forest School","Female",37,"40.5%","68.5%"
"=""1560011""","West Haven School District","=""1565111""","Harry M. Bailey Middle School","Male",381,"29.7%","48.0%"
"=""1560011""","West Haven School District","=""1565111""","Harry M. Bailey Middle School","Female",376,"36.4%","56.3%"
"=""1560011""","West Haven School District","=""1561411""","Savin Rock Community School","Male",46,"41.3%","67.7%"
"=""1560011""","West Haven School District","=""1561411""","Savin Rock Community School","Female",41,"31.7%","64.6%"
"=""1560011""","West Haven School District","=""1560411""","Seth G. Haley School","Male",39,"35.9%","67.3%"
"=""1560011""","West Haven School District","=""1560411""","Seth G. Haley School","Female",42,"54.8%","82.1%"
"=""1560011""","West Haven School District","=""1561211""","Washington School","Male",40,"35.0%","55.9%"
"=""1560011""","West Haven School District","=""1561211""","Washington School","Female",40,"42.5%","63.8%"
"=""1540011""","Westbrook School District","=""1540211""","Daisy Ingraham School","Male",20,"70.0%","93.2%"
"=""1540011""","Westbrook School District","=""1540211""","Daisy Ingraham School","Female",26,"57.7%","84.0%"
"=""1540011""","Westbrook School District","=""1545111""","Westbrook Middle School","Male",121,"45.5%","65.0%"
"=""1540011""","Westbrook School District","=""1545111""","Westbrook Middle School","Female",91,"50.5%","70.9%"
"=""1570011""","Weston School District","=""1570211""","Weston Intermediate School","Male",166,"53.0%","75.2%"
"=""1570011""","Weston School District","=""1570211""","Weston Intermediate School","Female",169,"49.7%","74.1%"
"=""1570011""","Weston School District","=""1575111""","Weston Middle School","Male",291,"43.0%","60.0%"
"=""1570011""","Weston School District","=""1575111""","Weston Middle School","Female",259,"53.7%","71.9%"
"=""1580011""","Westport School District","=""1585111""","Bedford Middle School","Male",403,"41.2%","55.0%"
"=""1580011""","Westport School District","=""1585111""","Bedford Middle School","Female",354,"41.5%","55.2%"
"=""1580011""","Westport School District","=""1580311""","Coleytown Elementary School","Male",84,"40.5%","63.1%"
"=""1580011""","Westport School District","=""1580311""","Coleytown Elementary School","Female",59,"55.9%","69.8%"
"=""1580011""","Westport School District","=""1585311""","Coleytown Middle School","Male",244,"45.5%","60.1%"
"=""1580011""","Westport School District","=""1585311""","Coleytown Middle School","Female",251,"44.2%","60.5%"
"=""1580011""","Westport School District","=""1580411""","Green's Farms School","Male",65,"53.8%","75.6%"
"=""1580011""","Westport School District","=""1580411""","Green's Farms School","Female",75,"61.3%","78.8%"
"=""1580011""","Westport School District","=""1580211""","Green's Farms Segregated","Male","*","*","*"
"=""1580011""","Westport School District","=""1580511""","King's Highway Elementary School","Male",75,"46.7%","70.1%"
"=""1580011""","Westport School District","=""1580511""","King's Highway Elementary School","Female",85,"43.5%","68.2%"
"=""1580011""","Westport School District","=""1580611""","King's Highway Segregated","Male","*","*","*"
"=""1580011""","Westport School District","=""1580611""","King's Highway Segregated","Female","*","*","*"
"=""1580011""","Westport School District","=""1580711""","Long Lots School","Male",102,"50.0%","75.6%"
"=""1580011""","Westport School District","=""1580711""","Long Lots School","Female",93,"74.2%","90.3%"
"=""1580011""","Westport School District","=""1580811""","Saugatuck Elementary School","Male",88,"48.9%","68.8%"
"=""1580011""","Westport School District","=""1580811""","Saugatuck Elementary School","Female",76,"60.5%","81.8%"
"=""1590011""","Wethersfield School District","=""1590811""","Alfred W. Hanmer School","Male",75,"65.3%","87.5%"
"=""1590011""","Wethersfield School District","=""1590811""","Alfred W. Hanmer School","Female",74,"74.3%","90.8%"
"=""1590011""","Wethersfield School District","=""1591011""","Charles Wright School","Male",59,"54.2%","80.4%"
"=""1590011""","Wethersfield School District","=""1591011""","Charles Wright School","Female",79,"65.8%","85.5%"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School","Male",89,"53.9%","73.7%"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School","Female",75,"56.0%","75.3%"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School","Male",80,"45.0%","63.5%"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School","Female",100,"50.0%","71.4%"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School","Male",70,"42.9%","64.1%"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School","Female",62,"48.4%","67.8%"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School","Male",254,"49.2%","65.8%"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School","Female",258,"59.7%","77.1%"
"=""1600011""","Willington School District","=""1600111""","Center School","Male",21,"33.3%","52.0%"
"=""1600011""","Willington School District","=""1600111""","Center School","Female",27,"44.4%","66.4%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School","Male",89,"49.4%","70.0%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School","Female",81,"50.6%","73.7%"
"=""1610011""","Wilton School District","=""1610711""","Cider Mill School","Male",309,"57.9%","79.7%"
"=""1610011""","Wilton School District","=""1610711""","Cider Mill School","Female",326,"61.7%","80.8%"
"=""1610011""","Wilton School District","=""1615211""","Middlebrook School","Male",507,"52.9%","70.2%"
"=""1610011""","Wilton School District","=""1615211""","Middlebrook School","Female",448,"55.1%","72.0%"
"=""1620011""","Winchester School District","=""1620211""","Mary P. Hinsdale School","Male",40,"20.0%","41.6%"
"=""1620011""","Winchester School District","=""1620211""","Mary P. Hinsdale School","Female",25,"40.0%","61.6%"
"=""1620011""","Winchester School District","=""1625111""","Pearson Middle School","Male",71,"38.0%","64.3%"
"=""1620011""","Winchester School District","=""1625111""","Pearson Middle School","Female",80,"52.5%","73.3%"
"=""1630011""","Windham School District","=""1630411""","Charles H. Barrows STEM Academy","Male",137,"50.4%","74.6%"
"=""1630011""","Windham School District","=""1630411""","Charles H. Barrows STEM Academy","Female",140,"57.1%","78.5%"
"=""1630011""","Windham School District","=""1630111""","Natchaug School","Male",50,"42.0%","71.1%"
"=""1630011""","Windham School District","=""1630111""","Natchaug School","Female",30,"36.7%","63.1%"
"=""1630011""","Windham School District","=""1630311""","North Windham School","Male",65,"44.6%","67.5%"
"=""1630011""","Windham School District","=""1630311""","North Windham School","Female",62,"45.2%","72.6%"
"=""1630011""","Windham School District","=""1630611""","W. B. Sweeney School","Male",32,"68.8%","91.6%"
"=""1630011""","Windham School District","=""1630611""","W. B. Sweeney School","Female",41,"51.2%","85.1%"
"=""1630011""","Windham School District","=""1630511""","Windham Center School","Male",44,"31.8%","61.8%"
"=""1630011""","Windham School District","=""1630511""","Windham Center School","Female",29,"34.5%","61.8%"
"=""1630011""","Windham School District","=""1635111""","Windham Middle School","Male",245,"36.3%","55.6%"
"=""1630011""","Windham School District","=""1635111""","Windham Middle School","Female",244,"40.2%","61.1%"
"=""1650011""","Windsor Locks School District","=""1650411""","South Elementary School","Male",119,"37.8%","64.9%"
"=""1650011""","Windsor Locks School District","=""1650411""","South Elementary School","Female",131,"49.6%","74.6%"
"=""1650011""","Windsor Locks School District","=""1655111""","Windsor Locks Middle School","Male",176,"44.3%","67.9%"
"=""1650011""","Windsor Locks School District","=""1655111""","Windsor Locks Middle School","Female",154,"40.9%","60.1%"
"=""1640011""","Windsor School District","=""1640111""","Clover Street School","Male",88,"42.0%","64.1%"
"=""1640011""","Windsor School District","=""1640111""","Clover Street School","Female",81,"43.2%","62.2%"
"=""1640011""","Windsor School District","=""1640811""","John F. Kennedy School","Male",131,"32.1%","59.4%"
"=""1640011""","Windsor School District","=""1640811""","John F. Kennedy School","Female",105,"37.1%","63.0%"
"=""1640011""","Windsor School District","=""1645311""","Sage Park Middle School","Male",326,"30.4%","49.4%"
"=""1640011""","Windsor School District","=""1645311""","Sage Park Middle School","Female",290,"37.2%","54.4%"
"=""1660011""","Wolcott School District","=""1660311""","ABC Classroom","Male","*","*","*"
"=""1660011""","Wolcott School District","=""1660611""","Alcott School","Male",47,"40.4%","59.7%"
"=""1660011""","Wolcott School District","=""1660611""","Alcott School","Female",45,"66.7%","83.9%"
"=""1660011""","Wolcott School District","=""1660211""","Frisbie School","Male",59,"57.6%","81.4%"
"=""1660011""","Wolcott School District","=""1660211""","Frisbie School","Female",56,"66.1%","83.2%"
"=""1660011""","Wolcott School District","=""1665111""","Tyrrell Middle School","Male",294,"34.4%","53.5%"
"=""1660011""","Wolcott School District","=""1665111""","Tyrrell Middle School","Female",285,"48.1%","65.8%"
"=""1660011""","Wolcott School District","=""1660511""","Wakelee School","Male",58,"31.0%","58.2%"
"=""1660011""","Wolcott School District","=""1660511""","Wakelee School","Female",51,"47.1%","71.0%"
"=""1670011""","Woodbridge School District","=""1670311""","Beecher Road School","Male",133,"57.9%","77.3%"
"=""1670011""","Woodbridge School District","=""1670311""","Beecher Road School","Female",153,"69.9%","86.6%"
"=""1690011""","Woodstock School District","=""1690211""","Woodstock Elementary School","Male",35,"37.1%","66.8%"
