"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",7,"ELL","*","*","*","*","*","*"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",7,"Non-ELL","*",2557,2579,22,"40.5%","63.5%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",8,"ELL",7,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",8,"Non-ELL",75,2549,2559,10,"41.3%","56.5%"
"=""1350011""","Stamford School District","=""1350911""","Roxbury School",4,"ELL",9,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1350911""","Roxbury School",4,"Non-ELL",70,2421,2457,35,"25.7%","58.7%"
"=""1350011""","Stamford School District","=""1350911""","Roxbury School",5,"ELL",14,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1350911""","Roxbury School",5,"Non-ELL",80,2463,2482,19,"25.0%","48.5%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",5,"ELL",7,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",5,"Non-ELL",37,2494,2515,21,"21.6%","57.9%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",6,"ELL",12,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",6,"Non-ELL",239,2534,2547,13,"31.4%","52.1%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",7,"ELL",10,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",7,"Non-ELL",184,2551,2577,26,"45.7%","65.4%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",8,"ELL","*","*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",8,"Non-ELL","*",2588,2595,8,"35.8%","50.3%"
"=""1350011""","Stamford School District","=""1351111""","Springdale School",4,"ELL",16,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1351111""","Springdale School",4,"Non-ELL",97,2407,2472,65,"54.6%","86.1%"
"=""1350011""","Stamford School District","=""1351111""","Springdale School",5,"ELL",12,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1351111""","Springdale School",5,"Non-ELL",70,2473,2496,23,"37.1%","55.7%"
"=""1350011""","Stamford School District","=""1352111""","Stillmeadow School",4,"ELL",7,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1352111""","Stillmeadow School",4,"Non-ELL",115,2418,2476,58,"48.7%","80.4%"
"=""1350011""","Stamford School District","=""1352111""","Stillmeadow School",5,"ELL",11,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1352111""","Stillmeadow School",5,"Non-ELL",66,2464,2493,29,"34.8%","60.4%"
"=""1350011""","Stamford School District","=""1351911""","Toquam Magnet School",4,"ELL",17,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1351911""","Toquam Magnet School",4,"Non-ELL",85,2416,2455,39,"24.7%","62.0%"
"=""1350011""","Stamford School District","=""1351911""","Toquam Magnet School",5,"ELL",11,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1351911""","Toquam Magnet School",5,"Non-ELL",73,2463,2508,45,"64.4%","86.7%"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School",6,"ELL",25,2419,2405,-14,"12.0%","28.6%"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School",6,"Non-ELL",131,2510,2530,20,"32.8%","56.6%"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School",7,"ELL",23,2368,2397,30,"43.5%","55.8%"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School",7,"Non-ELL",165,2540,2567,28,"52.1%","68.2%"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School",8,"ELL",26,2363,2419,56,"53.8%","72.5%"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School",8,"Non-ELL",147,2534,2544,9,"31.3%","48.7%"
"=""1350011""","Stamford School District","=""1351411""","Westover School",4,"ELL","*","*","*","*","*","*"
"=""1350011""","Stamford School District","=""1351411""","Westover School",4,"Non-ELL","*",2450,2507,57,"55.9%","84.2%"
"=""1350011""","Stamford School District","=""1351411""","Westover School",5,"ELL",10,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1351411""","Westover School",5,"Non-ELL",82,2477,2514,37,"53.7%","73.9%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",4,"Non-ELL",33,2410,2466,56,"42.4%","79.2%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",5,"Non-ELL",45,2442,2493,50,"64.4%","84.3%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",6,"Non-ELL",40,2468,2515,47,"50.0%","73.7%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",7,"Non-ELL",58,2507,2538,31,"51.7%","67.7%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",8,"Non-ELL",50,2496,2477,-18,"20.0%","35.0%"
"=""1370011""","Stonington School District","=""1370511""","Deans Mill School",4,"Non-ELL",78,2468,2533,65,"64.1%","87.3%"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School",5,"ELL","*","*","*","*","*","*"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School",5,"Non-ELL","*",2528,2554,26,"42.4%","64.2%"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School",6,"Non-ELL",87,2540,2571,32,"48.3%","67.0%"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School",7,"Non-ELL",101,2521,2568,46,"59.4%","79.0%"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School",8,"Non-ELL",87,2611,2614,3,"39.1%","51.1%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",5,"ELL","*","*","*","*","*","*"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",5,"Non-ELL","*",2509,2542,33,"42.6%","69.7%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",6,"Non-ELL",59,2521,2541,20,"27.1%","54.3%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",7,"Non-ELL",59,2546,2597,51,"67.8%","87.8%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",8,"ELL","*","*","*","*","*","*"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",8,"Non-ELL","*",2542,2561,19,"39.1%","53.1%"
"=""1370011""","Stonington School District","=""1370411""","West Broad Street School",4,"Non-ELL",71,2457,2510,53,"43.7%","78.9%"
"=""1380011""","Stratford School District","=""1380311""","Chapel School",4,"ELL","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1380311""","Chapel School",4,"Non-ELL","*",2394,2450,57,"41.3%","76.3%"
"=""1380011""","Stratford School District","=""1380311""","Chapel School",5,"ELL","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1380311""","Chapel School",5,"Non-ELL","*",2442,2474,32,"35.3%","63.3%"
"=""1380011""","Stratford School District","=""1380311""","Chapel School",6,"ELL","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1380311""","Chapel School",6,"Non-ELL","*",2451,2485,34,"48.4%","70.9%"
"=""1380011""","Stratford School District","=""1385211""","David Wooster Middle School",7,"ELL",6,"*","*","*","*","*"
"=""1380011""","Stratford School District","=""1385211""","David Wooster Middle School",7,"Non-ELL",261,2493,2491,-1,"19.9%","36.7%"
"=""1380011""","Stratford School District","=""1385211""","David Wooster Middle School",8,"ELL",7,"*","*","*","*","*"
"=""1380011""","Stratford School District","=""1385211""","David Wooster Middle School",8,"Non-ELL",239,2504,2512,8,"35.1%","50.1%"
"=""1380011""","Stratford School District","=""1381311""","Eli Whitney School",4,"ELL",6,"*","*","*","*","*"
"=""1380011""","Stratford School District","=""1381311""","Eli Whitney School",4,"Non-ELL",74,2400,2488,88,"77.0%","99.4%"
"=""1380011""","Stratford School District","=""1381311""","Eli Whitney School",5,"ELL","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1381311""","Eli Whitney School",5,"Non-ELL","*",2467,2499,32,"45.8%","62.9%"
"=""1380011""","Stratford School District","=""1381311""","Eli Whitney School",6,"ELL","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1381311""","Eli Whitney School",6,"Non-ELL","*",2479,2514,36,"41.3%","65.1%"
"=""1380011""","Stratford School District","=""1380411""","Franklin School",4,"Non-ELL",36,2382,2422,40,"30.6%","56.3%"
"=""1380011""","Stratford School District","=""1380411""","Franklin School",5,"ELL","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1380411""","Franklin School",5,"Non-ELL","*",2473,2471,-2,"8.0%","27.5%"
"=""1380011""","Stratford School District","=""1380411""","Franklin School",6,"ELL","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1380411""","Franklin School",6,"Non-ELL","*",2449,2481,33,"50.0%","69.5%"
"=""1380011""","Stratford School District","=""1385311""","Harry B. Flood Middle School",7,"ELL",6,"*","*","*","*","*"
"=""1380011""","Stratford School District","=""1385311""","Harry B. Flood Middle School",7,"Non-ELL",263,2493,2512,19,"39.2%","58.3%"
"=""1380011""","Stratford School District","=""1385311""","Harry B. Flood Middle School",8,"ELL",9,"*","*","*","*","*"
"=""1380011""","Stratford School District","=""1385311""","Harry B. Flood Middle School",8,"Non-ELL",247,2495,2496,0,"27.5%","40.0%"
"=""1380011""","Stratford School District","=""1381211""","Johnson House STEPS 3-6",4,"Non-ELL","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1381211""","Johnson House STEPS 3-6",6,"Non-ELL","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1380811""","Lordship School",4,"ELL","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1380811""","Lordship School",4,"Non-ELL","*",2432,2530,98,"81.3%","100.0%"
"=""1380011""","Stratford School District","=""1380811""","Lordship School",5,"Non-ELL",28,2428,2457,29,"35.7%","57.1%"
"=""1380011""","Stratford School District","=""1380811""","Lordship School",6,"Non-ELL",37,2424,2478,55,"64.9%","82.1%"
"=""1380011""","Stratford School District","=""1381911""","Middle School STEPS 7-8",7,"Non-ELL","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1381911""","Middle School STEPS 7-8",8,"Non-ELL","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1380911""","Nichols School",4,"ELL","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1380911""","Nichols School",4,"Non-ELL","*",2363,2441,78,"60.7%","92.3%"
"=""1380011""","Stratford School District","=""1380911""","Nichols School",5,"ELL",7,"*","*","*","*","*"
"=""1380011""","Stratford School District","=""1380911""","Nichols School",5,"Non-ELL",61,2402,2452,50,"60.7%","75.5%"
"=""1380011""","Stratford School District","=""1380911""","Nichols School",6,"ELL","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1380911""","Nichols School",6,"Non-ELL","*",2441,2506,65,"67.3%","88.9%"
"=""1380011""","Stratford School District","=""1381011""","Second Hill Lane School",4,"ELL",7,"*","*","*","*","*"
"=""1380011""","Stratford School District","=""1381011""","Second Hill Lane School",4,"Non-ELL",73,2395,2466,71,"61.6%","90.8%"
"=""1380011""","Stratford School District","=""1381011""","Second Hill Lane School",5,"ELL",8,"*","*","*","*","*"
"=""1380011""","Stratford School District","=""1381011""","Second Hill Lane School",5,"Non-ELL",70,2420,2495,75,"77.1%","95.6%"
"=""1380011""","Stratford School District","=""1381011""","Second Hill Lane School",6,"ELL","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1381011""","Second Hill Lane School",6,"Non-ELL","*",2443,2478,35,"42.1%","65.1%"
"=""1380011""","Stratford School District","=""1381511""","Stratford Academy - Johnson House",4,"ELL","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1381511""","Stratford Academy - Johnson House",4,"Non-ELL","*",2431,2501,70,"56.7%","90.0%"
"=""1380011""","Stratford School District","=""1381511""","Stratford Academy - Johnson House",5,"ELL","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1381511""","Stratford Academy - Johnson House",5,"Non-ELL","*",2457,2503,46,"55.7%","75.0%"
"=""1380011""","Stratford School District","=""1381511""","Stratford Academy - Johnson House",6,"ELL","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1381511""","Stratford Academy - Johnson House",6,"Non-ELL","*",2485,2562,76,"81.1%","97.1%"
"=""1380011""","Stratford School District","=""1381411""","Wilcoxson School",4,"ELL","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1381411""","Wilcoxson School",4,"Non-ELL","*",2409,2480,71,"60.0%","90.2%"
"=""1380011""","Stratford School District","=""1381411""","Wilcoxson School",5,"ELL","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1381411""","Wilcoxson School",5,"Non-ELL","*",2434,2473,39,"44.7%","72.9%"
"=""1380011""","Stratford School District","=""1381411""","Wilcoxson School",6,"ELL",7,"*","*","*","*","*"
"=""1380011""","Stratford School District","=""1381411""","Wilcoxson School",6,"Non-ELL",46,2467,2491,24,"34.8%","56.4%"
"=""1390011""","Suffield School District","=""1390311""","McAlister Intermediate School",4,"ELL","*","*","*","*","*","*"
"=""1390011""","Suffield School District","=""1390311""","McAlister Intermediate School",4,"Non-ELL","*",2434,2474,40,"30.8%","64.9%"
"=""1390011""","Suffield School District","=""1390311""","McAlister Intermediate School",5,"ELL","*","*","*","*","*","*"
"=""1390011""","Suffield School District","=""1390311""","McAlister Intermediate School",5,"Non-ELL","*",2479,2503,23,"33.3%","53.2%"
"=""1390011""","Suffield School District","=""1395111""","Suffield Middle School",6,"ELL","*","*","*","*","*","*"
"=""1390011""","Suffield School District","=""1395111""","Suffield Middle School",6,"Non-ELL","*",2501,2558,57,"66.7%","85.8%"
"=""1390011""","Suffield School District","=""1395111""","Suffield Middle School",7,"Non-ELL",170,2541,2569,28,"47.1%","68.3%"
"=""1390011""","Suffield School District","=""1395111""","Suffield Middle School",8,"Non-ELL",169,2587,2582,-6,"29.6%","42.7%"
"=""2690013""","The Bridge Academy District","=""2696113""","The Bridge Academy",7,"Non-ELL",48,2426,2468,41,"54.2%","73.6%"
"=""2690013""","The Bridge Academy District","=""2696113""","The Bridge Academy",8,"ELL","*","*","*","*","*","*"
"=""2690013""","The Bridge Academy District","=""2696113""","The Bridge Academy",8,"Non-ELL","*",2459,2500,41,"45.8%","68.5%"
"=""9020022""","The Gilbert School District","=""9026122""","The Gilbert School",7,"Non-ELL",76,2498,2518,20,"34.2%","51.8%"
"=""9020022""","The Gilbert School District","=""9026122""","The Gilbert School",8,"ELL","*","*","*","*","*","*"
"=""9020022""","The Gilbert School District","=""9026122""","The Gilbert School",8,"Non-ELL","*",2487,2509,22,"39.7%","55.9%"
"=""1400011""","Thomaston School District","=""1400211""","Thomaston Center School",4,"ELL","*","*","*","*","*","*"
"=""1400011""","Thomaston School District","=""1400211""","Thomaston Center School",4,"Non-ELL","*",2429,2465,36,"26.7%","58.0%"
"=""1400011""","Thomaston School District","=""1400211""","Thomaston Center School",5,"Non-ELL",71,2466,2502,36,"46.5%","69.6%"
"=""1400011""","Thomaston School District","=""1400211""","Thomaston Center School",6,"Non-ELL",77,2509,2549,40,"51.9%","76.3%"
"=""1400011""","Thomaston School District","=""1406211""","Thomaston High School",7,"ELL","*","*","*","*","*","*"
