"Smarter Balanced Growth Report, 2015-16"
"All Districts, Gender"

"District Code","District","School Code","School","Gender","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""1550011""","West Hartford School District","=""1550511""","Charter Oak International Academy","Female",46,"32.6%","64.1%"
"=""1550011""","West Hartford School District","=""1550611""","Duffy School","Male",88,"63.6%","89.5%"
"=""1550011""","West Hartford School District","=""1550611""","Duffy School","Female",80,"60.0%","87.4%"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School","Male",453,"40.2%","58.6%"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School","Female",418,"41.1%","58.6%"
"=""1550011""","West Hartford School District","=""1550911""","Morley School","Male",55,"60.0%","84.1%"
"=""1550011""","West Hartford School District","=""1550911""","Morley School","Female",47,"72.3%","93.0%"
"=""1550011""","West Hartford School District","=""1551011""","Norfeldt School","Male",57,"52.6%","77.7%"
"=""1550011""","West Hartford School District","=""1551011""","Norfeldt School","Female",60,"55.0%","75.4%"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School","Male",420,"35.7%","50.9%"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School","Female",389,"35.2%","53.4%"
"=""1550011""","West Hartford School District","=""1551711""","Smith School","Male",53,"54.7%","77.2%"
"=""1550011""","West Hartford School District","=""1551711""","Smith School","Female",54,"48.1%","73.0%"
"=""1550011""","West Hartford School District","=""1551211""","Webster Hill School","Male",59,"37.3%","65.0%"
"=""1550011""","West Hartford School District","=""1551211""","Webster Hill School","Female",73,"45.2%","70.1%"
"=""1550011""","West Hartford School District","=""1551311""","Whiting Lane School","Male",65,"81.5%","98.4%"
"=""1550011""","West Hartford School District","=""1551311""","Whiting Lane School","Female",65,"73.8%","91.4%"
"=""1550011""","West Hartford School District","=""1551511""","Wolcott School","Male",81,"40.7%","65.7%"
"=""1550011""","West Hartford School District","=""1551511""","Wolcott School","Female",77,"33.8%","61.0%"
"=""1560011""","West Haven School District","=""1561111""","ASD Lab","Male","*","*","*"
"=""1560011""","West Haven School District","=""1560811""","Alma E. Pagels School","Male",35,"77.1%","97.4%"
"=""1560011""","West Haven School District","=""1560811""","Alma E. Pagels School","Female",16,"*","*"
"=""1560011""","West Haven School District","=""1565311""","Carrigan 5/6 Intermediate School","Male",396,"42.7%","65.3%"
"=""1560011""","West Haven School District","=""1565311""","Carrigan 5/6 Intermediate School","Female",425,"46.6%","70.2%"
"=""1560011""","West Haven School District","=""1560611""","Edith E. Mackrille School","Male",21,"47.6%","75.8%"
"=""1560011""","West Haven School District","=""1560611""","Edith E. Mackrille School","Female",28,"53.6%","83.0%"
"=""1560011""","West Haven School District","=""1560311""","Forest School","Male",32,"34.4%","65.1%"
"=""1560011""","West Haven School District","=""1560311""","Forest School","Female",38,"26.3%","70.6%"
"=""1560011""","West Haven School District","=""1565111""","Harry M. Bailey Middle School","Male",386,"45.6%","62.2%"
"=""1560011""","West Haven School District","=""1565111""","Harry M. Bailey Middle School","Female",376,"50.5%","68.7%"
"=""1560011""","West Haven School District","=""1561411""","Savin Rock Community School","Male",47,"38.3%","78.8%"
"=""1560011""","West Haven School District","=""1561411""","Savin Rock Community School","Female",42,"57.1%","85.6%"
"=""1560011""","West Haven School District","=""1560411""","Seth G. Haley School","Male",39,"43.6%","69.5%"
"=""1560011""","West Haven School District","=""1560411""","Seth G. Haley School","Female",42,"47.6%","81.5%"
"=""1560011""","West Haven School District","=""1561211""","Washington School","Male",39,"66.7%","93.5%"
"=""1560011""","West Haven School District","=""1561211""","Washington School","Female",40,"60.0%","87.0%"
"=""1540011""","Westbrook School District","=""1540211""","Daisy Ingraham School","Male",20,"70.0%","87.7%"
"=""1540011""","Westbrook School District","=""1540211""","Daisy Ingraham School","Female",26,"61.5%","90.7%"
"=""1540011""","Westbrook School District","=""1545111""","Westbrook Middle School","Male",122,"55.7%","76.8%"
"=""1540011""","Westbrook School District","=""1545111""","Westbrook Middle School","Female",92,"65.2%","86.1%"
"=""1570011""","Weston School District","=""1570211""","Weston Intermediate School","Male",166,"54.2%","74.5%"
"=""1570011""","Weston School District","=""1570211""","Weston Intermediate School","Female",168,"41.1%","67.8%"
"=""1570011""","Weston School District","=""1575111""","Weston Middle School","Male",290,"44.1%","61.3%"
"=""1570011""","Weston School District","=""1575111""","Weston Middle School","Female",259,"47.1%","64.8%"
"=""1580011""","Westport School District","=""1585111""","Bedford Middle School","Male",402,"47.5%","62.0%"
"=""1580011""","Westport School District","=""1585111""","Bedford Middle School","Female",353,"42.5%","60.9%"
"=""1580011""","Westport School District","=""1580311""","Coleytown Elementary School","Male",84,"60.7%","84.7%"
"=""1580011""","Westport School District","=""1580311""","Coleytown Elementary School","Female",60,"60.0%","82.4%"
"=""1580011""","Westport School District","=""1585311""","Coleytown Middle School","Male",244,"48.8%","63.5%"
"=""1580011""","Westport School District","=""1585311""","Coleytown Middle School","Female",251,"43.0%","60.2%"
"=""1580011""","Westport School District","=""1580411""","Green's Farms School","Male",67,"71.6%","88.8%"
"=""1580011""","Westport School District","=""1580411""","Green's Farms School","Female",74,"59.5%","82.8%"
"=""1580011""","Westport School District","=""1580211""","Green's Farms Segregated","Male","*","*","*"
"=""1580011""","Westport School District","=""1580511""","King's Highway Elementary School","Male",76,"56.6%","78.5%"
"=""1580011""","Westport School District","=""1580511""","King's Highway Elementary School","Female",85,"44.7%","68.2%"
"=""1580011""","Westport School District","=""1580611""","King's Highway Segregated","Female","*","*","*"
"=""1580011""","Westport School District","=""1580711""","Long Lots School","Male",102,"57.8%","82.6%"
"=""1580011""","Westport School District","=""1580711""","Long Lots School","Female",94,"71.3%","91.5%"
"=""1580011""","Westport School District","=""1580811""","Saugatuck Elementary School","Male",87,"49.4%","75.2%"
"=""1580011""","Westport School District","=""1580811""","Saugatuck Elementary School","Female",77,"54.5%","79.4%"
"=""1590011""","Wethersfield School District","=""1590811""","Alfred W. Hanmer School","Male",75,"72.0%","91.6%"
"=""1590011""","Wethersfield School District","=""1590811""","Alfred W. Hanmer School","Female",74,"83.8%","100.0%"
"=""1590011""","Wethersfield School District","=""1591011""","Charles Wright School","Male",60,"53.3%","82.0%"
"=""1590011""","Wethersfield School District","=""1591011""","Charles Wright School","Female",79,"50.6%","74.5%"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School","Male",89,"70.8%","91.3%"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School","Female",75,"68.0%","88.7%"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School","Male",80,"63.8%","79.9%"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School","Female",100,"65.0%","84.8%"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School","Male",70,"34.3%","64.7%"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School","Female",62,"30.6%","60.0%"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School","Male",253,"56.5%","72.3%"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School","Female",258,"62.0%","80.2%"
"=""1600011""","Willington School District","=""1600111""","Center School","Male",21,"28.6%","59.7%"
"=""1600011""","Willington School District","=""1600111""","Center School","Female",27,"37.0%","61.0%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School","Male",89,"52.8%","72.2%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School","Female",81,"45.7%","74.7%"
"=""1610011""","Wilton School District","=""1610711""","Cider Mill School","Male",309,"55.0%","77.8%"
"=""1610011""","Wilton School District","=""1610711""","Cider Mill School","Female",326,"50.3%","77.4%"
"=""1610011""","Wilton School District","=""1615211""","Middlebrook School","Male",507,"64.1%","80.8%"
"=""1610011""","Wilton School District","=""1615211""","Middlebrook School","Female",447,"65.8%","84.3%"
"=""1620011""","Winchester School District","=""1620211""","Mary P. Hinsdale School","Male",40,"17.5%","43.8%"
"=""1620011""","Winchester School District","=""1620211""","Mary P. Hinsdale School","Female",25,"12.0%","42.5%"
"=""1620011""","Winchester School District","=""1625111""","Pearson Middle School","Male",70,"48.6%","65.8%"
"=""1620011""","Winchester School District","=""1625111""","Pearson Middle School","Female",83,"41.0%","62.6%"
"=""1630011""","Windham School District","=""1630411""","Charles H. Barrows STEM Academy","Male",137,"53.3%","75.4%"
"=""1630011""","Windham School District","=""1630411""","Charles H. Barrows STEM Academy","Female",139,"56.8%","78.7%"
"=""1630011""","Windham School District","=""1630111""","Natchaug School","Male",53,"41.5%","75.8%"
"=""1630011""","Windham School District","=""1630111""","Natchaug School","Female",32,"53.1%","79.5%"
"=""1630011""","Windham School District","=""1630311""","North Windham School","Male",65,"33.8%","61.6%"
"=""1630011""","Windham School District","=""1630311""","North Windham School","Female",62,"33.9%","72.7%"
"=""1630011""","Windham School District","=""1630611""","W. B. Sweeney School","Male",33,"51.5%","84.6%"
"=""1630011""","Windham School District","=""1630611""","W. B. Sweeney School","Female",42,"47.6%","84.2%"
"=""1630011""","Windham School District","=""1630511""","Windham Center School","Male",45,"60.0%","79.0%"
"=""1630011""","Windham School District","=""1630511""","Windham Center School","Female",26,"57.7%","85.2%"
"=""1630011""","Windham School District","=""1635111""","Windham Middle School","Male",243,"33.7%","48.7%"
"=""1630011""","Windham School District","=""1635111""","Windham Middle School","Female",243,"33.3%","50.4%"
"=""1650011""","Windsor Locks School District","=""1650411""","South Elementary School","Male",119,"57.1%","78.4%"
"=""1650011""","Windsor Locks School District","=""1650411""","South Elementary School","Female",131,"55.0%","81.6%"
"=""1650011""","Windsor Locks School District","=""1655111""","Windsor Locks Middle School","Male",168,"36.3%","54.6%"
"=""1650011""","Windsor Locks School District","=""1655111""","Windsor Locks Middle School","Female",148,"39.2%","56.8%"
"=""1640011""","Windsor School District","=""1640111""","Clover Street School","Male",88,"30.7%","59.9%"
"=""1640011""","Windsor School District","=""1640111""","Clover Street School","Female",81,"34.6%","62.1%"
"=""1640011""","Windsor School District","=""1640811""","John F. Kennedy School","Male",132,"35.6%","67.0%"
"=""1640011""","Windsor School District","=""1640811""","John F. Kennedy School","Female",106,"34.0%","63.6%"
"=""1640011""","Windsor School District","=""1645311""","Sage Park Middle School","Male",324,"42.9%","62.2%"
"=""1640011""","Windsor School District","=""1645311""","Sage Park Middle School","Female",291,"44.3%","66.5%"
"=""1660011""","Wolcott School District","=""1660311""","ABC Classroom","Male","*","*","*"
"=""1660011""","Wolcott School District","=""1660611""","Alcott School","Male",47,"55.3%","87.4%"
"=""1660011""","Wolcott School District","=""1660611""","Alcott School","Female",45,"51.1%","76.3%"
"=""1660011""","Wolcott School District","=""1660211""","Frisbie School","Male",59,"64.4%","86.4%"
"=""1660011""","Wolcott School District","=""1660211""","Frisbie School","Female",56,"66.1%","87.8%"
"=""1660011""","Wolcott School District","=""1665111""","Tyrrell Middle School","Male",294,"45.9%","62.6%"
"=""1660011""","Wolcott School District","=""1665111""","Tyrrell Middle School","Female",285,"50.9%","73.4%"
"=""1660011""","Wolcott School District","=""1660511""","Wakelee School","Male",58,"37.9%","66.3%"
"=""1660011""","Wolcott School District","=""1660511""","Wakelee School","Female",51,"45.1%","79.7%"
"=""1670011""","Woodbridge School District","=""1670311""","Beecher Road School","Male",132,"60.6%","84.5%"
"=""1670011""","Woodbridge School District","=""1670311""","Beecher Road School","Female",154,"70.1%","89.6%"
"=""1690011""","Woodstock School District","=""1690211""","Woodstock Elementary School","Male",35,"25.7%","57.1%"
"=""1690011""","Woodstock School District","=""1690211""","Woodstock Elementary School","Female",38,"13.2%","47.8%"
"=""1690011""","Woodstock School District","=""1695111""","Woodstock Middle School","Male",197,"40.6%","59.4%"
