"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1310011""","Southington School District","=""1310811""","Strong Elementary School",4,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1310811""","Strong Elementary School",4,"Non-ELL","*",2471,2514,43,"45.0%","62.9%"
"=""1310011""","Southington School District","=""1310811""","Strong Elementary School",5,"Non-ELL",51,2533,2551,18,"31.4%","46.8%"
"=""1310011""","Southington School District","=""1310911""","Thalberg Elementary School",4,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1310911""","Thalberg Elementary School",4,"Non-ELL","*",2478,2509,31,"29.6%","57.1%"
"=""1310011""","Southington School District","=""1310911""","Thalberg Elementary School",5,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1310911""","Thalberg Elementary School",5,"Non-ELL","*",2476,2516,40,"40.0%","65.4%"
"=""1310011""","Southington School District","=""1311611""","Therapeutic Educational Alternative Model (TEAM)",6,"Non-ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1311611""","Therapeutic Educational Alternative Model (TEAM)",7,"Non-ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1311611""","Therapeutic Educational Alternative Model (TEAM)",8,"Non-ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1311411""","Urbin T. Kelley School",4,"Non-ELL",50,2459,2526,67,"58.0%","79.2%"
"=""1310011""","Southington School District","=""1311411""","Urbin T. Kelley School",5,"ELL","*","*","*","*","*","*"
"=""1310011""","Southington School District","=""1311411""","Urbin T. Kelley School",5,"Non-ELL","*",2519,2566,48,"54.1%","72.5%"
"=""1330011""","Sprague School District","=""1330111""","Sayles School",4,"Non-ELL",26,2384,2422,38,"26.9%","55.7%"
"=""1330011""","Sprague School District","=""1330111""","Sayles School",5,"Non-ELL",27,2451,2529,77,"55.6%","87.3%"
"=""1330011""","Sprague School District","=""1330111""","Sayles School",6,"Non-ELL",35,2517,2541,24,"42.9%","53.5%"
"=""1330011""","Sprague School District","=""1330111""","Sayles School",7,"Non-ELL",35,2492,2535,43,"42.9%","63.4%"
"=""1330011""","Sprague School District","=""1330111""","Sayles School",8,"Non-ELL",41,2581,2605,24,"43.9%","54.7%"
"=""1340011""","Stafford School District","=""1340611""","Stafford Elementary School",4,"Non-ELL",127,2448,2485,37,"33.1%","59.5%"
"=""1340011""","Stafford School District","=""1340611""","Stafford Elementary School",5,"ELL","*","*","*","*","*","*"
"=""1340011""","Stafford School District","=""1340611""","Stafford Elementary School",5,"Non-ELL","*",2476,2520,44,"40.2%","65.9%"
"=""1340011""","Stafford School District","=""1345211""","Stafford Middle School",6,"Non-ELL",91,2501,2545,44,"48.4%","71.2%"
"=""1340011""","Stafford School District","=""1345211""","Stafford Middle School",7,"Non-ELL",106,2555,2604,50,"60.4%","74.8%"
"=""1340011""","Stafford School District","=""1345211""","Stafford Middle School",8,"Non-ELL",106,2586,2613,27,"45.3%","61.1%"
"=""1350011""","Stamford School District","=""1355611""","Cloonan School",6,"ELL",16,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355611""","Cloonan School",6,"Non-ELL",124,2488,2507,19,"30.6%","49.8%"
"=""1350011""","Stamford School District","=""1355611""","Cloonan School",7,"ELL",11,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355611""","Cloonan School",7,"Non-ELL",157,2530,2576,45,"49.7%","70.3%"
"=""1350011""","Stamford School District","=""1355611""","Cloonan School",8,"ELL",10,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355611""","Cloonan School",8,"Non-ELL",161,2558,2577,19,"34.2%","52.8%"
"=""1350011""","Stamford School District","=""1352011""","Davenport Ridge School",4,"ELL",9,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1352011""","Davenport Ridge School",4,"Non-ELL",66,2415,2469,54,"42.4%","68.4%"
"=""1350011""","Stamford School District","=""1352011""","Davenport Ridge School",5,"ELL",7,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1352011""","Davenport Ridge School",5,"Non-ELL",75,2473,2522,49,"53.3%","72.3%"
"=""1350011""","Stamford School District","=""1355311""","Dolan School",6,"ELL",10,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355311""","Dolan School",6,"Non-ELL",131,2499,2535,36,"45.0%","67.1%"
"=""1350011""","Stamford School District","=""1355311""","Dolan School",7,"ELL",17,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355311""","Dolan School",7,"Non-ELL",128,2530,2572,42,"48.4%","68.9%"
"=""1350011""","Stamford School District","=""1355311""","Dolan School",8,"ELL",10,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355311""","Dolan School",8,"Non-ELL",156,2536,2572,36,"46.2%","65.4%"
"=""1350011""","Stamford School District","=""1352211""","Hart School",4,"ELL",9,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1352211""","Hart School",4,"Non-ELL",87,2452,2505,53,"54.0%","74.6%"
"=""1350011""","Stamford School District","=""1352211""","Hart School",5,"ELL",15,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1352211""","Hart School",5,"Non-ELL",70,2492,2538,46,"44.3%","66.9%"
"=""1350011""","Stamford School District","=""1351211""","Julia A. Stark School",4,"ELL",17,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1351211""","Julia A. Stark School",4,"Non-ELL",94,2404,2464,61,"45.7%","74.1%"
"=""1350011""","Stamford School District","=""1351211""","Julia A. Stark School",5,"ELL",11,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1351211""","Julia A. Stark School",5,"Non-ELL",58,2456,2504,48,"43.1%","66.7%"
"=""1350011""","Stamford School District","=""1350511""","K. T. Murphy School",4,"ELL",8,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1350511""","K. T. Murphy School",4,"Non-ELL",54,2430,2474,44,"35.2%","60.3%"
"=""1350011""","Stamford School District","=""1350511""","K. T. Murphy School",5,"ELL",7,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1350511""","K. T. Murphy School",5,"Non-ELL",47,2447,2528,81,"61.7%","88.2%"
"=""1350011""","Stamford School District","=""1350611""","Newfield School",4,"ELL",19,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1350611""","Newfield School",4,"Non-ELL",93,2421,2457,36,"28.0%","54.1%"
"=""1350011""","Stamford School District","=""1350611""","Newfield School",5,"ELL",15,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1350611""","Newfield School",5,"Non-ELL",59,2466,2528,62,"50.8%","80.9%"
"=""1350011""","Stamford School District","=""1351811""","Northeast School",4,"ELL",16,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1351811""","Northeast School",4,"Non-ELL",81,2422,2479,57,"43.2%","70.6%"
"=""1350011""","Stamford School District","=""1351811""","Northeast School",5,"ELL",20,2369,2433,64,"40.0%","68.5%"
"=""1350011""","Stamford School District","=""1351811""","Northeast School",5,"Non-ELL",76,2483,2538,55,"48.7%","70.9%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",5,"ELL",7,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",5,"Non-ELL",40,2482,2526,45,"42.5%","63.2%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",6,"ELL",22,2410,2421,10,"9.1%","39.8%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",6,"Non-ELL",210,2512,2533,21,"35.7%","54.5%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",7,"ELL",33,2389,2427,38,"36.4%","53.9%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",7,"Non-ELL",177,2514,2528,14,"32.8%","49.0%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",8,"ELL",30,2402,2451,49,"36.7%","63.4%"
"=""1350011""","Stamford School District","=""1355811""","Rippowam Middle School",8,"Non-ELL",212,2540,2572,32,"47.6%","65.8%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",4,"ELL",10,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",4,"Non-ELL",78,2464,2511,47,"44.9%","70.3%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",5,"ELL",10,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",5,"Non-ELL",79,2493,2548,55,"51.9%","73.0%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",6,"ELL",9,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",6,"Non-ELL",72,2545,2583,38,"55.6%","77.5%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",7,"ELL","*","*","*","*","*","*"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",7,"Non-ELL","*",2553,2578,26,"44.3%","61.0%"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",8,"ELL",7,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1350811""","Rogers International School",8,"Non-ELL",76,2574,2576,2,"23.7%","38.9%"
"=""1350011""","Stamford School District","=""1350911""","Roxbury School",4,"ELL",9,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1350911""","Roxbury School",4,"Non-ELL",70,2414,2473,59,"40.0%","73.7%"
"=""1350011""","Stamford School District","=""1350911""","Roxbury School",5,"ELL",14,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1350911""","Roxbury School",5,"Non-ELL",80,2454,2516,62,"57.5%","81.0%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",5,"ELL",6,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",5,"Non-ELL",38,2488,2525,37,"34.2%","57.9%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",6,"ELL",10,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",6,"Non-ELL",239,2535,2552,17,"39.3%","54.1%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",7,"ELL",10,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",7,"Non-ELL",184,2558,2598,40,"50.5%","67.1%"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",8,"ELL","*","*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355711""","Scofield Middle School",8,"Non-ELL","*",2574,2602,27,"42.6%","62.1%"
"=""1350011""","Stamford School District","=""1351111""","Springdale School",4,"ELL",16,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1351111""","Springdale School",4,"Non-ELL",97,2420,2469,49,"38.1%","65.1%"
"=""1350011""","Stamford School District","=""1351111""","Springdale School",5,"ELL",11,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1351111""","Springdale School",5,"Non-ELL",70,2465,2510,45,"35.7%","63.3%"
"=""1350011""","Stamford School District","=""1352111""","Stillmeadow School",4,"ELL",7,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1352111""","Stillmeadow School",4,"Non-ELL",115,2416,2468,52,"43.5%","67.9%"
"=""1350011""","Stamford School District","=""1352111""","Stillmeadow School",5,"ELL",10,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1352111""","Stillmeadow School",5,"Non-ELL",66,2460,2520,60,"53.0%","79.7%"
"=""1350011""","Stamford School District","=""1351911""","Toquam Magnet School",4,"ELL",15,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1351911""","Toquam Magnet School",4,"Non-ELL",86,2408,2458,50,"41.9%","65.6%"
"=""1350011""","Stamford School District","=""1351911""","Toquam Magnet School",5,"ELL",10,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1351911""","Toquam Magnet School",5,"Non-ELL",73,2443,2509,66,"52.1%","79.2%"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School",6,"ELL",17,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School",6,"Non-ELL",131,2514,2535,21,"40.5%","55.6%"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School",7,"ELL",13,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School",7,"Non-ELL",165,2549,2566,17,"35.8%","50.7%"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School",8,"ELL",12,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1355511""","Turn of River School",8,"Non-ELL",147,2557,2557,-1,"30.6%","43.6%"
"=""1350011""","Stamford School District","=""1351411""","Westover School",4,"ELL","*","*","*","*","*","*"
"=""1350011""","Stamford School District","=""1351411""","Westover School",4,"Non-ELL","*",2460,2518,58,"52.7%","79.2%"
"=""1350011""","Stamford School District","=""1351411""","Westover School",5,"ELL",9,"*","*","*","*","*"
"=""1350011""","Stamford School District","=""1351411""","Westover School",5,"Non-ELL",82,2493,2533,39,"45.1%","69.7%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",4,"Non-ELL",33,2433,2491,59,"51.5%","79.4%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",5,"Non-ELL",45,2457,2508,51,"42.2%","66.2%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",6,"Non-ELL",40,2497,2528,31,"40.0%","63.3%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",7,"Non-ELL",59,2531,2574,43,"49.2%","69.6%"
"=""1360011""","Sterling School District","=""1360311""","Sterling Community School",8,"Non-ELL",50,2544,2561,17,"26.0%","47.8%"
"=""1370011""","Stonington School District","=""1370511""","Deans Mill School",4,"Non-ELL",78,2497,2543,46,"64.1%","77.8%"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School",5,"ELL","*","*","*","*","*","*"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School",5,"Non-ELL","*",2545,2563,18,"42.4%","56.6%"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School",6,"Non-ELL",87,2548,2566,18,"35.6%","50.0%"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School",7,"Non-ELL",101,2561,2574,13,"40.6%","53.6%"
"=""1370011""","Stonington School District","=""1375211""","Mystic Middle School",8,"Non-ELL",87,2592,2613,20,"46.0%","61.2%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",5,"ELL","*","*","*","*","*","*"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",5,"Non-ELL","*",2518,2573,56,"55.6%","78.1%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",6,"Non-ELL",59,2544,2559,14,"37.3%","51.4%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",7,"Non-ELL",59,2576,2586,10,"39.0%","52.6%"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",8,"ELL","*","*","*","*","*","*"
"=""1370011""","Stonington School District","=""1375111""","Pawcatuck Middle School",8,"Non-ELL","*",2542,2589,47,"59.4%","76.3%"
"=""1370011""","Stonington School District","=""1370411""","West Broad Street School",4,"Non-ELL",71,2460,2507,47,"38.0%","65.3%"
"=""1380011""","Stratford School District","=""1380311""","Chapel School",4,"ELL","*","*","*","*","*","*"
"=""1380011""","Stratford School District","=""1380311""","Chapel School",4,"Non-ELL","*",2384,2444,59,"46.0%","71.9%"
"=""1380011""","Stratford School District","=""1380311""","Chapel School",5,"ELL","*","*","*","*","*","*"
