"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1630011""","Windham School District","=""1635111""","Windham Middle School",7,"Math","Eligible For Lunch",136,2434,2465,31,"44.1%","59.3%"
"=""1630011""","Windham School District","=""1635111""","Windham Middle School",7,"Math","Not Eligible For Lunch",21,2509,2548,39,"61.9%","75.5%"
"=""1630011""","Windham School District","=""1635111""","Windham Middle School",8,"ELA","Eligible For Lunch",138,2478,2492,14,"26.1%","44.1%"
"=""1630011""","Windham School District","=""1635111""","Windham Middle School",8,"ELA","Not Eligible For Lunch",20,2539,2563,23,"35.0%","55.4%"
"=""1630011""","Windham School District","=""1635111""","Windham Middle School",8,"Math","Eligible For Lunch",140,2450,2450,-1,"25.7%","37.5%"
"=""1630011""","Windham School District","=""1635111""","Windham Middle School",8,"Math","Not Eligible For Lunch",19,"*","*","*","*","*"
"=""1650011""","Windsor Locks School District","=""1650411""","South Elementary School",4,"ELA","Eligible For Lunch",46,2398,2459,61,"39.1%","76.4%"
"=""1650011""","Windsor Locks School District","=""1650411""","South Elementary School",4,"ELA","Not Eligible For Lunch",76,2439,2494,55,"48.7%","74.7%"
"=""1650011""","Windsor Locks School District","=""1650411""","South Elementary School",4,"Math","Eligible For Lunch",46,2398,2456,58,"39.1%","77.5%"
"=""1650011""","Windsor Locks School District","=""1650411""","South Elementary School",4,"Math","Not Eligible For Lunch",76,2428,2487,58,"48.7%","81.1%"
"=""1650011""","Windsor Locks School District","=""1650411""","South Elementary School",5,"ELA","Eligible For Lunch",51,2435,2468,33,"39.2%","59.3%"
"=""1650011""","Windsor Locks School District","=""1650411""","South Elementary School",5,"ELA","Not Eligible For Lunch",77,2472,2521,49,"45.5%","68.5%"
"=""1650011""","Windsor Locks School District","=""1650411""","South Elementary School",5,"Math","Eligible For Lunch",51,2425,2472,47,"58.8%","71.6%"
"=""1650011""","Windsor Locks School District","=""1650411""","South Elementary School",5,"Math","Not Eligible For Lunch",77,2458,2521,63,"71.4%","86.2%"
"=""1650011""","Windsor Locks School District","=""1655111""","Windsor Locks Middle School",6,"ELA","Eligible For Lunch",40,2449,2461,12,"22.5%","47.7%"
"=""1650011""","Windsor Locks School District","=""1655111""","Windsor Locks Middle School",6,"ELA","Not Eligible For Lunch",63,2525,2537,13,"30.2%","53.1%"
"=""1650011""","Windsor Locks School District","=""1655111""","Windsor Locks Middle School",6,"Math","Eligible For Lunch",38,2445,2446,1,"15.8%","34.8%"
"=""1650011""","Windsor Locks School District","=""1655111""","Windsor Locks Middle School",6,"Math","Not Eligible For Lunch",62,2508,2535,27,"38.7%","57.4%"
"=""1650011""","Windsor Locks School District","=""1655111""","Windsor Locks Middle School",7,"ELA","Eligible For Lunch",61,2475,2524,49,"47.5%","67.6%"
"=""1650011""","Windsor Locks School District","=""1655111""","Windsor Locks Middle School",7,"ELA","Not Eligible For Lunch",55,2510,2582,73,"63.6%","83.7%"
"=""1650011""","Windsor Locks School District","=""1655111""","Windsor Locks Middle School",7,"Math","Eligible For Lunch",59,2470,2497,27,"40.7%","58.4%"
"=""1650011""","Windsor Locks School District","=""1655111""","Windsor Locks Middle School",7,"Math","Not Eligible For Lunch",52,2508,2546,38,"46.2%","72.6%"
"=""1650011""","Windsor Locks School District","=""1655111""","Windsor Locks Middle School",8,"ELA","Eligible For Lunch",33,2498,2530,32,"36.4%","60.3%"
"=""1650011""","Windsor Locks School District","=""1655111""","Windsor Locks Middle School",8,"ELA","Not Eligible For Lunch",78,2546,2583,37,"47.4%","67.3%"
"=""1650011""","Windsor Locks School District","=""1655111""","Windsor Locks Middle School",8,"Math","Eligible For Lunch",30,2471,2485,14,"30.0%","39.3%"
"=""1650011""","Windsor Locks School District","=""1655111""","Windsor Locks Middle School",8,"Math","Not Eligible For Lunch",75,2523,2544,22,"42.7%","57.2%"
"=""1640011""","Windsor School District","=""1640111""","Clover Street School",4,"ELA","Eligible For Lunch",30,2420,2478,58,"53.3%","69.5%"
"=""1640011""","Windsor School District","=""1640111""","Clover Street School",4,"ELA","Not Eligible For Lunch",55,2440,2496,56,"60.0%","76.0%"
"=""1640011""","Windsor School District","=""1640111""","Clover Street School",4,"Math","Eligible For Lunch",30,2422,2468,46,"43.3%","71.3%"
"=""1640011""","Windsor School District","=""1640111""","Clover Street School",4,"Math","Not Eligible For Lunch",55,2445,2491,45,"36.4%","74.3%"
"=""1640011""","Windsor School District","=""1640111""","Clover Street School",5,"ELA","Eligible For Lunch",31,2443,2473,30,"32.3%","53.3%"
"=""1640011""","Windsor School District","=""1640111""","Clover Street School",5,"ELA","Not Eligible For Lunch",53,2490,2516,26,"24.5%","52.1%"
"=""1640011""","Windsor School District","=""1640111""","Clover Street School",5,"Math","Eligible For Lunch",31,2446,2459,13,"16.1%","45.9%"
"=""1640011""","Windsor School District","=""1640111""","Clover Street School",5,"Math","Not Eligible For Lunch",53,2492,2505,14,"32.1%","49.9%"
"=""1640011""","Windsor School District","=""1640811""","John F. Kennedy School",4,"ELA","Eligible For Lunch",31,2377,2429,52,"29.0%","64.9%"
"=""1640011""","Windsor School District","=""1640811""","John F. Kennedy School",4,"ELA","Not Eligible For Lunch",76,2422,2472,50,"43.4%","67.3%"
"=""1640011""","Windsor School District","=""1640811""","John F. Kennedy School",4,"Math","Eligible For Lunch",31,2398,2452,54,"45.2%","78.9%"
"=""1640011""","Windsor School District","=""1640811""","John F. Kennedy School",4,"Math","Not Eligible For Lunch",76,2437,2480,44,"38.2%","71.3%"
"=""1640011""","Windsor School District","=""1640811""","John F. Kennedy School",5,"ELA","Eligible For Lunch",46,2410,2446,36,"28.3%","54.2%"
"=""1640011""","Windsor School District","=""1640811""","John F. Kennedy School",5,"ELA","Not Eligible For Lunch",83,2473,2506,33,"31.3%","57.6%"
"=""1640011""","Windsor School District","=""1640811""","John F. Kennedy School",5,"Math","Eligible For Lunch",48,2423,2444,21,"16.7%","50.9%"
"=""1640011""","Windsor School District","=""1640811""","John F. Kennedy School",5,"Math","Not Eligible For Lunch",83,2480,2509,29,"38.6%","63.6%"
"=""1640011""","Windsor School District","=""1645311""","Sage Park Middle School",6,"ELA","Eligible For Lunch",69,2467,2498,31,"36.2%","56.8%"
"=""1640011""","Windsor School District","=""1645311""","Sage Park Middle School",6,"ELA","Not Eligible For Lunch",128,2506,2547,41,"43.0%","61.6%"
"=""1640011""","Windsor School District","=""1645311""","Sage Park Middle School",6,"Math","Eligible For Lunch",69,2453,2477,24,"33.3%","58.0%"
"=""1640011""","Windsor School District","=""1645311""","Sage Park Middle School",6,"Math","Not Eligible For Lunch",128,2498,2534,36,"47.7%","68.5%"
"=""1640011""","Windsor School District","=""1645311""","Sage Park Middle School",7,"ELA","Eligible For Lunch",71,2492,2513,21,"29.6%","46.9%"
"=""1640011""","Windsor School District","=""1645311""","Sage Park Middle School",7,"ELA","Not Eligible For Lunch",123,2554,2570,16,"28.5%","46.3%"
"=""1640011""","Windsor School District","=""1645311""","Sage Park Middle School",7,"Math","Eligible For Lunch",71,2460,2493,33,"47.9%","73.0%"
"=""1640011""","Windsor School District","=""1645311""","Sage Park Middle School",7,"Math","Not Eligible For Lunch",123,2540,2579,40,"57.7%","78.0%"
"=""1640011""","Windsor School District","=""1645311""","Sage Park Middle School",8,"ELA","Eligible For Lunch",101,2490,2511,21,"35.6%","50.7%"
"=""1640011""","Windsor School District","=""1645311""","Sage Park Middle School",8,"ELA","Not Eligible For Lunch",124,2534,2548,15,"28.2%","47.9%"
"=""1640011""","Windsor School District","=""1645311""","Sage Park Middle School",8,"Math","Eligible For Lunch",101,2479,2493,14,"32.7%","51.6%"
"=""1640011""","Windsor School District","=""1645311""","Sage Park Middle School",8,"Math","Not Eligible For Lunch",123,2525,2543,19,"37.4%","54.8%"
"=""1660011""","Wolcott School District","=""1660311""","ABC Classroom",5,"ELA","Eligible For Lunch","*","*","*","*","*","*"
"=""1660011""","Wolcott School District","=""1660311""","ABC Classroom",5,"Math","Eligible For Lunch","*","*","*","*","*","*"
"=""1660011""","Wolcott School District","=""1660611""","Alcott School",4,"ELA","Eligible For Lunch",9,"*","*","*","*","*"
"=""1660011""","Wolcott School District","=""1660611""","Alcott School",4,"ELA","Not Eligible For Lunch",48,2456,2508,52,"54.2%","68.6%"
"=""1660011""","Wolcott School District","=""1660611""","Alcott School",4,"Math","Eligible For Lunch",9,"*","*","*","*","*"
"=""1660011""","Wolcott School District","=""1660611""","Alcott School",4,"Math","Not Eligible For Lunch",48,2454,2505,51,"45.8%","75.6%"
"=""1660011""","Wolcott School District","=""1660611""","Alcott School",5,"ELA","Eligible For Lunch",6,"*","*","*","*","*"
"=""1660011""","Wolcott School District","=""1660611""","Alcott School",5,"ELA","Not Eligible For Lunch",29,2473,2546,73,"62.1%","82.0%"
"=""1660011""","Wolcott School District","=""1660611""","Alcott School",5,"Math","Eligible For Lunch",6,"*","*","*","*","*"
"=""1660011""","Wolcott School District","=""1660611""","Alcott School",5,"Math","Not Eligible For Lunch",29,2479,2538,58,"69.0%","93.9%"
"=""1660011""","Wolcott School District","=""1660211""","Frisbie School",4,"ELA","Eligible For Lunch",19,"*","*","*","*","*"
"=""1660011""","Wolcott School District","=""1660211""","Frisbie School",4,"ELA","Not Eligible For Lunch",30,2459,2535,75,"66.7%","92.0%"
"=""1660011""","Wolcott School District","=""1660211""","Frisbie School",4,"Math","Eligible For Lunch",19,"*","*","*","*","*"
"=""1660011""","Wolcott School District","=""1660211""","Frisbie School",4,"Math","Not Eligible For Lunch",30,2451,2518,67,"63.3%","87.7%"
"=""1660011""","Wolcott School District","=""1660211""","Frisbie School",5,"ELA","Eligible For Lunch",15,"*","*","*","*","*"
"=""1660011""","Wolcott School District","=""1660211""","Frisbie School",5,"ELA","Not Eligible For Lunch",51,2543,2592,49,"62.7%","76.8%"
"=""1660011""","Wolcott School District","=""1660211""","Frisbie School",5,"Math","Eligible For Lunch",15,"*","*","*","*","*"
"=""1660011""","Wolcott School District","=""1660211""","Frisbie School",5,"Math","Not Eligible For Lunch",51,2540,2598,58,"70.6%","91.6%"
"=""1660011""","Wolcott School District","=""1665111""","Tyrrell Middle School",6,"ELA","Eligible For Lunch",32,2531,2541,10,"25.0%","45.4%"
"=""1660011""","Wolcott School District","=""1665111""","Tyrrell Middle School",6,"ELA","Not Eligible For Lunch",147,2544,2564,20,"38.8%","56.7%"
"=""1660011""","Wolcott School District","=""1665111""","Tyrrell Middle School",6,"Math","Eligible For Lunch",32,2527,2556,29,"37.5%","61.2%"
"=""1660011""","Wolcott School District","=""1665111""","Tyrrell Middle School",6,"Math","Not Eligible For Lunch",147,2528,2561,34,"47.6%","68.9%"
"=""1660011""","Wolcott School District","=""1665111""","Tyrrell Middle School",7,"ELA","Eligible For Lunch",28,2515,2553,37,"39.3%","60.4%"
"=""1660011""","Wolcott School District","=""1665111""","Tyrrell Middle School",7,"ELA","Not Eligible For Lunch",150,2546,2579,33,"43.3%","63.2%"
"=""1660011""","Wolcott School District","=""1665111""","Tyrrell Middle School",7,"Math","Eligible For Lunch",28,2509,2537,28,"50.0%","64.2%"
"=""1660011""","Wolcott School District","=""1665111""","Tyrrell Middle School",7,"Math","Not Eligible For Lunch",150,2545,2566,20,"34.7%","56.6%"
"=""1660011""","Wolcott School District","=""1665111""","Tyrrell Middle School",8,"ELA","Eligible For Lunch",35,2549,2587,38,"48.6%","73.5%"
"=""1660011""","Wolcott School District","=""1665111""","Tyrrell Middle School",8,"ELA","Not Eligible For Lunch",187,2580,2605,25,"42.8%","58.6%"
"=""1660011""","Wolcott School District","=""1665111""","Tyrrell Middle School",8,"Math","Eligible For Lunch",35,2544,2582,38,"62.9%","76.2%"
"=""1660011""","Wolcott School District","=""1665111""","Tyrrell Middle School",8,"Math","Not Eligible For Lunch",187,2557,2596,40,"58.8%","76.4%"
"=""1660011""","Wolcott School District","=""1660511""","Wakelee School",4,"ELA","Eligible For Lunch",7,"*","*","*","*","*"
"=""1660011""","Wolcott School District","=""1660511""","Wakelee School",4,"ELA","Not Eligible For Lunch",28,2425,2478,53,"42.9%","71.4%"
"=""1660011""","Wolcott School District","=""1660511""","Wakelee School",4,"Math","Eligible For Lunch",7,"*","*","*","*","*"
"=""1660011""","Wolcott School District","=""1660511""","Wakelee School",4,"Math","Not Eligible For Lunch",28,2435,2494,59,"39.3%","80.3%"
"=""1660011""","Wolcott School District","=""1660511""","Wakelee School",5,"ELA","Eligible For Lunch",22,2484,2515,31,"22.7%","51.4%"
"=""1660011""","Wolcott School District","=""1660511""","Wakelee School",5,"ELA","Not Eligible For Lunch",52,2495,2531,37,"42.3%","66.1%"
"=""1660011""","Wolcott School District","=""1660511""","Wakelee School",5,"Math","Eligible For Lunch",22,2494,2525,31,"27.3%","65.4%"
"=""1660011""","Wolcott School District","=""1660511""","Wakelee School",5,"Math","Not Eligible For Lunch",52,2505,2537,32,"50.0%","71.0%"
"=""1670011""","Woodbridge School District","=""1670311""","Beecher Road School",4,"ELA","Eligible For Lunch",12,"*","*","*","*","*"
"=""1670011""","Woodbridge School District","=""1670311""","Beecher Road School",4,"ELA","Not Eligible For Lunch",75,2479,2543,65,"62.7%","80.5%"
"=""1670011""","Woodbridge School District","=""1670311""","Beecher Road School",4,"Math","Eligible For Lunch",12,"*","*","*","*","*"
"=""1670011""","Woodbridge School District","=""1670311""","Beecher Road School",4,"Math","Not Eligible For Lunch",74,2484,2534,50,"51.4%","77.4%"
"=""1670011""","Woodbridge School District","=""1670311""","Beecher Road School",5,"ELA","Eligible For Lunch",8,"*","*","*","*","*"
"=""1670011""","Woodbridge School District","=""1670311""","Beecher Road School",5,"ELA","Not Eligible For Lunch",80,2530,2586,57,"65.0%","82.1%"
"=""1670011""","Woodbridge School District","=""1670311""","Beecher Road School",5,"Math","Eligible For Lunch",8,"*","*","*","*","*"
"=""1670011""","Woodbridge School District","=""1670311""","Beecher Road School",5,"Math","Not Eligible For Lunch",80,2522,2573,51,"62.5%","87.3%"
"=""1670011""","Woodbridge School District","=""1670311""","Beecher Road School",6,"ELA","Eligible For Lunch",7,"*","*","*","*","*"
"=""1670011""","Woodbridge School District","=""1670311""","Beecher Road School",6,"ELA","Not Eligible For Lunch",104,2554,2604,50,"65.4%","82.8%"
"=""1670011""","Woodbridge School District","=""1670311""","Beecher Road School",6,"Math","Eligible For Lunch",8,"*","*","*","*","*"
"=""1670011""","Woodbridge School District","=""1670311""","Beecher Road School",6,"Math","Not Eligible For Lunch",104,2525,2595,70,"78.8%","94.4%"
"=""1690011""","Woodstock School District","=""1690211""","Woodstock Elementary School",4,"ELA","Eligible For Lunch",12,"*","*","*","*","*"
"=""1690011""","Woodstock School District","=""1690211""","Woodstock Elementary School",4,"ELA","Not Eligible For Lunch",61,2475,2526,50,"50.8%","74.4%"
"=""1690011""","Woodstock School District","=""1690211""","Woodstock Elementary School",4,"Math","Eligible For Lunch",12,"*","*","*","*","*"
"=""1690011""","Woodstock School District","=""1690211""","Woodstock Elementary School",4,"Math","Not Eligible For Lunch",61,2457,2487,31,"21.3%","54.7%"
"=""1690011""","Woodstock School District","=""1695111""","Woodstock Middle School",5,"ELA","Eligible For Lunch",14,"*","*","*","*","*"
