"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (2-level)"

"District Code","District","School Code","School","Free/Reduced Price Meal Eligibility (2-level)","Number ofMatched Students","Growth Rate","Average Percentageof Target Achieved"
"=""1520011""","Waterford School District","=""1520611""","Oswegatchie Elementary School","Eligible For Lunch",23,"8.7%","45.0%"
"=""1520011""","Waterford School District","=""1520611""","Oswegatchie Elementary School","Not Eligible For Lunch",96,"42.7%","69.2%"
"=""1520011""","Waterford School District","=""1520711""","Quaker Hill Elementary School","Eligible For Lunch",31,"48.4%","78.4%"
"=""1520011""","Waterford School District","=""1520711""","Quaker Hill Elementary School","Not Eligible For Lunch",85,"57.6%","80.5%"
"=""1530011""","Watertown School District","=""1530311""","Fletcher W. Judson School","Eligible For Lunch",49,"26.5%","51.6%"
"=""1530011""","Watertown School District","=""1530311""","Fletcher W. Judson School","Not Eligible For Lunch",136,"33.8%","61.5%"
"=""1530011""","Watertown School District","=""1530411""","Polk School","Eligible For Lunch",67,"29.9%","54.7%"
"=""1530011""","Watertown School District","=""1530411""","Polk School","Not Eligible For Lunch",152,"29.6%","56.3%"
"=""1530011""","Watertown School District","=""1535111""","Swift Middle School","Eligible For Lunch",178,"36.5%","56.4%"
"=""1530011""","Watertown School District","=""1535111""","Swift Middle School","Not Eligible For Lunch",456,"42.5%","63.0%"
"=""1550011""","West Hartford School District","=""1551611""","Aiken School","Eligible For Lunch",8,"*","*"
"=""1550011""","West Hartford School District","=""1551611""","Aiken School","Not Eligible For Lunch",119,"55.5%","78.3%"
"=""1550011""","West Hartford School District","=""1559311""","Braeburn Learning Center","Eligible For Lunch","*","*","*"
"=""1550011""","West Hartford School District","=""1550211""","Braeburn School","Eligible For Lunch",10,"*","*"
"=""1550011""","West Hartford School District","=""1550211""","Braeburn School","Not Eligible For Lunch",101,"65.3%","88.3%"
"=""1550011""","West Hartford School District","=""1555311""","Bristow Middle School","Eligible For Lunch",62,"40.3%","59.1%"
"=""1550011""","West Hartford School District","=""1555311""","Bristow Middle School","Not Eligible For Lunch",346,"46.0%","62.6%"
"=""1550011""","West Hartford School District","=""1550411""","Bugbee School","Eligible For Lunch",10,"*","*"
"=""1550011""","West Hartford School District","=""1550411""","Bugbee School","Not Eligible For Lunch",147,"61.2%","81.0%"
"=""1550011""","West Hartford School District","=""1550511""","Charter Oak International Academy","Eligible For Lunch",49,"34.7%","68.6%"
"=""1550011""","West Hartford School District","=""1550511""","Charter Oak International Academy","Not Eligible For Lunch",40,"45.0%","71.6%"
"=""1550011""","West Hartford School District","=""1550611""","Duffy School","Eligible For Lunch",21,"61.9%","85.5%"
"=""1550011""","West Hartford School District","=""1550611""","Duffy School","Not Eligible For Lunch",147,"61.9%","88.9%"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School","Eligible For Lunch",139,"30.9%","48.3%"
"=""1550011""","West Hartford School District","=""1555111""","King Philip Middle School","Not Eligible For Lunch",732,"42.5%","60.6%"
"=""1550011""","West Hartford School District","=""1550911""","Morley School","Eligible For Lunch",7,"*","*"
"=""1550011""","West Hartford School District","=""1550911""","Morley School","Not Eligible For Lunch",95,"67.4%","90.9%"
"=""1550011""","West Hartford School District","=""1551011""","Norfeldt School","Eligible For Lunch",9,"*","*"
"=""1550011""","West Hartford School District","=""1551011""","Norfeldt School","Not Eligible For Lunch",108,"56.5%","77.9%"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School","Eligible For Lunch",213,"21.1%","38.4%"
"=""1550011""","West Hartford School District","=""1555211""","Sedgwick Middle School","Not Eligible For Lunch",596,"40.6%","57.0%"
"=""1550011""","West Hartford School District","=""1551711""","Smith School","Eligible For Lunch",50,"40.0%","70.3%"
"=""1550011""","West Hartford School District","=""1551711""","Smith School","Not Eligible For Lunch",57,"61.4%","79.2%"
"=""1550011""","West Hartford School District","=""1551211""","Webster Hill School","Eligible For Lunch",32,"50.0%","78.9%"
"=""1550011""","West Hartford School District","=""1551211""","Webster Hill School","Not Eligible For Lunch",100,"39.0%","64.3%"
"=""1550011""","West Hartford School District","=""1551311""","Whiting Lane School","Eligible For Lunch",36,"75.0%","97.2%"
"=""1550011""","West Hartford School District","=""1551311""","Whiting Lane School","Not Eligible For Lunch",94,"78.7%","94.0%"
"=""1550011""","West Hartford School District","=""1551511""","Wolcott School","Eligible For Lunch",43,"25.6%","56.9%"
"=""1550011""","West Hartford School District","=""1551511""","Wolcott School","Not Eligible For Lunch",115,"41.7%","65.8%"
"=""1560011""","West Haven School District","=""1561111""","ASD Lab","Not Eligible For Lunch","*","*","*"
"=""1560011""","West Haven School District","=""1560811""","Alma E. Pagels School","Eligible For Lunch",25,"64.0%","89.8%"
"=""1560011""","West Haven School District","=""1560811""","Alma E. Pagels School","Not Eligible For Lunch",26,"73.1%","93.4%"
"=""1560011""","West Haven School District","=""1565311""","Carrigan 5/6 Intermediate School","Eligible For Lunch",525,"44.0%","67.0%"
"=""1560011""","West Haven School District","=""1565311""","Carrigan 5/6 Intermediate School","Not Eligible For Lunch",296,"45.9%","69.2%"
"=""1560011""","West Haven School District","=""1560611""","Edith E. Mackrille School","Eligible For Lunch",24,"54.2%","80.9%"
"=""1560011""","West Haven School District","=""1560611""","Edith E. Mackrille School","Not Eligible For Lunch",25,"48.0%","78.9%"
"=""1560011""","West Haven School District","=""1560311""","Forest School","Eligible For Lunch",56,"33.9%","69.6%"
"=""1560011""","West Haven School District","=""1560311""","Forest School","Not Eligible For Lunch",14,"*","*"
"=""1560011""","West Haven School District","=""1565111""","Harry M. Bailey Middle School","Eligible For Lunch",481,"46.2%","62.8%"
"=""1560011""","West Haven School District","=""1565111""","Harry M. Bailey Middle School","Not Eligible For Lunch",281,"51.2%","69.8%"
"=""1560011""","West Haven School District","=""1561411""","Savin Rock Community School","Eligible For Lunch",74,"47.3%","80.9%"
"=""1560011""","West Haven School District","=""1561411""","Savin Rock Community School","Not Eligible For Lunch",15,"*","*"
"=""1560011""","West Haven School District","=""1560411""","Seth G. Haley School","Eligible For Lunch",38,"55.3%","84.7%"
"=""1560011""","West Haven School District","=""1560411""","Seth G. Haley School","Not Eligible For Lunch",43,"37.2%","67.8%"
"=""1560011""","West Haven School District","=""1561211""","Washington School","Eligible For Lunch",59,"62.7%","88.3%"
"=""1560011""","West Haven School District","=""1561211""","Washington School","Not Eligible For Lunch",20,"65.0%","95.8%"
"=""1540011""","Westbrook School District","=""1540211""","Daisy Ingraham School","Eligible For Lunch",9,"*","*"
"=""1540011""","Westbrook School District","=""1540211""","Daisy Ingraham School","Not Eligible For Lunch",37,"64.9%","88.7%"
"=""1540011""","Westbrook School District","=""1545111""","Westbrook Middle School","Eligible For Lunch",27,"74.1%","88.6%"
"=""1540011""","Westbrook School District","=""1545111""","Westbrook Middle School","Not Eligible For Lunch",187,"57.8%","79.7%"
"=""1570011""","Weston School District","=""1570211""","Weston Intermediate School","Eligible For Lunch",8,"*","*"
"=""1570011""","Weston School District","=""1570211""","Weston Intermediate School","Not Eligible For Lunch",326,"47.9%","71.7%"
"=""1570011""","Weston School District","=""1575111""","Weston Middle School","Eligible For Lunch",14,"*","*"
"=""1570011""","Weston School District","=""1575111""","Weston Middle School","Not Eligible For Lunch",535,"46.2%","63.4%"
"=""1580011""","Westport School District","=""1585111""","Bedford Middle School","Eligible For Lunch",35,"25.7%","42.4%"
"=""1580011""","Westport School District","=""1585111""","Bedford Middle School","Not Eligible For Lunch",720,"46.1%","62.4%"
"=""1580011""","Westport School District","=""1580311""","Coleytown Elementary School","Eligible For Lunch","*","*","*"
"=""1580011""","Westport School District","=""1580311""","Coleytown Elementary School","Not Eligible For Lunch","*","61.0%","84.1%"
"=""1580011""","Westport School District","=""1585311""","Coleytown Middle School","Eligible For Lunch",19,"*","*"
"=""1580011""","Westport School District","=""1585311""","Coleytown Middle School","Not Eligible For Lunch",476,"45.8%","62.0%"
"=""1580011""","Westport School District","=""1580411""","Green's Farms School","Eligible For Lunch",8,"*","*"
"=""1580011""","Westport School District","=""1580411""","Green's Farms School","Not Eligible For Lunch",133,"65.4%","84.8%"
"=""1580011""","Westport School District","=""1580211""","Green's Farms Segregated","Eligible For Lunch","*","*","*"
"=""1580011""","Westport School District","=""1580511""","King's Highway Elementary School","Eligible For Lunch",13,"*","*"
"=""1580011""","Westport School District","=""1580511""","King's Highway Elementary School","Not Eligible For Lunch",148,"52.0%","75.9%"
"=""1580011""","Westport School District","=""1580611""","King's Highway Segregated","Not Eligible For Lunch","*","*","*"
"=""1580011""","Westport School District","=""1580711""","Long Lots School","Eligible For Lunch","*","*","*"
"=""1580011""","Westport School District","=""1580711""","Long Lots School","Not Eligible For Lunch","*","64.9%","87.4%"
"=""1580011""","Westport School District","=""1580811""","Saugatuck Elementary School","Eligible For Lunch","*","*","*"
"=""1580011""","Westport School District","=""1580811""","Saugatuck Elementary School","Not Eligible For Lunch","*","52.8%","77.5%"
"=""1590011""","Wethersfield School District","=""1590811""","Alfred W. Hanmer School","Eligible For Lunch",24,"58.3%","79.7%"
"=""1590011""","Wethersfield School District","=""1590811""","Alfred W. Hanmer School","Not Eligible For Lunch",125,"81.6%","99.5%"
"=""1590011""","Wethersfield School District","=""1591011""","Charles Wright School","Eligible For Lunch",39,"56.4%","80.4%"
"=""1590011""","Wethersfield School District","=""1591011""","Charles Wright School","Not Eligible For Lunch",100,"50.0%","76.7%"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School","Eligible For Lunch",31,"58.1%","79.6%"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School","Not Eligible For Lunch",133,"72.2%","92.6%"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School","Eligible For Lunch",25,"44.0%","65.0%"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School","Not Eligible For Lunch",155,"67.7%","85.5%"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School","Eligible For Lunch",25,"28.0%","57.8%"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School","Not Eligible For Lunch",107,"33.6%","63.5%"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School","Eligible For Lunch",90,"42.2%","65.7%"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School","Not Eligible For Lunch",421,"62.9%","78.6%"
"=""1600011""","Willington School District","=""1600111""","Center School","Eligible For Lunch",8,"*","*"
"=""1600011""","Willington School District","=""1600111""","Center School","Not Eligible For Lunch",40,"35.0%","60.9%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School","Eligible For Lunch",39,"51.3%","75.5%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School","Not Eligible For Lunch",131,"48.9%","72.8%"
"=""1610011""","Wilton School District","=""1610711""","Cider Mill School","Eligible For Lunch",7,"*","*"
"=""1610011""","Wilton School District","=""1610711""","Cider Mill School","Not Eligible For Lunch",628,"53.0%","77.9%"
"=""1610011""","Wilton School District","=""1615211""","Middlebrook School","Eligible For Lunch",17,"*","*"
"=""1610011""","Wilton School District","=""1615211""","Middlebrook School","Not Eligible For Lunch",937,"65.0%","82.5%"
"=""1620011""","Winchester School District","=""1620211""","Mary P. Hinsdale School","Eligible For Lunch",32,"9.4%","39.1%"
"=""1620011""","Winchester School District","=""1620211""","Mary P. Hinsdale School","Not Eligible For Lunch",33,"21.2%","47.3%"
"=""1620011""","Winchester School District","=""1625111""","Pearson Middle School","Eligible For Lunch",91,"47.3%","66.6%"
"=""1620011""","Winchester School District","=""1625111""","Pearson Middle School","Not Eligible For Lunch",62,"40.3%","60.4%"
"=""1630011""","Windham School District","=""1630411""","Charles H. Barrows STEM Academy","Eligible For Lunch",151,"51.0%","74.0%"
"=""1630011""","Windham School District","=""1630411""","Charles H. Barrows STEM Academy","Not Eligible For Lunch",125,"60.0%","80.8%"
"=""1630011""","Windham School District","=""1630111""","Natchaug School","Eligible For Lunch","*","46.3%","76.5%"
"=""1630011""","Windham School District","=""1630111""","Natchaug School","Not Eligible For Lunch","*","*","*"
"=""1630011""","Windham School District","=""1630311""","North Windham School","Eligible For Lunch",114,"34.2%","67.3%"
"=""1630011""","Windham School District","=""1630311""","North Windham School","Not Eligible For Lunch",13,"*","*"
"=""1630011""","Windham School District","=""1630611""","W. B. Sweeney School","Eligible For Lunch",64,"46.9%","82.5%"
"=""1630011""","Windham School District","=""1630611""","W. B. Sweeney School","Not Eligible For Lunch",11,"*","*"
