"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School",6,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School",6,"ELA","Not Eligible for Free/Reduced Lunch",49,2524,2566,42,"57.1%","69.6%"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School",6,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School",6,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School",6,"Math","Not Eligible for Free/Reduced Lunch",49,2518,2577,59,"69.4%","91.7%"
"=""1590011""","Wethersfield School District","=""1590211""","Emerson-Williams School",6,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",4,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",4,"ELA","Not Eligible for Free/Reduced Lunch",48,2469,2522,53,"47.9%","73.5%"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",4,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",4,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",4,"Math","Not Eligible for Free/Reduced Lunch",48,2456,2525,69,"70.8%","89.7%"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",4,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",5,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",5,"ELA","Not Eligible for Free/Reduced Lunch",55,2531,2576,45,"50.9%","72.7%"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",5,"Math","Not Eligible for Free/Reduced Lunch",55,2514,2572,59,"80.0%","93.3%"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",6,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",6,"ELA","Not Eligible for Free/Reduced Lunch",52,2540,2571,31,"44.2%","58.0%"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",6,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",6,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",6,"Math","Not Eligible for Free/Reduced Lunch",52,2524,2562,37,"51.9%","73.5%"
"=""1590011""","Wethersfield School District","=""1591111""","Highcrest School",6,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School",4,"ELA","Eligible for Free Lunch",13,"*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School",4,"ELA","Not Eligible for Free/Reduced Lunch",28,2465,2523,57,"64.3%","78.1%"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School",4,"Math","Eligible for Free Lunch",13,"*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School",4,"Math","Not Eligible for Free/Reduced Lunch",28,2465,2505,40,"25.0%","67.4%"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School",5,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School",5,"ELA","Not Eligible for Free/Reduced Lunch",33,2470,2512,42,"33.3%","61.5%"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School",5,"Math","Not Eligible for Free/Reduced Lunch",33,2475,2503,28,"36.4%","57.8%"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School",6,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School",6,"ELA","Not Eligible for Free/Reduced Lunch",46,2564,2589,25,"47.8%","65.0%"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School",6,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School",6,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School",6,"Math","Not Eligible for Free/Reduced Lunch",46,2543,2568,26,"37.0%","65.3%"
"=""1590011""","Wethersfield School District","=""1591211""","Samuel B. Webb Elementary School",6,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School",7,"ELA","Eligible for Free Lunch",33,2506,2532,26,"30.3%","54.4%"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School",7,"ELA","Not Eligible for Free/Reduced Lunch",206,2566,2603,37,"57.8%","72.7%"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School",7,"ELA","Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School",7,"Math","Eligible for Free Lunch",33,2483,2502,19,"30.3%","59.6%"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School",7,"Math","Not Eligible for Free/Reduced Lunch",205,2564,2600,35,"56.6%","73.8%"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School",7,"Math","Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School",8,"ELA","Eligible for Free Lunch",39,2483,2529,46,"46.2%","67.2%"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School",8,"ELA","Not Eligible for Free/Reduced Lunch",216,2548,2594,46,"57.4%","74.6%"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School",8,"ELA","Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School",8,"Math","Eligible for Free Lunch",39,2486,2525,40,"51.3%","71.5%"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School",8,"Math","Not Eligible for Free/Reduced Lunch",216,2547,2597,49,"69.0%","83.1%"
"=""1590011""","Wethersfield School District","=""1595211""","Silas Deane Middle School",8,"Math","Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""1600011""","Willington School District","=""1600111""","Center School",4,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District","=""1600111""","Center School",4,"ELA","Not Eligible for Free/Reduced Lunch",40,2429,2473,44,"40.0%","59.2%"
"=""1600011""","Willington School District","=""1600111""","Center School",4,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District","=""1600111""","Center School",4,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District","=""1600111""","Center School",4,"Math","Not Eligible for Free/Reduced Lunch",40,2450,2487,37,"35.0%","60.9%"
"=""1600011""","Willington School District","=""1600111""","Center School",4,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",5,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",5,"ELA","Not Eligible for Free/Reduced Lunch",25,2456,2514,58,"60.0%","77.9%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",5,"Math","Not Eligible for Free/Reduced Lunch",25,2467,2495,29,"36.0%","61.9%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",6,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",6,"ELA","Not Eligible for Free/Reduced Lunch",32,2525,2562,37,"46.9%","67.0%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",6,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",6,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",6,"Math","Not Eligible for Free/Reduced Lunch",32,2539,2565,25,"31.3%","59.6%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",6,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",7,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",7,"ELA","Not Eligible for Free/Reduced Lunch",37,2516,2561,45,"40.5%","60.7%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",7,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",7,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",7,"Math","Not Eligible for Free/Reduced Lunch",37,2512,2561,49,"54.1%","84.3%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",7,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",8,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",8,"ELA","Not Eligible for Free/Reduced Lunch",37,2558,2595,37,"54.1%","73.7%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",8,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",8,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",8,"Math","Not Eligible for Free/Reduced Lunch",37,2548,2608,61,"67.6%","80.0%"
"=""1600011""","Willington School District","=""1605111""","Hall Memorial School",8,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1610011""","Wilton School District","=""1610711""","Cider Mill School",4,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1610011""","Wilton School District","=""1610711""","Cider Mill School",4,"ELA","Not Eligible for Free/Reduced Lunch","*",2468,2542,74,"68.4%","88.2%"
"=""1610011""","Wilton School District","=""1610711""","Cider Mill School",4,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1610011""","Wilton School District","=""1610711""","Cider Mill School",4,"Math","Not Eligible for Free/Reduced Lunch","*",2462,2523,61,"56.7%","84.3%"
"=""1610011""","Wilton School District","=""1610711""","Cider Mill School",5,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1610011""","Wilton School District","=""1610711""","Cider Mill School",5,"ELA","Not Eligible for Free/Reduced Lunch","*",2499,2553,54,"52.3%","73.6%"
"=""1610011""","Wilton School District","=""1610711""","Cider Mill School",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1610011""","Wilton School District","=""1610711""","Cider Mill School",5,"Math","Not Eligible for Free/Reduced Lunch","*",2501,2539,38,"49.5%","71.8%"
"=""1610011""","Wilton School District","=""1615211""","Middlebrook School",6,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1610011""","Wilton School District","=""1615211""","Middlebrook School",6,"ELA","Not Eligible for Free/Reduced Lunch","*",2549,2585,36,"51.7%","70.4%"
"=""1610011""","Wilton School District","=""1615211""","Middlebrook School",6,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1610011""","Wilton School District","=""1615211""","Middlebrook School",6,"Math","Not Eligible for Free/Reduced Lunch","*",2522,2580,58,"65.6%","87.2%"
"=""1610011""","Wilton School District","=""1615211""","Middlebrook School",7,"ELA","Eligible for Free Lunch",7,"*","*","*","*","*"
"=""1610011""","Wilton School District","=""1615211""","Middlebrook School",7,"ELA","Not Eligible for Free/Reduced Lunch",335,2569,2613,44,"54.9%","73.6%"
"=""1610011""","Wilton School District","=""1615211""","Middlebrook School",7,"Math","Eligible for Free Lunch",7,"*","*","*","*","*"
