"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1370011""","Stonington School District",5,"ELA","Non-High Needs",103,2562,2591,29,"51.5%","66.8%"
"=""1370011""","Stonington School District",5,"Math","High Needs",40,2469,2493,24,"37.5%","62.3%"
"=""1370011""","Stonington School District",5,"Math","Non-High Needs",103,2536,2566,30,"43.7%","67.2%"
"=""1370011""","Stonington School District",6,"ELA","High Needs",45,2505,2523,18,"33.3%","47.8%"
"=""1370011""","Stonington School District",6,"ELA","Non-High Needs",101,2565,2581,16,"37.6%","51.8%"
"=""1370011""","Stonington School District",6,"Math","High Needs",45,2496,2510,14,"33.3%","53.7%"
"=""1370011""","Stonington School District",6,"Math","Non-High Needs",101,2548,2581,33,"42.6%","65.5%"
"=""1370011""","Stonington School District",7,"ELA","High Needs",43,2506,2512,6,"27.9%","41.9%"
"=""1370011""","Stonington School District",7,"ELA","Non-High Needs",118,2588,2601,14,"44.1%","56.9%"
"=""1370011""","Stonington School District",7,"Math","High Needs",43,2469,2501,32,"39.5%","59.9%"
"=""1370011""","Stonington School District",7,"Math","Non-High Needs",118,2553,2606,54,"70.3%","90.5%"
"=""1370011""","Stonington School District",8,"ELA","High Needs",46,2499,2542,44,"47.8%","66.9%"
"=""1370011""","Stonington School District",8,"ELA","Non-High Needs",111,2597,2625,28,"54.1%","68.7%"
"=""1370011""","Stonington School District",8,"Math","High Needs",45,2505,2511,6,"28.9%","44.3%"
"=""1370011""","Stonington School District",8,"Math","Non-High Needs",112,2608,2620,12,"43.8%","55.6%"
"=""1380011""","Stratford School District",4,"ELA","High Needs",271,2381,2453,72,"50.9%","78.8%"
"=""1380011""","Stratford School District",4,"ELA","Non-High Needs",244,2439,2511,71,"61.9%","83.5%"
"=""1380011""","Stratford School District",4,"Math","High Needs",271,2378,2446,68,"53.9%","83.6%"
"=""1380011""","Stratford School District",4,"Math","Non-High Needs",244,2422,2499,77,"64.3%","93.6%"
"=""1380011""","Stratford School District",5,"ELA","High Needs",253,2437,2477,40,"28.5%","58.2%"
"=""1380011""","Stratford School District",5,"ELA","Non-High Needs",226,2507,2542,36,"39.8%","62.3%"
"=""1380011""","Stratford School District",5,"Math","High Needs",256,2411,2452,41,"46.9%","68.3%"
"=""1380011""","Stratford School District",5,"Math","Non-High Needs",225,2463,2508,45,"55.1%","75.0%"
"=""1380011""","Stratford School District",6,"ELA","High Needs",263,2459,2501,42,"47.1%","66.3%"
"=""1380011""","Stratford School District",6,"ELA","Non-High Needs",237,2534,2575,40,"51.9%","72.0%"
"=""1380011""","Stratford School District",6,"Math","High Needs",262,2428,2470,41,"49.6%","69.6%"
"=""1380011""","Stratford School District",6,"Math","Non-High Needs",237,2488,2541,53,"59.9%","81.7%"
"=""1380011""","Stratford School District",7,"ELA","High Needs",270,2496,2511,15,"28.5%","48.6%"
"=""1380011""","Stratford School District",7,"ELA","Non-High Needs",270,2565,2580,15,"31.5%","49.6%"
"=""1380011""","Stratford School District",7,"Math","High Needs",271,2458,2462,5,"25.5%","43.7%"
"=""1380011""","Stratford School District",7,"Math","Non-High Needs",270,2521,2534,13,"34.4%","51.7%"
"=""1380011""","Stratford School District",8,"ELA","High Needs",260,2511,2518,7,"26.2%","42.8%"
"=""1380011""","Stratford School District",8,"ELA","Non-High Needs",248,2583,2591,7,"28.6%","45.1%"
"=""1380011""","Stratford School District",8,"Math","High Needs",259,2464,2463,-1,"26.3%","40.0%"
"=""1380011""","Stratford School District",8,"Math","Non-High Needs",245,2532,2542,9,"37.1%","50.9%"
"=""1390011""","Suffield School District",4,"ELA","High Needs",32,2384,2421,36,"40.6%","53.6%"
"=""1390011""","Suffield School District",4,"ELA","Non-High Needs",128,2470,2516,46,"50.0%","72.3%"
"=""1390011""","Suffield School District",4,"Math","High Needs",33,2376,2416,40,"33.3%","61.2%"
"=""1390011""","Suffield School District",4,"Math","Non-High Needs",128,2448,2489,40,"30.5%","66.1%"
"=""1390011""","Suffield School District",5,"ELA","High Needs",24,2423,2458,35,"33.3%","52.2%"
"=""1390011""","Suffield School District",5,"ELA","Non-High Needs",110,2503,2564,62,"60.9%","80.0%"
"=""1390011""","Suffield School District",5,"Math","High Needs",24,2427,2435,8,"16.7%","40.0%"
"=""1390011""","Suffield School District",5,"Math","Non-High Needs",110,2490,2517,27,"37.3%","56.9%"
"=""1390011""","Suffield School District",6,"ELA","High Needs",34,2475,2508,32,"41.2%","59.8%"
"=""1390011""","Suffield School District",6,"ELA","Non-High Needs",145,2558,2591,33,"48.3%","67.3%"
"=""1390011""","Suffield School District",6,"Math","High Needs",35,2444,2492,48,"54.3%","74.5%"
"=""1390011""","Suffield School District",6,"Math","Non-High Needs",143,2515,2574,60,"69.9%","88.7%"
"=""1390011""","Suffield School District",7,"ELA","High Needs",34,2514,2534,20,"29.4%","55.3%"
"=""1390011""","Suffield School District",7,"ELA","Non-High Needs",136,2595,2612,16,"41.2%","57.9%"
"=""1390011""","Suffield School District",7,"Math","High Needs",35,2484,2505,21,"34.3%","59.1%"
"=""1390011""","Suffield School District",7,"Math","Non-High Needs",135,2556,2585,29,"50.4%","70.7%"
"=""1390011""","Suffield School District",8,"ELA","High Needs",23,2527,2534,7,"21.7%","39.9%"
"=""1390011""","Suffield School District",8,"ELA","Non-High Needs",148,2626,2616,-10,"31.8%","43.6%"
"=""1390011""","Suffield School District",8,"Math","High Needs",23,2470,2489,19,"43.5%","56.8%"
"=""1390011""","Suffield School District",8,"Math","Non-High Needs",147,2604,2595,-9,"27.9%","40.9%"
"=""2690013""","The Bridge Academy District",7,"ELA","High Needs","*",2455,2490,35,"27.9%","52.5%"
"=""2690013""","The Bridge Academy District",7,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""2690013""","The Bridge Academy District",7,"Math","High Needs","*",2423,2470,47,"55.8%","75.8%"
"=""2690013""","The Bridge Academy District",7,"Math","Non-High Needs","*","*","*","*","*","*"
"=""2690013""","The Bridge Academy District",8,"ELA","High Needs","*",2491,2496,5,"21.7%","38.1%"
"=""2690013""","The Bridge Academy District",8,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""2690013""","The Bridge Academy District",8,"Math","High Needs","*",2456,2496,39,"45.7%","67.5%"
"=""2690013""","The Bridge Academy District",8,"Math","Non-High Needs","*","*","*","*","*","*"
"=""9020022""","The Gilbert School District",7,"ELA","High Needs",44,2514,2532,18,"31.8%","47.2%"
"=""9020022""","The Gilbert School District",7,"ELA","Non-High Needs",31,2579,2589,10,"22.6%","42.7%"
"=""9020022""","The Gilbert School District",7,"Math","High Needs",45,2473,2490,17,"31.1%","48.2%"
"=""9020022""","The Gilbert School District",7,"Math","Non-High Needs",31,2534,2559,25,"38.7%","56.9%"
"=""9020022""","The Gilbert School District",8,"ELA","High Needs",40,2520,2523,3,"22.5%","39.2%"
"=""9020022""","The Gilbert School District",8,"ELA","Non-High Needs",42,2540,2557,17,"31.0%","45.2%"
"=""9020022""","The Gilbert School District",8,"Math","High Needs",39,2470,2495,26,"38.5%","57.5%"
"=""9020022""","The Gilbert School District",8,"Math","Non-High Needs",41,2497,2519,22,"43.9%","57.0%"
"=""1400011""","Thomaston School District",4,"ELA","High Needs",23,2373,2432,58,"43.5%","67.0%"
"=""1400011""","Thomaston School District",4,"ELA","Non-High Needs",38,2426,2477,51,"39.5%","68.0%"
"=""1400011""","Thomaston School District",4,"Math","High Needs",24,2400,2438,38,"25.0%","62.6%"
"=""1400011""","Thomaston School District",4,"Math","Non-High Needs",38,2441,2474,34,"26.3%","54.4%"
"=""1400011""","Thomaston School District",5,"ELA","High Needs",25,2384,2433,49,"32.0%","58.5%"
"=""1400011""","Thomaston School District",5,"ELA","Non-High Needs",46,2467,2531,64,"50.0%","74.0%"
"=""1400011""","Thomaston School District",5,"Math","High Needs",25,2429,2442,12,"28.0%","46.9%"
"=""1400011""","Thomaston School District",5,"Math","Non-High Needs",46,2486,2535,49,"56.5%","81.9%"
"=""1400011""","Thomaston School District",6,"ELA","High Needs",25,2474,2503,29,"32.0%","57.0%"
"=""1400011""","Thomaston School District",6,"ELA","Non-High Needs",52,2531,2571,40,"46.2%","68.5%"
"=""1400011""","Thomaston School District",6,"Math","High Needs",25,2463,2495,32,"52.0%","72.4%"
"=""1400011""","Thomaston School District",6,"Math","Non-High Needs",52,2531,2575,44,"51.9%","78.2%"
"=""1400011""","Thomaston School District",7,"ELA","High Needs",26,2488,2520,32,"34.6%","59.0%"
"=""1400011""","Thomaston School District",7,"ELA","Non-High Needs",69,2550,2583,33,"39.1%","64.0%"
"=""1400011""","Thomaston School District",7,"Math","High Needs",27,2481,2500,19,"33.3%","57.0%"
"=""1400011""","Thomaston School District",7,"Math","Non-High Needs",69,2565,2589,23,"39.1%","59.9%"
"=""1400011""","Thomaston School District",8,"ELA","High Needs",21,2499,2519,20,"14.3%","47.9%"
"=""1400011""","Thomaston School District",8,"ELA","Non-High Needs",47,2601,2624,23,"44.7%","64.5%"
"=""1400011""","Thomaston School District",8,"Math","High Needs",21,2471,2470,-1,"19.0%","29.5%"
"=""1400011""","Thomaston School District",8,"Math","Non-High Needs",47,2574,2571,-2,"25.5%","37.7%"
"=""1410011""","Thompson School District",4,"ELA","High Needs",34,2388,2407,19,"17.6%","40.1%"
"=""1410011""","Thompson School District",4,"ELA","Non-High Needs",37,2458,2464,7,"21.6%","36.3%"
"=""1410011""","Thompson School District",4,"Math","High Needs",34,2407,2433,26,"20.6%","41.9%"
"=""1410011""","Thompson School District",4,"Math","Non-High Needs",37,2449,2479,29,"21.6%","51.0%"
"=""1410011""","Thompson School District",5,"ELA","High Needs",32,2395,2444,49,"31.3%","62.4%"
"=""1410011""","Thompson School District",5,"ELA","Non-High Needs",46,2447,2504,57,"52.2%","74.0%"
"=""1410011""","Thompson School District",5,"Math","High Needs",32,2430,2438,8,"18.8%","41.7%"
"=""1410011""","Thompson School District",5,"Math","Non-High Needs",46,2477,2492,16,"34.8%","51.0%"
"=""1410011""","Thompson School District",6,"ELA","High Needs",30,2468,2477,9,"16.7%","37.9%"
"=""1410011""","Thompson School District",6,"ELA","Non-High Needs",48,2524,2541,17,"39.6%","55.7%"
"=""1410011""","Thompson School District",6,"Math","High Needs",30,2440,2465,24,"33.3%","60.6%"
"=""1410011""","Thompson School District",6,"Math","Non-High Needs",48,2487,2512,25,"31.3%","54.9%"
"=""1410011""","Thompson School District",7,"ELA","High Needs",32,2488,2504,17,"15.6%","40.7%"
"=""1410011""","Thompson School District",7,"ELA","Non-High Needs",45,2545,2530,-15,"15.6%","30.0%"
"=""1410011""","Thompson School District",7,"Math","High Needs",32,2469,2481,12,"34.4%","51.3%"
"=""1410011""","Thompson School District",7,"Math","Non-High Needs",43,2515,2531,15,"30.2%","51.4%"
"=""1410011""","Thompson School District",8,"ELA","High Needs",26,2509,2510,1,"11.5%","32.7%"
"=""1410011""","Thompson School District",8,"ELA","Non-High Needs",41,2567,2556,-11,"14.6%","26.8%"
"=""1410011""","Thompson School District",8,"Math","High Needs",26,2465,2482,17,"30.8%","47.7%"
"=""1410011""","Thompson School District",8,"Math","Non-High Needs",41,2542,2530,-12,"17.1%","37.0%"
"=""1420011""","Tolland School District",4,"ELA","High Needs",28,2382,2432,50,"32.1%","66.1%"
"=""1420011""","Tolland School District",4,"ELA","Non-High Needs",152,2479,2544,65,"65.8%","85.9%"
"=""1420011""","Tolland School District",4,"Math","High Needs",28,2399,2450,51,"39.3%","74.9%"
"=""1420011""","Tolland School District",4,"Math","Non-High Needs",151,2488,2538,49,"55.0%","81.0%"
"=""1420011""","Tolland School District",5,"ELA","High Needs",33,2459,2480,21,"30.3%","51.0%"
"=""1420011""","Tolland School District",5,"ELA","Non-High Needs",150,2544,2582,38,"50.0%","67.0%"
"=""1420011""","Tolland School District",5,"Math","High Needs",33,2461,2475,14,"12.1%","38.2%"
"=""1420011""","Tolland School District",5,"Math","Non-High Needs",149,2527,2555,28,"38.9%","63.8%"
"=""1420011""","Tolland School District",6,"ELA","High Needs",43,2489,2505,16,"23.3%","43.7%"
"=""1420011""","Tolland School District",6,"ELA","Non-High Needs",158,2575,2603,27,"47.5%","64.0%"
"=""1420011""","Tolland School District",6,"Math","High Needs",43,2490,2498,8,"27.9%","41.5%"
"=""1420011""","Tolland School District",6,"Math","Non-High Needs",158,2559,2599,40,"57.6%","76.4%"
"=""1420011""","Tolland School District",7,"ELA","High Needs",33,2510,2540,30,"42.4%","63.2%"
"=""1420011""","Tolland School District",7,"ELA","Non-High Needs",183,2573,2593,21,"36.6%","56.2%"
"=""1420011""","Tolland School District",7,"Math","High Needs",34,2499,2531,32,"50.0%","68.7%"
"=""1420011""","Tolland School District",7,"Math","Non-High Needs",183,2571,2599,28,"47.0%","66.2%"
"=""1420011""","Tolland School District",8,"ELA","High Needs",35,2496,2535,39,"42.9%","55.5%"
"=""1420011""","Tolland School District",8,"ELA","Non-High Needs",192,2590,2618,28,"44.8%","62.6%"
"=""1420011""","Tolland School District",8,"Math","High Needs",37,2505,2546,41,"62.2%","76.7%"
"=""1420011""","Tolland School District",8,"Math","Non-High Needs",191,2591,2629,38,"55.0%","74.8%"
"=""1430011""","Torrington School District",4,"ELA","High Needs",180,2404,2449,45,"35.6%","62.2%"
"=""1430011""","Torrington School District",4,"ELA","Non-High Needs",119,2459,2498,39,"38.7%","62.0%"
"=""1430011""","Torrington School District",4,"Math","High Needs",181,2395,2438,43,"28.7%","63.4%"
"=""1430011""","Torrington School District",4,"Math","Non-High Needs",119,2441,2477,35,"28.6%","57.8%"
"=""1430011""","Torrington School District",5,"ELA","High Needs",195,2457,2494,37,"32.3%","58.0%"
"=""1430011""","Torrington School District",5,"ELA","Non-High Needs",137,2500,2540,40,"40.9%","62.1%"
"=""1430011""","Torrington School District",5,"Math","High Needs",195,2441,2466,25,"38.5%","56.8%"
"=""1430011""","Torrington School District",5,"Math","Non-High Needs",136,2478,2514,36,"41.2%","64.6%"
"=""1430011""","Torrington School District",6,"ELA","High Needs",193,2479,2493,15,"26.4%","44.5%"
"=""1430011""","Torrington School District",6,"ELA","Non-High Needs",109,2527,2538,11,"28.4%","45.9%"
"=""1430011""","Torrington School District",6,"Math","High Needs",194,2460,2469,9,"23.7%","43.2%"
"=""1430011""","Torrington School District",6,"Math","Non-High Needs",110,2496,2517,20,"30.9%","53.2%"
"=""1430011""","Torrington School District",7,"ELA","High Needs",155,2492,2493,1,"19.4%","33.7%"
"=""1430011""","Torrington School District",7,"ELA","Non-High Needs",128,2531,2538,7,"25.0%","43.8%"
"=""1430011""","Torrington School District",7,"Math","High Needs",155,2454,2452,-2,"22.6%","39.1%"
"=""1430011""","Torrington School District",7,"Math","Non-High Needs",128,2511,2513,2,"24.2%","43.5%"
"=""1430011""","Torrington School District",8,"ELA","High Needs",156,2499,2522,24,"34.6%","55.0%"
"=""1430011""","Torrington School District",8,"ELA","Non-High Needs",129,2556,2571,14,"28.7%","46.3%"
"=""1430011""","Torrington School District",8,"Math","High Needs",154,2465,2487,22,"39.0%","53.3%"
"=""1430011""","Torrington School District",8,"Math","Non-High Needs",127,2523,2546,23,"40.2%","59.8%"
"=""2780013""","Trailblazers Academy District",6,"ELA","High Needs",38,2414,2412,-3,"13.2%","24.7%"
"=""2780013""","Trailblazers Academy District",6,"Math","High Needs",39,2411,2383,-28,"10.3%","24.0%"
"=""2780013""","Trailblazers Academy District",7,"ELA","High Needs","*",2417,2446,29,"27.6%","48.5%"
"=""2780013""","Trailblazers Academy District",7,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",7,"Math","High Needs","*",2400,2415,15,"30.0%","44.8%"
"=""2780013""","Trailblazers Academy District",7,"Math","Non-High Needs","*","*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",8,"ELA","High Needs","*",2476,2493,17,"22.9%","50.8%"
"=""2780013""","Trailblazers Academy District",8,"ELA","Non-High Needs","*","*","*","*","*","*"
"=""2780013""","Trailblazers Academy District",8,"Math","High Needs","*",2440,2450,11,"25.0%","41.0%"
"=""2780013""","Trailblazers Academy District",8,"Math","Non-High Needs","*","*","*","*","*","*"
"=""1440011""","Trumbull School District",4,"ELA","High Needs",103,2412,2493,80,"62.1%","86.9%"
"=""1440011""","Trumbull School District",4,"ELA","Non-High Needs",361,2498,2567,69,"72.0%","90.5%"
"=""1440011""","Trumbull School District",4,"Math","High Needs",104,2435,2490,55,"48.1%","79.2%"
"=""1440011""","Trumbull School District",4,"Math","Non-High Needs",362,2496,2554,58,"64.4%","87.4%"
"=""1440011""","Trumbull School District",5,"ELA","High Needs",94,2441,2496,55,"41.5%","71.3%"
"=""1440011""","Trumbull School District",5,"ELA","Non-High Needs",381,2536,2595,59,"65.9%","85.4%"
"=""1440011""","Trumbull School District",5,"Math","High Needs",95,2445,2477,32,"37.9%","63.5%"
"=""1440011""","Trumbull School District",5,"Math","Non-High Needs",380,2533,2578,45,"61.3%","83.5%"
"=""1440011""","Trumbull School District",6,"ELA","High Needs",82,2475,2516,40,"43.9%","61.9%"
