"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1560011""","West Haven School District",7,"ELA","Eligible for Free Lunch",204,2497,2524,26,"35.8%","54.3%"
"=""1560011""","West Haven School District",7,"ELA","Not Eligible for Free/Reduced Lunch",129,2531,2557,26,"40.3%","57.3%"
"=""1560011""","West Haven School District",7,"ELA","Eligible for Reduced Lunch",32,2510,2548,38,"46.9%","65.6%"
"=""1560011""","West Haven School District",7,"Math","Eligible for Free Lunch",209,2484,2508,24,"44.0%","63.4%"
"=""1560011""","West Haven School District",7,"Math","Not Eligible for Free/Reduced Lunch",129,2522,2554,32,"46.5%","67.8%"
"=""1560011""","West Haven School District",7,"Math","Eligible for Reduced Lunch",32,2506,2526,19,"40.6%","54.3%"
"=""1560011""","West Haven School District",8,"ELA","Eligible for Free Lunch",213,2516,2528,12,"25.8%","45.4%"
"=""1560011""","West Haven School District",8,"ELA","Not Eligible for Free/Reduced Lunch",152,2556,2567,11,"31.6%","51.0%"
"=""1560011""","West Haven School District",8,"ELA","Eligible for Reduced Lunch",31,2516,2528,11,"22.6%","50.2%"
"=""1560011""","West Haven School District",8,"Math","Eligible for Free Lunch",212,2490,2519,29,"48.6%","63.3%"
"=""1560011""","West Haven School District",8,"Math","Not Eligible for Free/Reduced Lunch",153,2521,2553,31,"55.6%","71.9%"
"=""1560011""","West Haven School District",8,"Math","Eligible for Reduced Lunch",31,2489,2520,31,"48.4%","62.3%"
"=""1540011""","Westbrook School District",4,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",4,"ELA","Not Eligible for Free/Reduced Lunch",37,2456,2522,66,"59.5%","86.3%"
"=""1540011""","Westbrook School District",4,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",4,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",4,"Math","Not Eligible for Free/Reduced Lunch",37,2429,2493,64,"64.9%","88.7%"
"=""1540011""","Westbrook School District",4,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",5,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",5,"ELA","Not Eligible for Free/Reduced Lunch",53,2514,2556,42,"41.5%","65.5%"
"=""1540011""","Westbrook School District",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",5,"Math","Not Eligible for Free/Reduced Lunch",53,2502,2529,27,"32.1%","63.3%"
"=""1540011""","Westbrook School District",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",6,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",6,"ELA","Not Eligible for Free/Reduced Lunch",50,2568,2587,20,"40.0%","57.3%"
"=""1540011""","Westbrook School District",6,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",6,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",6,"Math","Not Eligible for Free/Reduced Lunch",51,2529,2573,43,"56.9%","78.4%"
"=""1540011""","Westbrook School District",6,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",7,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",7,"ELA","Not Eligible for Free/Reduced Lunch","*",2600,2634,34,"51.2%","71.9%"
"=""1540011""","Westbrook School District",7,"Math","Eligible for Free Lunch",6,"*","*","*","*","*"
"=""1540011""","Westbrook School District",7,"Math","Not Eligible for Free/Reduced Lunch",43,2574,2625,50,"67.4%","84.4%"
"=""1540011""","Westbrook School District",8,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",8,"ELA","Not Eligible for Free/Reduced Lunch",40,2624,2657,34,"62.5%","75.8%"
"=""1540011""","Westbrook School District",8,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",8,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",8,"Math","Not Eligible for Free/Reduced Lunch",40,2624,2693,69,"82.5%","98.2%"
"=""1540011""","Westbrook School District",8,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1570011""","Weston School District",4,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1570011""","Weston School District",4,"ELA","Not Eligible for Free/Reduced Lunch","*",2466,2521,55,"50.6%","75.5%"
"=""1570011""","Weston School District",4,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1570011""","Weston School District",4,"Math","Not Eligible for Free/Reduced Lunch","*",2483,2522,39,"41.6%","67.6%"
"=""1570011""","Weston School District",5,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1570011""","Weston School District",5,"ELA","Not Eligible for Free/Reduced Lunch",165,2534,2576,41,"51.5%","73.7%"
"=""1570011""","Weston School District",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1570011""","Weston School District",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1570011""","Weston School District",5,"Math","Not Eligible for Free/Reduced Lunch",165,2528,2563,35,"53.9%","75.6%"
"=""1570011""","Weston School District",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1570011""","Weston School District",6,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1570011""","Weston School District",6,"ELA","Not Eligible for Free/Reduced Lunch","*",2565,2579,14,"37.0%","55.2%"
"=""1570011""","Weston School District",6,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1570011""","Weston School District",6,"Math","Not Eligible for Free/Reduced Lunch","*",2560,2575,16,"36.0%","53.8%"
"=""1570011""","Weston School District",7,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1570011""","Weston School District",7,"ELA","Not Eligible for Free/Reduced Lunch",193,2577,2619,41,"57.0%","74.7%"
"=""1570011""","Weston School District",7,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1570011""","Weston School District",7,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1570011""","Weston School District",7,"Math","Not Eligible for Free/Reduced Lunch",193,2580,2620,40,"63.7%","82.4%"
"=""1570011""","Weston School District",7,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1570011""","Weston School District",8,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1570011""","Weston School District",8,"ELA","Not Eligible for Free/Reduced Lunch",170,2600,2630,30,"49.4%","66.0%"
"=""1570011""","Weston School District",8,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1570011""","Weston School District",8,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1570011""","Weston School District",8,"Math","Not Eligible for Free/Reduced Lunch",170,2615,2622,7,"36.5%","51.4%"
"=""1570011""","Weston School District",8,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1580011""","Westport School District",4,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1580011""","Westport School District",4,"ELA","Not Eligible for Free/Reduced Lunch",368,2502,2549,47,"52.2%","74.2%"
"=""1580011""","Westport School District",4,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1580011""","Westport School District",4,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1580011""","Westport School District",4,"Math","Not Eligible for Free/Reduced Lunch",369,2488,2547,59,"61.2%","87.2%"
"=""1580011""","Westport School District",4,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1580011""","Westport School District",5,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1580011""","Westport School District",5,"ELA","Not Eligible for Free/Reduced Lunch",407,2549,2592,43,"55.3%","75.3%"
"=""1580011""","Westport School District",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1580011""","Westport School District",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1580011""","Westport School District",5,"Math","Not Eligible for Free/Reduced Lunch",409,2543,2579,36,"57.5%","77.4%"
"=""1580011""","Westport School District",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1580011""","Westport School District",6,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1580011""","Westport School District",6,"ELA","Not Eligible for Free/Reduced Lunch",391,2586,2599,13,"43.0%","56.4%"
"=""1580011""","Westport School District",6,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1580011""","Westport School District",6,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1580011""","Westport School District",6,"Math","Not Eligible for Free/Reduced Lunch",391,2571,2583,12,"37.1%","52.8%"
"=""1580011""","Westport School District",6,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1580011""","Westport School District",7,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1580011""","Westport School District",7,"ELA","Not Eligible for Free/Reduced Lunch",412,2589,2613,24,"45.4%","60.5%"
"=""1580011""","Westport School District",7,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1580011""","Westport School District",7,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1580011""","Westport School District",7,"Math","Not Eligible for Free/Reduced Lunch",410,2582,2619,37,"60.5%","77.9%"
"=""1580011""","Westport School District",7,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1580011""","Westport School District",8,"ELA","Eligible for Free Lunch","*",2537,2546,9,"33.3%","48.1%"
"=""1580011""","Westport School District",8,"ELA","Not Eligible for Free/Reduced Lunch",398,2626,2634,8,"39.9%","53.4%"
"=""1580011""","Westport School District",8,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1580011""","Westport School District",8,"Math","Eligible for Free Lunch","*",2490,2493,3,"28.6%","40.0%"
"=""1580011""","Westport School District",8,"Math","Not Eligible for Free/Reduced Lunch",397,2615,2624,9,"40.1%","55.6%"
"=""1580011""","Westport School District",8,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1590011""","Wethersfield School District",4,"ELA","Eligible for Free Lunch",48,2389,2446,58,"41.7%","67.2%"
"=""1590011""","Wethersfield School District",4,"ELA","Not Eligible for Free/Reduced Lunch",184,2452,2519,68,"60.9%","81.3%"
"=""1590011""","Wethersfield School District",4,"ELA","Eligible for Reduced Lunch",12,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",4,"Math","Eligible for Free Lunch",48,2387,2447,59,"43.8%","76.5%"
"=""1590011""","Wethersfield School District",4,"Math","Not Eligible for Free/Reduced Lunch",184,2447,2515,68,"64.7%","89.9%"
"=""1590011""","Wethersfield School District",4,"Math","Eligible for Reduced Lunch",12,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",5,"ELA","Eligible for Free Lunch",29,2446,2513,68,"62.1%","79.1%"
"=""1590011""","Wethersfield School District",5,"ELA","Not Eligible for Free/Reduced Lunch",212,2496,2549,53,"52.4%","75.6%"
"=""1590011""","Wethersfield School District",5,"ELA","Eligible for Reduced Lunch",10,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",5,"Math","Eligible for Free Lunch",29,2453,2496,44,"55.2%","70.2%"
"=""1590011""","Wethersfield School District",5,"Math","Not Eligible for Free/Reduced Lunch",212,2486,2540,54,"65.1%","84.0%"
"=""1590011""","Wethersfield School District",5,"Math","Eligible for Reduced Lunch",10,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",6,"ELA","Eligible for Free Lunch",39,2454,2514,60,"59.0%","82.8%"
"=""1590011""","Wethersfield School District",6,"ELA","Not Eligible for Free/Reduced Lunch",226,2545,2585,40,"56.6%","73.2%"
"=""1590011""","Wethersfield School District",6,"ELA","Eligible for Reduced Lunch",10,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",6,"Math","Eligible for Free Lunch",40,2459,2492,33,"42.5%","57.7%"
"=""1590011""","Wethersfield School District",6,"Math","Not Eligible for Free/Reduced Lunch",226,2534,2582,48,"58.8%","81.0%"
"=""1590011""","Wethersfield School District",6,"Math","Eligible for Reduced Lunch",10,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",7,"ELA","Eligible for Free Lunch",33,2506,2532,26,"30.3%","54.4%"
"=""1590011""","Wethersfield School District",7,"ELA","Not Eligible for Free/Reduced Lunch",206,2566,2603,37,"57.8%","72.7%"
"=""1590011""","Wethersfield School District",7,"ELA","Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",7,"Math","Eligible for Free Lunch",33,2483,2502,19,"30.3%","59.6%"
"=""1590011""","Wethersfield School District",7,"Math","Not Eligible for Free/Reduced Lunch",205,2564,2600,35,"56.6%","73.8%"
"=""1590011""","Wethersfield School District",7,"Math","Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",8,"ELA","Eligible for Free Lunch",39,2483,2529,46,"46.2%","67.2%"
"=""1590011""","Wethersfield School District",8,"ELA","Not Eligible for Free/Reduced Lunch",217,2548,2593,46,"57.1%","74.4%"
"=""1590011""","Wethersfield School District",8,"ELA","Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",8,"Math","Eligible for Free Lunch",39,2486,2525,40,"51.3%","71.5%"
"=""1590011""","Wethersfield School District",8,"Math","Not Eligible for Free/Reduced Lunch",217,2546,2595,49,"68.7%","82.7%"
"=""1590011""","Wethersfield School District",8,"Math","Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""1600011""","Willington School District",4,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District",4,"ELA","Not Eligible for Free/Reduced Lunch",40,2429,2473,44,"40.0%","59.2%"
"=""1600011""","Willington School District",4,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District",4,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District",4,"Math","Not Eligible for Free/Reduced Lunch",40,2450,2487,37,"35.0%","60.9%"
"=""1600011""","Willington School District",4,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District",5,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District",5,"ELA","Not Eligible for Free/Reduced Lunch",25,2456,2514,58,"60.0%","77.9%"
"=""1600011""","Willington School District",5,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District",5,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District",5,"Math","Not Eligible for Free/Reduced Lunch",25,2467,2495,29,"36.0%","61.9%"
"=""1600011""","Willington School District",5,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District",6,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District",6,"ELA","Not Eligible for Free/Reduced Lunch",32,2525,2562,37,"46.9%","67.0%"
"=""1600011""","Willington School District",6,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District",6,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District",6,"Math","Not Eligible for Free/Reduced Lunch",32,2539,2565,25,"31.3%","59.6%"
"=""1600011""","Willington School District",6,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District",7,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District",7,"ELA","Not Eligible for Free/Reduced Lunch",37,2516,2561,45,"40.5%","60.7%"
"=""1600011""","Willington School District",7,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District",7,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District",7,"Math","Not Eligible for Free/Reduced Lunch",37,2512,2561,49,"54.1%","84.3%"
"=""1600011""","Willington School District",7,"Math","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District",8,"ELA","Eligible for Free Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District",8,"ELA","Not Eligible for Free/Reduced Lunch",37,2558,2595,37,"54.1%","73.7%"
"=""1600011""","Willington School District",8,"ELA","Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""1600011""","Willington School District",8,"Math","Eligible for Free Lunch","*","*","*","*","*","*"
