"Smarter Balanced Growth Report, 2015-16"
"All Districts, ELL"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1550011""","West Hartford School District",7,"ELA","Non-ELL",712,2582,2603,20,"42.6%","57.2%"
"=""1550011""","West Hartford School District",7,"Math","ELL",19,"*","*","*","*","*"
"=""1550011""","West Hartford School District",7,"Math","Non-ELL",709,2552,2568,16,"37.9%","55.2%"
"=""1550011""","West Hartford School District",8,"ELA","ELL",16,"*","*","*","*","*"
"=""1550011""","West Hartford School District",8,"ELA","Non-ELL",628,2586,2606,19,"41.2%","57.2%"
"=""1550011""","West Hartford School District",8,"Math","ELL",16,"*","*","*","*","*"
"=""1550011""","West Hartford School District",8,"Math","Non-ELL",624,2557,2575,19,"42.8%","57.9%"
"=""1560011""","West Haven School District",4,"ELA","ELL",55,2341,2394,53,"32.7%","59.8%"
"=""1560011""","West Haven School District",4,"ELA","Non-ELL",362,2424,2477,53,"42.8%","69.7%"
"=""1560011""","West Haven School District",4,"Math","ELL",59,2357,2421,65,"45.8%","79.1%"
"=""1560011""","West Haven School District",4,"Math","Non-ELL",361,2418,2479,62,"51.0%","81.3%"
"=""1560011""","West Haven School District",5,"ELA","ELL",39,2397,2438,42,"30.8%","54.5%"
"=""1560011""","West Haven School District",5,"ELA","Non-ELL",416,2461,2508,47,"38.9%","66.2%"
"=""1560011""","West Haven School District",5,"Math","ELL",40,2415,2439,24,"32.5%","56.8%"
"=""1560011""","West Haven School District",5,"Math","Non-ELL",415,2456,2483,27,"35.9%","58.4%"
"=""1560011""","West Haven School District",6,"ELA","ELL",30,2394,2438,44,"50.0%","67.3%"
"=""1560011""","West Haven School District",6,"ELA","Non-ELL",340,2487,2527,40,"46.2%","66.7%"
"=""1560011""","West Haven School District",6,"Math","ELL",34,2396,2444,48,"47.1%","75.2%"
"=""1560011""","West Haven School District",6,"Math","Non-ELL",339,2473,2521,48,"56.0%","78.8%"
"=""1560011""","West Haven School District",7,"ELA","ELL",21,2421,2448,26,"33.3%","49.5%"
"=""1560011""","West Haven School District",7,"ELA","Non-ELL",344,2516,2543,27,"38.7%","56.8%"
"=""1560011""","West Haven School District",7,"Math","ELL",25,2432,2441,9,"20.0%","35.1%"
"=""1560011""","West Haven School District",7,"Math","Non-ELL",345,2504,2532,27,"46.4%","66.2%"
"=""1560011""","West Haven School District",8,"ELA","ELL",26,2444,2462,18,"15.4%","43.1%"
"=""1560011""","West Haven School District",8,"ELA","Non-ELL",370,2538,2548,11,"28.6%","48.3%"
"=""1560011""","West Haven School District",8,"Math","ELL",26,2431,2476,45,"65.4%","71.3%"
"=""1560011""","West Haven School District",8,"Math","Non-ELL",370,2507,2536,29,"50.3%","66.2%"
"=""1540011""","Westbrook School District",4,"ELA","ELL","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",4,"ELA","Non-ELL","*",2460,2526,67,"64.3%","88.5%"
"=""1540011""","Westbrook School District",4,"Math","ELL","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",4,"Math","Non-ELL","*",2432,2495,63,"64.3%","88.3%"
"=""1540011""","Westbrook School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",5,"ELA","Non-ELL","*",2514,2557,43,"42.1%","66.7%"
"=""1540011""","Westbrook School District",5,"Math","ELL","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",5,"Math","Non-ELL","*",2501,2530,30,"35.1%","64.4%"
"=""1540011""","Westbrook School District",6,"ELA","ELL","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",6,"ELA","Non-ELL","*",2570,2590,21,"44.8%","61.6%"
"=""1540011""","Westbrook School District",6,"Math","ELL","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",6,"Math","Non-ELL","*",2539,2578,39,"55.2%","75.3%"
"=""1540011""","Westbrook School District",7,"ELA","ELL","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",7,"ELA","Non-ELL","*",2597,2629,32,"48.9%","70.5%"
"=""1540011""","Westbrook School District",7,"Math","ELL","*","*","*","*","*","*"
"=""1540011""","Westbrook School District",7,"Math","Non-ELL","*",2566,2619,53,"68.1%","86.1%"
"=""1540011""","Westbrook School District",8,"ELA","Non-ELL",47,2617,2652,35,"59.6%","75.3%"
"=""1540011""","Westbrook School District",8,"Math","Non-ELL",47,2614,2682,68,"85.1%","99.8%"
"=""1570011""","Weston School District",4,"ELA","Non-ELL",166,2465,2521,56,"51.8%","76.2%"
"=""1570011""","Weston School District",4,"Math","Non-ELL",165,2482,2521,39,"41.8%","67.2%"
"=""1570011""","Weston School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""1570011""","Weston School District",5,"ELA","Non-ELL","*",2532,2573,41,"50.6%","72.8%"
"=""1570011""","Weston School District",5,"Math","ELL","*","*","*","*","*","*"
"=""1570011""","Weston School District",5,"Math","Non-ELL","*",2526,2561,34,"53.0%","74.8%"
"=""1570011""","Weston School District",6,"ELA","ELL","*","*","*","*","*","*"
"=""1570011""","Weston School District",6,"ELA","Non-ELL","*",2563,2578,15,"37.3%","55.7%"
"=""1570011""","Weston School District",6,"Math","ELL","*","*","*","*","*","*"
"=""1570011""","Weston School District",6,"Math","Non-ELL","*",2558,2574,16,"36.4%","53.9%"
"=""1570011""","Weston School District",7,"ELA","ELL","*","*","*","*","*","*"
"=""1570011""","Weston School District",7,"ELA","Non-ELL","*",2578,2619,41,"56.7%","74.5%"
"=""1570011""","Weston School District",7,"Math","ELL","*","*","*","*","*","*"
"=""1570011""","Weston School District",7,"Math","Non-ELL","*",2579,2619,40,"62.4%","81.6%"
"=""1570011""","Weston School District",8,"ELA","Non-ELL",176,2598,2627,29,"48.9%","65.5%"
"=""1570011""","Weston School District",8,"Math","Non-ELL",176,2613,2619,6,"35.8%","51.2%"
"=""1580011""","Westport School District",4,"ELA","ELL","*","*","*","*","*","*"
"=""1580011""","Westport School District",4,"ELA","Non-ELL","*",2500,2547,47,"51.8%","73.8%"
"=""1580011""","Westport School District",4,"Math","ELL","*","*","*","*","*","*"
"=""1580011""","Westport School District",4,"Math","Non-ELL","*",2486,2545,59,"61.2%","87.2%"
"=""1580011""","Westport School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""1580011""","Westport School District",5,"ELA","Non-ELL","*",2547,2589,42,"54.2%","74.4%"
"=""1580011""","Westport School District",5,"Math","ELL","*","*","*","*","*","*"
"=""1580011""","Westport School District",5,"Math","Non-ELL","*",2540,2575,35,"55.7%","75.9%"
"=""1580011""","Westport School District",6,"ELA","ELL","*","*","*","*","*","*"
"=""1580011""","Westport School District",6,"ELA","Non-ELL","*",2583,2597,14,"42.8%","56.8%"
"=""1580011""","Westport School District",6,"Math","ELL","*","*","*","*","*","*"
"=""1580011""","Westport School District",6,"Math","Non-ELL","*",2569,2580,11,"36.6%","52.0%"
"=""1580011""","Westport School District",7,"ELA","ELL","*","*","*","*","*","*"
"=""1580011""","Westport School District",7,"ELA","Non-ELL","*",2588,2613,25,"45.9%","61.7%"
"=""1580011""","Westport School District",7,"Math","ELL","*","*","*","*","*","*"
"=""1580011""","Westport School District",7,"Math","Non-ELL","*",2581,2618,37,"60.2%","77.9%"
"=""1580011""","Westport School District",8,"ELA","ELL","*","*","*","*","*","*"
"=""1580011""","Westport School District",8,"ELA","Non-ELL","*",2622,2630,8,"39.7%","53.1%"
"=""1580011""","Westport School District",8,"Math","ELL","*","*","*","*","*","*"
"=""1580011""","Westport School District",8,"Math","Non-ELL","*",2610,2618,8,"39.3%","54.7%"
"=""1590011""","Wethersfield School District",4,"ELA","ELL",25,2351,2428,78,"52.0%","77.9%"
"=""1590011""","Wethersfield School District",4,"ELA","Non-ELL",219,2447,2511,64,"56.6%","77.6%"
"=""1590011""","Wethersfield School District",4,"Math","ELL",25,2362,2442,81,"68.0%","90.5%"
"=""1590011""","Wethersfield School District",4,"Math","Non-ELL",219,2441,2505,64,"58.0%","86.2%"
"=""1590011""","Wethersfield School District",5,"ELA","ELL",10,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",5,"ELA","Non-ELL",241,2495,2549,54,"53.9%","76.5%"
"=""1590011""","Wethersfield School District",5,"Math","ELL",10,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",5,"Math","Non-ELL",241,2485,2538,54,"65.1%","83.8%"
"=""1590011""","Wethersfield School District",6,"ELA","ELL",16,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",6,"ELA","Non-ELL",259,2539,2581,41,"56.8%","74.4%"
"=""1590011""","Wethersfield School District",6,"Math","ELL",17,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",6,"Math","Non-ELL",259,2529,2576,47,"57.5%","79.0%"
"=""1590011""","Wethersfield School District",7,"ELA","ELL",12,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",7,"ELA","Non-ELL",236,2561,2597,36,"54.2%","70.0%"
"=""1590011""","Wethersfield School District",7,"Math","ELL",12,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",7,"Math","Non-ELL",235,2556,2589,33,"53.2%","71.6%"
"=""1590011""","Wethersfield School District",8,"ELA","ELL",11,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",8,"ELA","Non-ELL",254,2545,2588,44,"54.7%","72.2%"
"=""1590011""","Wethersfield School District",8,"Math","ELL",11,"*","*","*","*","*"
"=""1590011""","Wethersfield School District",8,"Math","Non-ELL",254,2544,2592,48,"66.9%","81.8%"
"=""1600011""","Willington School District",4,"ELA","Non-ELL",48,2431,2475,44,"39.6%","60.1%"
"=""1600011""","Willington School District",4,"Math","Non-ELL",48,2447,2483,37,"33.3%","60.4%"
"=""1600011""","Willington School District",5,"ELA","Non-ELL",33,2442,2504,62,"54.5%","80.2%"
"=""1600011""","Willington School District",5,"Math","Non-ELL",33,2451,2480,29,"39.4%","62.5%"
"=""1600011""","Willington School District",6,"ELA","Non-ELL",43,2510,2558,48,"55.8%","72.9%"
"=""1600011""","Willington School District",6,"Math","Non-ELL",43,2524,2553,30,"37.2%","66.3%"
"=""1600011""","Willington School District",7,"ELA","ELL","*","*","*","*","*","*"
"=""1600011""","Willington School District",7,"ELA","Non-ELL","*",2515,2558,43,"39.6%","64.9%"
"=""1600011""","Willington School District",7,"Math","ELL","*","*","*","*","*","*"
"=""1600011""","Willington School District",7,"Math","Non-ELL","*",2507,2557,50,"54.2%","84.2%"
"=""1600011""","Willington School District",8,"ELA","Non-ELL",45,2560,2597,37,"53.3%","73.2%"
"=""1600011""","Willington School District",8,"Math","Non-ELL",45,2552,2604,51,"64.4%","76.6%"
"=""1610011""","Wilton School District",4,"ELA","Non-ELL",310,2468,2541,73,"67.7%","87.4%"
"=""1610011""","Wilton School District",4,"Math","Non-ELL",310,2461,2522,60,"56.1%","83.8%"
"=""1610011""","Wilton School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""1610011""","Wilton School District",5,"ELA","Non-ELL","*",2499,2552,53,"52.0%","73.1%"
"=""1610011""","Wilton School District",5,"Math","ELL","*","*","*","*","*","*"
"=""1610011""","Wilton School District",5,"Math","Non-ELL","*",2500,2538,38,"49.2%","71.7%"
"=""1610011""","Wilton School District",6,"ELA","Non-ELL",297,2549,2585,36,"51.9%","70.5%"
"=""1610011""","Wilton School District",6,"Math","Non-ELL",299,2521,2579,58,"65.6%","87.2%"
"=""1610011""","Wilton School District",7,"ELA","Non-ELL",342,2568,2611,43,"54.7%","73.1%"
"=""1610011""","Wilton School District",7,"Math","Non-ELL",341,2546,2602,56,"72.7%","89.6%"
"=""1610011""","Wilton School District",8,"ELA","Non-ELL",316,2606,2638,32,"55.1%","69.3%"
"=""1610011""","Wilton School District",8,"Math","Non-ELL",314,2597,2625,27,"55.7%","70.1%"
"=""1620011""","Winchester School District",4,"ELA","ELL","*","*","*","*","*","*"
"=""1620011""","Winchester School District",4,"ELA","Non-ELL","*",2441,2469,28,"29.0%","50.4%"
"=""1620011""","Winchester School District",4,"Math","ELL","*","*","*","*","*","*"
"=""1620011""","Winchester School District",4,"Math","Non-ELL","*",2444,2460,16,"16.1%","43.4%"
"=""1620011""","Winchester School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""1620011""","Winchester School District",5,"ELA","Non-ELL","*",2436,2497,62,"46.8%","73.8%"
"=""1620011""","Winchester School District",5,"Math","ELL","*","*","*","*","*","*"
"=""1620011""","Winchester School District",5,"Math","Non-ELL","*",2430,2460,30,"35.1%","58.6%"
"=""1620011""","Winchester School District",6,"ELA","ELL","*","*","*","*","*","*"
"=""1620011""","Winchester School District",6,"ELA","Non-ELL","*",2479,2512,33,"44.1%","64.0%"
"=""1620011""","Winchester School District",6,"Math","ELL","*","*","*","*","*","*"
"=""1620011""","Winchester School District",6,"Math","Non-ELL","*",2463,2501,38,"55.9%","70.8%"
"=""1620011""","Winchester School District",8,"ELA","Non-ELL","*","*","*","*","*","*"
"=""1630011""","Windham School District",4,"ELA","ELL",62,2316,2376,59,"37.1%","67.2%"
"=""1630011""","Windham School District",4,"ELA","Non-ELL",191,2402,2460,58,"42.9%","70.4%"
"=""1630011""","Windham School District",4,"Math","ELL",66,2343,2395,51,"28.8%","66.6%"
"=""1630011""","Windham School District",4,"Math","Non-ELL",188,2400,2460,59,"47.9%","78.8%"
"=""1630011""","Windham School District",5,"ELA","ELL",59,2363,2427,64,"40.7%","69.6%"
"=""1630011""","Windham School District",5,"ELA","Non-ELL",153,2444,2510,67,"51.0%","78.3%"
"=""1630011""","Windham School District",5,"Math","ELL",64,2386,2435,49,"48.4%","77.3%"
"=""1630011""","Windham School District",5,"Math","Non-ELL",152,2451,2507,56,"61.2%","84.4%"
"=""1630011""","Windham School District",6,"ELA","ELL",43,2385,2438,53,"48.8%","73.2%"
"=""1630011""","Windham School District",6,"ELA","Non-ELL",186,2480,2521,42,"45.7%","68.1%"
"=""1630011""","Windham School District",6,"Math","ELL",43,2400,2406,6,"23.3%","40.6%"
"=""1630011""","Windham School District",6,"Math","Non-ELL",185,2469,2494,24,"36.8%","59.5%"
"=""1630011""","Windham School District",7,"ELA","ELL",39,2394,2434,40,"30.8%","48.2%"
"=""1630011""","Windham School District",7,"ELA","Non-ELL",181,2496,2541,45,"50.3%","68.3%"
"=""1630011""","Windham School District",7,"Math","ELL",39,2380,2417,37,"43.6%","62.2%"
"=""1630011""","Windham School District",7,"Math","Non-ELL",178,2484,2515,32,"47.8%","63.8%"
"=""1630011""","Windham School District",8,"ELA","ELL",42,2405,2425,20,"23.8%","41.6%"
"=""1630011""","Windham School District",8,"ELA","Non-ELL",173,2519,2545,26,"39.9%","58.2%"
"=""1630011""","Windham School District",8,"Math","ELL",46,2396,2395,-1,"23.9%","36.0%"
"=""1630011""","Windham School District",8,"Math","Non-ELL",169,2488,2499,11,"33.7%","47.3%"
"=""1650011""","Windsor Locks School District",4,"ELA","ELL","*","*","*","*","*","*"
"=""1650011""","Windsor Locks School District",4,"ELA","Non-ELL","*",2423,2481,58,"45.8%","76.1%"
"=""1650011""","Windsor Locks School District",4,"Math","ELL","*","*","*","*","*","*"
"=""1650011""","Windsor Locks School District",4,"Math","Non-ELL","*",2417,2475,58,"45.0%","79.3%"
"=""1650011""","Windsor Locks School District",5,"ELA","ELL",6,"*","*","*","*","*"
"=""1650011""","Windsor Locks School District",5,"ELA","Non-ELL",122,2459,2502,43,"43.4%","65.0%"
"=""1650011""","Windsor Locks School District",5,"Math","ELL",6,"*","*","*","*","*"
"=""1650011""","Windsor Locks School District",5,"Math","Non-ELL",122,2446,2503,57,"66.4%","80.3%"
"=""1650011""","Windsor Locks School District",6,"ELA","ELL","*","*","*","*","*","*"
"=""1650011""","Windsor Locks School District",6,"ELA","Non-ELL","*",2498,2509,12,"27.3%","50.7%"
"=""1650011""","Windsor Locks School District",6,"Math","ELL","*","*","*","*","*","*"
"=""1650011""","Windsor Locks School District",6,"Math","Non-ELL","*",2485,2501,16,"28.9%","47.4%"
"=""1650011""","Windsor Locks School District",7,"ELA","ELL","*","*","*","*","*","*"
"=""1650011""","Windsor Locks School District",7,"ELA","Non-ELL","*",2494,2555,61,"57.1%","75.9%"
"=""1650011""","Windsor Locks School District",7,"Math","ELL","*","*","*","*","*","*"
"=""1650011""","Windsor Locks School District",7,"Math","Non-ELL","*",2491,2521,31,"42.5%","63.9%"
"=""1650011""","Windsor Locks School District",8,"ELA","ELL","*","*","*","*","*","*"
"=""1650011""","Windsor Locks School District",8,"ELA","Non-ELL","*",2531,2566,36,"44.1%","65.2%"
"=""1650011""","Windsor Locks School District",8,"Math","ELL","*","*","*","*","*","*"
"=""1650011""","Windsor Locks School District",8,"Math","Non-ELL","*",2505,2525,20,"40.0%","53.1%"
"=""1640011""","Windsor School District",4,"ELA","ELL","*","*","*","*","*","*"
"=""1640011""","Windsor School District",4,"ELA","Non-ELL","*",2421,2477,56,"47.9%","70.4%"
"=""1640011""","Windsor School District",4,"Math","ELL","*","*","*","*","*","*"
"=""1640011""","Windsor School District",4,"Math","Non-ELL","*",2432,2478,47,"39.4%","73.3%"
"=""1640011""","Windsor School District",5,"ELA","ELL","*","*","*","*","*","*"
"=""1640011""","Windsor School District",5,"ELA","Non-ELL","*",2462,2492,31,"28.7%","54.7%"
"=""1640011""","Windsor School District",5,"Math","ELL",7,"*","*","*","*","*"
"=""1640011""","Windsor School District",5,"Math","Non-ELL",209,2467,2489,21,"29.2%","54.9%"
"=""1640011""","Windsor School District",6,"ELA","ELL",6,"*","*","*","*","*"
"=""1640011""","Windsor School District",6,"ELA","Non-ELL",192,2494,2531,37,"40.6%","59.9%"
"=""1640011""","Windsor School District",6,"Math","ELL",6,"*","*","*","*","*"
"=""1640011""","Windsor School District",6,"Math","Non-ELL",192,2484,2515,31,"41.1%","63.6%"
"=""1640011""","Windsor School District",7,"ELA","ELL","*","*","*","*","*","*"
"=""1640011""","Windsor School District",7,"ELA","Non-ELL","*",2533,2551,18,"29.1%","47.0%"
"=""1640011""","Windsor School District",7,"Math","ELL","*","*","*","*","*","*"
"=""1640011""","Windsor School District",7,"Math","Non-ELL","*",2513,2550,37,"54.0%","76.1%"
"=""1640011""","Windsor School District",8,"ELA","ELL","*","*","*","*","*","*"
"=""1640011""","Windsor School District",8,"ELA","Non-ELL","*",2515,2532,18,"31.8%","49.6%"
"=""1640011""","Windsor School District",8,"Math","ELL","*","*","*","*","*","*"
"=""1640011""","Windsor School District",8,"Math","Non-ELL","*",2504,2521,17,"34.8%","53.1%"
"=""1660011""","Wolcott School District",4,"ELA","ELL","*","*","*","*","*","*"
"=""1660011""","Wolcott School District",4,"ELA","Non-ELL","*",2443,2501,58,"54.0%","74.2%"
"=""1660011""","Wolcott School District",4,"Math","ELL","*","*","*","*","*","*"
