"Smarter Balanced Growth Report, 2015-16"
"All Districts, Gender"

"",,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""1480011""","Wallingford School District",8,"ELA","Female",228,2568,2602,33,"47.8%","67.9%"
"=""1480011""","Wallingford School District",8,"ELA","Male",228,2535,2570,35,"43.0%","64.0%"
"=""1480011""","Wallingford School District",8,"Math","Female",228,2555,2574,19,"40.8%","61.7%"
"=""1480011""","Wallingford School District",8,"Math","Male",227,2552,2558,5,"32.6%","47.4%"
"=""1510011""","Waterbury School District",4,"ELA","Female",652,2383,2429,46,"32.2%","60.8%"
"=""1510011""","Waterbury School District",4,"ELA","Male",624,2368,2417,50,"33.2%","62.7%"
"=""1510011""","Waterbury School District",4,"Math","Female",661,2371,2428,56,"41.1%","74.1%"
"=""1510011""","Waterbury School District",4,"Math","Male",638,2371,2426,56,"39.0%","73.4%"
"=""1510011""","Waterbury School District",5,"ELA","Female",602,2428,2470,42,"32.6%","59.9%"
"=""1510011""","Waterbury School District",5,"ELA","Male",691,2410,2447,37,"27.9%","54.5%"
"=""1510011""","Waterbury School District",5,"Math","Female",608,2426,2436,10,"22.2%","40.7%"
"=""1510011""","Waterbury School District",5,"Math","Male",700,2433,2443,10,"22.3%","42.4%"
"=""1510011""","Waterbury School District",6,"ELA","Female",649,2453,2474,22,"28.5%","49.9%"
"=""1510011""","Waterbury School District",6,"ELA","Male",602,2436,2454,18,"26.7%","47.7%"
"=""1510011""","Waterbury School District",6,"Math","Female",650,2430,2438,9,"26.9%","45.0%"
"=""1510011""","Waterbury School District",6,"Math","Male",615,2428,2433,5,"29.1%","44.2%"
"=""1510011""","Waterbury School District",7,"ELA","Female",621,2462,2500,39,"39.8%","61.2%"
"=""1510011""","Waterbury School District",7,"ELA","Male",652,2436,2479,43,"41.9%","62.5%"
"=""1510011""","Waterbury School District",7,"Math","Female",623,2433,2451,18,"32.6%","50.6%"
"=""1510011""","Waterbury School District",7,"Math","Male",652,2419,2444,24,"36.3%","55.8%"
"=""1510011""","Waterbury School District",8,"ELA","Female",605,2499,2527,28,"36.4%","56.9%"
"=""1510011""","Waterbury School District",8,"ELA","Male",599,2458,2485,27,"33.6%","54.1%"
"=""1510011""","Waterbury School District",8,"Math","Female",606,2465,2473,8,"28.4%","44.8%"
"=""1510011""","Waterbury School District",8,"Math","Male",601,2448,2454,6,"27.1%","43.1%"
"=""1520011""","Waterford School District",4,"ELA","Female",72,2471,2525,54,"51.4%","78.5%"
"=""1520011""","Waterford School District",4,"ELA","Male",77,2458,2500,42,"41.6%","65.2%"
"=""1520011""","Waterford School District",4,"Math","Female",72,2454,2502,48,"40.3%","75.0%"
"=""1520011""","Waterford School District",4,"Math","Male",77,2466,2508,42,"37.7%","66.3%"
"=""1520011""","Waterford School District",5,"ELA","Female",103,2494,2545,51,"53.4%","72.5%"
"=""1520011""","Waterford School District",5,"ELA","Male",88,2473,2516,43,"45.5%","65.1%"
"=""1520011""","Waterford School District",5,"Math","Female",103,2469,2509,41,"47.6%","74.1%"
"=""1520011""","Waterford School District",5,"Math","Male",88,2477,2524,47,"64.8%","82.6%"
"=""1520011""","Waterford School District",6,"ELA","Female",94,2521,2557,37,"41.5%","67.0%"
"=""1520011""","Waterford School District",6,"ELA","Male",100,2513,2555,42,"53.0%","72.5%"
"=""1520011""","Waterford School District",6,"Math","Female",93,2495,2540,45,"55.9%","77.0%"
"=""1520011""","Waterford School District",6,"Math","Male",100,2518,2559,41,"62.0%","78.5%"
"=""1520011""","Waterford School District",7,"ELA","Female",109,2556,2587,31,"46.8%","63.5%"
"=""1520011""","Waterford School District",7,"ELA","Male",104,2539,2566,27,"42.3%","58.4%"
"=""1520011""","Waterford School District",7,"Math","Female",110,2532,2554,21,"38.2%","56.4%"
"=""1520011""","Waterford School District",7,"Math","Male",104,2523,2548,25,"42.3%","61.7%"
"=""1520011""","Waterford School District",8,"ELA","Female",105,2595,2609,14,"37.1%","54.5%"
"=""1520011""","Waterford School District",8,"ELA","Male",116,2560,2569,9,"31.9%","48.4%"
"=""1520011""","Waterford School District",8,"Math","Female",106,2554,2568,14,"39.6%","53.6%"
"=""1520011""","Waterford School District",8,"Math","Male",116,2541,2546,5,"36.2%","48.0%"
"=""1530011""","Watertown School District",4,"ELA","Female",92,2464,2520,56,"44.6%","73.6%"
"=""1530011""","Watertown School District",4,"ELA","Male",111,2451,2502,51,"44.1%","71.9%"
"=""1530011""","Watertown School District",4,"Math","Female",92,2454,2485,30,"26.1%","55.7%"
"=""1530011""","Watertown School District",4,"Math","Male",111,2453,2494,41,"37.8%","66.3%"
"=""1530011""","Watertown School District",5,"ELA","Female",93,2511,2543,32,"39.8%","62.6%"
"=""1530011""","Watertown School District",5,"ELA","Male",113,2473,2514,42,"39.8%","62.7%"
"=""1530011""","Watertown School District",5,"Math","Female",93,2466,2485,19,"31.2%","52.8%"
"=""1530011""","Watertown School District",5,"Math","Male",113,2474,2491,17,"26.5%","52.0%"
"=""1530011""","Watertown School District",6,"ELA","Female",103,2520,2569,49,"57.3%","74.1%"
"=""1530011""","Watertown School District",6,"ELA","Male",116,2480,2533,53,"50.0%","74.0%"
"=""1530011""","Watertown School District",6,"Math","Female",103,2490,2510,20,"35.9%","56.6%"
"=""1530011""","Watertown School District",6,"Math","Male",116,2475,2490,15,"26.7%","48.7%"
"=""1530011""","Watertown School District",7,"ELA","Female",96,2548,2596,48,"57.3%","75.8%"
"=""1530011""","Watertown School District",7,"ELA","Male",106,2535,2574,39,"47.2%","66.1%"
"=""1530011""","Watertown School District",7,"Math","Female",96,2501,2554,52,"63.5%","82.8%"
"=""1530011""","Watertown School District",7,"Math","Male",106,2513,2556,43,"57.5%","77.1%"
"=""1530011""","Watertown School District",8,"ELA","Female",104,2594,2610,16,"37.5%","55.8%"
"=""1530011""","Watertown School District",8,"ELA","Male",111,2544,2573,29,"39.6%","61.0%"
"=""1530011""","Watertown School District",8,"Math","Female",104,2546,2565,20,"37.5%","58.1%"
"=""1530011""","Watertown School District",8,"Math","Male",111,2514,2522,8,"27.0%","46.2%"
"=""1550011""","West Hartford School District",4,"ELA","Female",335,2475,2531,56,"55.8%","77.4%"
"=""1550011""","West Hartford School District",4,"ELA","Male",341,2465,2519,54,"50.4%","74.6%"
"=""1550011""","West Hartford School District",4,"Math","Female",336,2457,2510,53,"54.8%","81.9%"
"=""1550011""","West Hartford School District",4,"Math","Male",345,2466,2523,56,"58.8%","83.0%"
"=""1550011""","West Hartford School District",5,"ELA","Female",362,2533,2571,39,"48.9%","69.8%"
"=""1550011""","West Hartford School District",5,"ELA","Male",359,2511,2543,32,"38.4%","59.9%"
"=""1550011""","West Hartford School District",5,"Math","Female",362,2499,2538,38,"51.9%","73.9%"
"=""1550011""","West Hartford School District",5,"Math","Male",359,2510,2549,39,"56.5%","78.6%"
"=""1550011""","West Hartford School District",6,"ELA","Female",355,2561,2581,20,"42.5%","59.9%"
"=""1550011""","West Hartford School District",6,"ELA","Male",371,2541,2558,17,"40.2%","54.9%"
"=""1550011""","West Hartford School District",6,"Math","Female",355,2542,2561,19,"36.1%","55.7%"
"=""1550011""","West Hartford School District",6,"Math","Male",369,2543,2561,17,"40.7%","58.4%"
"=""1550011""","West Hartford School District",7,"ELA","Female",371,2593,2615,22,"45.3%","60.2%"
"=""1550011""","West Hartford School District",7,"ELA","Male",360,2562,2582,20,"40.0%","54.4%"
"=""1550011""","West Hartford School District",7,"Math","Female",368,2552,2569,16,"35.1%","53.2%"
"=""1550011""","West Hartford School District",7,"Math","Male",360,2545,2560,15,"40.3%","56.9%"
"=""1550011""","West Hartford School District",8,"ELA","Female",295,2602,2625,23,"44.4%","60.6%"
"=""1550011""","West Hartford School District",8,"ELA","Male",349,2565,2582,17,"38.7%","54.5%"
"=""1550011""","West Hartford School District",8,"Math","Female",293,2555,2581,26,"48.5%","64.1%"
"=""1550011""","West Hartford School District",8,"Math","Male",347,2551,2564,13,"38.0%","53.1%"
"=""1560011""","West Haven School District",4,"ELA","Female",203,2421,2476,55,"43.3%","71.2%"
"=""1560011""","West Haven School District",4,"ELA","Male",214,2406,2458,52,"39.7%","65.8%"
"=""1560011""","West Haven School District",4,"Math","Female",206,2406,2467,61,"49.0%","81.4%"
"=""1560011""","West Haven School District",4,"Math","Male",214,2412,2475,63,"51.4%","80.6%"
"=""1560011""","West Haven School District",5,"ELA","Female",240,2461,2508,48,"38.8%","65.7%"
"=""1560011""","West Haven School District",5,"ELA","Male",215,2449,2495,46,"37.7%","64.7%"
"=""1560011""","West Haven School District",5,"Math","Female",241,2451,2479,28,"35.3%","59.5%"
"=""1560011""","West Haven School District",5,"Math","Male",214,2454,2478,24,"36.0%","56.8%"
"=""1560011""","West Haven School District",6,"ELA","Female",184,2493,2530,37,"46.2%","65.2%"
"=""1560011""","West Haven School District",6,"ELA","Male",186,2467,2510,43,"46.8%","68.2%"
"=""1560011""","West Haven School District",6,"Math","Female",186,2462,2514,52,"60.8%","83.2%"
"=""1560011""","West Haven School District",6,"Math","Male",187,2469,2513,44,"49.7%","73.8%"
"=""1560011""","West Haven School District",7,"ELA","Female",174,2522,2555,33,"43.1%","61.9%"
"=""1560011""","West Haven School District",7,"ELA","Male",191,2499,2522,22,"34.0%","51.3%"
"=""1560011""","West Haven School District",7,"Math","Female",176,2501,2528,28,"43.2%","65.3%"
"=""1560011""","West Haven School District",7,"Math","Male",194,2498,2523,25,"45.9%","63.0%"
"=""1560011""","West Haven School District",8,"ELA","Female",204,2541,2557,16,"30.4%","51.4%"
"=""1560011""","West Haven School District",8,"ELA","Male",192,2521,2527,7,"25.0%","44.2%"
"=""1560011""","West Haven School District",8,"Math","Female",202,2505,2542,37,"56.4%","71.1%"
"=""1560011""","West Haven School District",8,"Math","Male",194,2499,2522,23,"45.9%","61.8%"
"=""1540011""","Westbrook School District",4,"ELA","Female",26,2452,2507,55,"57.7%","84.0%"
"=""1540011""","Westbrook School District",4,"ELA","Male",20,2455,2538,83,"70.0%","93.2%"
"=""1540011""","Westbrook School District",4,"Math","Female",26,2418,2483,65,"61.5%","90.7%"
"=""1540011""","Westbrook School District",4,"Math","Male",20,2438,2500,62,"70.0%","87.7%"
"=""1540011""","Westbrook School District",5,"ELA","Female",21,2528,2587,59,"61.9%","78.3%"
"=""1540011""","Westbrook School District",5,"ELA","Male",37,2502,2535,33,"29.7%","58.5%"
"=""1540011""","Westbrook School District",5,"Math","Female",21,2498,2525,28,"33.3%","60.7%"
"=""1540011""","Westbrook School District",5,"Math","Male",37,2499,2530,31,"35.1%","66.9%"
"=""1540011""","Westbrook School District",6,"ELA","Female",23,2568,2590,22,"47.8%","63.4%"
"=""1540011""","Westbrook School District",6,"ELA","Male",36,2569,2588,19,"41.7%","58.7%"
"=""1540011""","Westbrook School District",6,"Math","Female",23,2536,2578,42,"65.2%","86.0%"
"=""1540011""","Westbrook School District",6,"Math","Male",37,2530,2571,42,"51.4%","70.6%"
"=""1540011""","Westbrook School District",7,"ELA","Female",20,2582,2615,33,"35.0%","70.4%"
"=""1540011""","Westbrook School District",7,"ELA","Male",28,2599,2632,34,"57.1%","71.3%"
"=""1540011""","Westbrook School District",7,"Math","Female",21,2526,2575,49,"66.7%","90.2%"
"=""1540011""","Westbrook School District",7,"Math","Male",28,2585,2642,57,"71.4%","84.8%"
"=""1540011""","Westbrook School District",8,"ELA","Female",27,2643,2671,27,"55.6%","72.1%"
"=""1540011""","Westbrook School District",8,"ELA","Male",20,2582,2626,45,"65.0%","79.7%"
"=""1540011""","Westbrook School District",8,"Math","Female",27,2619,2691,72,"88.9%","100.0%"
"=""1540011""","Westbrook School District",8,"Math","Male",20,2608,2670,62,"80.0%","95.6%"
"=""1570011""","Weston School District",4,"ELA","Female",81,2475,2525,51,"49.4%","74.4%"
"=""1570011""","Weston School District",4,"ELA","Male",85,2456,2517,61,"54.1%","78.0%"
"=""1570011""","Weston School District",4,"Math","Female",80,2471,2503,32,"27.5%","56.5%"
"=""1570011""","Weston School District",4,"Math","Male",85,2493,2538,45,"55.3%","77.3%"
"=""1570011""","Weston School District",5,"ELA","Female",88,2551,2586,35,"50.0%","73.7%"
"=""1570011""","Weston School District",5,"ELA","Male",81,2510,2558,48,"51.9%","72.3%"
"=""1570011""","Weston School District",5,"Math","Female",88,2522,2559,37,"53.4%","78.1%"
"=""1570011""","Weston School District",5,"Math","Male",81,2530,2562,32,"53.1%","71.6%"
"=""1570011""","Weston School District",6,"ELA","Female",78,2578,2602,23,"42.3%","65.0%"
"=""1570011""","Weston School District",6,"ELA","Male",100,2549,2558,9,"33.0%","48.1%"
"=""1570011""","Weston School District",6,"Math","Female",77,2561,2579,18,"39.0%","56.7%"
"=""1570011""","Weston School District",6,"Math","Male",100,2552,2566,14,"34.0%","51.2%"
"=""1570011""","Weston School District",7,"ELA","Female",96,2593,2633,40,"63.5%","79.5%"
"=""1570011""","Weston School District",7,"ELA","Male",100,2561,2604,43,"51.0%","70.4%"
"=""1570011""","Weston School District",7,"Math","Female",96,2588,2623,35,"64.6%","82.3%"
"=""1570011""","Weston School District",7,"Math","Male",100,2570,2614,44,"61.0%","81.6%"
"=""1570011""","Weston School District",8,"ELA","Female",85,2601,2636,35,"52.9%","69.5%"
"=""1570011""","Weston School District",8,"ELA","Male",91,2594,2618,24,"45.1%","61.7%"
"=""1570011""","Weston School District",8,"Math","Female",86,2603,2611,9,"34.9%","52.4%"
"=""1570011""","Weston School District",8,"Math","Male",90,2622,2626,3,"36.7%","50.0%"
"=""1580011""","Westport School District",4,"ELA","Female",178,2509,2559,50,"58.4%","79.9%"
"=""1580011""","Westport School District",4,"ELA","Male",203,2493,2536,43,"45.8%","68.4%"
"=""1580011""","Westport School District",4,"Math","Female",181,2483,2540,57,"61.3%","86.7%"
"=""1580011""","Westport School District",4,"Math","Male",201,2489,2550,62,"61.2%","87.8%"
"=""1580011""","Westport School District",5,"ELA","Female",211,2556,2600,44,"60.2%","76.9%"
"=""1580011""","Westport School District",5,"ELA","Male",216,2537,2578,40,"48.6%","72.1%"
"=""1580011""","Westport School District",5,"Math","Female",210,2533,2570,36,"55.2%","76.0%"
"=""1580011""","Westport School District",5,"Math","Male",219,2545,2579,34,"56.2%","75.9%"
"=""1580011""","Westport School District",6,"ELA","Female",198,2595,2607,12,"41.9%","55.8%"
"=""1580011""","Westport School District",6,"ELA","Male",205,2572,2588,16,"43.9%","58.0%"
"=""1580011""","Westport School District",6,"Math","Female",198,2563,2575,12,"34.8%","51.5%"
"=""1580011""","Westport School District",6,"Math","Male",205,2575,2585,11,"38.0%","52.3%"
"=""1580011""","Westport School District",7,"ELA","Female",206,2597,2619,21,"42.7%","59.1%"
"=""1580011""","Westport School District",7,"ELA","Male",222,2578,2606,28,"48.6%","63.9%"
"=""1580011""","Westport School District",7,"Math","Female",205,2578,2613,36,"57.1%","75.3%"
"=""1580011""","Westport School District",7,"Math","Male",221,2583,2620,38,"62.9%","80.2%"
"=""1580011""","Westport School District",8,"ELA","Female",203,2622,2634,13,"43.3%","57.2%"
"=""1580011""","Westport School District",8,"ELA","Male",221,2621,2625,4,"36.2%","49.2%"
"=""1580011""","Westport School District",8,"Math","Female",202,2594,2604,10,"36.1%","54.9%"
"=""1580011""","Westport School District",8,"Math","Male",221,2623,2630,8,"42.5%","54.7%"
"=""1590011""","Wethersfield School District",4,"ELA","Female",127,2442,2506,65,"57.5%","77.5%"
"=""1590011""","Wethersfield School District",4,"ELA","Male",117,2432,2498,66,"54.7%","77.7%"
"=""1590011""","Wethersfield School District",4,"Math","Female",127,2434,2493,60,"56.7%","82.0%"
"=""1590011""","Wethersfield School District",4,"Math","Male",117,2433,2505,72,"61.5%","91.6%"
"=""1590011""","Wethersfield School District",5,"ELA","Female",124,2504,2565,61,"61.3%","83.5%"
"=""1590011""","Wethersfield School District",5,"ELA","Male",127,2476,2524,48,"46.5%","68.3%"
"=""1590011""","Wethersfield School District",5,"Math","Female",124,2482,2537,54,"66.9%","85.2%"
"=""1590011""","Wethersfield School District",5,"Math","Male",127,2480,2532,53,"63.0%","81.5%"
"=""1590011""","Wethersfield School District",6,"ELA","Female",141,2542,2582,40,"57.4%","73.6%"
"=""1590011""","Wethersfield School District",6,"ELA","Male",134,2520,2564,45,"55.2%","74.6%"
"=""1590011""","Wethersfield School District",6,"Math","Female",141,2524,2570,46,"58.2%","80.2%"
"=""1590011""","Wethersfield School District",6,"Math","Male",135,2520,2566,46,"55.6%","75.5%"
"=""1590011""","Wethersfield School District",7,"ELA","Female",128,2574,2614,39,"60.9%","79.2%"
"=""1590011""","Wethersfield School District",7,"ELA","Male",120,2535,2567,32,"45.0%","59.2%"
"=""1590011""","Wethersfield School District",7,"Math","Female",128,2559,2596,37,"56.3%","75.1%"
"=""1590011""","Wethersfield School District",7,"Math","Male",119,2540,2568,28,"47.9%","66.6%"
"=""1590011""","Wethersfield School District",8,"ELA","Female",130,2552,2600,48,"58.5%","74.9%"
"=""1590011""","Wethersfield School District",8,"ELA","Male",135,2525,2568,43,"52.6%","71.4%"
"=""1590011""","Wethersfield School District",8,"Math","Female",130,2543,2594,51,"67.7%","85.3%"
"=""1590011""","Wethersfield School District",8,"Math","Male",135,2534,2579,45,"63.7%","76.8%"
"=""1600011""","Willington School District",4,"ELA","Female",27,2442,2480,38,"44.4%","66.4%"
