"Five-Year Graduation Rates, 2013-14"
"All Districts, High Needs"

"",,,"Graduates",,"Non-Graduates",,,
"Watertown School District","ELL","*","*","*","*","*","*","*"
"Watertown School District","Two or More Races","*","*","*","*","*","*","*"
"Watertown School District","White",194,183,94.3,"*","*",9,4.6
"West Hartford School District","All Students",740,707,95.5,15,2.0,18,2.4
"West Hartford School District","Black",72,68,94.4,"*","*","*","*"
"West Hartford School District","Eligible For Free Lunch",136,124,91.2,"*","*",8,5.9
"West Hartford School District","Eligible For Lunch",191,178,93.2,"*","*",9,4.7
"West Hartford School District","Eligible For Reduced Lunch",55,54,98.2,"*","*","*","*"
"West Hartford School District","Female",349,335,96.0,"*","*",9,2.6
"West Hartford School District","High Needs",258,229,88.8,15,5.8,14,5.4
"West Hartford School District","Hispanic",113,103,91.2,"*","*",9,8.0
"West Hartford School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"West Hartford School District","Male",391,372,95.1,10,2.6,9,2.3
"West Hartford School District","Non-ELL",722,692,95.8,15,2.1,15,2.1
"West Hartford School District","Non-High Needs",482,478,99.2,"*","*","*","*"
"West Hartford School District","Non-Hispanic",627,604,96.3,14,2.2,9,1.4
"West Hartford School District","Non-Special Education",649,638,98.3,"*","*",10,1.5
"West Hartford School District","Not Eligible For Lunch",549,529,96.4,11,2.0,9,1.6
"West Hartford School District","Special Education",91,69,75.8,14,15.4,8,8.8
"West Hartford School District","Asian",81,80,98.8,"*","*","*","*"
"West Hartford School District","ELL",18,15,83.3,"*","*","*","*"
"West Hartford School District","Two or More Races","*","*","*","*","*","*","*"
"West Hartford School District","White",461,444,96.3,10,2.2,7,1.5
"West Haven School District","All Students",420,327,77.9,14,3.3,79,18.8
"West Haven School District","Black",108,85,78.7,"*","*",21,19.4
"West Haven School District","Eligible For Free Lunch",214,159,74.3,6,2.8,49,22.9
"West Haven School District","Eligible For Lunch",269,204,75.8,7,2.6,58,21.6
"West Haven School District","Eligible For Reduced Lunch",55,45,81.8,"*","*",9,16.4
"West Haven School District","Female",204,167,81.9,9,4.4,28,13.7
"West Haven School District","High Needs",294,219,74.5,14,4.8,61,20.7
"West Haven School District","Hispanic",113,93,82.3,"*","*",18,15.9
"West Haven School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"West Haven School District","Male",216,160,74.1,"*","*",51,23.6
"West Haven School District","Non-ELL",407,317,77.9,14,3.4,76,18.7
"West Haven School District","Non-High Needs",126,108,85.7,"*","*",18,14.3
"West Haven School District","Non-Hispanic",307,234,76.2,12,3.9,61,19.9
"West Haven School District","Non-Special Education",374,303,81.0,"*","*",66,17.6
"West Haven School District","Not Eligible For Lunch",151,123,81.5,7,4.6,21,13.9
"West Haven School District","Special Education",46,24,52.2,9,19.6,13,28.3
"West Haven School District","Asian",10,9,90.0,"*","*","*","*"
"West Haven School District","ELL",13,10,76.9,"*","*","*","*"
"West Haven School District","Two or More Races",14,11,78.6,"*","*","*","*"
"West Haven School District","White",173,127,73.4,8,4.6,38,22.0
"West Haven School District","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Westbrook School District","All Students",72,69,95.8,"*","*","*","*"
"Westbrook School District","Eligible For Free Lunch",9,6,66.7,"*","*","*","*"
"Westbrook School District","Eligible For Lunch",13,10,76.9,"*","*","*","*"
"Westbrook School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Westbrook School District","Female",37,37,100.0,"*","*","*","*"
"Westbrook School District","High Needs",16,13,81.3,"*","*","*","*"
"Westbrook School District","Hispanic","*","*","*","*","*","*","*"
"Westbrook School District","Male",35,32,91.4,"*","*","*","*"
"Westbrook School District","Non-ELL",72,69,95.8,"*","*","*","*"
"Westbrook School District","Non-High Needs",56,56,100.0,"*","*","*","*"
"Westbrook School District","Non-Hispanic",69,66,95.7,"*","*","*","*"
"Westbrook School District","Non-Special Education",67,66,98.5,"*","*","*","*"
"Westbrook School District","Not Eligible For Lunch",59,59,100.0,"*","*","*","*"
"Westbrook School District","Special Education","*","*","*","*","*","*","*"
"Westbrook School District","Asian","*","*","*","*","*","*","*"
"Westbrook School District","Two or More Races","*","*","*","*","*","*","*"
"Westbrook School District","White",67,64,95.5,"*","*","*","*"
"Weston School District","All Students",180,175,97.2,"*","*","*","*"
"Weston School District","Black","*","*","*","*","*","*","*"
"Weston School District","Eligible For Free Lunch",8,8,100.0,"*","*","*","*"
"Weston School District","Eligible For Lunch",9,9,100.0,"*","*","*","*"
"Weston School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Weston School District","Female",89,86,96.6,"*","*","*","*"
"Weston School District","High Needs",27,23,85.2,"*","*","*","*"
"Weston School District","Hispanic","*","*","*","*","*","*","*"
"Weston School District","Male",91,89,97.8,"*","*","*","*"
"Weston School District","Non-ELL",179,174,97.2,"*","*","*","*"
"Weston School District","Non-High Needs",153,152,99.3,"*","*","*","*"
"Weston School District","Non-Hispanic",175,170,97.1,"*","*","*","*"
"Weston School District","Non-Special Education",162,161,99.4,"*","*","*","*"
"Weston School District","Not Eligible For Lunch",171,166,97.1,"*","*","*","*"
"Weston School District","Special Education",18,14,77.8,"*","*","*","*"
"Weston School District","Asian","*","*","*","*","*","*","*"
"Weston School District","ELL","*","*","*","*","*","*","*"
"Weston School District","Two or More Races","*","*","*","*","*","*","*"
"Weston School District","White",164,159,97.0,"*","*","*","*"
"Westport School District","All Students",450,445,98.9,"*","*","*","*"
"Westport School District","Black",13,13,100.0,"*","*","*","*"
"Westport School District","Eligible For Free Lunch",24,23,95.8,"*","*","*","*"
"Westport School District","Eligible For Lunch",26,25,96.2,"*","*","*","*"
"Westport School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Westport School District","Female",210,210,100.0,"*","*","*","*"
"Westport School District","High Needs",88,84,95.5,"*","*","*","*"
"Westport School District","Hispanic",16,16,100.0,"*","*","*","*"
"Westport School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Westport School District","Male",240,235,97.9,"*","*","*","*"
"Westport School District","Non-ELL",447,442,98.9,"*","*","*","*"
"Westport School District","Non-High Needs",362,361,99.7,"*","*","*","*"
"Westport School District","Non-Hispanic",434,429,98.8,"*","*","*","*"
"Westport School District","Non-Special Education",386,384,99.5,"*","*","*","*"
"Westport School District","Not Eligible For Lunch",424,420,99.1,"*","*","*","*"
"Westport School District","Special Education",64,61,95.3,"*","*","*","*"
"Westport School District","Asian",20,20,100.0,"*","*","*","*"
"Westport School District","ELL","*","*","*","*","*","*","*"
"Westport School District","Two or More Races","*","*","*","*","*","*","*"
"Westport School District","White",398,393,98.7,"*","*","*","*"
"Wethersfield School District","All Students",304,288,94.7,"*","*",11,3.6
"Wethersfield School District","Black",12,10,83.3,"*","*","*","*"
"Wethersfield School District","Eligible For Free Lunch",37,33,89.2,"*","*","*","*"
"Wethersfield School District","Eligible For Lunch",64,57,89.1,"*","*",6,9.4
"Wethersfield School District","Eligible For Reduced Lunch",27,24,88.9,"*","*","*","*"
"Wethersfield School District","Female",136,126,92.6,"*","*",6,4.4
"Wethersfield School District","High Needs",93,80,86.0,"*","*",9,9.7
"Wethersfield School District","Hispanic",43,40,93.0,"*","*","*","*"
"Wethersfield School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Wethersfield School District","Male",168,162,96.4,"*","*","*","*"
"Wethersfield School District","Non-ELL",297,282,94.9,"*","*",10,3.4
"Wethersfield School District","Non-High Needs",211,208,98.6,"*","*","*","*"
"Wethersfield School District","Non-Hispanic",261,248,95.0,"*","*",8,3.1
"Wethersfield School District","Non-Special Education",277,267,96.4,"*","*",8,2.9
"Wethersfield School District","Not Eligible For Lunch",240,231,96.3,"*","*","*","*"
"Wethersfield School District","Special Education",27,21,77.8,"*","*","*","*"
"Wethersfield School District","Asian",12,11,91.7,"*","*","*","*"
"Wethersfield School District","ELL",7,6,85.7,"*","*","*","*"
"Wethersfield School District","Two or More Races","*","*","*","*","*","*","*"
"Wethersfield School District","White",234,224,95.7,"*","*",6,2.6
"Wilton School District","All Students",301,296,98.3,"*","*","*","*"
"Wilton School District","Black","*","*","*","*","*","*","*"
"Wilton School District","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Wilton School District","Eligible For Lunch",6,6,100.0,"*","*","*","*"
"Wilton School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Wilton School District","Female",146,146,100.0,"*","*","*","*"
"Wilton School District","High Needs",47,43,91.5,"*","*","*","*"
"Wilton School District","Hispanic","*","*","*","*","*","*","*"
"Wilton School District","Male",155,150,96.8,"*","*","*","*"
"Wilton School District","Non-ELL",300,295,98.3,"*","*","*","*"
"Wilton School District","Non-High Needs",254,253,99.6,"*","*","*","*"
"Wilton School District","Non-Hispanic",298,294,98.7,"*","*","*","*"
"Wilton School District","Non-Special Education",260,259,99.6,"*","*","*","*"
"Wilton School District","Not Eligible For Lunch",295,290,98.3,"*","*","*","*"
"Wilton School District","Special Education",41,37,90.2,"*","*","*","*"
"Wilton School District","Asian",20,19,95.0,"*","*","*","*"
"Wilton School District","ELL","*","*","*","*","*","*","*"
"Wilton School District","Two or More Races","*","*","*","*","*","*","*"
"Wilton School District","White",269,266,98.9,"*","*","*","*"
"Windham School District","All Students",168,137,81.5,"*","*",26,15.5
"Windham School District","Black",9,7,77.8,"*","*","*","*"
"Windham School District","Eligible For Free Lunch",88,64,72.7,"*","*",21,23.9
"Windham School District","Eligible For Lunch",113,89,78.8,"*","*",21,18.6
"Windham School District","Eligible For Reduced Lunch",25,25,100.0,"*","*","*","*"
"Windham School District","Female",83,70,84.3,"*","*",11,13.3
"Windham School District","High Needs",127,99,78.0,"*","*",23,18.1
"Windham School District","Hispanic",100,77,77.0,"*","*",19,19.0
"Windham School District","Male",85,67,78.8,"*","*",15,17.6
"Windham School District","Non-ELL",131,109,83.2,"*","*",18,13.7
"Windham School District","Non-High Needs",41,38,92.7,"*","*","*","*"
"Windham School District","Non-Hispanic",68,60,88.2,"*","*",7,10.3
"Windham School District","Non-Special Education",144,122,84.7,"*","*",20,13.9
"Windham School District","Not Eligible For Lunch",55,48,87.3,"*","*","*","*"
"Windham School District","Special Education",24,15,62.5,"*","*",6,25.0
"Windham School District","Asian","*","*","*","*","*","*","*"
"Windham School District","ELL",37,28,75.7,"*","*",8,21.6
"Windham School District","Two or More Races","*","*","*","*","*","*","*"
"Windham School District","White",55,49,89.1,"*","*","*","*"
"Windsor Locks School District","All Students",137,129,94.2,6,4.4,"*","*"
"Windsor Locks School District","Black",11,10,90.9,"*","*","*","*"
"Windsor Locks School District","Eligible For Free Lunch",32,29,90.6,"*","*","*","*"
"Windsor Locks School District","Eligible For Lunch",47,43,91.5,"*","*","*","*"
"Windsor Locks School District","Eligible For Reduced Lunch",15,14,93.3,"*","*","*","*"
"Windsor Locks School District","Female",66,65,98.5,"*","*","*","*"
"Windsor Locks School District","High Needs",59,52,88.1,6,10.2,"*","*"
"Windsor Locks School District","Hispanic",12,12,100.0,"*","*","*","*"
"Windsor Locks School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Windsor Locks School District","Male",71,64,90.1,"*","*","*","*"
"Windsor Locks School District","Non-ELL",136,128,94.1,6,4.4,"*","*"
"Windsor Locks School District","Non-High Needs",78,77,98.7,"*","*","*","*"
"Windsor Locks School District","Non-Hispanic",125,117,93.6,6,4.8,"*","*"
"Windsor Locks School District","Non-Special Education",125,121,96.8,"*","*","*","*"
"Windsor Locks School District","Not Eligible For Lunch",90,86,95.6,"*","*","*","*"
"Windsor Locks School District","Special Education",12,8,66.7,"*","*","*","*"
"Windsor Locks School District","Asian",11,11,100.0,"*","*","*","*"
"Windsor Locks School District","ELL","*","*","*","*","*","*","*"
"Windsor Locks School District","White",102,95,93.1,"*","*","*","*"
"Windsor School District","All Students",296,276,93.2,8,2.7,11,3.7
"Windsor School District","Black",160,151,94.4,"*","*","*","*"
"Windsor School District","Eligible For Free Lunch",70,63,90.0,"*","*",6,8.6
"Windsor School District","Eligible For Lunch",104,95,91.3,"*","*",8,7.7
"Windsor School District","Eligible For Reduced Lunch",34,32,94.1,"*","*","*","*"
"Windsor School District","Female",138,132,95.7,"*","*","*","*"
"Windsor School District","High Needs",138,122,88.4,7,5.1,8,5.8
"Windsor School District","Hispanic",39,36,92.3,"*","*","*","*"
"Windsor School District","Male",158,144,91.1,7,4.4,6,3.8
"Windsor School District","Non-ELL",290,270,93.1,8,2.8,11,3.8
"Windsor School District","Non-High Needs",158,154,97.5,"*","*","*","*"
"Windsor School District","Non-Hispanic",257,240,93.4,8,3.1,8,3.1
"Windsor School District","Non-Special Education",252,240,95.2,"*","*",10,4.0
"Windsor School District","Not Eligible For Lunch",192,181,94.3,7,3.6,"*","*"
"Windsor School District","Special Education",44,36,81.8,6,13.6,"*","*"
"Windsor School District","Asian",9,9,100.0,"*","*","*","*"
"Windsor School District","ELL","*","*","*","*","*","*","*"
"Windsor School District","Two or More Races","*","*","*","*","*","*","*"
"Windsor School District","White",84,77,91.7,"*","*","*","*"
"Wolcott School District","All Students",242,233,96.3,"*","*","*","*"
"Wolcott School District","Black","*","*","*","*","*","*","*"
"Wolcott School District","Eligible For Free Lunch",53,47,88.7,"*","*","*","*"
"Wolcott School District","Eligible For Lunch",78,72,92.3,"*","*","*","*"
"Wolcott School District","Eligible For Reduced Lunch",25,25,100.0,"*","*","*","*"
"Wolcott School District","Female",120,117,97.5,"*","*","*","*"
"Wolcott School District","High Needs",90,82,91.1,"*","*","*","*"
"Wolcott School District","Hispanic",16,14,87.5,"*","*","*","*"
"Wolcott School District","Male",122,116,95.1,"*","*","*","*"
"Wolcott School District","Non-ELL",241,232,96.3,"*","*","*","*"
"Wolcott School District","Non-High Needs",152,151,99.3,"*","*","*","*"
"Wolcott School District","Non-Hispanic",226,219,96.9,"*","*","*","*"
"Wolcott School District","Non-Special Education",225,219,97.3,"*","*","*","*"
