"Four-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Race"

"",,,,"Graduates",,"Non-Graduates",,,
"South Windsor School District","South Windsor High School","Special Education",47,41,87.2,"*","*","*","*"
"South Windsor School District","South Windsor High School","White",306,297,97.1,6,2.0,"*","*"
"South Windsor School District","South Windsor High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Southington School District","Southington High School","All Students",491,454,92.5,24,4.9,13,2.6
"Southington School District","Southington High School","Black",12,9,75.0,"*","*","*","*"
"Southington School District","Southington High School","Eligible For Free Lunch",56,44,78.6,7,12.5,"*","*"
"Southington School District","Southington High School","Eligible For Lunch",82,67,81.7,8,9.8,7,8.5
"Southington School District","Southington High School","Eligible For Reduced Lunch",26,23,88.5,"*","*","*","*"
"Southington School District","Southington High School","Female",255,239,93.7,10,3.9,6,2.4
"Southington School District","Southington High School","High Needs",137,108,78.8,21,15.3,8,5.8
"Southington School District","Southington High School","Hispanic",16,16,100.0,"*","*","*","*"
"Southington School District","Southington High School","Male",236,215,91.1,14,5.9,7,3.0
"Southington School District","Southington High School","Non-ELL",484,449,92.8,22,4.5,13,2.7
"Southington School District","Southington High School","Non-High Needs",354,346,97.7,"*","*","*","*"
"Southington School District","Southington High School","Non-Hispanic",475,438,92.2,24,5.1,13,2.7
"Southington School District","Southington High School","Non-Special Education",429,408,95.1,10,2.3,11,2.6
"Southington School District","Southington High School","Not Eligible For Lunch",409,387,94.6,16,3.9,6,1.5
"Southington School District","Southington High School","Asian",23,21,91.3,"*","*","*","*"
"Southington School District","Southington High School","ELL","*","*","*","*","*","*","*"
"Southington School District","Southington High School","Special Education",62,46,74.2,14,22.6,"*","*"
"Southington School District","Southington High School","White",439,408,92.9,20,4.6,11,2.5
"Southington School District","Southington High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Stafford School District","Stafford High School","All Students",141,124,87.9,"*","*",14,9.9
"Stafford School District","Stafford High School","Black","*","*","*","*","*","*","*"
"Stafford School District","Stafford High School","Eligible For Free Lunch",21,14,66.7,"*","*","*","*"
"Stafford School District","Stafford High School","Eligible For Lunch",45,37,82.2,"*","*",6,13.3
"Stafford School District","Stafford High School","Eligible For Reduced Lunch",24,23,95.8,"*","*","*","*"
"Stafford School District","Stafford High School","Female",72,65,90.3,"*","*","*","*"
"Stafford School District","Stafford High School","High Needs",54,45,83.3,"*","*",6,11.1
"Stafford School District","Stafford High School","Hispanic","*","*","*","*","*","*","*"
"Stafford School District","Stafford High School","Male",69,59,85.5,"*","*",9,13.0
"Stafford School District","Stafford High School","Non-ELL",141,124,87.9,"*","*",14,9.9
"Stafford School District","Stafford High School","Non-High Needs",87,79,90.8,"*","*",8,9.2
"Stafford School District","Stafford High School","Non-Hispanic",139,122,87.8,"*","*",14,10.1
"Stafford School District","Stafford High School","Non-Special Education",127,112,88.2,"*","*",13,10.2
"Stafford School District","Stafford High School","Not Eligible For Lunch",96,87,90.6,"*","*",8,8.3
"Stafford School District","Stafford High School","Asian","*","*","*","*","*","*","*"
"Stafford School District","Stafford High School","Special Education",14,12,85.7,"*","*","*","*"
"Stafford School District","Stafford High School","White",134,117,87.3,"*","*",14,10.4
"Stafford School District","Stafford High School","Two or More Races","*","*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","All Students",36,16,44.4,12,33.3,8,22.2
"Stamford Academy District","Stamford Academy","Black",29,15,51.7,7,24.1,7,24.1
"Stamford Academy District","Stamford Academy","Eligible For Free Lunch",24,9,37.5,9,37.5,6,25.0
"Stamford Academy District","Stamford Academy","Eligible For Lunch",30,12,40.0,11,36.7,7,23.3
"Stamford Academy District","Stamford Academy","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Female",14,9,64.3,"*","*","*","*"
"Stamford Academy District","Stamford Academy","High Needs",34,15,44.1,12,35.3,7,20.6
"Stamford Academy District","Stamford Academy","Hispanic","*","*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Male",22,7,31.8,10,45.5,"*","*"
"Stamford Academy District","Stamford Academy","Non-ELL",35,16,45.7,11,31.4,8,22.9
"Stamford Academy District","Stamford Academy","Non-High Needs","*","*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Non-Hispanic",32,16,50.0,9,28.1,7,21.9
"Stamford Academy District","Stamford Academy","Non-Special Education",26,10,38.5,8,30.8,8,30.8
"Stamford Academy District","Stamford Academy","Not Eligible For Lunch",6,"*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","ELL","*","*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Special Education",10,6,60.0,"*","*","*","*"
"Stamford Academy District","Stamford Academy","White","*","*","*","*","*","*","*"
"Stamford School District","Stamford High School","All Students",387,326,84.2,21,5.4,40,10.3
"Stamford School District","Stamford High School","Black",105,85,81.0,13,12.4,7,6.7
"Stamford School District","Stamford High School","Eligible For Free Lunch",158,121,76.6,16,10.1,21,13.3
"Stamford School District","Stamford High School","Eligible For Lunch",209,164,78.5,20,9.6,25,12.0
"Stamford School District","Stamford High School","Eligible For Reduced Lunch",51,43,84.3,"*","*","*","*"
"Stamford School District","Stamford High School","Female",186,162,87.1,"*","*",19,10.2
"Stamford School District","Stamford High School","High Needs",236,185,78.4,21,8.9,30,12.7
"Stamford School District","Stamford High School","Hispanic",102,77,75.5,6,5.9,19,18.6
"Stamford School District","Stamford High School","Male",201,164,81.6,16,8.0,21,10.4
"Stamford School District","Stamford High School","Non-ELL",329,285,86.6,17,5.2,27,8.2
"Stamford School District","Stamford High School","Non-High Needs",151,141,93.4,"*","*",10,6.6
"Stamford School District","Stamford High School","Non-Hispanic",285,249,87.4,15,5.3,21,7.4
"Stamford School District","Stamford High School","Non-Special Education",332,286,86.1,14,4.2,32,9.6
"Stamford School District","Stamford High School","Not Eligible For Lunch",178,162,91.0,"*","*",15,8.4
"Stamford School District","Stamford High School","Asian",21,17,81.0,"*","*","*","*"
"Stamford School District","Stamford High School","ELL",58,41,70.7,"*","*",13,22.4
"Stamford School District","Stamford High School","Special Education",55,40,72.7,7,12.7,8,14.5
"Stamford School District","Stamford High School","White",159,147,92.5,"*","*",10,6.3
"Stamford School District","The Academy of Information Technology","All Students",166,163,98.2,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Black",34,33,97.1,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Eligible For Free Lunch",46,45,97.8,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Eligible For Lunch",65,63,96.9,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Eligible For Reduced Lunch",19,18,94.7,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Female",71,70,98.6,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","High Needs",78,76,97.4,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Hispanic",37,36,97.3,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Male",95,93,97.9,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Non-ELL",164,161,98.2,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Non-High Needs",88,87,98.9,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Non-Hispanic",129,127,98.4,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Non-Special Education",150,147,98.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Not Eligible For Lunch",101,100,99.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Asian",15,14,93.3,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","ELL","*","*","*","*","*","*","*"
"Stamford School District","The Academy of Information Technology","Special Education",16,16,100.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","White",80,80,100.0,"*","*","*","*"
"Stamford School District","Westhill High School","All Students",624,518,83.0,43,6.9,63,10.1
"Stamford School District","Westhill High School","Black",147,117,79.6,15,10.2,15,10.2
"Stamford School District","Westhill High School","Eligible For Free Lunch",255,183,71.8,33,12.9,39,15.3
"Stamford School District","Westhill High School","Eligible For Lunch",343,262,76.4,37,10.8,44,12.8
"Stamford School District","Westhill High School","Eligible For Reduced Lunch",88,79,89.8,"*","*","*","*"
"Stamford School District","Westhill High School","Female",320,279,87.2,14,4.4,27,8.4
"Stamford School District","Westhill High School","High Needs",385,290,75.3,43,11.2,52,13.5
"Stamford School District","Westhill High School","Hispanic",199,145,72.9,19,9.5,35,17.6
"Stamford School District","Westhill High School","Male",304,239,78.6,29,9.5,36,11.8
"Stamford School District","Westhill High School","Non-ELL",531,464,87.4,28,5.3,39,7.3
"Stamford School District","Westhill High School","Non-High Needs",239,228,95.4,"*","*",11,4.6
"Stamford School District","Westhill High School","Non-Hispanic",425,373,87.8,24,5.6,28,6.6
"Stamford School District","Westhill High School","Non-Special Education",561,471,84.0,31,5.5,59,10.5
"Stamford School District","Westhill High School","Not Eligible For Lunch",281,256,91.1,6,2.1,19,6.8
"Stamford School District","Westhill High School","Asian",34,30,88.2,"*","*","*","*"
"Stamford School District","Westhill High School","ELL",93,54,58.1,15,16.1,24,25.8
"Stamford School District","Westhill High School","Special Education",63,47,74.6,12,19.0,"*","*"
"Stamford School District","Westhill High School","White",243,225,92.6,"*","*",13,5.3
"Stamford School District","Westhill High School","Two or More Races","*","*","*","*","*","*","*"
"Stonington School District","Stonington High School","All Students",178,168,94.4,"*","*",7,3.9
"Stonington School District","Stonington High School","Eligible For Free Lunch",17,16,94.1,"*","*","*","*"
"Stonington School District","Stonington High School","Eligible For Lunch",28,25,89.3,"*","*","*","*"
"Stonington School District","Stonington High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Stonington School District","Stonington High School","Female",85,82,96.5,"*","*","*","*"
"Stonington School District","Stonington High School","High Needs",42,37,88.1,"*","*","*","*"
"Stonington School District","Stonington High School","Hispanic","*","*","*","*","*","*","*"
"Stonington School District","Stonington High School","Male",93,86,92.5,"*","*","*","*"
"Stonington School District","Stonington High School","Non-ELL",178,168,94.4,"*","*",7,3.9
"Stonington School District","Stonington High School","Non-High Needs",136,131,96.3,"*","*","*","*"
"Stonington School District","Stonington High School","Non-Hispanic",177,167,94.4,"*","*",7,4.0
"Stonington School District","Stonington High School","Non-Special Education",160,153,95.6,"*","*",6,3.8
"Stonington School District","Stonington High School","Not Eligible For Lunch",150,143,95.3,"*","*","*","*"
"Stonington School District","Stonington High School","Special Education",18,15,83.3,"*","*","*","*"
"Stonington School District","Stonington High School","White",177,167,94.4,"*","*",7,4.0
"Stratford School District","Bunnell High School","All Students",291,254,87.3,10,3.4,27,9.3
"Stratford School District","Bunnell High School","Black",65,58,89.2,"*","*",6,9.2
"Stratford School District","Bunnell High School","Eligible For Free Lunch",62,44,71.0,"*","*",13,21.0
"Stratford School District","Bunnell High School","Eligible For Lunch",101,75,74.3,6,5.9,20,19.8
"Stratford School District","Bunnell High School","Eligible For Reduced Lunch",39,31,79.5,"*","*",7,17.9
"Stratford School District","Bunnell High School","Female",144,133,92.4,"*","*",9,6.3
