"District","District Code","School","School Code","Grade","Count","%"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",04,"N/A","N/A"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",05,"N/A","N/A"
"Stamford School District","=""1350011""","Dolan School","=""1355311""",06,"*","*"
"Stamford School District","=""1350011""","Dolan School","=""1355311""",07,"*","*"
"Stamford School District","=""1350011""","Dolan School","=""1355311""",08,10,5.5
"Stamford School District","=""1350011""","Hart School","=""1352211""","K","N/A","N/A"
"Stamford School District","=""1350011""","Hart School","=""1352211""",01,"N/A","N/A"
"Stamford School District","=""1350011""","Hart School","=""1352211""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Hart School","=""1352211""",03,"N/A","N/A"
"Stamford School District","=""1350011""","Hart School","=""1352211""",04,"N/A","N/A"
"Stamford School District","=""1350011""","Hart School","=""1352211""",05,"*","*"
"Stamford School District","=""1350011""","Individuals Achieving Independence","=""1350211""",12,"N/A","*"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","K","*","*"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",01,"N/A","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",02,"*","*"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",03,"*","*"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",04,"*","*"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""",05,"*","*"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","K","*","*"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",01,"*","*"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",02,"N/A","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",03,"N/A","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",04,"N/A","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""",05,"N/A","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","K","*","*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""",01,"*","*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""",03,"N/A","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""",04,"*","*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""",05,"*","*"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","K","*","*"
"Stamford School District","=""1350011""","Northeast School","=""1351811""",01,"*","*"
"Stamford School District","=""1350011""","Northeast School","=""1351811""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""",03,"N/A","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""",04,"*","*"
"Stamford School District","=""1350011""","Northeast School","=""1351811""",05,"*","*"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",05,"N/A","N/A"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",06,20,7.5
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",07,34,14.4
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""",08,17,6.5
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","K","N/A","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",01,"N/A","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",03,"N/A","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",04,"N/A","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",05,"*","*"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",06,"*","*"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",07,"N/A","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""",08,"N/A","N/A"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","K","*","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",01,"*","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",02,"*","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",03,"*","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",04,9,9.9
"Stamford School District","=""1350011""","Roxbury School","=""1350911""",05,"*","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",05,"*","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",06,"*","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",07,13,6.6
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""",08,13,6.6
"Stamford School District","=""1350011""","Springdale School","=""1351111""","K","N/A","N/A"
"Stamford School District","=""1350011""","Springdale School","=""1351111""",01,"*","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""",02,"*","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""",03,"*","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""",04,"N/A","N/A"
"Stamford School District","=""1350011""","Springdale School","=""1351111""",05,"*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",09,70,16.2
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",10,31,7.4
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",11,46,10.0
"Stamford School District","=""1350011""","Stamford High School","=""1356111""",12,40,9.0
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","K","N/A","N/A"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",01,"*","*"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",03,"*","*"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",04,"*","*"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""",05,"N/A","N/A"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",09,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",10,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",11,"*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""",12,"*","*"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","K","N/A","N/A"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",01,"N/A","N/A"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",03,"N/A","N/A"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",04,"N/A","N/A"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""",05,"*","*"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",06,"*","*"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",07,10,4.5
"Stamford School District","=""1350011""","Turn of River School","=""1355511""",08,"*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",09,40,6.9
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",10,23,4.4
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",11,31,5.7
"Stamford School District","=""1350011""","Westhill High School","=""1356311""",12,30,6.4
"Stamford School District","=""1350011""","Westover School","=""1351411""","K","N/A","N/A"
"Stamford School District","=""1350011""","Westover School","=""1351411""",01,"N/A","N/A"
"Stamford School District","=""1350011""","Westover School","=""1351411""",02,"N/A","N/A"
"Stamford School District","=""1350011""","Westover School","=""1351411""",03,"*","*"
"Stamford School District","=""1350011""","Westover School","=""1351411""",04,"N/A","N/A"
"Stamford School District","=""1350011""","Westover School","=""1351411""",05,"*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","K","N/A","N/A"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",01,"N/A","N/A"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",02,"*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",03,"*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",04,"*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",05,"*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",06,"*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",07,"N/A","N/A"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""",08,"*","*"
"Stonington School District","=""1370011""","Community Classroom","=""1370811""",12,"N/A","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","K","*","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",01,"N/A","N/A"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",02,"N/A","N/A"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",03,"*","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""",04,"*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",05,"*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",06,"*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",07,"*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""",08,"*","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",05,"*","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",06,"*","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",07,"*","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""",08,"*","*"
"Stonington School District","=""1370011""","SAILS","=""1370711""",11,"N/A","*"
"Stonington School District","=""1370011""","SAILS","=""1370711""",12,"N/A","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",09,12,6.9
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",10,15,8.2
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",11,32,18.7
"Stonington School District","=""1370011""","Stonington High School","=""1376111""",12,37,20.0
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",03,"*","*"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""",04,"*","*"
