"District","District Code","School","School Code","Grade","Count","%"
"Weston School District","=""1570011""","Weston High School","=""1576111""",11,"*","*"
"Weston School District","=""1570011""","Weston High School","=""1576111""",12,6,2.9
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",05,"N/A","N/A"
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",03,"N/A","N/A"
"Weston School District","=""1570011""","Weston Intermediate School","=""1570211""",04,"N/A","N/A"
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",06,8,3.7
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",07,"*","*"
"Weston School District","=""1570011""","Weston Middle School","=""1575111""",08,"*","*"
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",06,"N/A","N/A"
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",07,"*","*"
"Westport School District","=""1580011""","Bedford Middle School","=""1585111""",08,"*","*"
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""","K","*","*"
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",01,"N/A","N/A"
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",02,"N/A","N/A"
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",05,"*","*"
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",03,"*","*"
"Westport School District","=""1580011""","Coleytown Elementary School","=""1580311""",04,"*","*"
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",06,"N/A","N/A"
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",07,"*","*"
"Westport School District","=""1580011""","Coleytown Middle School","=""1585311""",08,"*","*"
"Westport School District","=""1580011""","Green's Farms School","=""1580411""","K","N/A","N/A"
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",01,"N/A","N/A"
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",02,"N/A","N/A"
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",05,"*","*"
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",03,"N/A","N/A"
"Westport School District","=""1580011""","Green's Farms School","=""1580411""",04,"N/A","N/A"
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""","K","N/A","N/A"
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",01,"*","*"
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",02,"N/A","N/A"
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",05,"*","*"
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",03,"N/A","N/A"
"Westport School District","=""1580011""","King's Highway Elementary School","=""1580511""",04,"*","*"
"Westport School District","=""1580011""","Long Lots School","=""1580711""","K","N/A","N/A"
"Westport School District","=""1580011""","Long Lots School","=""1580711""",01,"N/A","N/A"
"Westport School District","=""1580011""","Long Lots School","=""1580711""",02,"N/A","N/A"
"Westport School District","=""1580011""","Long Lots School","=""1580711""",05,"*","*"
"Westport School District","=""1580011""","Long Lots School","=""1580711""",03,"N/A","N/A"
"Westport School District","=""1580011""","Long Lots School","=""1580711""",04,"N/A","N/A"
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""","K","N/A","N/A"
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",01,"N/A","N/A"
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",02,"N/A","N/A"
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",05,"*","*"
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",03,"N/A","N/A"
"Westport School District","=""1580011""","Saugatuck Elementary School","=""1580811""",04,"*","*"
"Westport School District","=""1580011""","Staples High School","=""1586111""",09,19,4.1
"Westport School District","=""1580011""","Staples High School","=""1586111""",10,16,3.7
"Westport School District","=""1580011""","Staples High School","=""1586111""",11,23,4.9
"Westport School District","=""1580011""","Staples High School","=""1586111""",12,33,8.1
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""","K","N/A","N/A"
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",01,"N/A","N/A"
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",02,"N/A","N/A"
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",05,"N/A","N/A"
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",06,"*","*"
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",03,"N/A","N/A"
"Wethersfield School District","=""1590011""","Alfred W. Hanmer School","=""1590811""",04,"N/A","N/A"
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""","K","N/A","N/A"
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",01,"N/A","N/A"
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",02,"*","*"
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",05,"*","*"
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",06,"N/A","N/A"
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",03,"N/A","N/A"
"Wethersfield School District","=""1590011""","Charles Wright School","=""1591011""",04,"N/A","N/A"
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""","K","N/A","N/A"
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",01,"*","*"
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",02,"N/A","N/A"
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",05,"*","*"
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",06,"*","*"
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",03,"N/A","N/A"
"Wethersfield School District","=""1590011""","Emerson-Williams School","=""1590211""",04,"N/A","N/A"
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""","K","N/A","N/A"
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",01,"N/A","N/A"
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",02,"*","*"
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",05,"*","*"
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",06,"*","*"
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",03,"N/A","N/A"
"Wethersfield School District","=""1590011""","Highcrest School","=""1591111""",04,"N/A","N/A"
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""","K","N/A","N/A"
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",01,"N/A","N/A"
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",02,"N/A","N/A"
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",05,"N/A","N/A"
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",06,"N/A","N/A"
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",03,"N/A","N/A"
"Wethersfield School District","=""1590011""","Samuel B. Webb Elementary School","=""1591211""",04,"N/A","N/A"
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",07,25,8.7
"Wethersfield School District","=""1590011""","Silas Deane Middle School","=""1595211""",08,39,13.2
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",09,22,8.6
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",10,21,7.1
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",11,"*","*"
"Wethersfield School District","=""1590011""","Wethersfield High School","=""1596111""",12,"*","*"
"Willington School District","=""1600011""","Center School","=""1600111""","K","N/A","N/A"
"Willington School District","=""1600011""","Center School","=""1600111""",01,"N/A","N/A"
"Willington School District","=""1600011""","Center School","=""1600111""",02,"N/A","N/A"
"Willington School District","=""1600011""","Center School","=""1600111""",03,"*","*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",05,"*","*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",06,8,14.5
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",07,"*","*"
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",08,9,12.3
"Willington School District","=""1600011""","Hall Memorial School","=""1605111""",04,"*","*"
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",05,"*","*"
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",03,"N/A","N/A"
"Wilton School District","=""1610011""","Cider Mill School","=""1610711""",04,"N/A","N/A"
"Wilton School District","=""1610011""","Ina E. Driscoll School","=""1610611""","K","N/A","N/A"
"Wilton School District","=""1610011""","Ina E. Driscoll School","=""1610611""",01,"N/A","N/A"
"Wilton School District","=""1610011""","Ina E. Driscoll School","=""1610611""",02,"N/A","N/A"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",06,"*","*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",07,"*","*"
"Wilton School District","=""1610011""","Middlebrook School","=""1615211""",08,10,3.1
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""","K","N/A","N/A"
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""",01,"N/A","N/A"
"Wilton School District","=""1610011""","Miller-Driscoll School","=""1610511""",02,"N/A","N/A"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",09,"*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",10,10,3.1
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",11,"*","*"
"Wilton School District","=""1610011""","Wilton High School","=""1616111""",12,10,3.1
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""","K","N/A","N/A"
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",01,"N/A","N/A"
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",02,"N/A","N/A"
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",03,"N/A","N/A"
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""",04,"N/A","N/A"
"Winchester School District","=""1620011""","Pearson Academy","=""1620511""",05,"*","*"
"Winchester School District","=""1620011""","Pearson Academy","=""1620511""",06,"*","*"
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",07,22,19.1
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""",08,11,9.5
"Windham School District","=""1630011""","Eastern Regional Academy/Windham","=""1639011""",05,"*","*"
