"District","District Code","School","School Code","Grade","Count","%"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",01,"N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",02,"N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",03,"N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",04,"*","*"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""",05,"N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","K","N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",01,"N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",02,"N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",03,"N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",04,"N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""",05,"N/A","N/A"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","K","N/A","N/A"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",01,"N/A","N/A"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",02,"*","*"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",03,"*","*"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",04,"*","*"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""",05,"*","*"
"South Windsor School District","=""1320011""","Project Worth Young Adult Academy","=""1329011""",12,"N/A","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",09,22,6.3
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",10,22,6.5
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",11,21,6.1
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""",12,20,5.4
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",06,11,3.5
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",07,14,3.7
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""",08,26,7.0
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","K","N/A","N/A"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",01,"N/A","N/A"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",02,"N/A","N/A"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",03,"*","*"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",04,"N/A","N/A"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""",05,"*","*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","K","N/A","N/A"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",01,"*","*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",02,"N/A","N/A"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",03,"N/A","N/A"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",04,"N/A","N/A"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""",05,"*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","K","N/A","N/A"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",01,"N/A","N/A"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",02,"N/A","N/A"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",03,"N/A","N/A"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",04,"*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""",05,"*","*"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","K","N/A","N/A"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",01,"N/A","N/A"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",02,"*","*"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",03,"*","*"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",04,"N/A","N/A"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""",05,"*","*"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",06,"*","*"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",07,8,2.8
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",08,"*","*"
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",06,6,2.8
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",07,22,7.9
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""",08,24,10.0
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","K","*","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",01,"N/A","N/A"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",02,"N/A","N/A"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",03,"*","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",04,"N/A","N/A"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""",05,"*","*"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""","K","N/A","N/A"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",01,"N/A","N/A"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",02,"N/A","N/A"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",03,"N/A","N/A"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",04,"N/A","N/A"
"Southington School District","=""1310011""","South End Elementary School","=""1310711""",05,"*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""",09,49,9.5
"Southington School District","=""1310011""","Southington High School","=""1316211""",10,36,6.8
"Southington School District","=""1310011""","Southington High School","=""1316211""",11,37,7.4
"Southington School District","=""1310011""","Southington High School","=""1316211""",12,30,6.3
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""","K","N/A","N/A"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",01,"N/A","N/A"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",02,"N/A","N/A"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",03,"N/A","N/A"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",04,"*","*"
"Southington School District","=""1310011""","Strong Elementary School","=""1310811""",05,"N/A","N/A"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""","K","N/A","N/A"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",01,"N/A","N/A"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",02,"N/A","N/A"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",03,"*","*"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",04,"N/A","N/A"
"Southington School District","=""1310011""","Thalberg Elementary School","=""1310911""",05,"N/A","N/A"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""","K","N/A","N/A"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",01,"*","*"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",02,"N/A","N/A"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",03,"N/A","N/A"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",04,"N/A","N/A"
"Southington School District","=""1310011""","Urbin T. Kelley School","=""1311411""",05,"*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""","K","*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",01,"*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",02,"*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",03,"N/A","N/A"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",04,6,16.7
"Sprague School District","=""1330011""","Sayles School","=""1330111""",05,"*","*"
"Sprague School District","=""1330011""","Sayles School","=""1330111""",06,8,18.2
"Sprague School District","=""1330011""","Sayles School","=""1330111""",07,7,24.1
"Sprague School District","=""1330011""","Sayles School","=""1330111""",08,"*","*"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",02,"*","*"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",03,"*","*"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",04,"N/A","N/A"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""",05,"*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",09,23,18.1
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",10,12,12.1
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",11,23,16.9
"Stafford School District","=""1340011""","Stafford High School","=""1346111""",12,13,10.8
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",06,15,12.3
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",07,8,7.8
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""",08,21,13.5
"Stafford School District","=""1340011""","Staffordville School","=""1340311""","K","N/A","N/A"
"Stafford School District","=""1340011""","Staffordville School","=""1340311""",01,"N/A","N/A"
"Stafford School District","=""1340011""","West Stafford School","=""1340411""","K","N/A","N/A"
"Stafford School District","=""1340011""","West Stafford School","=""1340411""",01,"N/A","N/A"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",09,15,34.9
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",10,15,33.3
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",11,"*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""",12,"*","*"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",06,"*","*"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",07,11,5.3
"Stamford School District","=""1350011""","Cloonan School","=""1355611""",08,"*","*"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","K","N/A","N/A"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",01,"*","*"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",02,"*","*"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",03,"*","*"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",04,"N/A","N/A"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""",05,"*","*"
"Stamford School District","=""1350011""","Dolan School","=""1355311""",06,8,4.4
"Stamford School District","=""1350011""","Dolan School","=""1355311""",07,6,3.2
"Stamford School District","=""1350011""","Dolan School","=""1355311""",08,14,8.2
"Stamford School District","=""1350011""","Hart School","=""1352211""","K","N/A","N/A"
"Stamford School District","=""1350011""","Hart School","=""1352211""",01,"N/A","N/A"
