"Physical Fitness Tests: Students Reaching Health Standard, 2009-10"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Watertown School District","=""1530011""","Grade 10","Mile Run",78.5
"Watertown School District","=""1530011""","Grade 10","Push Up",89.3
"Watertown School District","=""1530011""","Grade 10","Sit and Reach",86.4
"West Hartford School District","=""1550011""","Grade 4","All Tests - District",65.6
"West Hartford School District","=""1550011""","Grade 4","Curl Up",91.7
"West Hartford School District","=""1550011""","Grade 4","Mile Run",77.3
"West Hartford School District","=""1550011""","Grade 4","Push Up",84.2
"West Hartford School District","=""1550011""","Grade 4","Sit and Reach",90.8
"West Hartford School District","=""1550011""","Grade 6","All Tests - District",62.8
"West Hartford School District","=""1550011""","Grade 6","Curl Up",89.5
"West Hartford School District","=""1550011""","Grade 6","Mile Run",80.2
"West Hartford School District","=""1550011""","Grade 6","Push Up",82.2
"West Hartford School District","=""1550011""","Grade 6","Sit and Reach",87.9
"West Hartford School District","=""1550011""","Grade 8","All Tests - District",61.5
"West Hartford School District","=""1550011""","Grade 8","Curl Up",87.9
"West Hartford School District","=""1550011""","Grade 8","Mile Run",78.0
"West Hartford School District","=""1550011""","Grade 8","Push Up",80.4
"West Hartford School District","=""1550011""","Grade 8","Sit and Reach",84.8
"West Hartford School District","=""1550011""","Grade 10","All Tests - District",61.8
"West Hartford School District","=""1550011""","Grade 10","Curl Up",93.4
"West Hartford School District","=""1550011""","Grade 10","Mile Run",80.1
"West Hartford School District","=""1550011""","Grade 10","Push Up",86.6
"West Hartford School District","=""1550011""","Grade 10","Sit and Reach",80.6
"West Haven School District","=""1560011""","Grade 4","All Tests - District",41.5
"West Haven School District","=""1560011""","Grade 4","Curl Up",76.0
"West Haven School District","=""1560011""","Grade 4","Mile Run",78.6
"West Haven School District","=""1560011""","Grade 4","Push Up",60.5
"West Haven School District","=""1560011""","Grade 4","Sit and Reach",84.8
"West Haven School District","=""1560011""","Grade 6","All Tests - District",25.0
"West Haven School District","=""1560011""","Grade 6","Curl Up",66.8
"West Haven School District","=""1560011""","Grade 6","Mile Run",47.2
"West Haven School District","=""1560011""","Grade 6","Push Up",56.4
"West Haven School District","=""1560011""","Grade 6","Sit and Reach",60.1
"West Haven School District","=""1560011""","Grade 8","All Tests - District",30.3
"West Haven School District","=""1560011""","Grade 8","Curl Up",80.1
"West Haven School District","=""1560011""","Grade 8","Mile Run",40.3
"West Haven School District","=""1560011""","Grade 8","Push Up",60.2
"West Haven School District","=""1560011""","Grade 8","Sit and Reach",75.4
"West Haven School District","=""1560011""","Grade 10","All Tests - District",29.9
"West Haven School District","=""1560011""","Grade 10","Curl Up",80.6
"West Haven School District","=""1560011""","Grade 10","Mile Run",38.1
"West Haven School District","=""1560011""","Grade 10","Push Up",62.3
"West Haven School District","=""1560011""","Grade 10","Sit and Reach",75.4
"Westbrook School District","=""1540011""","Grade 4","All Tests - District",77.4
"Westbrook School District","=""1540011""","Grade 4","Curl Up",92.5
"Westbrook School District","=""1540011""","Grade 4","Mile Run",84.9
"Westbrook School District","=""1540011""","Grade 4","Push Up",83.9
"Westbrook School District","=""1540011""","Grade 4","Sit and Reach",96.8
"Westbrook School District","=""1540011""","Grade 6","All Tests - District",52.3
"Westbrook School District","=""1540011""","Grade 6","Curl Up",86.4
"Westbrook School District","=""1540011""","Grade 6","Mile Run",86.4
"Westbrook School District","=""1540011""","Grade 6","Push Up",81.8
"Westbrook School District","=""1540011""","Grade 6","Sit and Reach",72.7
"Westbrook School District","=""1540011""","Grade 8","All Tests - District",36.8
"Westbrook School District","=""1540011""","Grade 8","Curl Up",72.1
"Westbrook School District","=""1540011""","Grade 8","Mile Run",73.5
"Westbrook School District","=""1540011""","Grade 8","Push Up",79.4
"Westbrook School District","=""1540011""","Grade 8","Sit and Reach",75.0
"Westbrook School District","=""1540011""","Grade 10","All Tests - District",67.9
"Westbrook School District","=""1540011""","Grade 10","Curl Up",86.8
"Westbrook School District","=""1540011""","Grade 10","Mile Run",83.0
"Westbrook School District","=""1540011""","Grade 10","Push Up",79.2
"Westbrook School District","=""1540011""","Grade 10","Sit and Reach",90.6
"Weston School District","=""1570011""","Grade 4","All Tests - District",75.6
"Weston School District","=""1570011""","Grade 4","Curl Up",92.2
"Weston School District","=""1570011""","Grade 4","Mile Run",86.5
"Weston School District","=""1570011""","Grade 4","Push Up",85.5
"Weston School District","=""1570011""","Grade 4","Sit and Reach",97.9
"Weston School District","=""1570011""","Grade 6","All Tests - District",59.5
"Weston School District","=""1570011""","Grade 6","Curl Up",80.9
"Weston School District","=""1570011""","Grade 6","Mile Run",93.0
"Weston School District","=""1570011""","Grade 6","Push Up",82.8
"Weston School District","=""1570011""","Grade 6","Sit and Reach",80.5
"Weston School District","=""1570011""","Grade 8","All Tests - District",64.3
"Weston School District","=""1570011""","Grade 8","Curl Up",94.6
"Weston School District","=""1570011""","Grade 8","Mile Run",92.4
"Weston School District","=""1570011""","Grade 8","Push Up",88.1
"Weston School District","=""1570011""","Grade 8","Sit and Reach",77.3
"Weston School District","=""1570011""","Grade 10","All Tests - District",55.8
"Weston School District","=""1570011""","Grade 10","Curl Up",96.8
"Weston School District","=""1570011""","Grade 10","Mile Run",69.5
"Weston School District","=""1570011""","Grade 10","Push Up",90.9
"Weston School District","=""1570011""","Grade 10","Sit and Reach",77.9
"Westport School District","=""1580011""","Grade 4","All Tests - District",50.0
"Westport School District","=""1580011""","Grade 4","Curl Up",84.8
"Westport School District","=""1580011""","Grade 4","Mile Run",80.3
"Westport School District","=""1580011""","Grade 4","Push Up",74.0
"Westport School District","=""1580011""","Grade 4","Sit and Reach",78.9
"Westport School District","=""1580011""","Grade 6","All Tests - District",66.4
"Westport School District","=""1580011""","Grade 6","Curl Up",91.4
"Westport School District","=""1580011""","Grade 6","Mile Run",93.6
"Westport School District","=""1580011""","Grade 6","Push Up",81.2
"Westport School District","=""1580011""","Grade 6","Sit and Reach",83.6
"Westport School District","=""1580011""","Grade 8","All Tests - District",66.3
"Westport School District","=""1580011""","Grade 8","Curl Up",93.2
"Westport School District","=""1580011""","Grade 8","Mile Run",80.4
"Westport School District","=""1580011""","Grade 8","Push Up",80.9
"Westport School District","=""1580011""","Grade 8","Sit and Reach",88.6
"Westport School District","=""1580011""","Grade 10","All Tests - District",69.0
"Westport School District","=""1580011""","Grade 10","Curl Up",93.2
"Westport School District","=""1580011""","Grade 10","Mile Run",76.0
"Westport School District","=""1580011""","Grade 10","Push Up",91.7
"Westport School District","=""1580011""","Grade 10","Sit and Reach",96.4
"Wethersfield School District","=""1590011""","Grade 4","All Tests - District",51.8
"Wethersfield School District","=""1590011""","Grade 4","Curl Up",78.2
"Wethersfield School District","=""1590011""","Grade 4","Mile Run",73.6
"Wethersfield School District","=""1590011""","Grade 4","Push Up",67.5
"Wethersfield School District","=""1590011""","Grade 4","Sit and Reach",85.0
"Wethersfield School District","=""1590011""","Grade 6","All Tests - District",54.2
"Wethersfield School District","=""1590011""","Grade 6","Curl Up",80.0
"Wethersfield School District","=""1590011""","Grade 6","Mile Run",76.1
"Wethersfield School District","=""1590011""","Grade 6","Push Up",67.3
"Wethersfield School District","=""1590011""","Grade 6","Sit and Reach",90.6
"Wethersfield School District","=""1590011""","Grade 8","All Tests - District",35.0
"Wethersfield School District","=""1590011""","Grade 8","Curl Up",64.3
"Wethersfield School District","=""1590011""","Grade 8","Mile Run",66.5
"Wethersfield School District","=""1590011""","Grade 8","Push Up",61.7
"Wethersfield School District","=""1590011""","Grade 8","Sit and Reach",71.1
"Wethersfield School District","=""1590011""","Grade 10","All Tests - District",56.8
"Wethersfield School District","=""1590011""","Grade 10","Curl Up",82.2
"Wethersfield School District","=""1590011""","Grade 10","Mile Run",66.3
"Wethersfield School District","=""1590011""","Grade 10","Push Up",81.1
"Wethersfield School District","=""1590011""","Grade 10","Sit and Reach",75.7
"Willington School District","=""1600011""","Grade 4","All Tests - District",72.1
"Willington School District","=""1600011""","Grade 4","Curl Up",93.4
"Willington School District","=""1600011""","Grade 4","Mile Run",82.0
"Willington School District","=""1600011""","Grade 4","Push Up",88.5
"Willington School District","=""1600011""","Grade 4","Sit and Reach",98.4
"Willington School District","=""1600011""","Grade 6","All Tests - District",72.2
"Willington School District","=""1600011""","Grade 6","Curl Up",88.9
"Willington School District","=""1600011""","Grade 6","Mile Run",87.0
"Willington School District","=""1600011""","Grade 6","Push Up",77.8
"Willington School District","=""1600011""","Grade 6","Sit and Reach",87.0
"Willington School District","=""1600011""","Grade 8","All Tests - District",81.9
"Willington School District","=""1600011""","Grade 8","Curl Up",94.4
"Willington School District","=""1600011""","Grade 8","Mile Run",91.7
"Willington School District","=""1600011""","Grade 8","Push Up",88.9
"Willington School District","=""1600011""","Grade 8","Sit and Reach",94.4
"Willington School District","=""1600011""","Grade 10","All Tests - District","N/A"
"Willington School District","=""1600011""","Grade 10","Curl Up","N/A"
"Willington School District","=""1600011""","Grade 10","Mile Run","N/A"
"Willington School District","=""1600011""","Grade 10","Push Up","N/A"
"Willington School District","=""1600011""","Grade 10","Sit and Reach","N/A"
"Wilton School District","=""1610011""","Grade 4","All Tests - District",67.9
"Wilton School District","=""1610011""","Grade 4","Curl Up",93.1
"Wilton School District","=""1610011""","Grade 4","Mile Run",80.9
"Wilton School District","=""1610011""","Grade 4","Push Up",93.4
"Wilton School District","=""1610011""","Grade 4","Sit and Reach",89.5
"Wilton School District","=""1610011""","Grade 6","All Tests - District",75.2
"Wilton School District","=""1610011""","Grade 6","Curl Up",97.1
"Wilton School District","=""1610011""","Grade 6","Mile Run",95.7
"Wilton School District","=""1610011""","Grade 6","Push Up",97.1
"Wilton School District","=""1610011""","Grade 6","Sit and Reach",77.2
"Wilton School District","=""1610011""","Grade 8","All Tests - District",71.5
"Wilton School District","=""1610011""","Grade 8","Curl Up",98.4
"Wilton School District","=""1610011""","Grade 8","Mile Run",95.1
"Wilton School District","=""1610011""","Grade 8","Push Up",97.4
"Wilton School District","=""1610011""","Grade 8","Sit and Reach",79.0
"Wilton School District","=""1610011""","Grade 10","All Tests - District",57.5
"Wilton School District","=""1610011""","Grade 10","Curl Up",70.6
"Wilton School District","=""1610011""","Grade 10","Mile Run",86.9
"Wilton School District","=""1610011""","Grade 10","Push Up",81.7
"Wilton School District","=""1610011""","Grade 10","Sit and Reach",82.4
"Winchester School District","=""1620011""","Grade 4","All Tests - District",30.2
"Winchester School District","=""1620011""","Grade 4","Curl Up",79.2
"Winchester School District","=""1620011""","Grade 4","Mile Run",44.8
"Winchester School District","=""1620011""","Grade 4","Push Up",65.6
"Winchester School District","=""1620011""","Grade 4","Sit and Reach",68.8
"Winchester School District","=""1620011""","Grade 6","All Tests - District",41.7
"Winchester School District","=""1620011""","Grade 6","Curl Up",73.1
"Winchester School District","=""1620011""","Grade 6","Mile Run",58.3
"Winchester School District","=""1620011""","Grade 6","Push Up",77.8
"Winchester School District","=""1620011""","Grade 6","Sit and Reach",88.9
"Winchester School District","=""1620011""","Grade 8","All Tests - District",39.6
"Winchester School District","=""1620011""","Grade 8","Curl Up",77.2
"Winchester School District","=""1620011""","Grade 8","Mile Run",54.5
"Winchester School District","=""1620011""","Grade 8","Push Up",76.2
"Winchester School District","=""1620011""","Grade 8","Sit and Reach",86.1
"Winchester School District","=""1620011""","Grade 10","All Tests - District","N/A"
"Winchester School District","=""1620011""","Grade 10","Curl Up","N/A"
"Winchester School District","=""1620011""","Grade 10","Mile Run","N/A"
"Winchester School District","=""1620011""","Grade 10","Push Up","N/A"
"Winchester School District","=""1620011""","Grade 10","Sit and Reach","N/A"
"Windham School District","=""1630011""","Grade 4","All Tests - District",51.0
