"Physical Fitness Tests: Students Reaching Health Standard, 2015-16"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Stratford School District","=""1380011""","Grade 10","Push Up",78.1
"Stratford School District","=""1380011""","Grade 10","Sit and Reach",87.0
"Suffield School District","=""1390011""","Grade 4","All Tests - District",41.8
"Suffield School District","=""1390011""","Grade 4","Curl Up",71.8
"Suffield School District","=""1390011""","Grade 4","Mile Run",84.1
"Suffield School District","=""1390011""","Grade 4","Push Up",58.8
"Suffield School District","=""1390011""","Grade 4","Sit and Reach",81.2
"Suffield School District","=""1390011""","Grade 6","All Tests - District",46.2
"Suffield School District","=""1390011""","Grade 6","Curl Up",78.5
"Suffield School District","=""1390011""","Grade 6","Mile Run",87.6
"Suffield School District","=""1390011""","Grade 6","Push Up",59.1
"Suffield School District","=""1390011""","Grade 6","Sit and Reach",82.8
"Suffield School District","=""1390011""","Grade 8","All Tests - District",54.5
"Suffield School District","=""1390011""","Grade 8","Curl Up",86.0
"Suffield School District","=""1390011""","Grade 8","Mile Run",75.3
"Suffield School District","=""1390011""","Grade 8","Push Up",69.1
"Suffield School District","=""1390011""","Grade 8","Sit and Reach",88.8
"Suffield School District","=""1390011""","Grade 10","All Tests - District",43.2
"Suffield School District","=""1390011""","Grade 10","Curl Up",91.9
"Suffield School District","=""1390011""","Grade 10","Mile Run",71.6
"Suffield School District","=""1390011""","Grade 10","Push Up",74.3
"Suffield School District","=""1390011""","Grade 10","Sit and Reach",70.3
"The Bridge Academy District","=""2690013""","Grade 4","All Tests - District","N/A"
"The Bridge Academy District","=""2690013""","Grade 4","Curl Up","N/A"
"The Bridge Academy District","=""2690013""","Grade 4","Mile Run","N/A"
"The Bridge Academy District","=""2690013""","Grade 4","Push Up","N/A"
"The Bridge Academy District","=""2690013""","Grade 4","Sit and Reach","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","All Tests - District","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","Curl Up","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","Mile Run","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","Push Up","N/A"
"The Bridge Academy District","=""2690013""","Grade 6","Sit and Reach","N/A"
"The Bridge Academy District","=""2690013""","Grade 8","All Tests - District",40.8
"The Bridge Academy District","=""2690013""","Grade 8","Curl Up",89.8
"The Bridge Academy District","=""2690013""","Grade 8","Mile Run",40.8
"The Bridge Academy District","=""2690013""","Grade 8","Push Up",73.5
"The Bridge Academy District","=""2690013""","Grade 8","Sit and Reach",95.9
"The Bridge Academy District","=""2690013""","Grade 10","All Tests - District",27.3
"The Bridge Academy District","=""2690013""","Grade 10","Curl Up",81.8
"The Bridge Academy District","=""2690013""","Grade 10","Mile Run",31.8
"The Bridge Academy District","=""2690013""","Grade 10","Push Up",81.8
"The Bridge Academy District","=""2690013""","Grade 10","Sit and Reach",100.0
"The Gilbert School District","=""9020022""","Grade 4","All Tests - District","N/A"
"The Gilbert School District","=""9020022""","Grade 4","Curl Up","N/A"
"The Gilbert School District","=""9020022""","Grade 4","Mile Run","N/A"
"The Gilbert School District","=""9020022""","Grade 4","Push Up","N/A"
"The Gilbert School District","=""9020022""","Grade 4","Sit and Reach","N/A"
"The Gilbert School District","=""9020022""","Grade 6","All Tests - District","N/A"
"The Gilbert School District","=""9020022""","Grade 6","Curl Up","N/A"
"The Gilbert School District","=""9020022""","Grade 6","Mile Run","N/A"
"The Gilbert School District","=""9020022""","Grade 6","Push Up","N/A"
"The Gilbert School District","=""9020022""","Grade 6","Sit and Reach","N/A"
"The Gilbert School District","=""9020022""","Grade 8","All Tests - District",46.8
"The Gilbert School District","=""9020022""","Grade 8","Curl Up",80.5
"The Gilbert School District","=""9020022""","Grade 8","Mile Run",64.9
"The Gilbert School District","=""9020022""","Grade 8","Push Up",74.0
"The Gilbert School District","=""9020022""","Grade 8","Sit and Reach",80.5
"The Gilbert School District","=""9020022""","Grade 10","All Tests - District",32.4
"The Gilbert School District","=""9020022""","Grade 10","Curl Up",82.4
"The Gilbert School District","=""9020022""","Grade 10","Mile Run",54.4
"The Gilbert School District","=""9020022""","Grade 10","Push Up",60.3
"The Gilbert School District","=""9020022""","Grade 10","Sit and Reach",60.3
"Thomaston School District","=""1400011""","Grade 4","All Tests - District",18.2
"Thomaston School District","=""1400011""","Grade 4","Curl Up",83.3
"Thomaston School District","=""1400011""","Grade 4","Mile Run",80.3
"Thomaston School District","=""1400011""","Grade 4","Push Up",21.2
"Thomaston School District","=""1400011""","Grade 4","Sit and Reach",75.8
"Thomaston School District","=""1400011""","Grade 6","All Tests - District",21.3
"Thomaston School District","=""1400011""","Grade 6","Curl Up",87.5
"Thomaston School District","=""1400011""","Grade 6","Mile Run",85.0
"Thomaston School District","=""1400011""","Grade 6","Push Up",27.5
"Thomaston School District","=""1400011""","Grade 6","Sit and Reach",66.3
"Thomaston School District","=""1400011""","Grade 8","All Tests - District",56.4
"Thomaston School District","=""1400011""","Grade 8","Curl Up",70.9
"Thomaston School District","=""1400011""","Grade 8","Mile Run",76.4
"Thomaston School District","=""1400011""","Grade 8","Push Up",65.5
"Thomaston School District","=""1400011""","Grade 8","Sit and Reach",83.6
"Thomaston School District","=""1400011""","Grade 10","All Tests - District",67.3
"Thomaston School District","=""1400011""","Grade 10","Curl Up",82.7
"Thomaston School District","=""1400011""","Grade 10","Mile Run",76.9
"Thomaston School District","=""1400011""","Grade 10","Push Up",82.7
"Thomaston School District","=""1400011""","Grade 10","Sit and Reach",90.4
"Thompson School District","=""1410011""","Grade 4","All Tests - District",42.1
"Thompson School District","=""1410011""","Grade 4","Curl Up",96.1
"Thompson School District","=""1410011""","Grade 4","Mile Run",47.4
"Thompson School District","=""1410011""","Grade 4","Push Up",77.6
"Thompson School District","=""1410011""","Grade 4","Sit and Reach",97.4
"Thompson School District","=""1410011""","Grade 6","All Tests - District",35.5
"Thompson School District","=""1410011""","Grade 6","Curl Up",76.3
"Thompson School District","=""1410011""","Grade 6","Mile Run",63.2
"Thompson School District","=""1410011""","Grade 6","Push Up",42.1
"Thompson School District","=""1410011""","Grade 6","Sit and Reach",89.5
"Thompson School District","=""1410011""","Grade 8","All Tests - District",50.0
"Thompson School District","=""1410011""","Grade 8","Curl Up",78.1
"Thompson School District","=""1410011""","Grade 8","Mile Run",71.9
"Thompson School District","=""1410011""","Grade 8","Push Up",59.4
"Thompson School District","=""1410011""","Grade 8","Sit and Reach",89.1
"Thompson School District","=""1410011""","Grade 10","All Tests - District",45.8
"Thompson School District","=""1410011""","Grade 10","Curl Up",77.8
"Thompson School District","=""1410011""","Grade 10","Mile Run",72.2
"Thompson School District","=""1410011""","Grade 10","Push Up",59.7
"Thompson School District","=""1410011""","Grade 10","Sit and Reach",80.6
"Tolland School District","=""1420011""","Grade 4","All Tests - District",24.5
"Tolland School District","=""1420011""","Grade 4","Curl Up",98.4
"Tolland School District","=""1420011""","Grade 4","Mile Run",70.1
"Tolland School District","=""1420011""","Grade 4","Push Up",35.9
"Tolland School District","=""1420011""","Grade 4","Sit and Reach",75.5
"Tolland School District","=""1420011""","Grade 6","All Tests - District",68.2
"Tolland School District","=""1420011""","Grade 6","Curl Up",94.8
"Tolland School District","=""1420011""","Grade 6","Mile Run",80.2
"Tolland School District","=""1420011""","Grade 6","Push Up",88.0
"Tolland School District","=""1420011""","Grade 6","Sit and Reach",83.9
"Tolland School District","=""1420011""","Grade 8","All Tests - District",66.2
"Tolland School District","=""1420011""","Grade 8","Curl Up",88.7
"Tolland School District","=""1420011""","Grade 8","Mile Run",81.4
"Tolland School District","=""1420011""","Grade 8","Push Up",87.0
"Tolland School District","=""1420011""","Grade 8","Sit and Reach",80.1
"Tolland School District","=""1420011""","Grade 10","All Tests - District",70.8
"Tolland School District","=""1420011""","Grade 10","Curl Up",95.9
"Tolland School District","=""1420011""","Grade 10","Mile Run",81.0
"Tolland School District","=""1420011""","Grade 10","Push Up",83.6
"Tolland School District","=""1420011""","Grade 10","Sit and Reach",89.7
"Torrington School District","=""1430011""","Grade 4","All Tests - District",55.0
"Torrington School District","=""1430011""","Grade 4","Curl Up",82.1
"Torrington School District","=""1430011""","Grade 4","Mile Run",78.5
"Torrington School District","=""1430011""","Grade 4","Push Up",71.2
"Torrington School District","=""1430011""","Grade 4","Sit and Reach",87.4
"Torrington School District","=""1430011""","Grade 6","All Tests - District",35.0
"Torrington School District","=""1430011""","Grade 6","Curl Up",54.1
"Torrington School District","=""1430011""","Grade 6","Mile Run",78.3
"Torrington School District","=""1430011""","Grade 6","Push Up",54.8
"Torrington School District","=""1430011""","Grade 6","Sit and Reach",86.6
"Torrington School District","=""1430011""","Grade 8","All Tests - District",36.3
"Torrington School District","=""1430011""","Grade 8","Curl Up",38.4
"Torrington School District","=""1430011""","Grade 8","Mile Run",84.9
"Torrington School District","=""1430011""","Grade 8","Push Up",63.7
"Torrington School District","=""1430011""","Grade 8","Sit and Reach",86.3
"Torrington School District","=""1430011""","Grade 10","All Tests - District",32.5
"Torrington School District","=""1430011""","Grade 10","Curl Up",95.1
"Torrington School District","=""1430011""","Grade 10","Mile Run",34.5
"Torrington School District","=""1430011""","Grade 10","Push Up",86.9
"Torrington School District","=""1430011""","Grade 10","Sit and Reach",92.7
"Trailblazers Academy District","=""2780013""","Grade 4","All Tests - District","N/A"
"Trailblazers Academy District","=""2780013""","Grade 4","Curl Up","N/A"
"Trailblazers Academy District","=""2780013""","Grade 4","Mile Run","N/A"
"Trailblazers Academy District","=""2780013""","Grade 4","Push Up","N/A"
"Trailblazers Academy District","=""2780013""","Grade 4","Sit and Reach","N/A"
"Trailblazers Academy District","=""2780013""","Grade 6","All Tests - District",31.8
"Trailblazers Academy District","=""2780013""","Grade 6","Curl Up",84.1
"Trailblazers Academy District","=""2780013""","Grade 6","Mile Run",59.1
"Trailblazers Academy District","=""2780013""","Grade 6","Push Up",50.0
"Trailblazers Academy District","=""2780013""","Grade 6","Sit and Reach",79.5
"Trailblazers Academy District","=""2780013""","Grade 8","All Tests - District",27.9
"Trailblazers Academy District","=""2780013""","Grade 8","Curl Up",93.0
"Trailblazers Academy District","=""2780013""","Grade 8","Mile Run",46.5
"Trailblazers Academy District","=""2780013""","Grade 8","Push Up",67.4
"Trailblazers Academy District","=""2780013""","Grade 8","Sit and Reach",93.0
"Trailblazers Academy District","=""2780013""","Grade 10","All Tests - District","N/A"
"Trailblazers Academy District","=""2780013""","Grade 10","Curl Up","N/A"
"Trailblazers Academy District","=""2780013""","Grade 10","Mile Run","N/A"
"Trailblazers Academy District","=""2780013""","Grade 10","Push Up","N/A"
"Trailblazers Academy District","=""2780013""","Grade 10","Sit and Reach","N/A"
"Trumbull School District","=""1440011""","Grade 4","All Tests - District",59.3
"Trumbull School District","=""1440011""","Grade 4","Curl Up",83.3
"Trumbull School District","=""1440011""","Grade 4","Mile Run",83.5
"Trumbull School District","=""1440011""","Grade 4","Push Up",70.8
"Trumbull School District","=""1440011""","Grade 4","Sit and Reach",86.6
"Trumbull School District","=""1440011""","Grade 6","All Tests - District",53.6
"Trumbull School District","=""1440011""","Grade 6","Curl Up",83.8
"Trumbull School District","=""1440011""","Grade 6","Mile Run",81.9
"Trumbull School District","=""1440011""","Grade 6","Push Up",74.5
"Trumbull School District","=""1440011""","Grade 6","Sit and Reach",82.7
"Trumbull School District","=""1440011""","Grade 8","All Tests - District",72.6
"Trumbull School District","=""1440011""","Grade 8","Curl Up",87.9
"Trumbull School District","=""1440011""","Grade 8","Mile Run",89.3
"Trumbull School District","=""1440011""","Grade 8","Push Up",85.7
"Trumbull School District","=""1440011""","Grade 8","Sit and Reach",88.3
"Trumbull School District","=""1440011""","Grade 10","All Tests - District",69.2
"Trumbull School District","=""1440011""","Grade 10","Curl Up",97.7
"Trumbull School District","=""1440011""","Grade 10","Mile Run",81.4
"Trumbull School District","=""1440011""","Grade 10","Push Up",91.5
