"Chronic Absenteeism, 2014-15"
"State of Connecticut, All Schools, Gender"

"Organization","School","School Code","Gender","% Chronically Absent"
"Waterford School District","Waterford High School","=""1526111""","Female",10.1
"Waterford School District","Waterford High School","=""1526111""","Male",5.3
"Waterford School District","Autism Class","=""1521111""","Male","*"
"Watertown School District","Fletcher W. Judson School","=""1530311""","Female","*"
"Watertown School District","Fletcher W. Judson School","=""1530311""","Male","*"
"Watertown School District","John Trumbull Primary School","=""1530211""","Female",6.4
"Watertown School District","John Trumbull Primary School","=""1530211""","Male",6.0
"Watertown School District","Polk School","=""1530411""","Female",4.8
"Watertown School District","Polk School","=""1530411""","Male",4.3
"Watertown School District","Swift Middle School","=""1535111""","Female",6.1
"Watertown School District","Swift Middle School","=""1535111""","Male",3.5
"Watertown School District","Watertown High School","=""1536111""","Female",22.0
"Watertown School District","Watertown High School","=""1536111""","Male",16.0
"West Hartford School District","Smith School","=""1551711""","Female",9.2
"West Hartford School District","Smith School","=""1551711""","Male",4.7
"West Hartford School District","Achieve","=""1559111""","Female","*"
"West Hartford School District","Achieve","=""1559111""","Male","*"
"West Hartford School District","REACH","=""1557311""","Female","*"
"West Hartford School District","REACH","=""1557311""","Male","*"
"West Hartford School District","Aiken School","=""1551611""","Female",3.6
"West Hartford School District","Aiken School","=""1551611""","Male",3.9
"West Hartford School District","Braeburn School","=""1550211""","Female",5.5
"West Hartford School District","Braeburn School","=""1550211""","Male",4.8
"West Hartford School District","Bristow Middle School","=""1555311""","Female","*"
"West Hartford School District","Bristow Middle School","=""1555311""","Male","*"
"West Hartford School District","Bugbee School","=""1550411""","Female",5.0
"West Hartford School District","Bugbee School","=""1550411""","Male",0.0
"West Hartford School District","Charter Oak International Academy","=""1550511""","Female",5.4
"West Hartford School District","Charter Oak International Academy","=""1550511""","Male",4.4
"West Hartford School District","Conard High School","=""1556111""","Female",6.8
"West Hartford School District","Conard High School","=""1556111""","Male",5.4
"West Hartford School District","Duffy School","=""1550611""","Female",2.8
"West Hartford School District","Duffy School","=""1550611""","Male",2.4
"West Hartford School District","Hall High School","=""1556211""","Female",5.2
"West Hartford School District","Hall High School","=""1556211""","Male",5.6
"West Hartford School District","King Philip Middle School","=""1555111""","Female",4.2
"West Hartford School District","King Philip Middle School","=""1555111""","Male",4.2
"West Hartford School District","Morley School","=""1550911""","Female","*"
"West Hartford School District","Morley School","=""1550911""","Male","*"
"West Hartford School District","Norfeldt Learning Center","=""1559411""","Female","*"
"West Hartford School District","Norfeldt Learning Center","=""1559411""","Male","*"
"West Hartford School District","Norfeldt School","=""1551011""","Female",4.4
"West Hartford School District","Norfeldt School","=""1551011""","Male",3.4
"West Hartford School District","STRIVE-West Hartford","=""1559211""","Female","*"
"West Hartford School District","STRIVE-West Hartford","=""1559211""","Male","*"
"West Hartford School District","Sedgwick Middle School","=""1555211""","Female",5.4
"West Hartford School District","Sedgwick Middle School","=""1555211""","Male",8.0
"West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""","Female","*"
"West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""","Male","*"
"West Hartford School District","Webster Hill School","=""1551211""","Female",5.0
"West Hartford School District","Webster Hill School","=""1551211""","Male",7.2
"West Hartford School District","Whiting Lane School","=""1551311""","Female",7.8
"West Hartford School District","Whiting Lane School","=""1551311""","Male",4.1
"West Hartford School District","Wolcott Learning Center","=""1559611""","Female","*"
"West Hartford School District","Wolcott Learning Center","=""1559611""","Male","*"
"West Hartford School District","Wolcott School","=""1551511""","Female",4.0
"West Hartford School District","Wolcott School","=""1551511""","Male",5.5
"West Hartford School District","Braeburn Learning Center","=""1559311""","Male","*"
"West Hartford School District","Whiting Lane Learning Center","=""1559511""","Male","*"
"West Haven School District","Washington School","=""1561211""","Female",16.1
"West Haven School District","Washington School","=""1561211""","Male",17.3
"West Haven School District","Alma E. Pagels School","=""1560811""","Female",10.9
"West Haven School District","Alma E. Pagels School","=""1560811""","Male",12.3
"West Haven School District","Carrigan 5/6 Intermediate School","=""1565311""","Female",15.3
"West Haven School District","Carrigan 5/6 Intermediate School","=""1565311""","Male",13.9
"West Haven School District","Edith E. Mackrille School","=""1560611""","Female","*"
"West Haven School District","Edith E. Mackrille School","=""1560611""","Male","*"
"West Haven School District","Forest School","=""1560311""","Female",13.7
"West Haven School District","Forest School","=""1560311""","Male",12.9
"West Haven School District","Harry M. Bailey Middle School","=""1565111""","Female",22.9
"West Haven School District","Harry M. Bailey Middle School","=""1565111""","Male",21.8
"West Haven School District","Life Skills","=""1560111""","Female","*"
"West Haven School District","Life Skills","=""1560111""","Male","*"
"West Haven School District","PACE","=""1560211""","Female","*"
"West Haven School District","PACE","=""1560211""","Male","*"
"West Haven School District","Savin Rock Community School","=""1561411""","Female",14.7
"West Haven School District","Savin Rock Community School","=""1561411""","Male",11.6
"West Haven School District","Seth G. Haley School","=""1560411""","Female",10.2
"West Haven School District","Seth G. Haley School","=""1560411""","Male",10.8
"West Haven School District","West Haven High School","=""1566111""","Female",18.7
"West Haven School District","West Haven High School","=""1566111""","Male",17.0
"Westbrook School District","Daisy Ingraham School","=""1540211""","Female","*"
"Westbrook School District","Daisy Ingraham School","=""1540211""","Male","*"
"Westbrook School District","Westbrook High School","=""1546111""","Female","*"
"Westbrook School District","Westbrook High School","=""1546111""","Male","*"
"Westbrook School District","Westbrook Middle School","=""1545111""","Female","*"
"Westbrook School District","Westbrook Middle School","=""1545111""","Male",0.0
"Weston School District","Hurlbutt Elementary School","=""1570111""","Female",5.8
"Weston School District","Hurlbutt Elementary School","=""1570111""","Male",3.2
"Weston School District","Weston High School","=""1576111""","Female",5.8
"Weston School District","Weston High School","=""1576111""","Male",4.8
"Weston School District","Weston Intermediate School","=""1570211""","Female",5.7
"Weston School District","Weston Intermediate School","=""1570211""","Male",2.8
"Weston School District","Weston Middle School","=""1575111""","Female",11.5
"Weston School District","Weston Middle School","=""1575111""","Male",6.6
"Westport School District","Bedford Middle School","=""1585111""","Female",2.2
"Westport School District","Bedford Middle School","=""1585111""","Male",2.7
"Westport School District","Coleytown Elementary School","=""1580311""","Female","*"
"Westport School District","Coleytown Elementary School","=""1580311""","Male","*"
"Westport School District","Coleytown Middle School","=""1585311""","Female",2.6
"Westport School District","Coleytown Middle School","=""1585311""","Male",2.9
"Westport School District","Green's Farms School","=""1580411""","Female",3.0
"Westport School District","Green's Farms School","=""1580411""","Male",0.0
"Westport School District","King's Highway Elementary School","=""1580511""","Female","*"
"Westport School District","King's Highway Elementary School","=""1580511""","Male","*"
"Westport School District","Long Lots School","=""1580711""","Female","*"
"Westport School District","Long Lots School","=""1580711""","Male","*"
"Westport School District","Saugatuck Elementary School","=""1580811""","Female","*"
"Westport School District","Saugatuck Elementary School","=""1580811""","Male","*"
"Westport School District","Staples High School","=""1586111""","Female",1.5
"Westport School District","Staples High School","=""1586111""","Male",1.3
"Wethersfield School District","Alfred W. Hanmer School","=""1590811""","Female","*"
