"Chronic Absenteeism, 2012-13"
"State of Connecticut, All Schools, Gender"

"Organization","School","School Code","Gender","% Chronically Absent"
"Westbrook School District","Westbrook High School","=""1546111""","Male",12.4
"Westbrook School District","Westbrook Middle School","=""1545111""","Female",6.2
"Westbrook School District","Westbrook Middle School","=""1545111""","Male",9.6
"Weston School District","Hurlbutt Elementary School","=""1570111""","Female",9.0
"Weston School District","Hurlbutt Elementary School","=""1570111""","Male",5.7
"Weston School District","Weston High School","=""1576111""","Female",9.0
"Weston School District","Weston High School","=""1576111""","Male",7.1
"Weston School District","Weston Intermediate School","=""1570211""","Female",6.1
"Weston School District","Weston Intermediate School","=""1570211""","Male",5.2
"Weston School District","Weston Middle School","=""1575111""","Female",8.4
"Weston School District","Weston Middle School","=""1575111""","Male",8.6
"Westport School District","Bedford Middle School","=""1585111""","Female",4.1
"Westport School District","Bedford Middle School","=""1585111""","Male",4.5
"Westport School District","Coleytown Elementary School","=""1580311""","Female",3.0
"Westport School District","Coleytown Elementary School","=""1580311""","Male",3.7
"Westport School District","Coleytown Middle School","=""1585311""","Female",3.6
"Westport School District","Coleytown Middle School","=""1585311""","Male",4.9
"Westport School District","Green's Farms School","=""1580411""","Female","*"
"Westport School District","Green's Farms School","=""1580411""","Male","*"
"Westport School District","King's Highway Elementary School","=""1580511""","Female","*"
"Westport School District","King's Highway Elementary School","=""1580511""","Male","*"
"Westport School District","Long Lots School","=""1580711""","Female",3.7
"Westport School District","Long Lots School","=""1580711""","Male",3.2
"Westport School District","Saugatuck Elementary School","=""1580811""","Female","*"
"Westport School District","Saugatuck Elementary School","=""1580811""","Male","*"
"Westport School District","Staples High School","=""1586111""","Female",1.8
"Westport School District","Staples High School","=""1586111""","Male",0.7
"Wethersfield School District","Alfred W. Hanmer School","=""1590811""","Female",4.7
"Wethersfield School District","Alfred W. Hanmer School","=""1590811""","Male",4.6
"Wethersfield School District","Charles Wright School","=""1591011""","Female",6.9
"Wethersfield School District","Charles Wright School","=""1591011""","Male",4.6
"Wethersfield School District","Emerson-Williams School","=""1590211""","Female","*"
"Wethersfield School District","Emerson-Williams School","=""1590211""","Male","*"
"Wethersfield School District","Highcrest School","=""1591111""","Female",4.7
"Wethersfield School District","Highcrest School","=""1591111""","Male",2.9
"Wethersfield School District","Samuel B. Webb Elementary School","=""1591211""","Female",4.3
"Wethersfield School District","Samuel B. Webb Elementary School","=""1591211""","Male",6.0
"Wethersfield School District","Silas Deane Middle School","=""1595211""","Female",8.2
"Wethersfield School District","Silas Deane Middle School","=""1595211""","Male",8.6
"Wethersfield School District","Wethersfield High School","=""1596111""","Female",17.2
"Wethersfield School District","Wethersfield High School","=""1596111""","Male",18.2
"Willington School District","Center School","=""1600111""","Female","*"
"Willington School District","Center School","=""1600111""","Male","*"
"Willington School District","Hall Memorial School","=""1605111""","Female",6.0
"Willington School District","Hall Memorial School","=""1605111""","Male",4.6
"Wilton School District","Middlebrook School","=""1615211""","Female",3.2
"Wilton School District","Middlebrook School","=""1615211""","Male",3.8
"Wilton School District","Cider Mill School","=""1610711""","Female",2.9
"Wilton School District","Cider Mill School","=""1610711""","Male",1.4
"Wilton School District","Miller-Driscoll School","=""1610511""","Female",3.3
"Wilton School District","Miller-Driscoll School","=""1610511""","Male",2.8
"Wilton School District","Wilton High School","=""1616111""","Female",54.5
"Wilton School District","Wilton High School","=""1616111""","Male",42.4
"Winchester School District","Batcheller Early Education Center","=""1620411""","Female",9.6
"Winchester School District","Batcheller Early Education Center","=""1620411""","Male",6.7
"Winchester School District","Mary P. Hinsdale School","=""1620211""","Female",6.7
"Winchester School District","Mary P. Hinsdale School","=""1620211""","Male",4.8
"Winchester School District","Pearson Middle School","=""1625111""","Female",0.0
"Winchester School District","Pearson Middle School","=""1625111""","Male","*"
"Winchester School District","WISE Academy","=""1620111""","Female","*"
"Winchester School District","WISE Academy","=""1620111""","Male","*"
"Windham School District","Natchaug School","=""1630111""","Female",19.9
"Windham School District","Natchaug School","=""1630111""","Male",24.4
"Windham School District","North Windham School","=""1630311""","Female",10.6
"Windham School District","North Windham School","=""1630311""","Male",10.9
"Windham School District","W. B. Sweeney School","=""1630611""","Female",19.3
"Windham School District","W. B. Sweeney School","=""1630611""","Male",17.8
"Windham School District","Windham Center School","=""1630511""","Female",11.6
"Windham School District","Windham Center School","=""1630511""","Male",9.7
"Windham School District","Windham High School","=""1636111""","Female",34.0
"Windham School District","Windham High School","=""1636111""","Male",27.1
"Windham School District","Windham Middle School","=""1635111""","Female",17.9
"Windham School District","Windham Middle School","=""1635111""","Male",13.7
"Windsor Locks School District","North Street School","=""1650111""","Female",9.9
"Windsor Locks School District","North Street School","=""1650111""","Male",10.6
"Windsor Locks School District","South Elementary School","=""1650411""","Female",4.1
"Windsor Locks School District","South Elementary School","=""1650411""","Male",7.9
"Windsor Locks School District","Windsor Locks High School","=""1656111""","Female",17.8
"Windsor Locks School District","Windsor Locks High School","=""1656111""","Male",11.7
"Windsor Locks School District","Windsor Locks Middle School","=""1655111""","Female",8.9
"Windsor Locks School District","Windsor Locks Middle School","=""1655111""","Male",7.0
"Windsor School District","Clover Street School","=""1640111""","Female",4.1
"Windsor School District","Clover Street School","=""1640111""","Male",5.2
"Windsor School District","John F. Kennedy School","=""1640811""","Female","*"
"Windsor School District","John F. Kennedy School","=""1640811""","Male","*"
"Windsor School District","Oliver Ellsworth School","=""1640911""","Female",6.6
"Windsor School District","Oliver Ellsworth School","=""1640911""","Male",10.1
"Windsor School District","Poquonock Elementary School","=""1640511""","Female",8.1
"Windsor School District","Poquonock Elementary School","=""1640511""","Male",7.9
"Windsor School District","Sage Park Middle School","=""1645311""","Female",8.0
"Windsor School District","Sage Park Middle School","=""1645311""","Male",5.9
"Windsor School District","Windsor High School","=""1646111""","Female",15.2
"Windsor School District","Windsor High School","=""1646111""","Male",12.7
"Wolcott School District","Alcott School","=""1660611""","Female",4.5
"Wolcott School District","Alcott School","=""1660611""","Male",4.3
"Wolcott School District","Frisbie School","=""1660211""","Female",4.2
"Wolcott School District","Frisbie School","=""1660211""","Male",3.8
"Wolcott School District","Tyrrell Middle School","=""1665111""","Female",2.4
"Wolcott School District","Tyrrell Middle School","=""1665111""","Male",2.8
"Wolcott School District","Wakelee School","=""1660511""","Female","*"
"Wolcott School District","Wakelee School","=""1660511""","Male","*"
"Wolcott School District","Wolcott High School","=""1666111""","Female",2.7
"Wolcott School District","Wolcott High School","=""1666111""","Male",4.1
"Woodbridge School District","Beecher Road School","=""1670311""","Female",4.3
"Woodbridge School District","Beecher Road School","=""1670311""","Male",6.0
"Woodstock Academy District","Woodstock Academy","=""9036122""","Female",6.5
"Woodstock Academy District","Woodstock Academy","=""9036122""","Male",5.9
"Woodstock School District","Woodstock Elementary School","=""1690211""","Female",5.3
"Woodstock School District","Woodstock Elementary School","=""1690211""","Male",5.8
"Woodstock School District","Woodstock Middle School","=""1695111""","Female",5.1
"Woodstock School District","Woodstock Middle School","=""1695111""","Male",3.6

