"Chronic Absenteeism, 2014-15"
", All Schools, Race/Ethnicity"

"District","District Code","School","School Code","Category","% Chronically Absent"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Grade   6",15.2
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Grade   7",27.3
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Grade   8",15.6
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Hispanic/Latino of any race","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Male",22.7
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Non-ELL",20.0
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Non-Special Education",17.7
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Not Eligible For Lunch",14.1
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","School",20.3
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Special Education",30.2
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Two or More Races","*"
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","White",18.3
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Eligible For Reduced Lunch",30.0
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","American Indian or Alaska Native","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Asian",0.0
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Black or African American","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","ELL","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Eligible For Free Lunch",11.2
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Female",4.2
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Grade   9","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Grade 10",7.7
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Grade 11",3.1
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Hispanic/Latino of any race","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Male",3.9
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-ELL",4.1
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Non-Special Education",2.9
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Not Eligible For Lunch",2.6
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","School",4.1
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Special Education",13.3
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Two or More Races","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","White",3.9
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Eligible For Reduced Lunch","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Grade 12",3.2
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Asian","*"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","ELL","*"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Eligible For Free Lunch","*"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Female","*"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Grade   3","*"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Grade   4","*"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Hispanic/Latino of any race","*"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Male","*"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Non-ELL",5.4
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Non-Special Education","*"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Not Eligible For Lunch","*"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","School",5.3
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Special Education","*"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Two or More Races","*"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","White",5.0
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Eligible For Reduced Lunch","*"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Kindergarten",22.7
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","American Indian or Alaska Native","*"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Asian","*"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Black or African American","*"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Eligible For Free Lunch",25.5
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Female",10.9
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Grade   1","*"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Grade   2",13.9
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Hispanic/Latino of any race","*"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Male",18.3
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Non-ELL",14.9
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Non-Special Education",11.3
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Not Eligible For Lunch",8.1
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","School",14.9
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Special Education",41.7
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Two or More Races","*"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","White",13.5
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Eligible For Reduced Lunch","*"
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Kindergarten","*"
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Asian","*"
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Black or African American","*"
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","ELL","*"
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Eligible For Free Lunch",12.6
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Female",7.2
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Grade   1","*"
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Grade   2",0.0
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Grade   3",6.8
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Grade   4","*"
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Grade   5","*"
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Grade   6",6.6
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Hispanic/Latino of any race",12.5
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Male",3.0
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Non-ELL",4.9
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Non-Special Education",4.9
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Not Eligible For Lunch",1.8
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","School",5.0
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Special Education","*"
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Two or More Races","*"
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","White",2.0
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Eligible For Reduced Lunch","*"
"Stratford School District","=""1380011""","ABA Second Hill Lane","=""1380611""","Kindergarten","*"
"Stratford School District","=""1380011""","ABA Second Hill Lane","=""1380611""","Asian","*"
"Stratford School District","=""1380011""","ABA Second Hill Lane","=""1380611""","Black or African American","*"
"Stratford School District","=""1380011""","ABA Second Hill Lane","=""1380611""","Female","*"
