"Chronic Absenteeism, 2011-12"
", All Schools, English Learner Status"

"District","District Code","School","School Code","Category","% Chronically Absent"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Black or African American","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","ELL","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Eligible For Free Lunch",9.6
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Female",9.1
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Grade   1",0.0
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Grade   2","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Grade   3",0.0
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Grade   4","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Grade   5","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Grade   6","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Grade   7","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Grade   8",0.0
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Hispanic/Latino of any race","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Male",6.0
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Non-ELL",7.1
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Non-Special Education",6.3
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","School",7.4
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Special Education","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Two or More Races","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Eligible For Reduced Lunch","*"
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","Not Eligible For Lunch",6.4
"Side By Side Charter School District","=""2700013""","Side By Side Charter School","=""2700113""","White","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","Kindergarten","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","Asian","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","Black or African American","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","ELL","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","Eligible For Free Lunch","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","Female",4.3
"Simsbury School District","=""1280011""","Central School","=""1280111""","Grade   1","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","Grade   2",0.0
"Simsbury School District","=""1280011""","Central School","=""1280111""","Grade   3","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","Grade   4","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","Grade   5","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","Grade   6",0.0
"Simsbury School District","=""1280011""","Central School","=""1280111""","Hispanic/Latino of any race","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","Male",3.6
"Simsbury School District","=""1280011""","Central School","=""1280111""","Non-ELL",4.0
"Simsbury School District","=""1280011""","Central School","=""1280111""","Non-Special Education",3.4
"Simsbury School District","=""1280011""","Central School","=""1280111""","School",3.9
"Simsbury School District","=""1280011""","Central School","=""1280111""","Special Education","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","Two or More Races","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","Eligible For Reduced Lunch","*"
"Simsbury School District","=""1280011""","Central School","=""1280111""","Not Eligible For Lunch",4.0
"Simsbury School District","=""1280011""","Central School","=""1280111""","White",3.9
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Asian","*"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Black or African American","*"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","ELL","*"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Eligible For Free Lunch",20.6
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Female",9.7
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Grade   7",6.2
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Grade   8",10.3
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Hispanic/Latino of any race",0.0
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Male",7.0
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Non-ELL",8.4
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Non-Special Education",8.2
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","School",8.3
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Special Education",9.5
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Two or More Races","*"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Eligible For Reduced Lunch","*"
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","Not Eligible For Lunch",7.9
"Simsbury School District","=""1280011""","Henry James Memorial School","=""1285111""","White",8.9
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Kindergarten","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Asian","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Black or African American","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","ELL","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Eligible For Free Lunch",22.6
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Female",7.8
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Grade   1","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Grade   2","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Grade   3",10.3
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Grade   4","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Grade   5","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Grade   6","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Hispanic/Latino of any race","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Male",5.7
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Non-ELL",6.4
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Non-Special Education",6.2
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","School",6.7
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Special Education","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Two or More Races","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Eligible For Reduced Lunch","*"
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","Not Eligible For Lunch",5.7
"Simsbury School District","=""1280011""","Latimer Lane School","=""1280611""","White",5.7
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Asian","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Black or African American",7.9
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","ELL","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Eligible For Free Lunch",13.2
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Female",5.0
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Hispanic/Latino of any race","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Male",3.5
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Non-ELL",4.2
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Non-Special Education",3.1
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","School",4.2
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Special Education",16.4
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Two or More Races","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Eligible For Reduced Lunch","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Grade   9",5.3
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Grade 10",4.0
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Grade 11",4.6
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Grade 12",3.0
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Not Eligible For Lunch",3.4
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","White",4.1
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""","Kindergarten",0.0
"Simsbury School District","=""1280011""","Squadron Line School","=""1280711""","Asian","*"
