"Chronic Absenteeism, 2012-13"
"State of Connecticut, All Schools, Free/Reduced Price Meal Eligibility"

"Organization","School","School Code","Free/Reduced Price Meal Eligibility","% Chronically Absent"
"Westbrook School District","Westbrook High School","=""1546111""","Not Eligible For Lunch",7.5
"Westbrook School District","Westbrook Middle School","=""1545111""","Eligible For Free Lunch","*"
"Westbrook School District","Westbrook Middle School","=""1545111""","Eligible For Reduced Lunch","*"
"Westbrook School District","Westbrook Middle School","=""1545111""","Not Eligible For Lunch",5.0
"Weston School District","Hurlbutt Elementary School","=""1570111""","Eligible For Free Lunch","*"
"Weston School District","Hurlbutt Elementary School","=""1570111""","Eligible For Reduced Lunch","*"
"Weston School District","Hurlbutt Elementary School","=""1570111""","Not Eligible For Lunch","*"
"Weston School District","Weston High School","=""1576111""","Eligible For Free Lunch","*"
"Weston School District","Weston High School","=""1576111""","Eligible For Reduced Lunch","*"
"Weston School District","Weston High School","=""1576111""","Not Eligible For Lunch","*"
"Weston School District","Weston Intermediate School","=""1570211""","Eligible For Free Lunch","*"
"Weston School District","Weston Intermediate School","=""1570211""","Eligible For Reduced Lunch","*"
"Weston School District","Weston Intermediate School","=""1570211""","Not Eligible For Lunch","*"
"Weston School District","Weston Middle School","=""1575111""","Eligible For Free Lunch","*"
"Weston School District","Weston Middle School","=""1575111""","Eligible For Reduced Lunch","*"
"Weston School District","Weston Middle School","=""1575111""","Not Eligible For Lunch","*"
"Westport School District","Bedford Middle School","=""1585111""","Eligible For Free Lunch","*"
"Westport School District","Bedford Middle School","=""1585111""","Eligible For Reduced Lunch","*"
"Westport School District","Bedford Middle School","=""1585111""","Not Eligible For Lunch","*"
"Westport School District","Coleytown Elementary School","=""1580311""","Eligible For Free Lunch","*"
"Westport School District","Coleytown Elementary School","=""1580311""","Eligible For Reduced Lunch","*"
"Westport School District","Coleytown Elementary School","=""1580311""","Not Eligible For Lunch","*"
"Westport School District","Coleytown Middle School","=""1585311""","Eligible For Free Lunch","*"
"Westport School District","Coleytown Middle School","=""1585311""","Eligible For Reduced Lunch","*"
"Westport School District","Coleytown Middle School","=""1585311""","Not Eligible For Lunch",3.8
"Westport School District","Green's Farms School","=""1580411""","Eligible For Free Lunch","*"
"Westport School District","Green's Farms School","=""1580411""","Eligible For Reduced Lunch","*"
"Westport School District","Green's Farms School","=""1580411""","Not Eligible For Lunch","*"
"Westport School District","King's Highway Elementary School","=""1580511""","Eligible For Free Lunch","*"
"Westport School District","King's Highway Elementary School","=""1580511""","Eligible For Reduced Lunch","*"
"Westport School District","King's Highway Elementary School","=""1580511""","Not Eligible For Lunch","*"
"Westport School District","Long Lots School","=""1580711""","Eligible For Free Lunch","*"
"Westport School District","Long Lots School","=""1580711""","Eligible For Reduced Lunch","*"
"Westport School District","Long Lots School","=""1580711""","Not Eligible For Lunch","*"
"Westport School District","Saugatuck Elementary School","=""1580811""","Eligible For Free Lunch","*"
"Westport School District","Saugatuck Elementary School","=""1580811""","Not Eligible For Lunch","*"
"Westport School District","Staples High School","=""1586111""","Eligible For Free Lunch","*"
"Westport School District","Staples High School","=""1586111""","Eligible For Reduced Lunch","*"
"Westport School District","Staples High School","=""1586111""","Not Eligible For Lunch","*"
"Wethersfield School District","Alfred W. Hanmer School","=""1590811""","Eligible For Free Lunch","*"
"Wethersfield School District","Alfred W. Hanmer School","=""1590811""","Eligible For Reduced Lunch","*"
"Wethersfield School District","Alfred W. Hanmer School","=""1590811""","Not Eligible For Lunch",3.8
"Wethersfield School District","Charles Wright School","=""1591011""","Eligible For Free Lunch",14.9
"Wethersfield School District","Charles Wright School","=""1591011""","Eligible For Reduced Lunch","*"
"Wethersfield School District","Charles Wright School","=""1591011""","Not Eligible For Lunch","*"
"Wethersfield School District","Emerson-Williams School","=""1590211""","Eligible For Free Lunch","*"
"Wethersfield School District","Emerson-Williams School","=""1590211""","Eligible For Reduced Lunch",0.0
"Wethersfield School District","Emerson-Williams School","=""1590211""","Not Eligible For Lunch","*"
"Wethersfield School District","Highcrest School","=""1591111""","Eligible For Free Lunch","*"
"Wethersfield School District","Highcrest School","=""1591111""","Eligible For Reduced Lunch","*"
"Wethersfield School District","Highcrest School","=""1591111""","Not Eligible For Lunch","*"
"Wethersfield School District","Samuel B. Webb Elementary School","=""1591211""","Eligible For Free Lunch","*"
"Wethersfield School District","Samuel B. Webb Elementary School","=""1591211""","Eligible For Reduced Lunch","*"
"Wethersfield School District","Samuel B. Webb Elementary School","=""1591211""","Not Eligible For Lunch",3.0
"Wethersfield School District","Silas Deane Middle School","=""1595211""","Eligible For Free Lunch","*"
"Wethersfield School District","Silas Deane Middle School","=""1595211""","Eligible For Reduced Lunch","*"
"Wethersfield School District","Silas Deane Middle School","=""1595211""","Not Eligible For Lunch",6.1
"Wethersfield School District","Wethersfield High School","=""1596111""","Eligible For Free Lunch",34.1
"Wethersfield School District","Wethersfield High School","=""1596111""","Eligible For Reduced Lunch",22.9
"Wethersfield School District","Wethersfield High School","=""1596111""","Not Eligible For Lunch",15.0
"Willington School District","Center School","=""1600111""","Eligible For Free Lunch","*"
"Willington School District","Center School","=""1600111""","Eligible For Reduced Lunch","*"
"Willington School District","Center School","=""1600111""","Not Eligible For Lunch",4.0
"Willington School District","Hall Memorial School","=""1605111""","Eligible For Free Lunch","*"
"Willington School District","Hall Memorial School","=""1605111""","Eligible For Reduced Lunch","*"
"Willington School District","Hall Memorial School","=""1605111""","Not Eligible For Lunch",4.3
"Wilton School District","Middlebrook School","=""1615211""","Eligible For Free Lunch","*"
"Wilton School District","Middlebrook School","=""1615211""","Eligible For Reduced Lunch","*"
"Wilton School District","Middlebrook School","=""1615211""","Not Eligible For Lunch",3.5
"Wilton School District","Cider Mill School","=""1610711""","Eligible For Free Lunch","*"
"Wilton School District","Cider Mill School","=""1610711""","Eligible For Reduced Lunch","*"
"Wilton School District","Cider Mill School","=""1610711""","Not Eligible For Lunch","*"
"Wilton School District","Miller-Driscoll School","=""1610511""","Eligible For Free Lunch","*"
"Wilton School District","Miller-Driscoll School","=""1610511""","Eligible For Reduced Lunch","*"
"Wilton School District","Miller-Driscoll School","=""1610511""","Not Eligible For Lunch","*"
"Wilton School District","Wilton High School","=""1616111""","Eligible For Free Lunch","*"
"Wilton School District","Wilton High School","=""1616111""","Eligible For Reduced Lunch","*"
"Wilton School District","Wilton High School","=""1616111""","Not Eligible For Lunch",48.7
"Winchester School District","Batcheller Early Education Center","=""1620411""","Eligible For Free Lunch","*"
"Winchester School District","Batcheller Early Education Center","=""1620411""","Eligible For Reduced Lunch","*"
"Winchester School District","Batcheller Early Education Center","=""1620411""","Not Eligible For Lunch",10.1
"Winchester School District","Mary P. Hinsdale School","=""1620211""","Eligible For Free Lunch",5.4
"Winchester School District","Mary P. Hinsdale School","=""1620211""","Eligible For Reduced Lunch",0.0
"Winchester School District","Mary P. Hinsdale School","=""1620211""","Not Eligible For Lunch",7.5
"Winchester School District","Pearson Middle School","=""1625111""","Eligible For Free Lunch",0.0
"Winchester School District","Pearson Middle School","=""1625111""","Eligible For Reduced Lunch","*"
"Winchester School District","Pearson Middle School","=""1625111""","Not Eligible For Lunch","*"
"Winchester School District","WISE Academy","=""1620111""","Eligible For Free Lunch","*"
"Winchester School District","WISE Academy","=""1620111""","Eligible For Reduced Lunch","*"
"Winchester School District","WISE Academy","=""1620111""","Not Eligible For Lunch","*"
"Windham School District","Natchaug School","=""1630111""","Eligible For Free Lunch",25.3
"Windham School District","Natchaug School","=""1630111""","Eligible For Reduced Lunch","*"
"Windham School District","Natchaug School","=""1630111""","Not Eligible For Lunch","*"
"Windham School District","North Windham School","=""1630311""","Eligible For Free Lunch",13.3
"Windham School District","North Windham School","=""1630311""","Eligible For Reduced Lunch","*"
"Windham School District","North Windham School","=""1630311""","Not Eligible For Lunch","*"
"Windham School District","W. B. Sweeney School","=""1630611""","Eligible For Free Lunch",21.2
"Windham School District","W. B. Sweeney School","=""1630611""","Eligible For Reduced Lunch","*"
"Windham School District","W. B. Sweeney School","=""1630611""","Not Eligible For Lunch","*"
"Windham School District","Windham Center School","=""1630511""","Eligible For Free Lunch",13.4
"Windham School District","Windham Center School","=""1630511""","Eligible For Reduced Lunch","*"
"Windham School District","Windham Center School","=""1630511""","Not Eligible For Lunch","*"
"Windham School District","Windham High School","=""1636111""","Eligible For Free Lunch",40.4
"Windham School District","Windham High School","=""1636111""","Eligible For Reduced Lunch",15.0
"Windham School District","Windham High School","=""1636111""","Not Eligible For Lunch",20.3
"Windham School District","Windham Middle School","=""1635111""","Eligible For Free Lunch",18.0
"Windham School District","Windham Middle School","=""1635111""","Eligible For Reduced Lunch",10.0
"Windham School District","Windham Middle School","=""1635111""","Not Eligible For Lunch",10.5
"Windsor Locks School District","North Street School","=""1650111""","Eligible For Free Lunch",24.6
"Windsor Locks School District","North Street School","=""1650111""","Eligible For Reduced Lunch","*"
"Windsor Locks School District","North Street School","=""1650111""","Not Eligible For Lunch","*"
"Windsor Locks School District","South Elementary School","=""1650411""","Eligible For Free Lunch",12.9
"Windsor Locks School District","South Elementary School","=""1650411""","Eligible For Reduced Lunch","*"
"Windsor Locks School District","South Elementary School","=""1650411""","Not Eligible For Lunch","*"
