"Chronic Absenteeism, 2015-16"
"State of Connecticut, All Schools, Gender"

"Organization","School","School Code","Gender","% Chronically Absent"
"West Hartford School District","Bugbee School","=""1550411""","Female","*"
"West Hartford School District","Bugbee School","=""1550411""","Male","*"
"West Hartford School District","Charter Oak International Academy","=""1550511""","Female","*"
"West Hartford School District","Charter Oak International Academy","=""1550511""","Male","*"
"West Hartford School District","Conard High School","=""1556111""","Female",5.6
"West Hartford School District","Conard High School","=""1556111""","Male",6.0
"West Hartford School District","Duffy School","=""1550611""","Female","*"
"West Hartford School District","Duffy School","=""1550611""","Male","*"
"West Hartford School District","Hall High School","=""1556211""","Female",6.9
"West Hartford School District","Hall High School","=""1556211""","Male",5.3
"West Hartford School District","King Philip Middle School","=""1555111""","Female",4.3
"West Hartford School District","King Philip Middle School","=""1555111""","Male",4.0
"West Hartford School District","Morley School","=""1550911""","Female","*"
"West Hartford School District","Morley School","=""1550911""","Male","*"
"West Hartford School District","Norfeldt Learning Center","=""1559411""","Female","*"
"West Hartford School District","Norfeldt Learning Center","=""1559411""","Male","*"
"West Hartford School District","Norfeldt School","=""1551011""","Female","*"
"West Hartford School District","Norfeldt School","=""1551011""","Male","*"
"West Hartford School District","Sedgwick Middle School","=""1555211""","Female",6.0
"West Hartford School District","Sedgwick Middle School","=""1555211""","Male",6.2
"West Hartford School District","Strive-West Hartford","=""1559211""","Female","*"
"West Hartford School District","Strive-West Hartford","=""1559211""","Male","*"
"West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""","Female","*"
"West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""","Male","*"
"West Hartford School District","Webster Hill School","=""1551211""","Female",9.6
"West Hartford School District","Webster Hill School","=""1551211""","Male",6.2
"West Hartford School District","Whiting Lane School","=""1551311""","Female",9.8
"West Hartford School District","Whiting Lane School","=""1551311""","Male",6.1
"West Hartford School District","Wolcott Learning Center","=""1559611""","Female","*"
"West Hartford School District","Wolcott Learning Center","=""1559611""","Male","*"
"West Hartford School District","Wolcott School","=""1551511""","Female",3.0
"West Hartford School District","Wolcott School","=""1551511""","Male",4.6
"West Hartford School District","Whiting Lane Learning Center","=""1559511""","Male","*"
"West Haven School District","Washington School","=""1561211""","Female",12.4
"West Haven School District","Washington School","=""1561211""","Male",10.0
"West Haven School District","Life Skills","=""1560111""","Female","*"
"West Haven School District","Life Skills","=""1560111""","Male","*"
"West Haven School District","ASD Lab","=""1561111""","Female","*"
"West Haven School District","ASD Lab","=""1561111""","Male","*"
"West Haven School District","Alma E. Pagels School","=""1560811""","Female",10.5
"West Haven School District","Alma E. Pagels School","=""1560811""","Male",11.1
"West Haven School District","Blended (Molloy)","=""1560511""","Female","*"
"West Haven School District","Blended (Molloy)","=""1560511""","Male","*"
"West Haven School District","Blended","=""1560711""","Female","*"
"West Haven School District","Blended","=""1560711""","Male","*"
"West Haven School District","Carrigan 5/6 Intermediate School","=""1565311""","Female",10.0
"West Haven School District","Carrigan 5/6 Intermediate School","=""1565311""","Male",12.2
"West Haven School District","Edith E. Mackrille School","=""1560611""","Female","*"
"West Haven School District","Edith E. Mackrille School","=""1560611""","Male","*"
"West Haven School District","Forest School","=""1560311""","Female",9.5
"West Haven School District","Forest School","=""1560311""","Male",6.0
"West Haven School District","Harry M. Bailey Middle School","=""1565111""","Female",15.2
"West Haven School District","Harry M. Bailey Middle School","=""1565111""","Male",13.5
"West Haven School District","PACE","=""1560211""","Female","*"
"West Haven School District","PACE","=""1560211""","Male","*"
"West Haven School District","Savin Rock Community School","=""1561411""","Female",6.3
"West Haven School District","Savin Rock Community School","=""1561411""","Male",10.8
"West Haven School District","Seth G. Haley School","=""1560411""","Female",6.7
"West Haven School District","Seth G. Haley School","=""1560411""","Male",10.1
"West Haven School District","West Haven High School","=""1566111""","Female",11.8
"West Haven School District","West Haven High School","=""1566111""","Male",10.4
"Westbrook School District","Daisy Ingraham School","=""1540211""","Female","*"
"Westbrook School District","Daisy Ingraham School","=""1540211""","Male","*"
"Westbrook School District","Westbrook High School","=""1546111""","Female",9.0
"Westbrook School District","Westbrook High School","=""1546111""","Male",6.3
"Westbrook School District","Westbrook Middle School","=""1545111""","Female","*"
"Westbrook School District","Westbrook Middle School","=""1545111""","Male","*"
"Weston School District","Hurlbutt Elementary School","=""1570111""","Female",2.9
"Weston School District","Hurlbutt Elementary School","=""1570111""","Male",4.5
"Weston School District","Weston High School","=""1576111""","Female",5.1
"Weston School District","Weston High School","=""1576111""","Male",5.4
"Weston School District","Weston Intermediate School","=""1570211""","Female",3.5
"Weston School District","Weston Intermediate School","=""1570211""","Male",2.6
"Weston School District","Weston Middle School","=""1575111""","Female","*"
"Weston School District","Weston Middle School","=""1575111""","Male","*"
"Westport School District","Bedford Middle School","=""1585111""","Female",5.6
"Westport School District","Bedford Middle School","=""1585111""","Male",2.9
"Westport School District","Coleytown Elementary School","=""1580311""","Female","*"
"Westport School District","Coleytown Elementary School","=""1580311""","Male","*"
"Westport School District","Coleytown Middle School","=""1585311""","Female",2.6
"Westport School District","Coleytown Middle School","=""1585311""","Male",4.3
"Westport School District","Green's Farms School","=""1580411""","Female",4.2
"Westport School District","Green's Farms School","=""1580411""","Male",4.0
"Westport School District","Green's Farms Segregated","=""1580211""","Female","*"
"Westport School District","Green's Farms Segregated","=""1580211""","Male","*"
"Westport School District","King's Highway Elementary School","=""1580511""","Female","*"
"Westport School District","King's Highway Elementary School","=""1580511""","Male","*"
"Westport School District","King's Highway Segregated","=""1580611""","Female","*"
"Westport School District","King's Highway Segregated","=""1580611""","Male","*"
"Westport School District","Long Lots School","=""1580711""","Female","*"
"Westport School District","Long Lots School","=""1580711""","Male","*"
"Westport School District","Saugatuck Elementary School","=""1580811""","Female","*"
"Westport School District","Saugatuck Elementary School","=""1580811""","Male","*"
"Westport School District","Staples High School","=""1586111""","Female",1.5
"Westport School District","Staples High School","=""1586111""","Male",2.5
"Westport School District","CES Segregated","=""1580111""","Male","*"
"Wethersfield School District","Alfred W. Hanmer School","=""1590811""","Female","*"
"Wethersfield School District","Alfred W. Hanmer School","=""1590811""","Male","*"
"Wethersfield School District","Charles Wright School","=""1591011""","Female","*"
"Wethersfield School District","Charles Wright School","=""1591011""","Male","*"
"Wethersfield School District","Emerson-Williams School","=""1590211""","Female","*"
"Wethersfield School District","Emerson-Williams School","=""1590211""","Male","*"
"Wethersfield School District","Highcrest School","=""1591111""","Female","*"
"Wethersfield School District","Highcrest School","=""1591111""","Male","*"
"Wethersfield School District","Samuel B. Webb Elementary School","=""1591211""","Female","*"
"Wethersfield School District","Samuel B. Webb Elementary School","=""1591211""","Male","*"
"Wethersfield School District","Silas Deane Middle School","=""1595211""","Female",3.3
"Wethersfield School District","Silas Deane Middle School","=""1595211""","Male",3.3
"Wethersfield School District","Wethersfield High School","=""1596111""","Female",7.1
"Wethersfield School District","Wethersfield High School","=""1596111""","Male",4.3
"Willington School District","Center School","=""1600111""","Female","*"
"Willington School District","Center School","=""1600111""","Male","*"
"Willington School District","Hall Memorial School","=""1605111""","Female",7.8
"Willington School District","Hall Memorial School","=""1605111""","Male",7.1
