"Chronic Absenteeism, 2014-15"
"State of Connecticut, All Schools, Free/Reduced Price Meal Eligibility"

"Organization","School","School Code","Free/Reduced Price Meal Eligibility","% Chronically Absent"
"Stratford School District","Second Hill Lane School","=""1381011""","Eligible For Reduced Lunch",8.5
"Stratford School District","Stratford Academy - Johnson House","=""1381511""","Eligible For Free Lunch",14.5
"Stratford School District","Stratford Academy - Johnson House","=""1381511""","Not Eligible For Lunch","*"
"Stratford School District","Stratford Academy - Johnson House","=""1381511""","Eligible For Reduced Lunch","*"
"Stratford School District","Stratford High School","=""1386111""","Eligible For Free Lunch",28.4
"Stratford School District","Stratford High School","=""1386111""","Not Eligible For Lunch",11.6
"Stratford School District","Stratford High School","=""1386111""","Eligible For Reduced Lunch",14.0
"Stratford School District","Wilcoxson School","=""1381411""","Eligible For Free Lunch",8.3
"Stratford School District","Wilcoxson School","=""1381411""","Not Eligible For Lunch","*"
"Stratford School District","Wilcoxson School","=""1381411""","Eligible For Reduced Lunch","*"
"Stratford School District","ABA Second Hill Lane","=""1380611""","Not Eligible For Lunch","*"
"Stratford School District","Strive-Stratford","=""1389011""","Not Eligible For Lunch","*"
"Suffield School District","A. Ward Spaulding School","=""1390411""","Eligible For Free Lunch","*"
"Suffield School District","A. Ward Spaulding School","=""1390411""","Not Eligible For Lunch","*"
"Suffield School District","A. Ward Spaulding School","=""1390411""","Eligible For Reduced Lunch","*"
"Suffield School District","McAlister Intermediate School","=""1390311""","Eligible For Free Lunch","*"
"Suffield School District","McAlister Intermediate School","=""1390311""","Not Eligible For Lunch",0.0
"Suffield School District","McAlister Intermediate School","=""1390311""","Eligible For Reduced Lunch","*"
"Suffield School District","Suffield High School","=""1396111""","Eligible For Free Lunch","*"
"Suffield School District","Suffield High School","=""1396111""","Not Eligible For Lunch",2.9
"Suffield School District","Suffield High School","=""1396111""","Eligible For Reduced Lunch","*"
"Suffield School District","Suffield Middle School","=""1395111""","Eligible For Free Lunch","*"
"Suffield School District","Suffield Middle School","=""1395111""","Not Eligible For Lunch",0.0
"Suffield School District","Suffield Middle School","=""1395111""","Eligible For Reduced Lunch","*"
"The Bridge Academy District","The Bridge Academy","=""2696113""","Eligible For Free Lunch",9.3
"The Bridge Academy District","The Bridge Academy","=""2696113""","Not Eligible For Lunch","*"
"The Bridge Academy District","The Bridge Academy","=""2696113""","Eligible For Reduced Lunch","*"
"The Gilbert School District","The Gilbert School","=""9026122""","Eligible For Free Lunch",29.7
"The Gilbert School District","The Gilbert School","=""9026122""","Not Eligible For Lunch",17.9
"The Gilbert School District","The Gilbert School","=""9026122""","Eligible For Reduced Lunch",36.4
"Thomaston School District","Black Rock School","=""1400111""","Eligible For Free Lunch","*"
"Thomaston School District","Black Rock School","=""1400111""","Not Eligible For Lunch","*"
"Thomaston School District","Black Rock School","=""1400111""","Eligible For Reduced Lunch","*"
"Thomaston School District","Thomaston Center School","=""1400211""","Eligible For Free Lunch","*"
"Thomaston School District","Thomaston Center School","=""1400211""","Not Eligible For Lunch",3.9
"Thomaston School District","Thomaston Center School","=""1400211""","Eligible For Reduced Lunch","*"
"Thomaston School District","Thomaston High School","=""1406211""","Eligible For Free Lunch","*"
"Thomaston School District","Thomaston High School","=""1406211""","Not Eligible For Lunch",6.7
"Thomaston School District","Thomaston High School","=""1406211""","Eligible For Reduced Lunch","*"
"Thompson School District","Mary R. Fisher Elementary School","=""1410111""","Eligible For Free Lunch","*"
"Thompson School District","Mary R. Fisher Elementary School","=""1410111""","Not Eligible For Lunch","*"
"Thompson School District","Mary R. Fisher Elementary School","=""1410111""","Eligible For Reduced Lunch","*"
"Thompson School District","Thompson Middle School","=""1415111""","Eligible For Free Lunch","*"
"Thompson School District","Thompson Middle School","=""1415111""","Not Eligible For Lunch",3.5
"Thompson School District","Thompson Middle School","=""1415111""","Eligible For Reduced Lunch","*"
"Thompson School District","Tourtellotte Memorial High School","=""1416111""","Eligible For Free Lunch",20.0
"Thompson School District","Tourtellotte Memorial High School","=""1416111""","Not Eligible For Lunch","*"
"Thompson School District","Tourtellotte Memorial High School","=""1416111""","Eligible For Reduced Lunch","*"
"Thompson School District","District Autism Program","=""1410211""","Not Eligible For Lunch","*"
"Tolland School District","Birch Grove Primary School","=""1420111""","Eligible For Free Lunch","*"
"Tolland School District","Birch Grove Primary School","=""1420111""","Not Eligible For Lunch",0.0
"Tolland School District","Birch Grove Primary School","=""1420111""","Eligible For Reduced Lunch","*"
"Tolland School District","TALC","=""1420311""","Eligible For Free Lunch","*"
"Tolland School District","TALC","=""1420311""","Not Eligible For Lunch","*"
"Tolland School District","TALC","=""1420311""","Eligible For Reduced Lunch","*"
"Tolland School District","Tolland High School","=""1426111""","Eligible For Free Lunch","*"
"Tolland School District","Tolland High School","=""1426111""","Not Eligible For Lunch",6.4
"Tolland School District","Tolland High School","=""1426111""","Eligible For Reduced Lunch","*"
"Tolland School District","Tolland Intermediate School","=""1420211""","Eligible For Free Lunch","*"
"Tolland School District","Tolland Intermediate School","=""1420211""","Not Eligible For Lunch","*"
"Tolland School District","Tolland Intermediate School","=""1420211""","Eligible For Reduced Lunch","*"
"Tolland School District","Tolland Middle School","=""1425111""","Eligible For Free Lunch","*"
"Tolland School District","Tolland Middle School","=""1425111""","Not Eligible For Lunch",3.0
"Tolland School District","Tolland Middle School","=""1425111""","Eligible For Reduced Lunch","*"
"Torrington School District","East School","=""1430111""","Eligible For Free Lunch",8.0
"Torrington School District","East School","=""1430111""","Not Eligible For Lunch",3.3
"Torrington School District","East School","=""1430111""","Eligible For Reduced Lunch","*"
"Torrington School District","East - The Learning Center","=""1431811""","Eligible For Free Lunch","*"
"Torrington School District","East - The Learning Center","=""1431811""","Not Eligible For Lunch","*"
"Torrington School District","Forbes School","=""1430211""","Eligible For Free Lunch",10.3
"Torrington School District","Forbes School","=""1430211""","Not Eligible For Lunch","*"
"Torrington School District","Forbes School","=""1430211""","Eligible For Reduced Lunch","*"
"Torrington School District","Migeon Academy","=""1431411""","Eligible For Free Lunch","*"
"Torrington School District","Migeon Academy","=""1431411""","Not Eligible For Lunch","*"
"Torrington School District","Southwest School","=""1430811""","Eligible For Free Lunch",12.4
"Torrington School District","Southwest School","=""1430811""","Not Eligible For Lunch","*"
"Torrington School District","Southwest School","=""1430811""","Eligible For Reduced Lunch","*"
"Torrington School District","Torringford School","=""1430911""","Eligible For Free Lunch",11.3
"Torrington School District","Torringford School","=""1430911""","Not Eligible For Lunch","*"
"Torrington School District","Torringford School","=""1430911""","Eligible For Reduced Lunch","*"
"Torrington School District","Torrington High School","=""1436111""","Eligible For Free Lunch",25.0
"Torrington School District","Torrington High School","=""1436111""","Not Eligible For Lunch",12.1
"Torrington School District","Torrington High School","=""1436111""","Eligible For Reduced Lunch",22.0
"Torrington School District","Torrington Middle School","=""1435111""","Eligible For Free Lunch",19.1
"Torrington School District","Torrington Middle School","=""1435111""","Not Eligible For Lunch",8.6
"Torrington School District","Torrington Middle School","=""1435111""","Eligible For Reduced Lunch",12.5
"Torrington School District","Vogel-Wetmore School","=""1431311""","Eligible For Free Lunch",6.9
"Torrington School District","Vogel-Wetmore School","=""1431311""","Not Eligible For Lunch","*"
"Torrington School District","Vogel-Wetmore School","=""1431311""","Eligible For Reduced Lunch","*"
"Torrington School District","Vogel-Wetmore / Reach","=""1431711""","Not Eligible For Lunch","*"
"Trailblazers Academy District","Trailblazers Academy","=""2785113""","Eligible For Free Lunch",66.1
"Trailblazers Academy District","Trailblazers Academy","=""2785113""","Not Eligible For Lunch","*"
"Trailblazers Academy District","Trailblazers Academy","=""2785113""","Eligible For Reduced Lunch","*"
"Trumbull School District","Booth Hill School","=""1440111""","Eligible For Free Lunch","*"
"Trumbull School District","Booth Hill School","=""1440111""","Not Eligible For Lunch",2.9
"Trumbull School District","Booth Hill School","=""1440111""","Eligible For Reduced Lunch","*"
"Trumbull School District","Daniels Farm School","=""1440811""","Eligible For Free Lunch","*"
"Trumbull School District","Daniels Farm School","=""1440811""","Not Eligible For Lunch","*"
"Trumbull School District","Daniels Farm School","=""1440811""","Eligible For Reduced Lunch","*"
"Trumbull School District","Frenchtown Elementary School","=""1441011""","Eligible For Free Lunch","*"
"Trumbull School District","Frenchtown Elementary School","=""1441011""","Not Eligible For Lunch",2.6
"Trumbull School District","Frenchtown Elementary School","=""1441011""","Eligible For Reduced Lunch","*"
"Trumbull School District","Hillcrest Middle School","=""1445211""","Eligible For Free Lunch","*"
"Trumbull School District","Hillcrest Middle School","=""1445211""","Not Eligible For Lunch",5.2
"Trumbull School District","Hillcrest Middle School","=""1445211""","Eligible For Reduced Lunch","*"
"Trumbull School District","Jane Ryan School","=""1440411""","Eligible For Free Lunch","*"
"Trumbull School District","Jane Ryan School","=""1440411""","Not Eligible For Lunch","*"
"Trumbull School District","Jane Ryan School","=""1440411""","Eligible For Reduced Lunch","*"
"Trumbull School District","Madison Middle School","=""1445111""","Eligible For Free Lunch","*"
"Trumbull School District","Madison Middle School","=""1445111""","Not Eligible For Lunch",2.7
