"Chronic Absenteeism, 2011-12"
"State of Connecticut, All Schools, Free/Reduced Price Meal Eligibility"

"Organization","School","School Code","Free/Reduced Price Meal Eligibility","% Chronically Absent"
"West Hartford School District","STRIVE-West Hartford","=""1559211""","Not Eligible For Lunch","*"
"West Hartford School District","Sedgwick Middle School","=""1555211""","Eligible For Free Lunch",14.8
"West Hartford School District","Sedgwick Middle School","=""1555211""","Eligible For Reduced Lunch",12.8
"West Hartford School District","Sedgwick Middle School","=""1555211""","Not Eligible For Lunch",4.2
"West Hartford School District","Webster Hill School","=""1551211""","Eligible For Free Lunch","*"
"West Hartford School District","Webster Hill School","=""1551211""","Eligible For Reduced Lunch","*"
"West Hartford School District","Webster Hill School","=""1551211""","Not Eligible For Lunch","*"
"West Hartford School District","Whiting Lane School","=""1551311""","Eligible For Free Lunch","*"
"West Hartford School District","Whiting Lane School","=""1551311""","Eligible For Reduced Lunch","*"
"West Hartford School District","Whiting Lane School","=""1551311""","Not Eligible For Lunch","*"
"West Hartford School District","Wolcott School","=""1551511""","Eligible For Free Lunch","*"
"West Hartford School District","Wolcott School","=""1551511""","Eligible For Reduced Lunch","*"
"West Hartford School District","Wolcott School","=""1551511""","Not Eligible For Lunch",3.6
"West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""","Not Eligible For Lunch","*"
"West Haven School District","Washington School","=""1561211""","Eligible For Free Lunch",9.7
"West Haven School District","Washington School","=""1561211""","Eligible For Reduced Lunch","*"
"West Haven School District","Washington School","=""1561211""","Not Eligible For Lunch",9.0
"West Haven School District","Alma E. Pagels School","=""1560811""","Eligible For Free Lunch",12.4
"West Haven School District","Alma E. Pagels School","=""1560811""","Eligible For Reduced Lunch","*"
"West Haven School District","Alma E. Pagels School","=""1560811""","Not Eligible For Lunch","*"
"West Haven School District","Carrigan 5/6 Intermediate School","=""1565311""","Eligible For Free Lunch",17.0
"West Haven School District","Carrigan 5/6 Intermediate School","=""1565311""","Eligible For Reduced Lunch",7.1
"West Haven School District","Carrigan 5/6 Intermediate School","=""1565311""","Not Eligible For Lunch",9.2
"West Haven School District","Edith E. Mackrille School","=""1560611""","Eligible For Free Lunch",14.5
"West Haven School District","Edith E. Mackrille School","=""1560611""","Eligible For Reduced Lunch","*"
"West Haven School District","Edith E. Mackrille School","=""1560611""","Not Eligible For Lunch","*"
"West Haven School District","Forest School","=""1560311""","Eligible For Free Lunch",9.5
"West Haven School District","Forest School","=""1560311""","Eligible For Reduced Lunch","*"
"West Haven School District","Forest School","=""1560311""","Not Eligible For Lunch","*"
"West Haven School District","Harry M. Bailey Middle School","=""1565111""","Eligible For Free Lunch",28.5
"West Haven School District","Harry M. Bailey Middle School","=""1565111""","Eligible For Reduced Lunch",23.3
"West Haven School District","Harry M. Bailey Middle School","=""1565111""","Not Eligible For Lunch",17.3
"West Haven School District","Savin Rock Community School","=""1561411""","Eligible For Free Lunch",12.3
"West Haven School District","Savin Rock Community School","=""1561411""","Eligible For Reduced Lunch","*"
"West Haven School District","Savin Rock Community School","=""1561411""","Not Eligible For Lunch","*"
"West Haven School District","Seth G. Haley School","=""1560411""","Eligible For Free Lunch","*"
"West Haven School District","Seth G. Haley School","=""1560411""","Eligible For Reduced Lunch",0.0
"West Haven School District","Seth G. Haley School","=""1560411""","Not Eligible For Lunch","*"
"West Haven School District","West Haven High School","=""1566111""","Eligible For Free Lunch",25.0
"West Haven School District","West Haven High School","=""1566111""","Eligible For Reduced Lunch",20.5
"West Haven School District","West Haven High School","=""1566111""","Not Eligible For Lunch",13.5
"Westbrook School District","Daisy Ingraham School","=""1540211""","Eligible For Free Lunch","*"
"Westbrook School District","Daisy Ingraham School","=""1540211""","Eligible For Reduced Lunch","*"
"Westbrook School District","Daisy Ingraham School","=""1540211""","Not Eligible For Lunch","*"
"Westbrook School District","Westbrook High School","=""1546111""","Eligible For Free Lunch","*"
"Westbrook School District","Westbrook High School","=""1546111""","Eligible For Reduced Lunch","*"
"Westbrook School District","Westbrook High School","=""1546111""","Not Eligible For Lunch",5.9
"Westbrook School District","Westbrook Middle School","=""1545111""","Eligible For Free Lunch","*"
"Westbrook School District","Westbrook Middle School","=""1545111""","Eligible For Reduced Lunch","*"
"Westbrook School District","Westbrook Middle School","=""1545111""","Not Eligible For Lunch","*"
"Weston School District","Hurlbutt Elementary School","=""1570111""","Eligible For Free Lunch","*"
"Weston School District","Hurlbutt Elementary School","=""1570111""","Eligible For Reduced Lunch","*"
"Weston School District","Hurlbutt Elementary School","=""1570111""","Not Eligible For Lunch","*"
"Weston School District","Weston High School","=""1576111""","Eligible For Free Lunch","*"
"Weston School District","Weston High School","=""1576111""","Eligible For Reduced Lunch","*"
"Weston School District","Weston High School","=""1576111""","Not Eligible For Lunch","*"
"Weston School District","Weston Intermediate School","=""1570211""","Eligible For Free Lunch","*"
"Weston School District","Weston Intermediate School","=""1570211""","Eligible For Reduced Lunch","*"
"Weston School District","Weston Intermediate School","=""1570211""","Not Eligible For Lunch",6.3
"Weston School District","Weston Middle School","=""1575111""","Eligible For Free Lunch","*"
"Weston School District","Weston Middle School","=""1575111""","Eligible For Reduced Lunch","*"
"Weston School District","Weston Middle School","=""1575111""","Not Eligible For Lunch","*"
"Westport School District","Bedford Middle School","=""1585111""","Eligible For Free Lunch","*"
"Westport School District","Bedford Middle School","=""1585111""","Eligible For Reduced Lunch","*"
"Westport School District","Bedford Middle School","=""1585111""","Not Eligible For Lunch","*"
"Westport School District","Coleytown Elementary School","=""1580311""","Eligible For Free Lunch","*"
"Westport School District","Coleytown Elementary School","=""1580311""","Eligible For Reduced Lunch","*"
"Westport School District","Coleytown Elementary School","=""1580311""","Not Eligible For Lunch","*"
"Westport School District","Coleytown Middle School","=""1585311""","Eligible For Free Lunch","*"
"Westport School District","Coleytown Middle School","=""1585311""","Eligible For Reduced Lunch","*"
"Westport School District","Coleytown Middle School","=""1585311""","Not Eligible For Lunch","*"
"Westport School District","Green's Farms School","=""1580411""","Eligible For Free Lunch","*"
"Westport School District","Green's Farms School","=""1580411""","Eligible For Reduced Lunch","*"
"Westport School District","Green's Farms School","=""1580411""","Not Eligible For Lunch","*"
"Westport School District","King's Highway Elementary School","=""1580511""","Eligible For Free Lunch","*"
"Westport School District","King's Highway Elementary School","=""1580511""","Eligible For Reduced Lunch","*"
"Westport School District","King's Highway Elementary School","=""1580511""","Not Eligible For Lunch","*"
"Westport School District","Long Lots School","=""1580711""","Eligible For Free Lunch","*"
"Westport School District","Long Lots School","=""1580711""","Eligible For Reduced Lunch","*"
"Westport School District","Long Lots School","=""1580711""","Not Eligible For Lunch","*"
"Westport School District","Saugatuck Elementary School","=""1580811""","Eligible For Free Lunch","*"
"Westport School District","Saugatuck Elementary School","=""1580811""","Eligible For Reduced Lunch","*"
"Westport School District","Saugatuck Elementary School","=""1580811""","Not Eligible For Lunch","*"
"Westport School District","Staples High School","=""1586111""","Eligible For Free Lunch","*"
"Westport School District","Staples High School","=""1586111""","Eligible For Reduced Lunch","*"
"Westport School District","Staples High School","=""1586111""","Not Eligible For Lunch","*"
"Wethersfield School District","Alfred W. Hanmer School","=""1590811""","Eligible For Free Lunch",16.1
"Wethersfield School District","Alfred W. Hanmer School","=""1590811""","Eligible For Reduced Lunch",0.0
"Wethersfield School District","Alfred W. Hanmer School","=""1590811""","Not Eligible For Lunch",2.0
"Wethersfield School District","Charles Wright School","=""1591011""","Eligible For Free Lunch",11.3
"Wethersfield School District","Charles Wright School","=""1591011""","Eligible For Reduced Lunch","*"
"Wethersfield School District","Charles Wright School","=""1591011""","Not Eligible For Lunch","*"
"Wethersfield School District","Emerson-Williams School","=""1590211""","Eligible For Free Lunch","*"
"Wethersfield School District","Emerson-Williams School","=""1590211""","Eligible For Reduced Lunch","*"
"Wethersfield School District","Emerson-Williams School","=""1590211""","Not Eligible For Lunch","*"
"Wethersfield School District","Highcrest School","=""1591111""","Eligible For Free Lunch","*"
"Wethersfield School District","Highcrest School","=""1591111""","Eligible For Reduced Lunch","*"
"Wethersfield School District","Highcrest School","=""1591111""","Not Eligible For Lunch","*"
"Wethersfield School District","Samuel B. Webb Elementary School","=""1591211""","Eligible For Free Lunch","*"
"Wethersfield School District","Samuel B. Webb Elementary School","=""1591211""","Eligible For Reduced Lunch","*"
"Wethersfield School District","Samuel B. Webb Elementary School","=""1591211""","Not Eligible For Lunch","*"
"Wethersfield School District","Silas Deane Middle School","=""1595211""","Eligible For Free Lunch","*"
"Wethersfield School District","Silas Deane Middle School","=""1595211""","Eligible For Reduced Lunch","*"
"Wethersfield School District","Silas Deane Middle School","=""1595211""","Not Eligible For Lunch",5.5
"Wethersfield School District","Wethersfield High School","=""1596111""","Eligible For Free Lunch",25.2
"Wethersfield School District","Wethersfield High School","=""1596111""","Eligible For Reduced Lunch",10.6
"Wethersfield School District","Wethersfield High School","=""1596111""","Not Eligible For Lunch",3.8
"Willington School District","Center School","=""1600111""","Eligible For Free Lunch","*"
"Willington School District","Center School","=""1600111""","Eligible For Reduced Lunch","*"
"Willington School District","Center School","=""1600111""","Not Eligible For Lunch",5.3
"Willington School District","Hall Memorial School","=""1605111""","Eligible For Free Lunch","*"
